symbol,horizon,events,up_rate_pct,avg_ret_pct,med_ret_pct,avg_abs_ret_pct,med_abs_ret_pct,avg_mfe_pct,med_mfe_pct,avg_mae_pct,med_mae_pct,avg_max_abs_excursion_pct,med_max_abs_excursion_pct,avg_realized_vol_pct,p75_abs_ret_pct,p90_abs_ret_pct,p75_max_abs_excursion_pct,p90_max_abs_excursion_pct
1000BONK,288,6488,44.11220715166461,-0.3689427224733368,-0.7857851248701198,4.847516366870098,3.494939641887856,5.005733126533502,3.3550547906428085,-5.2188042165836706,-3.8348673602108585,8.190258886250815,6.659866873956737,6.333945722573276,6.3028514325019795,10.490768706786923,9.83505479326443,14.39257929775167
1000CAT,12,3656,46.74507658643326,-0.026738449868112954,-0.03672896380974011,0.7238228700848375,0.5322690313624312,0.7586897193238807,0.5635770307648724,-0.7843986070772727,-0.5835958875203495,1.2292610002364714,1.0047029358478066,0.9109746475334557,0.9793104292076554,1.5343459343573007,1.512361040046739,2.2624098020923356
1000CAT,36,3656,45.65098468271335,-0.1305076220750254,-0.13445237985683645,1.3327238733501616,0.9538308206077872,1.3842831332918903,1.0181499392132087,-1.5025683940481687,-1.1171626615965269,2.281852196114647,1.8780020295411037,1.7937355336286125,1.78383290994997,2.9079289412978215,2.7877813907882407,4.067437762944703
1000CAT,72,3656,45.73304157549234,-0.21594859026521698,-0.21467177899052725,2.069015096359164,1.5006536943826643,2.1128584592846487,1.503194500149696,-2.2875959528919845,-1.7161444169194129,3.4901187148869335,2.850746876085586,2.761671071849311,2.7295833761065147,4.404582175512295,4.182998988848233,6.11287427698154
1000CAT,288,3656,48.933260393873084,-0.12689669927117744,-0.08757143611024532,4.987143478579361,3.6346926651181444,5.255046477824477,3.313954608556857,-5.075712450953794,-3.8737453514211317,8.376265225989929,6.294737772567194,6.425094392642743,6.716422002990216,10.631086254138545,10.24372629543838,14.77604994936511
1000CHEEMS,12,3222,47.14463066418374,0.005614354159344254,-0.032003712522826744,0.5541474854496239,0.3556730099687766,0.6026216056422382,0.37280505151012777,-0.566816813572715,-0.3949556616869909,0.9307444447977454,0.7000409582027745,0.6961169950808013,0.7073785178493663,1.27550960293813,1.1408994335782658,1.7919040555442878
1000CHEEMS,36,3222,47.54810676598386,0.04211735502112994,-0.05615934589057181,1.0235965896911148,0.6629295778137256,1.2007952725934727,0.7040016962605367,-1.0657955319310424,-0.7927166396338892,1.788568539482066,1.332342228314265,1.408310118666671,1.2962470738554166,2.29812948536322,2.2101206292465063,3.482619558290962
1000CHEEMS,72,3222,49.13097454996896,0.1532372857587063,-0.029654532026179847,1.5387911379360797,1.0004844668121682,1.9521552982480188,1.1442715144703408,-1.571002102988013,-1.167070273372428,2.786695780147955,2.0553676164776435,2.221170596979531,1.9565097919275132,3.5792358440130183,3.4089854298216844,5.646150248960599
1000CHEEMS,288,3222,49.937926753569215,0.3001623380177797,0.0,3.785997685795806,2.620488022315409,5.082777576358428,2.953374535329467,-3.5737558831178338,-2.560151884727657,6.941665555011914,5.210416760162618,5.31952717891059,5.077048189100614,8.156106467029895,8.465095744940212,12.134002849184577
1000FLOKI,12,8037,47.50528804280204,-0.012600047179229763,-0.02805049088360212,0.5871623881420571,0.42222827567421906,0.6098248407654203,0.4296050648176175,-0.6135328061773715,-0.4545454545454519,0.9772330753417657,0.7895492391616354,0.7230098931280412,0.7702182284980763,1.2697724706918059,1.1719237002867589,1.7149831277287089
1000FLOKI,36,8037,47.90344655966157,-0.041716029106455846,-0.060525360125907035,1.0762173226205258,0.7410636442894525,1.1468228779738623,0.8109794135995108,-1.176284976791618,-0.8359872611464869,1.856320680769486,1.4473984916584026,1.432629796865898,1.3737373737373826,2.3078758172064733,2.2222222222222143,3.311709749057199
1000FLOKI,72,8037,45.31541620007465,-0.09006171862323724,-0.1291106554264454,1.61980818530009,1.0546917473089001,1.7607725851139864,1.1540822590546451,-1.7921720050998124,-1.2763308083428404,2.8387515877088307,2.167437082691326,2.204064555335178,2.059134107708549,3.6012887689213513,3.324250681198926,5.214690012785432
1000FLOKI,288,8037,46.509891750653225,-0.1457324863475494,-0.30835998172680235,3.88084821422226,2.622798168697149,4.074794574301784,2.4677162568547573,-4.210624977361116,-2.974639030242854,6.73647627573512,5.1744800845964,5.244398347133544,4.932011984328188,8.350945145590421,7.717459817207684,11.96637307485485
1000LUNC,12,10165,47.575012297097885,-0.008925865791752809,-0.0053490238031583814,0.4631723150084792,0.3252620166245057,0.5062725028087757,0.35101404056161467,-0.5241721052858204,-0.36531130876747975,0.8213297417254114,0.6289308176100628,0.6112510261940186,0.5973903474296494,0.991892842211928,0.9646302250803762,1.4879781818812754
1000LUNC,36,10165,48.68666994589277,0.0069276097357253074,0.0,0.8600989344134867,0.5765384162842668,0.9914223514349463,0.6686096348362813,-0.9883974455255329,-0.6735560066432944,1.577203763305575,1.190541504361653,1.2323119073226967,1.0922330097087318,1.8481187049592096,1.8404118404118375,2.9040833074452133
1000LUNC,72,10165,49.021151008362025,0.018478140639986082,-0.015612802498043976,1.3128028610518574,0.8620689655172487,1.526319552418356,1.0137242669993718,-1.5117619634979975,-1.018990273274667,2.4355122675137837,1.811879628170776,1.9107336003420328,1.6634851377147486,2.8828277823069004,2.8529626920263285,4.61140847679935
1000LUNC,288,10165,49.69011313330054,-0.11054909134653572,-0.005251549207019313,3.0073362775636534,2.035984848484851,3.4011165606257707,2.2705157314304447,-3.569490342369942,-2.3690078037904128,5.630277544210919,4.256772137491471,4.515248036908608,3.74135827572184,6.622350225897608,6.475423586646523,9.954626201277836
1000PEPE,12,8142,49.42274625399165,-0.014985276112996658,-0.005592208178994973,0.6124597306675621,0.42333832343898203,0.6543049022164917,0.46173302727542387,-0.6906542222598534,-0.4761184144670694,1.0736805710206805,0.8412771569232702,0.7719413086979369,0.809490061736462,1.3572392162399196,1.3081681462677908,1.9716924613958768
1000PEPE,36,8142,48.612134610660775,-0.04475973198983301,-0.03668005337192359,1.155196522502806,0.7881373014785809,1.2446042242647877,0.8646254390702879,-1.3290082677237776,-0.9386121385161483,2.0430990794297816,1.6168193251108687,1.5326692289808572,1.521635168125396,2.586057063651803,2.519216220033002,3.7772520504668408
1000PEPE,72,8142,47.50675509702776,-0.08692843178623591,-0.08551981776898088,1.772640685962836,1.1851734924522628,1.8987122307622548,1.2763982598414048,-2.0332349400672585,-1.4568015323748074,3.1329262892905323,2.4503758372337145,2.358780871883305,2.252732418405218,3.941278441995372,3.7118868139500547,6.126124053326497
1000PEPE,288,8142,47.70326701056252,-0.26590662236560064,-0.22443482472713772,4.261052265088891,2.9892803689724357,4.3424928812910375,2.8781124038458783,-4.817689964719717,-3.415919880159368,7.4372793314962,5.835772740023549,5.573268791587896,5.666542647823097,9.261707084156448,9.054220325863728,13.326124288059841
1000RATS,12,5585,47.96777081468219,-0.0005021561892157457,-0.0366300366300476,0.8244270610634727,0.6056098597535087,0.8759049715500329,0.6268282490597521,-0.8969308448787946,-0.6753376688344193,1.4140561278636046,1.1723009814612828,1.0437498315926321,1.1132058533081968,1.760980500851601,1.7329910141206661,2.4524236043746233
1000RATS,36,5585,48.469113697403756,0.04051039989483777,-0.04761904761904079,1.6034672575075442,1.0890302066772661,1.773024099813726,1.2204234122042523,-1.7080202315994528,-1.2643224022125699,2.7785774667771883,2.229899497487442,2.142341716683222,2.119511196866042,3.4460934025106083,3.3802816901408628,4.750137319162856
1000RATS,72,5585,49.75828111011638,0.13428907613642274,0.0,2.475893018724412,1.6674606955693339,2.815051910088989,1.9043840507835696,-2.614653724868082,-1.894186806009146,4.349935613744489,3.4814261713645656,3.3495874966818815,3.2463366438268304,5.477044308012397,5.18630890300561,7.894431866296736
1000RATS,288,5585,50.17009847806625,0.4334022485888008,0.030823765122911517,6.142275781483663,4.5994832041343585,6.657700722725425,4.489337822671158,-5.85580963542689,-4.3350253807106665,10.120038171462244,8.258499037844768,7.668501495436135,7.964738632848745,12.97364352692359,11.934766493699033,17.28810213423857
