batch_label,strategy_name,parent,family,group,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,cd_formula,old_ratio_cd_value,reference_safe6v2_cd_value,official_pass_mdd_lt_5,ruined,verdict
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_37_lx12_pullback_continuation_lx12_1_16,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_pullback_continuation,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_pullback_continuation; tag=lx12_1_16; focus=raw V51 absorption floor to cut MDD spikes,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_38_lx12_pullback_continuation_lx12_1_17,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_pullback_continuation,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_pullback_continuation; tag=lx12_1_17; focus=raw V51 absorption floor to cut MDD spikes,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_39_lx12_pullback_continuation_lx12_1_18,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_pullback_continuation,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_pullback_continuation; tag=lx12_1_18; focus=raw V51 absorption floor to cut MDD spikes,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_40_lx12_pullback_continuation_lx12_1_19,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_pullback_continuation,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_pullback_continuation; tag=lx12_1_19; focus=raw V51 absorption floor to cut MDD spikes,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_41_lx12_second_leg_absorption_lx12_2_00,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_second_leg_absorption,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_second_leg_absorption; tag=lx12_2_00; focus=raw V51 absorption floor to cut MDD spikes,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_56_lx12_second_leg_absorption_lx12_2_15,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_second_leg_absorption,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_second_leg_absorption; tag=lx12_2_15; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_57_lx12_second_leg_absorption_lx12_2_16,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_second_leg_absorption,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_second_leg_absorption; tag=lx12_2_16; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_58_lx12_second_leg_absorption_lx12_2_17,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_second_leg_absorption,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_second_leg_absorption; tag=lx12_2_17; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_60_lx12_second_leg_absorption_lx12_2_19,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_second_leg_absorption,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_second_leg_absorption; tag=lx12_2_19; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_62_lx12_ema_band_reentry_lx12_3_01,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_01; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_65_lx12_ema_band_reentry_lx12_3_04,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_04; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_66_lx12_ema_band_reentry_lx12_3_05,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_05; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_70_lx12_ema_band_reentry_lx12_3_09,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_09; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_74_lx12_ema_band_reentry_lx12_3_13,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_13; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_75_lx12_ema_band_reentry_lx12_3_14,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_14; focus=raw V51 EMA shelf conversion for official promotion,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_78_lx12_ema_band_reentry_lx12_3_17,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_17; focus=raw V51 followthrough runner/fast-cut balance,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_79_lx12_ema_band_reentry_lx12_3_18,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_18; focus=raw V51 followthrough runner/fast-cut balance,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_80_lx12_ema_band_reentry_lx12_3_19,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_19; focus=raw V51 followthrough runner/fast-cut balance,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_99_lx12_asymmetric_trail_lx12_4_18,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_asymmetric_trail,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_asymmetric_trail; tag=lx12_4_18; focus=raw V51 followthrough runner/fast-cut balance,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_2_sm12_regime_flip_reject_sm12_0_01,short_beh_dd_brake,short_main_v1_improvements,sm12_regime_flip_reject,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_regime_flip_reject; tag=sm12_0_01; focus=short main official baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_7_sm12_regime_flip_reject_sm12_0_06,short_beh_dd_brake,short_main_v1_improvements,sm12_regime_flip_reject,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_regime_flip_reject; tag=sm12_0_06; focus=short main official baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_12_sm12_regime_flip_reject_sm12_0_11,short_beh_dd_brake,short_main_v1_improvements,sm12_regime_flip_reject,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_regime_flip_reject; tag=sm12_0_11; focus=short main official baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_17_sm12_regime_flip_reject_sm12_0_16,short_beh_dd_brake,short_main_v1_improvements,sm12_regime_flip_reject,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_regime_flip_reject; tag=sm12_0_16; focus=short main official baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_45_sm12_ema20_slope_proxy_sm12_2_04,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_04; focus=short main official baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_50_sm12_ema20_slope_proxy_sm12_2_09,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_09; focus=short main official baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_55_sm12_ema20_slope_proxy_sm12_2_14,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_14; focus=short main official baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_60_sm12_ema20_slope_proxy_sm12_2_19,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_19; focus=short main official baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_22_sx12_pullback_continuation_sx12_1_01,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_01; focus=short max raw cd baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_27_sx12_pullback_continuation_sx12_1_06,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_06; focus=short max raw cd baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_32_sx12_pullback_continuation_sx12_1_11,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_11; focus=short max raw cd baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_37_sx12_pullback_continuation_sx12_1_16,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_16; focus=short max raw cd baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_65_sx12_ema_band_reentry_sx12_3_04,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_04; focus=short max raw cd baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_70_sx12_ema_band_reentry_sx12_3_09,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_09; focus=short max raw cd baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_75_sx12_ema_band_reentry_sx12_3_14,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_14; focus=short max raw cd baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_80_sx12_ema_band_reentry_sx12_3_19,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_19; focus=short max raw cd baseline improvement,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_59_lx12_second_leg_absorption_lx12_2_18,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_second_leg_absorption,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_second_leg_absorption; tag=lx12_2_18; focus=raw V51 EMA shelf conversion for official promotion,5m,597,1,0,1,0.0,-0.001,0.0,0.001,99.999,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_3_lm12_regime_flip_repair_lm12_0_02,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_regime_flip_repair,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_regime_flip_repair; tag=lm12_0_02; focus=official leader dryup-to-reaccel without trade-count cap,5m,597,1,0,1,0.0,-0.002844,0.0,0.002844,99.997155597,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_21_lx12_pullback_continuation_lx12_1_00,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_pullback_continuation,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_pullback_continuation; tag=lx12_1_00; focus=raw V51 dryup-to-reaccel MDD compression,5m,597,1,0,1,0.0,-0.002844,0.0,0.002844,99.997155597,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_31_lx12_pullback_continuation_lx12_1_10,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_pullback_continuation,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_pullback_continuation; tag=lx12_1_10; focus=raw V51 absorption floor to cut MDD spikes,5m,597,1,0,1,0.0,-0.002844,0.0,0.002844,99.997155597,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_64_lx12_ema_band_reentry_lx12_3_03,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_03; focus=raw V51 EMA shelf conversion for official promotion,5m,597,1,0,1,0.0,-0.002844,0.0,0.002844,99.997155597,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_69_lx12_ema_band_reentry_lx12_3_08,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_ema_band_reentry,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_ema_band_reentry; tag=lx12_3_08; focus=raw V51 EMA shelf conversion for official promotion,5m,597,1,0,1,0.0,-0.002844,0.0,0.002844,99.997155597,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
