strategy,baseline_version,audit_mode,symbol,entry_ts,exit_ts,bars_held,entry,old_stop_before_reduce,new_stop_after_reduce,bar_open,bar_high,bar_low,bar_close,target,mfe_r,retro_stop_only,old_stop_also_hit
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SNX_5m,2021-01-01T22:55:00,2021-01-01T23:10:00,3,8.039,8.196319344212558,8.039,8.028,8.041,8.018,8.026,7.06362006588214,0.2923988796816216,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ZEN_5m,2021-01-02T01:30:00,2021-01-02T01:45:00,3,14.3,14.81915631212403,14.3,14.252,14.317,14.219,14.253,11.08123086483103,0.1945464162552101,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RSR_5m,2021-01-02T04:30:00,2021-01-02T04:45:00,3,0.024068,0.024890084853409277,0.024068,0.024142,0.024602,0.024124,0.024236,0.018971073908862487,0.6763292106577615,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RSR_5m,2021-01-02T04:50:00,2021-01-02T05:05:00,3,0.024233,0.025095464355951228,0.024233,0.024491,0.024491,0.024173,0.024199,0.018885720993102394,0.6179965540861655,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RSR_5m,2021-01-02T05:35:00,2021-01-02T05:50:00,3,0.024984,0.02587677009874898,0.024984,0.025294,0.025299,0.024865,0.024866,0.019448825387756302,0.5174904498340501,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,AXS_5m,2021-01-02T06:55:00,2021-01-02T07:10:00,3,0.60649,0.6221529828472301,0.60649,0.60793,0.60888,0.58557,0.59402,0.5093795063471733,1.3356332062701268,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,AVAX_5m,2021-01-02T12:15:00,2021-01-02T12:30:00,3,3.9084,3.9969101586042597,3.9084,3.9279,3.945,3.922,3.9415,3.3596370166535903,0.3649298623948609,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-02T12:55:00,2021-01-02T13:10:00,3,0.006652,0.0070323663382005205,0.006652,0.006811,0.00695,0.006673,0.006886,0.004293728703156774,0.27079157553027366,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-02T13:15:00,2021-01-02T13:30:00,3,0.006888,0.007315586947765126,0.006888,0.007185,0.007334,0.007041,0.007323,0.004236960923856222,0.06548375750557456,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-02T13:40:00,2021-01-02T13:55:00,3,0.007726,0.00824282787677113,0.007726,0.007586,0.007777,0.007375,0.007731,0.0045216671640189885,1.3466765847621123,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-02T20:10:00,2021-01-02T20:25:00,3,0.00728,0.007562281604961298,0.00728,0.007288,0.00735,0.007269,0.007328,0.005529854049239955,0.08856404229183654,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RUNE_5m,2021-01-02T20:55:00,2021-01-02T21:10:00,3,1.3141,1.335464308747917,1.3141,1.3227,1.3695,1.3227,1.3666,1.1816412857629146,0.023403518733022176,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RUNE_5m,2021-01-02T21:40:00,2021-01-02T21:55:00,3,1.3599,1.3909879455296976,1.3599,1.3603,1.3751,1.3595,1.3711,1.1671547377158755,0.5243189835246344,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2021-01-02T22:15:00,2021-01-02T22:30:00,3,9.09,9.336702297711945,9.09,9.023,9.126,9.02,9.122,7.5604457541859365,0.7093569927116531,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ETH_5m,2021-01-02T22:20:00,2021-01-02T22:35:00,3,767.63,778.9142569085426,767.63,763.19,771.02,762.5,768.74,697.6676071670356,0.4812013802955173,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-02T23:50:00,2021-01-03T00:05:00,3,0.007593,0.00790472694666119,0.007593,0.00772,0.00808,0.007647,0.008014,0.0056602929307006215,0.21813962741536178,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-03T00:25:00,2021-01-03T00:40:00,3,0.008488,0.008977370557811339,0.008488,0.008592,0.009123,0.008582,0.008976,0.005453902541569699,0.2901686620361518,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,THETA_5m,2021-01-03T01:50:00,2021-01-03T02:05:00,3,2.3365,2.4568049953328073,2.3365,2.3805,2.3878,2.3486,2.368,1.5906090289365944,0.13216408808308103,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2021-01-03T02:05:00,2021-01-03T02:20:00,3,9.706,10.022379223674395,9.706,9.64,9.74,9.626,9.665,7.744448813218747,0.5436513750884416,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2021-01-03T02:05:00,2021-01-03T02:20:00,3,0.616,0.6302777724452163,0.616,0.614,0.621,0.614,0.618,0.527477810839659,0.4902725566511831,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2021-01-03T02:05:00,2021-01-03T02:20:00,3,0.019868,0.02025659767448291,0.019868,0.019878,0.020066,0.019856,0.020037,0.017458694418205953,0.20844180322948191,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-03T02:15:00,2021-01-03T02:30:00,3,0.00921,0.009966869469340833,0.00921,0.009485,0.009507,0.009122,0.009305,0.00451740929008683,0.37655105872906797,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2021-01-03T02:45:00,2021-01-03T03:00:00,3,0.020928,0.02148104842972224,0.020928,0.021134,0.021285,0.020799,0.021045,0.017499099735722105,0.2332526286437252,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-03T02:50:00,2021-01-03T03:05:00,3,0.009431,0.010216568482680495,0.009431,0.009721,0.009813,0.009534,0.009781,0.004560475407380931,0.090380408029782,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SOL_5m,2021-01-03T02:50:00,2021-01-03T03:05:00,3,1.8915,1.9377067248124804,1.8915,1.9256,1.9558,1.9256,1.9556,1.6050183061626209,0.5323900384594121,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SOL_5m,2021-01-03T03:15:00,2021-01-03T03:30:00,3,1.9386,1.9940429457885858,1.9386,1.9438,1.9748,1.943,1.9643,1.5948537361107689,0.30481785842409953,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,UNI_5m,2021-01-03T04:10:00,2021-01-03T04:25:00,3,5.0831,5.228685896950635,5.0831,5.1279,5.134,5.07,5.1302,4.180467438906061,0.11127451449155536,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RSR_5m,2021-01-03T04:25:00,2021-01-03T04:40:00,3,0.031413,0.03266486577063695,0.031413,0.031387,0.031802,0.031387,0.031762,0.02365143222205093,0.809192186383202,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2021-01-03T09:20:00,2021-01-03T09:35:00,3,6.3187,6.480572206421857,6.3187,6.2758,6.4127,6.2509,6.278,5.315092320184485,1.1848853131719677,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2021-01-03T09:40:00,2021-01-03T09:55:00,3,6.278,6.473556980102422,6.278,6.296,6.2993,6.2214,6.2467,5.06554672336498,0.3579519379126076,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ZEN_5m,2021-01-03T12:00:00,2021-01-03T12:15:00,3,12.524,12.708030684637679,12.524,12.589,12.772,12.588,12.713,11.383009755246384,0.7444410711709556,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ZEN_5m,2021-01-03T12:40:00,2021-01-03T12:55:00,3,13.893,14.316289656634247,13.893,13.916,14.5,13.73,14.214,11.268604128867672,0.8386692054390231,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ZEN_5m,2021-01-03T13:00:00,2021-01-03T13:15:00,3,14.222,14.782270451976538,14.222,14.048,14.371,13.846,14.286,10.74832319774546,0.7728410421653501,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BTC_5m,2021-01-03T14:15:00,2021-01-03T14:30:00,3,33882.07,34326.00569220439,33882.07,34053.43,34220.0,34018.11,34064.75,31129.668708332778,0.29524546528161194,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-03T14:30:00,2021-01-03T14:45:00,3,0.011704,0.01242794380315861,0.011704,0.012051,0.012498,0.012048,0.012327,0.007215548420416626,0.45721780966399495,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-03T14:50:00,2021-01-03T15:05:00,3,0.012324,0.013103632324084055,0.012324,0.011822,0.012382,0.011792,0.012352,0.007490279590678862,0.8799019471209603,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-03T15:25:00,2021-01-03T15:40:00,3,0.012675,0.013516808088849204,0.012675,0.012718,0.012814,0.01242,0.012541,0.007455789849134943,0.3029193985871516,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SOL_5m,2021-01-03T17:20:00,2021-01-03T17:35:00,3,2.1806,2.242252725228867,2.1806,2.2174,2.2432,2.1605,2.1685,1.7983531035810265,0.7088088942991173,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SOL_5m,2021-01-03T18:00:00,2021-01-03T18:15:00,3,2.2139,2.294768164308381,2.2139,2.2565,2.2612,2.2237,2.2593,1.7125173812880383,0.17559443968395563,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BCH_5m,2021-01-03T18:10:00,2021-01-03T18:25:00,3,383.74,390.82557385758247,383.74,384.04,384.61,376.85,378.57,339.80944208298877,1.0471981732375393,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RSR_5m,2021-01-03T18:25:00,2021-01-03T18:40:00,3,0.034503,0.03574259782028402,0.034503,0.034053,0.034827,0.034053,0.03478,0.026817493514239052,0.7631507449595624,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RSR_5m,2021-01-03T19:00:00,2021-01-03T19:15:00,3,0.035704,0.03720864964757699,0.035704,0.036732,0.037312,0.03544,0.035556,0.02637517218502269,0.27913474786395914,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OCEAN_5m,2021-01-03T19:40:00,2021-01-03T19:55:00,3,0.36394,0.3722841586386628,0.36394,0.36635,0.36635,0.36446,0.36559,0.3122062164402903,0.2001400107929421,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2021-01-03T19:45:00,2021-01-03T20:00:00,3,0.021736,0.022319968385643683,0.021736,0.021784,0.021945,0.021562,0.021686,0.01811539600900915,0.5342754979040426,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-03T20:15:00,2021-01-03T20:30:00,3,0.012156,0.012784746950424962,0.012156,0.012309,0.01309,0.012309,0.012963,0.008257768907365234,0.4341969369640415,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ADA_5m,2021-01-03T20:15:00,2021-01-03T20:30:00,3,0.19142,0.19613302314371414,0.19142,0.18978,0.19193,0.18974,0.19147,0.16219925650897243,0.6322905509120004,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SOL_5m,2021-01-03T20:20:00,2021-01-03T20:35:00,3,2.3059,2.3878069543338736,2.3059,2.3242,2.3321,2.3085,2.3102,1.7980768831299834,0.09889270167441593,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,NEO_5m,2021-01-03T20:25:00,2021-01-03T20:40:00,3,15.52,15.889665757712624,15.52,15.441,15.58,15.43,15.554,13.228072302181731,0.3760153519765744,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OCEAN_5m,2021-01-03T20:25:00,2021-01-03T20:40:00,3,0.38095,0.3891110325607187,0.38095,0.3862,0.38667,0.38495,0.38606,0.33035159812354387,0.7866651618204835,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-03T20:35:00,2021-01-03T20:50:00,3,0.012962,0.013670203364511854,0.012962,0.01314,0.013388,0.01286,0.012885,0.00857113914002651,0.40666285198815916,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RUNE_5m,2021-01-03T20:55:00,2021-01-03T21:10:00,3,1.462,1.501378576228638,1.462,1.4574,1.4726,1.455,1.4678,1.2178528273824436,0.23870847806741954,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,1INCH_5m,2021-01-03T21:15:00,2021-01-03T21:30:00,3,1.059,1.0889656469782254,1.059,1.0437,1.0603,1.0425,1.058,0.8732129887350024,0.5706534556862943,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,GRT_5m,2021-01-03T21:30:00,2021-01-03T21:45:00,3,0.32977,0.34274192700289924,0.32977,0.33367,0.33517,0.32221,0.32475,0.2493440525820248,0.5827969890911622,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ETH_5m,2021-01-03T22:50:00,2021-01-03T23:05:00,3,881.65,899.6350360658038,881.65,876.34,882.22,873.7,882.22,770.1427763920161,0.8701678407949579,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2021-01-03T23:00:00,2021-01-03T23:15:00,3,0.025016,0.026214315727815705,0.025016,0.024939,0.0255,0.024841,0.025315,0.017586442487542625,0.6634311655486067,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2021-01-03T23:20:00,2021-01-03T23:35:00,3,0.025316,0.02659742409678635,0.025316,0.025586,0.026029,0.025166,0.025604,0.017371170599924636,0.11705726494154592,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SNX_5m,2021-01-03T23:25:00,2021-01-03T23:40:00,3,8.854,9.045078058934395,8.854,8.911,8.947,8.885,8.91,7.669316034606744,0.47624515607646484,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,AAVE_5m,2021-01-03T23:25:00,2021-01-03T23:40:00,3,89.838,91.58090528594579,89.838,91.195,92.013,91.091,91.821,79.03198722713603,0.4710525618461681,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2021-01-03T23:30:00,2021-01-03T23:45:00,3,3.4155,3.512321386559167,3.4155,3.4325,3.4347,3.3444,3.3491,2.815207403333165,0.7343418900177765,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ETH_5m,2021-01-03T23:30:00,2021-01-03T23:45:00,3,909.78,931.5411332564449,909.78,923.11,923.36,907.2,909.44,774.8609738100408,0.4448297745308376,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OCEAN_5m,2021-01-03T23:30:00,2021-01-03T23:45:00,3,0.41708,0.4304571526828589,0.41708,0.41832,0.41999,0.40559,0.40685,0.3341416533662749,0.8589271777336417,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LRC_5m,2021-01-03T23:35:00,2021-01-03T23:50:00,3,0.20393,0.20784202997329537,0.20393,0.20446,0.20447,0.20046,0.20255,0.17967541416556876,0.8870075187785413,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,FTM_5m,2021-01-04T00:45:00,2021-01-04T01:00:00,3,0.018763,0.019324625394925733,0.018763,0.018653,0.018999,0.018618,0.018743,0.015280922551460444,0.5038945933657799,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ETH_5m,2021-01-04T01:05:00,2021-01-04T01:20:00,3,941.11,970.5493784182349,941.11,948.75,980.0,945.12,977.8,758.5858538069438,0.027514167877211077,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,AAVE_5m,2021-01-04T01:10:00,2021-01-04T01:25:00,3,92.549,95.00757379756575,92.549,93.65,93.86,92.671,93.261,77.30584245509237,0.17815206541030804,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2021-01-04T01:10:00,2021-01-04T01:25:00,3,3.4524,3.581707880802171,3.4524,3.5257,3.5625,3.4961,3.5225,2.6506911390265393,0.15080287356834057,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LTC_5m,2021-01-04T01:15:00,2021-01-04T01:30:00,3,157.85,162.8049883577141,157.85,158.11,159.77,157.34,157.42,127.12907218217242,0.4096881472667067,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BCH_5m,2021-01-04T01:15:00,2021-01-04T01:30:00,3,411.01,423.213694444244,411.01,412.2,414.84,408.7,410.06,335.34709444568705,0.37775445960746434,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SNX_5m,2021-01-04T01:30:00,2021-01-04T01:45:00,3,9.181,9.447896968087552,9.181,9.201,9.21,9.075,9.114,7.526238797857178,0.6294563823778216,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,WAVES_5m,2021-01-04T01:50:00,2021-01-04T02:05:00,3,5.8272,6.086218412766054,5.8272,5.835,5.9051,5.7487,5.7629,4.2212858408504665,0.3030672575038186,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LRC_5m,2021-01-04T02:10:00,2021-01-04T02:25:00,3,0.2224,0.22941037054865646,0.2224,0.22499,0.22561,0.22127,0.22278,0.17893570259832992,0.6889792724188655,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LRC_5m,2021-01-04T05:20:00,2021-01-04T05:35:00,3,0.22877,0.23625130686251963,0.22877,0.22759,0.22963,0.22664,0.22939,0.18238589745237827,0.3154529072752371,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2021-01-04T06:35:00,2021-01-04T06:50:00,3,0.643,0.656131019284138,0.643,0.643,0.647,0.641,0.647,0.5615876804383448,0.30462220132689505,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SOL_5m,2021-01-04T08:15:00,2021-01-04T08:30:00,3,2.1305,2.185814534420935,2.1305,2.1417,2.1509,2.1325,2.1448,1.7875498865902013,0.24767450622914236,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2021-01-04T08:30:00,2021-01-04T08:45:00,3,0.685,0.703278131285913,0.685,0.676,0.685,0.675,0.679,0.5716755860273396,0.7112324447532097,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LTC_5m,2021-01-04T08:45:00,2021-01-04T09:00:00,3,163.86,167.80274435023796,163.86,161.87,164.37,161.78,163.83,139.41498502852477,1.1768452600077892,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ALGO_5m,2021-01-04T09:10:00,2021-01-04T09:25:00,3,0.4408,0.4527368810060243,0.4408,0.4488,0.4491,0.438,0.4385,0.36679133776264927,0.40211509167072707,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,KNC_5m,2021-01-04T09:15:00,2021-01-04T09:30:00,3,0.85186,0.868675940894156,0.85186,0.86164,0.86283,0.85608,0.85736,0.7476011664562322,0.0148668457848144,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ADA_5m,2021-01-04T09:25:00,2021-01-04T09:40:00,3,0.21841,0.22575405660722617,0.21841,0.21841,0.22129,0.21833,0.21911,0.17287684903519773,0.6004855675623176,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,AAVE_5m,2021-01-04T09:45:00,2021-01-04T10:00:00,3,101.596,104.34476008556791,101.596,102.085,102.085,99.886,100.208,84.55368746947894,0.6268280775199105,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2021-01-04T09:55:00,2021-01-04T10:10:00,3,0.708,0.7318072686069294,0.708,0.722,0.725,0.716,0.721,0.5603949346370375,0.4200397855421924,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,1INCH_5m,2021-01-04T10:50:00,2021-01-04T11:05:00,3,1.2299,1.2731358631331047,1.2299,1.2299,1.2411,1.2224,1.2392,0.9618376485747508,0.6082913140656766,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,UNI_5m,2021-01-04T10:50:00,2021-01-04T11:05:00,3,5.8038,5.982598672481204,5.8038,5.7753,5.85,5.7681,5.8279,4.6952482306165315,0.48210648772608344,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SOL_5m,2021-01-04T11:10:00,2021-01-04T11:25:00,3,2.3776,2.47359670354207,2.3776,2.3777,2.3809,2.3532,2.3652,1.7824204380391673,0.5208512183763493,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OCEAN_5m,2021-01-04T11:15:00,2021-01-04T11:30:00,3,0.42272,0.4326805296859871,0.42272,0.42732,0.42839,0.42643,0.4266,0.36096471594688,0.03313076818236436,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BLZ_5m,2021-01-04T11:25:00,2021-01-04T11:40:00,3,0.0743,0.07576408056660215,0.0743,0.0744,0.07447,0.07406,0.07427,0.06522270048706666,0.16392540511414452,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ALGO_5m,2021-01-04T11:25:00,2021-01-04T11:40:00,3,0.4563,0.4691398487187137,0.4563,0.4571,0.4601,0.4539,0.4576,0.3766929379439747,0.3738361802506358,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ETH_5m,2021-01-04T13:05:00,2021-01-04T13:20:00,3,1025.3,1046.7243872162016,1025.3,1033.21,1033.21,1026.4,1029.99,892.4687992595491,0.3874089800675024,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LRC_5m,2021-01-04T13:30:00,2021-01-04T13:45:00,3,0.28565,0.29802820701573757,0.28565,0.28978,0.29844,0.28956,0.29547,0.20890511650242716,0.43463483791795576,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,AXS_5m,2021-01-04T13:55:00,2021-01-04T14:10:00,3,0.60969,0.6211015224443813,0.60969,0.61032,0.61136,0.607,0.60867,0.5389385608448356,0.23572665374938087,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LRC_5m,2021-01-04T14:00:00,2021-01-04T14:15:00,3,0.31376,0.33152179413969535,0.31376,0.31298,0.31781,0.30849,0.30913,0.20363687633388883,0.5776443482739279,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ZIL_5m,2021-01-04T14:30:00,2021-01-04T14:45:00,3,0.07741,0.07906841004240518,0.07741,0.07588,0.07747,0.07588,0.07741,0.06712785773708789,1.5255575734037186,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LINK_5m,2021-01-04T14:40:00,2021-01-04T14:55:00,3,15.455,15.848545727051933,15.455,15.485,15.702,15.336,15.359,13.015016492278017,0.3023790930000274,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ETH_5m,2021-01-04T15:00:00,2021-01-04T15:15:00,3,1086.48,1114.074619365026,1086.48,1091.72,1100.0,1085.07,1096.79,915.393359936839,0.2051124505516351,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SNX_5m,2021-01-04T15:15:00,2021-01-04T15:30:00,3,10.37,10.585386414387997,10.37,10.353,10.523,10.322,10.523,9.034604230794407,0.22285528145490394,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LRC_5m,2021-01-04T15:20:00,2021-01-04T15:35:00,3,0.32952,0.352151809548471,0.32952,0.32998,0.33061,0.3209,0.322,0.18920278079947989,0.5090180692501574,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BEL_5m,2021-01-04T15:30:00,2021-01-04T15:45:00,3,0.97447,0.9929205729332251,0.97447,0.97432,0.98,0.96705,0.97565,0.8600764478140037,0.4021555334272729,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,MKR_5m,2021-01-04T15:30:00,2021-01-04T15:45:00,3,742.96,755.0249217798083,742.96,743.78,746.44,735.54,736.96,668.1574849651887,0.6150060593362572,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOGE_5m,2021-01-04T21:25:00,2021-01-04T21:40:00,3,0.009131,0.009695076998605482,0.009131,0.009217,0.00938,0.009195,0.009217,0.00563372260864602,0.16309830081255539,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,THETA_5m,2021-01-04T21:35:00,2021-01-04T21:50:00,3,2.0214,2.0884681704382837,2.0214,2.0092,2.0217,2.0036,2.0041,1.6055773432826406,0.3936293450004437,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LRC_5m,2021-01-04T23:20:00,2021-01-04T23:35:00,3,0.33006,0.3502771883244991,0.33006,0.33611,0.33611,0.32672,0.32894,0.20471343238810558,0.16520595972055185,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ETC_5m,2021-01-04T23:35:00,2021-01-04T23:50:00,3,7.126,7.288228201534888,7.126,7.106,7.184,7.087,7.158,6.120185150483698,0.49929666502886766,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OMG_5m,2021-01-04T23:45:00,2021-01-05T00:00:00,3,3.1736,3.274525747131143,3.1736,3.1563,3.2394,3.1563,3.237,2.547860367786913,0.18528473190989747,1,0
