strategy,symbol,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,ruined
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XLM,5,5,0,100.0,0.2929555987063681,0.2929555987063681,0.0,100.29295559870637,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CRV,5,4,1,80.0,0.32060615306883644,0.32060615306883644,0.03628993548209225,100.28419986982065,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LRC,5,4,1,80.0,0.26793811263117195,0.26793811263117195,0.02396778472779637,100.24390610907334,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BEL,5,4,1,80.0,0.20266245798243876,0.2230909228729372,0.020382992284906365,100.18223815702436,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ANKR,5,4,1,80.0,0.2122622527335638,0.2122622527335638,0.03466710491449865,100.1775215626412,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,TRB,5,4,1,80.0,0.19235641383270607,0.21967475502171485,0.02725846123107223,100.16504551920315,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1000SHIB,5,3,2,60.0,0.18297335214025878,0.18297335214025878,0.04471000817592996,100.13818153656364,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,DOGE,5,3,2,60.0,0.08024993699256022,0.08024993699256022,0.038498378715012826,100.04172066335288,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,REN,5,2,3,40.0,0.057801887242581174,0.09469763311524826,0.05891168500853361,99.99885615016831,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,THETA,4,4,0,100.0,0.515488907350159,0.515488907350159,0.0,100.51548890735016,False
