avg_trade_net_return_pct,bankrupt,cooldown_bars,entries,exits,final_equity,final_return_pct,flats,gap_min,horizon,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,profit_factor_contribution,scenario,selected_after_cap,spec,win_rate_pct,wins,z_threshold
0.7163425118759138,False,144,6542,6542,158.93697843373437,58.936978433734375,0,0.5,72,2683,20,20,-5.101877823372947,20.0,97.57178300612193,bar_close_mtm,159.15313656395824,ONLY_2025Q4,1.4363390681152097,btc_rb_z4_gap0.5_cd144_h72_k1_short_cap20,6542,btc_rb_z4_gap0.5_cd144_h72_k1_short,58.98807704066035,3859,4.0
0.41084951075134557,False,144,862,862,103.59314142865834,3.593141428658342,0,0.5,72,389,20,20,-1.1016559849005514,20.0,100.0,bar_close_mtm,103.81358882682048,2026_ENTRY_ONLY,1.358346336715041,btc_rb_z4_gap0.5_cd144_h72_k1_short_cap20,862,btc_rb_z4_gap0.5_cd144_h72_k1_short,54.872389791183295,473,4.0
0.22299217028498974,False,36,78075,78075,557.628995776133,457.62899577613297,0,1.0,36,34287,0,25,-9.967595833013387,25.0,90.84368277093591,bar_close_mtm,558.8522549949553,BASE,1.2132275841786258,btc_rb_z5_gap1_cd36_h36_k1_short_capnone,78075,btc_rb_z5_gap1_cd36_h36_k1_short,56.08453410182517,43788,5.0
0.1950962026665069,False,36,70643,70643,389.1329155697625,289.1329155697625,0,1.0,36,31216,0,24,-9.967595833013387,24.0,90.84368277093591,bar_close_mtm,389.986548415119,EX_2025Q4,1.18190825249557,btc_rb_z5_gap1_cd36_h36_k1_short_capnone,70643,btc_rb_z5_gap1_cd36_h36_k1_short,55.811616154466826,39427,5.0
0.1931327009768111,False,36,69530,69530,375.6679497223053,275.6679497223053,0,1.0,36,30727,0,23,-9.967595833013387,23.0,90.84368277093591,bar_close_mtm,375.99502319480774,PRE_2025Q4,1.178772511264368,btc_rb_z5_gap1_cd36_h36_k1_short_capnone,69530,btc_rb_z5_gap1_cd36_h36_k1_short,55.807565079821664,38803,5.0
0.48815024892768105,False,36,7432,7432,143.30217146453188,43.30217146453188,0,1.0,36,3071,0,25,-2.782238533996617,25.0,97.92301441734764,bar_close_mtm,144.2032914256711,ONLY_2025Q4,1.3033701961139688,btc_rb_z5_gap1_cd36_h36_k1_short_capnone,7432,btc_rb_z5_gap1_cd36_h36_k1_short,58.678686759956946,4361,5.0
0.31775772331749336,False,36,1113,1113,103.58427325445537,3.5842732544553613,0,1.0,36,489,0,24,-1.3140520101180941,24.0,99.32530658328486,bar_close_mtm,103.81150393676073,2026_ENTRY_ONLY,1.2838343691666296,btc_rb_z5_gap1_cd36_h36_k1_short_capnone,1113,btc_rb_z5_gap1_cd36_h36_k1_short,56.06469002695418,624,5.0
0.22299217028498974,False,36,78075,78075,557.628995776133,457.62899577613297,0,1.0,36,34287,50,25,-9.967595833013387,25.0,90.84368277093591,bar_close_mtm,558.8522549949553,BASE,1.2132275841786258,btc_rb_z5_gap1_cd36_h36_k1_short_cap50,78075,btc_rb_z5_gap1_cd36_h36_k1_short,56.08453410182517,43788,5.0
0.1950962026665069,False,36,70643,70643,389.1329155697625,289.1329155697625,0,1.0,36,31216,50,24,-9.967595833013387,24.0,90.84368277093591,bar_close_mtm,389.986548415119,EX_2025Q4,1.18190825249557,btc_rb_z5_gap1_cd36_h36_k1_short_cap50,70643,btc_rb_z5_gap1_cd36_h36_k1_short,55.811616154466826,39427,5.0
0.1931327009768111,False,36,69530,69530,375.6679497223053,275.6679497223053,0,1.0,36,30727,50,23,-9.967595833013387,23.0,90.84368277093591,bar_close_mtm,375.99502319480774,PRE_2025Q4,1.178772511264368,btc_rb_z5_gap1_cd36_h36_k1_short_cap50,69530,btc_rb_z5_gap1_cd36_h36_k1_short,55.807565079821664,38803,5.0
0.48815024892768105,False,36,7432,7432,143.30217146453188,43.30217146453188,0,1.0,36,3071,50,25,-2.782238533996617,25.0,97.92301441734764,bar_close_mtm,144.2032914256711,ONLY_2025Q4,1.3033701961139688,btc_rb_z5_gap1_cd36_h36_k1_short_cap50,7432,btc_rb_z5_gap1_cd36_h36_k1_short,58.678686759956946,4361,5.0
0.31775772331749336,False,36,1113,1113,103.58427325445537,3.5842732544553613,0,1.0,36,489,50,24,-1.3140520101180941,24.0,99.32530658328486,bar_close_mtm,103.81150393676073,2026_ENTRY_ONLY,1.2838343691666296,btc_rb_z5_gap1_cd36_h36_k1_short_cap50,1113,btc_rb_z5_gap1_cd36_h36_k1_short,56.06469002695418,624,5.0
0.34433324167078566,False,96,86596,86596,1840.3980233566315,1740.3980233566315,0,1.0,96,38797,0,50,-19.237281305928946,50.0,83.31643057973751,bar_close_mtm,1844.2904381251387,BASE,1.2945076751915359,btc_rb_z4.5_gap1_cd96_h96_k1_short_capnone,86596,btc_rb_z4.5_gap1_cd96_h96_k1_short,55.19769966280198,47799,4.5
0.2865755033196543,False,96,78802,78802,904.8263286182746,804.8263286182746,0,1.0,96,35707,0,50,-19.237281305928946,50.0,83.31643057973751,bar_close_mtm,906.7400230038105,EX_2025Q4,1.2049080642587193,btc_rb_z4.5_gap1_cd96_h96_k1_short_capnone,78802,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.68769828176951,43095,4.5
0.28634068553516934,False,96,77638,77638,873.8636952865303,773.8636952865303,0,1.0,96,35183,0,48,-19.237281305928946,48.0,83.31643057973751,bar_close_mtm,881.9215266311685,PRE_2025Q4,1.2045307945594184,btc_rb_z4.5_gap1_cd96_h96_k1_short_capnone,77638,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.683273654653654,42455,4.5
0.9282985095108995,False,96,7794,7794,203.39625141471484,103.39625141471483,0,1.0,96,3090,0,49,-16.725084163299687,49.0,94.07687796403151,bar_close_mtm,204.80847761646964,ONLY_2025Q4,1.4929905262197185,btc_rb_z4.5_gap1_cd96_h96_k1_short_capnone,7794,btc_rb_z4.5_gap1_cd96_h96_k1_short,60.35411855273287,4704,4.5
0.3022376881580124,False,96,1164,1164,103.54318797070401,3.5431879707040093,0,1.0,96,524,0,50,-3.2560609087641357,50.0,97.59231440945135,bar_close_mtm,103.76218029134368,2026_ENTRY_ONLY,1.2148112954472898,btc_rb_z4.5_gap1_cd96_h96_k1_short_capnone,1164,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.98281786941581,640,4.5
0.34433324167078566,False,96,86596,86596,1840.3980233566315,1740.3980233566315,0,1.0,96,38797,50,50,-19.237281305928946,50.0,83.31643057973751,bar_close_mtm,1844.2904381251387,BASE,1.2945076751915359,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap50,86596,btc_rb_z4.5_gap1_cd96_h96_k1_short,55.19769966280198,47799,4.5
0.2865755033196543,False,96,78802,78802,904.8263286182746,804.8263286182746,0,1.0,96,35707,50,50,-19.237281305928946,50.0,83.31643057973751,bar_close_mtm,906.7400230038105,EX_2025Q4,1.2049080642587193,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap50,78802,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.68769828176951,43095,4.5
0.28634068553516934,False,96,77638,77638,873.8636952865303,773.8636952865303,0,1.0,96,35183,50,48,-19.237281305928946,48.0,83.31643057973751,bar_close_mtm,881.9215266311685,PRE_2025Q4,1.2045307945594184,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap50,77638,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.683273654653654,42455,4.5
0.9282985095108995,False,96,7794,7794,203.39625141471484,103.39625141471483,0,1.0,96,3090,50,49,-16.725084163299687,49.0,94.07687796403151,bar_close_mtm,204.80847761646964,ONLY_2025Q4,1.4929905262197185,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap50,7794,btc_rb_z4.5_gap1_cd96_h96_k1_short,60.35411855273287,4704,4.5
0.3022376881580124,False,96,1164,1164,103.54318797070401,3.5431879707040093,0,1.0,96,524,50,50,-3.2560609087641357,50.0,97.59231440945135,bar_close_mtm,103.76218029134368,2026_ENTRY_ONLY,1.2148112954472898,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap50,1164,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.98281786941581,640,4.5
0.331778219385971,False,96,75380,75380,1157.6908262218706,1057.6908262218706,0,1.0,96,33985,20,20,-19.37813969222263,20.0,83.18275373313102,bar_close_mtm,1160.1457993009465,BASE,1.2794735285115635,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap20,75380,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.915096842663836,41395,4.5
0.28880577507875216,False,96,70450,70450,730.3238977449727,630.3238977449727,0,1.0,96,32014,20,20,-19.37813969222263,20.0,83.18275373313102,bar_close_mtm,731.8726061456609,EX_2025Q4,1.216578506148901,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap20,70450,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.55784244144783,38436,4.5
0.28651649953622554,False,96,69795,69795,705.4088023737555,605.4088023737555,0,1.0,96,31734,20,20,-19.37813969222263,20.0,83.18275373313102,bar_close_mtm,709.6593111236248,PRE_2025Q4,1.212318571628556,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap20,69795,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.532559638942615,38061,4.5
0.9623598486631093,False,96,4932,4932,159.84099172247872,59.84099172247872,0,1.0,96,1964,20,20,-10.628342969762128,20.0,95.51839495346066,bar_close_mtm,161.9015027413202,ONLY_2025Q4,1.510052271178938,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap20,4932,btc_rb_z4.5_gap1_cd96_h96_k1_short,60.17842660178426,2968,4.5
0.5327446857514935,False,96,655,655,103.532008005482,3.5320080054819902,0,1.0,96,280,20,20,-1.5038121676739347,20.0,99.04625700548075,bar_close_mtm,103.75155564870346,2026_ENTRY_ONLY,1.422616734544602,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap20,655,btc_rb_z4.5_gap1_cd96_h96_k1_short,57.25190839694656,375,4.5
0.2220404383172407,False,36,78031,78031,552.9475470528238,452.9475470528237,0,1.0,36,34276,20,20,-9.967595833013387,20.0,90.84368277093591,bar_close_mtm,554.1605366742041,BASE,1.211502092022227,btc_rb_z5_gap1_cd36_h36_k1_short_cap20,78031,btc_rb_z5_gap1_cd36_h36_k1_short,56.073868078071534,43755,5.0
0.19514256364867105,False,36,70617,70617,389.06976796936647,289.06976796936647,0,1.0,36,31208,20,20,-9.967595833013387,20.0,90.84368277093591,bar_close_mtm,389.9232622891352,EX_2025Q4,1.1820657763421767,btc_rb_z5_gap1_cd36_h36_k1_short_cap20,70617,btc_rb_z5_gap1_cd36_h36_k1_short,55.80667544642225,39409,5.0
0.19323465601898462,False,36,69508,69508,375.78103066156586,275.78103066156586,0,1.0,36,30720,20,20,-9.967595833013387,20.0,90.84368277093591,bar_close_mtm,376.1082025874378,PRE_2025Q4,1.1790390588066386,btc_rb_z5_gap1_cd36_h36_k1_short_cap20,69508,btc_rb_z5_gap1_cd36_h36_k1_short,55.80364850089199,38788,5.0
0.47823779675673117,False,36,7414,7414,142.12217441779714,42.12217441779713,0,1.0,36,3068,20,20,-2.782238533996473,20.0,97.92301441734764,bar_close_mtm,143.20706145513782,ONLY_2025Q4,1.2964741583778603,btc_rb_z5_gap1_cd36_h36_k1_short_cap20,7414,btc_rb_z5_gap1_cd36_h36_k1_short,58.618829241974645,4346,5.0
0.3147231258887457,False,36,1109,1109,103.5362980628386,3.5362980628385943,0,1.0,36,488,20,20,-1.301991331087815,20.0,99.32530658328486,bar_close_mtm,103.76342350295627,2026_ENTRY_ONLY,1.2804621313764275,btc_rb_z5_gap1_cd36_h36_k1_short_cap20,1109,btc_rb_z5_gap1_cd36_h36_k1_short,55.99639314697926,621,5.0
0.396280942324317,False,96,72857,72857,1699.668095699681,1599.668095699681,0,1.0,96,32180,0,49,-15.991135408860458,49.0,86.38199858706655,bar_close_mtm,1701.6572353563947,BASE,1.3196559882204173,btc_rb_z5_gap1_cd96_h96_k1_short_capnone,72857,btc_rb_z5_gap1_cd96_h96_k1_short,55.83128594369793,40677,5.0
0.3391457649995406,False,96,65916,65916,895.4333780050438,795.4333780050439,0,1.0,96,29450,0,49,-15.991135408860458,49.0,86.38199858706655,bar_close_mtm,896.4813132146539,EX_2025Q4,1.2417667159451318,btc_rb_z5_gap1_cd96_h96_k1_short_capnone,65916,btc_rb_z5_gap1_cd96_h96_k1_short,55.321924874082164,36466,5.0
0.33922739836535704,False,96,64871,64871,864.9903112082594,764.9903112082594,0,1.0,96,28986,0,46,-15.991135408860458,46.0,86.38199858706655,bar_close_mtm,869.6886736844097,PRE_2025Q4,1.242059841033463,btc_rb_z5_gap1_cd96_h96_k1_short_capnone,64871,btc_rb_z5_gap1_cd96_h96_k1_short,55.31747622204066,35885,5.0
0.9388716855226976,False,96,6941,6941,189.81505758458806,89.81505758458806,0,1.0,96,2730,0,45,-15.696732036355066,45.0,93.86709228944089,bar_close_mtm,191.13246719351534,ONLY_2025Q4,1.4862344500411233,btc_rb_z5_gap1_cd96_h96_k1_short_capnone,6941,btc_rb_z5_gap1_cd96_h96_k1_short,60.66849157181963,4211,5.0
0.33407816875659346,False,96,1045,1045,103.519469108765,3.5194691087649943,0,1.0,96,464,0,49,-3.230188323129657,49.0,97.50461956067284,bar_close_mtm,103.64061904490086,2026_ENTRY_ONLY,1.2346270823980021,btc_rb_z5_gap1_cd96_h96_k1_short_capnone,1045,btc_rb_z5_gap1_cd96_h96_k1_short,55.59808612440192,581,5.0
0.396280942324317,False,96,72857,72857,1699.668095699681,1599.668095699681,0,1.0,96,32180,50,49,-15.991135408860458,49.0,86.38199858706655,bar_close_mtm,1701.6572353563947,BASE,1.3196559882204173,btc_rb_z5_gap1_cd96_h96_k1_short_cap50,72857,btc_rb_z5_gap1_cd96_h96_k1_short,55.83128594369793,40677,5.0
0.3391457649995406,False,96,65916,65916,895.4333780050438,795.4333780050439,0,1.0,96,29450,50,49,-15.991135408860458,49.0,86.38199858706655,bar_close_mtm,896.4813132146539,EX_2025Q4,1.2417667159451318,btc_rb_z5_gap1_cd96_h96_k1_short_cap50,65916,btc_rb_z5_gap1_cd96_h96_k1_short,55.321924874082164,36466,5.0
0.33922739836535704,False,96,64871,64871,864.9903112082594,764.9903112082594,0,1.0,96,28986,50,46,-15.991135408860458,46.0,86.38199858706655,bar_close_mtm,869.6886736844097,PRE_2025Q4,1.242059841033463,btc_rb_z5_gap1_cd96_h96_k1_short_cap50,64871,btc_rb_z5_gap1_cd96_h96_k1_short,55.31747622204066,35885,5.0
0.9388716855226976,False,96,6941,6941,189.81505758458806,89.81505758458806,0,1.0,96,2730,50,45,-15.696732036355066,45.0,93.86709228944089,bar_close_mtm,191.13246719351534,ONLY_2025Q4,1.4862344500411233,btc_rb_z5_gap1_cd96_h96_k1_short_cap50,6941,btc_rb_z5_gap1_cd96_h96_k1_short,60.66849157181963,4211,5.0
0.33407816875659346,False,96,1045,1045,103.519469108765,3.5194691087649943,0,1.0,96,464,50,49,-3.230188323129657,49.0,97.50461956067284,bar_close_mtm,103.64061904490086,2026_ENTRY_ONLY,1.2346270823980021,btc_rb_z5_gap1_cd96_h96_k1_short_cap50,1045,btc_rb_z5_gap1_cd96_h96_k1_short,55.59808612440192,581,5.0
0.24854908897260652,False,72,110826,110826,1479.7853568578253,1379.7853568578253,0,1.0,72,50073,0,47,-19.0402047010936,47.0,83.13859106251607,bar_close_mtm,1481.4059161710882,BASE,1.2294835333273728,btc_rb_z4_gap1_cd72_h72_k1_short_capnone,110826,btc_rb_z4_gap1_cd72_h72_k1_short,54.8183639218234,60753,4.0
0.21044000472905197,False,72,101444,101444,804.730585503642,704.730585503642,0,1.0,72,46265,0,44,-19.0402047010936,44.0,83.13859106251607,bar_close_mtm,805.611871184002,EX_2025Q4,1.1685650189146355,btc_rb_z4_gap1_cd72_h72_k1_short_capnone,101444,btc_rb_z4_gap1_cd72_h72_k1_short,54.39355703639447,55179,4.0
0.20973645672973978,False,72,100123,100123,777.4165164487988,677.4165164487988,0,1.0,72,45669,0,43,-19.0402047010936,43.0,83.13859106251607,bar_close_mtm,781.850172149268,PRE_2025Q4,1.1674564347695315,btc_rb_z4_gap1_cd72_h72_k1_short_capnone,100123,btc_rb_z4_gap1_cd72_h72_k1_short,54.38710386224943,54454,4.0
0.6606081320341228,False,72,9382,9382,183.8886602992754,83.8886602992754,0,1.0,72,3808,0,47,-13.446062663588432,47.0,95.7241818272112,bar_close_mtm,185.6868537186887,ONLY_2025Q4,1.3795592596097719,btc_rb_z4_gap1_cd72_h72_k1_short_capnone,9382,btc_rb_z4_gap1_cd72_h72_k1_short,59.41163930931571,5574,4.0
0.26376425630750294,False,72,1321,1321,103.51344079742604,3.5134407974260373,0,1.0,72,596,0,44,-2.837555280699966,44.0,98.1966580805397,bar_close_mtm,103.62680161002952,2026_ENTRY_ONLY,1.2016776757411298,btc_rb_z4_gap1_cd72_h72_k1_short_capnone,1321,btc_rb_z4_gap1_cd72_h72_k1_short,54.88266464799394,725,4.0
0.24854908897260652,False,72,110826,110826,1479.7853568578253,1379.7853568578253,0,1.0,72,50073,50,47,-19.0402047010936,47.0,83.13859106251607,bar_close_mtm,1481.4059161710882,BASE,1.2294835333273728,btc_rb_z4_gap1_cd72_h72_k1_short_cap50,110826,btc_rb_z4_gap1_cd72_h72_k1_short,54.8183639218234,60753,4.0
0.21044000472905197,False,72,101444,101444,804.730585503642,704.730585503642,0,1.0,72,46265,50,44,-19.0402047010936,44.0,83.13859106251607,bar_close_mtm,805.611871184002,EX_2025Q4,1.1685650189146355,btc_rb_z4_gap1_cd72_h72_k1_short_cap50,101444,btc_rb_z4_gap1_cd72_h72_k1_short,54.39355703639447,55179,4.0
0.20973645672973978,False,72,100123,100123,777.4165164487988,677.4165164487988,0,1.0,72,45669,50,43,-19.0402047010936,43.0,83.13859106251607,bar_close_mtm,781.850172149268,PRE_2025Q4,1.1674564347695315,btc_rb_z4_gap1_cd72_h72_k1_short_cap50,100123,btc_rb_z4_gap1_cd72_h72_k1_short,54.38710386224943,54454,4.0
0.6606081320341228,False,72,9382,9382,183.8886602992754,83.8886602992754,0,1.0,72,3808,50,47,-13.446062663588432,47.0,95.7241818272112,bar_close_mtm,185.6868537186887,ONLY_2025Q4,1.3795592596097719,btc_rb_z4_gap1_cd72_h72_k1_short_cap50,9382,btc_rb_z4_gap1_cd72_h72_k1_short,59.41163930931571,5574,4.0
0.26376425630750294,False,72,1321,1321,103.51344079742604,3.5134407974260373,0,1.0,72,596,50,44,-2.837555280699966,44.0,98.1966580805397,bar_close_mtm,103.62680161002952,2026_ENTRY_ONLY,1.2016776757411298,btc_rb_z4_gap1_cd72_h72_k1_short_cap50,1321,btc_rb_z4_gap1_cd72_h72_k1_short,54.88266464799394,725,4.0
