symbol,trades,win_rate_pct,avg_net_ret_pct,med_net_ret_pct,p25_net_ret_pct,p75_net_ret_pct,p05_net_ret_pct,p95_net_ret_pct,profit_factor,avg_mae_pct,med_mae_pct,p75_mae_pct,p90_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,med_mfe_pct,p95_mfe_pct,mfe_mae_ratio,mae_gt_3_pct,mae_gt_5_pct,mae_gt_10_pct
STMX_5m,2,0.0,-5.288488401830674,-5.288488401830674,-6.757726629030353,-3.8192501746309953,-7.933117210790096,-2.6438595928712525,0.0,8.394865525672369,8.394865525672369,10.69743276283618,12.078973105134466,12.539486552567228,12.907897310513437,12.99999999999999,2.3597215090901624,2.3597215090901624,2.6879596453261634,0.2810910433137838,100.0,50.0,50.0
CHR_5m,2,0.0,-5.3032441564814,-5.3032441564814,-5.684752598358465,-4.921735714604335,-5.989959351860117,-4.6165289611026825,0.0,7.020508083484955,7.020508083484955,7.0338936492357895,7.04192498868629,7.044602101836457,7.04674379235659,7.047279214986624,2.2406911550768682,2.2406911550768682,3.785120120144468,0.3191636742571197,100.0,100.0,0.0
币安人生_5m,2,0.0,-5.981995296204909,-5.981995296204909,-6.740730341728227,-5.223260250681592,-7.347718378146881,-4.616272214262938,0.0,9.998880375765907,9.998880375765907,12.297854648984808,13.677239212916149,14.137034067559929,14.504869951274953,14.59682892220371,3.6924387685877025,3.6924387685877025,3.739059545061539,0.3692852229272584,100.0,100.0,50.0
RLC_5m,2,50.0,-6.696029811615443,-6.696029811615443,-10.7575923179244,-2.634467305306485,-14.006842322971567,0.6147826997406807,0.09630071471206869,11.055312809198515,11.055312809198515,16.31772164940434,19.475166953527832,20.527648721568998,21.36963413600193,21.580130489610163,4.4651013259180194,4.4651013259180194,7.9975010193269265,0.4038873800298853,50.0,50.0,50.0
HIPPO_5m,1,100.0,13.102199832073893,13.102199832073893,13.102199832073893,13.102199832073893,13.102199832073893,13.102199832073893,131021998320.73894,2.9673590504450953,2.9673590504450953,2.9673590504450953,2.9673590504450953,2.9673590504450953,2.9673590504450953,2.9673590504450953,15.708154506437765,15.708154506437765,15.708154506437765,5.293648068669542,0.0,0.0,0.0
STRAX_5m,1,100.0,11.87235210983241,11.87235210983241,11.87235210983241,11.87235210983241,11.87235210983241,11.87235210983241,118723521098.3241,0.4688908926961277,0.4688908926961277,0.4688908926961277,0.4688908926961277,0.4688908926961277,0.4688908926961277,0.4688908926961277,16.847539774523224,16.847539774523224,16.847539774523224,35.93061848066549,0.0,0.0,0.0
MAVIA_5m,1,100.0,10.270448247758749,10.270448247758749,10.270448247758749,10.270448247758749,10.270448247758749,10.270448247758749,102704482477.58748,4.455933037912341,4.455933037912341,4.455933037912341,4.455933037912341,4.455933037912341,4.455933037912341,4.455933037912341,14.19735732358729,14.19735732358729,14.19735732358729,3.186169361790707,100.0,0.0,0.0
REZ_5m,1,100.0,9.900039920159701,9.900039920159701,9.900039920159701,9.900039920159701,9.900039920159701,9.900039920159701,99000399201.59702,2.9643073200241954,2.9643073200241954,2.9643073200241954,2.9643073200241954,2.9643073200241954,2.9643073200241954,2.9643073200241954,12.372535690006803,12.372535690006803,12.372535690006803,4.173837039914544,0.0,0.0,0.0
NKN_5m,1,100.0,9.782506610259114,9.782506610259114,9.782506610259114,9.782506610259114,9.782506610259114,9.782506610259114,97825066102.59114,0.5776173285198638,0.5776173285198638,0.5776173285198638,0.5776173285198638,0.5776173285198638,0.5776173285198638,0.5776173285198638,11.75363098440021,11.75363098440021,11.75363098440021,20.348473641742576,0.0,0.0,0.0
BOME_5m,1,100.0,9.510198563582586,9.510198563582586,9.510198563582586,9.510198563582586,9.510198563582586,9.510198563582586,95101985635.82587,0.5782575173477245,0.5782575173477245,0.5782575173477245,0.5782575173477245,0.5782575173477245,0.5782575173477245,0.5782575173477245,12.257924916152763,12.257924916152763,12.257924916152763,21.19803815500022,0.0,0.0,0.0
