axis,baseline_version,strategy,symbol,side,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,score,same_bar,side_trade_id
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,ZBT,long,397,398,400,1767345000000000000,1767345600000000000,0.1473,0.14753609332091944,0.0008028059804442662,stop,3.221183882027006,False,33
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,DAM,long,403,404,405,1767346800000000000,1767347100000000000,0.02555,0.025600058166738292,0.001159223747095562,stop,1.441323258544485,False,34
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,RIVER,long,425,426,432,1767353400000000000,1767355200000000000,12.706,12.794899128004275,0.006196625846393378,stop,1.340226869202471,False,35
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,BEAT,long,432,433,434,1767355500000000000,1767355800000000000,1.0856,1.0899323846385889,0.00319077435389561,stop,0.9407059483359447,False,36
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,BROCCOLI714,long,436,437,439,1767356700000000000,1767357300000000000,0.01923,0.019286823403216597,0.0021549351646696032,stop,1.818792859098094,False,37
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,UAI,long,447,448,449,1767360000000000000,1767360300000000000,0.1283,0.12852664412378123,0.0009665169429559313,stop,2.0649112458424574,False,38
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,OG,long,477,478,478,1767369000000000000,1767369000000000000,8.674,8.36053857261101,-0.036938047888977456,stop,10.88650692502991,True,39
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,XNY,long,482,483,500,1767370500000000000,1767375600000000000,0.003293,0.003329,0.010132280595201904,time,4.6393738023244095,False,40
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,PNUT,long,486,487,488,1767371700000000000,1767372000000000000,0.07746,0.07767202058219934,0.0019371621765988064,stop,0.6621998607097398,False,41
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,A2Z,long,487,488,489,1767372000000000000,1767372300000000000,0.001797,0.0018024820519608718,0.0022506688708245023,stop,1.1382599151810475,False,42
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,BEAT,long,518,519,519,1767381300000000000,1767381300000000000,0.9742,0.9541024616306365,-0.021429786870625554,stop,2.1604635951927937,True,43
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,MERL,long,527,528,528,1767384000000000000,1767384000000000000,0.2646,0.26137998544653385,-0.012969367171073864,stop,0.7428537853734779,True,44
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,FLOW,long,528,529,530,1767384300000000000,1767384600000000000,0.08,0.08024054558924341,0.0022068198655426315,stop,2.4319714272874537,False,45
