axis,baseline_version,strategy,symbol,side,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,score,same_bar,side_trade_id
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,JASMY,short,2322,2323,2324,1767922500000000000,1767922800000000000,0.009108,0.009335212685619765,-0.02513931537197542,stop,3.068868355710038,False,735
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BROCCOLI714,short,2325,2326,2330,1767923400000000000,1767924600000000000,0.033,0.03307690696018338,-0.003125095277982192,stop,4.5515721316605955,False,736
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,JASMY,short,2328,2329,2333,1767924300000000000,1767925500000000000,0.009361,0.009374655672307122,-0.002256658546666656,stop,2.7742191836783,False,737
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BROCCOLI714,short,2331,2332,2379,1767925200000000000,1767939300000000000,0.03387,0.033954694789506384,-0.003294346953534121,stop,3.9106532959353935,False,738
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIPPIN,short,2348,2349,2353,1767930300000000000,1767931500000000000,0.38089,0.3815754012806293,-0.002596240738603627,stop,2.4470300099257773,False,739
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,MAGIC,short,2366,2367,2390,1767935700000000000,1767942600000000000,0.108,0.10813813080802742,-0.002077355239962863,stop,3.27111897785273,False,740
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,LIGHT,short,2374,2375,2379,1767938100000000000,1767939300000000000,0.6336,0.6342986895243401,-0.0019015150052793298,stop,3.5955777686251404,False,741
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BROCCOLI714,short,2380,2381,2468,1767939900000000000,1767966000000000000,0.03458,0.034649435806927927,-0.002803952021465305,stop,2.4747883627138836,False,742
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,LIGHT,short,2384,2385,2585,1767941100000000000,1768001100000000000,0.6607,0.5953,0.10906057450025189,timeout,2.9513354660055042,False,743
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,SAFE,short,2413,2414,2614,1767949800000000000,1768009800000000000,0.1658,0.1641,0.009559536867763585,timeout,2.9168999595326017,False,744
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,WAL,short,2415,2416,2616,1767950400000000000,1768010400000000000,0.1631,0.1494,0.0909001338688086,timeout,4.005746556415598,False,745
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BIGTIME,short,2451,2452,2652,1767961200000000000,1768021200000000000,0.02472,0.02259,0.09348950863213804,timeout,2.5675621745754054,False,746
