symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side,plan_id
IN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,29009,29010,29031,1763822700,1763829000,0.07699,0.07911,0.02673604364203133,time,409.5816625931743,0.01,0.0004,54714
PTB,short,short_main_v6_timeout210,21209,21210,21217,1763822700,1763824800,0.01354,0.014667857926283164,-0.07769315862967072,stop,477.96251208214625,0.01,0.0004,90461
PARTI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,67866,67867,67887,1763824200,1763830200,0.0715,0.08093431416051008,0.131148449797344,target,410.31415900458103,0.01,0.0004,54717
PTB,short,short_main_v6_timeout210,21218,21219,21429,1763825400,1763888400,0.01425,0.01252,0.13737891373801916,timeout,488.825083449866,0.01,0.0004,90525
PIEVERSE,short,short_main_v6_timeout210,1071,1072,1073,1763826900,1763827200,0.3852,0.40249856246106086,-0.043777948431143555,stop,478.4326163384971,0.01,0.0004,90464
PIEVERSE,short,short_main_v6_timeout210,1073,1074,1082,1763827500,1763829900,0.3923,0.39322275077957125,-0.003146636296455151,stop,478.4175618041373,0.01,0.0004,90465
STRK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,182758,182759,182763,1763828100,1763829300,0.1639,0.17349244087245336,0.05772617981972763,target,409.7767431582989,0.01,0.0004,54716
Q,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,21577,21578,21578,1763829000,1763829000,0.014084,0.013953143708393718,-0.010091131184768653,stop,409.5403311702933,0.01,0.0004,54715
JASMY,short,short_main_v6_timeout210,377906,377907,378117,1763829900,1763892900,0.007788,0.007416,0.04936181229773453,timeout,488.5401311245161,0.01,0.0004,90531
B2,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,55790,55791,55791,1763832300,1763832300,0.6874,0.6794371870045665,-0.012383958387305194,stop,410.2633458698727,0.01,0.0004,54718
TRUTH,short,short_main_v6_timeout210,13184,13185,13395,1763832300,1763895300,0.027351,0.025189,0.0850311167573147,timeout,488.2559327305473,0.01,0.0004,90534
MON,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,10650,10651,10672,1763832900,1763839200,0.02807,0.02885,0.026987673672960535,time,410.37406640285576,0.01,0.0004,54719
LAYER,short,short_main_v6_timeout210,79961,79962,80001,1763833800,1763845500,0.2538,0.25436742620875524,-0.0030307345606804584,stop,481.46134030937003,0.01,0.0004,90471
PIEVERSE,short,short_main_v6_timeout210,1100,1101,1106,1763835600,1763837100,0.4489,0.47835458375875567,-0.06237479150154899,stop,479.66884434729917,0.01,0.0004,90467
PIEVERSE,short,short_main_v6_timeout210,1108,1109,1319,1763838000,1763901000,0.4884,0.3648,0.33801578947368405,timeout,487.7515622868452,0.01,0.0004,90545
RECALL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,9165,9166,9176,1763838300,1763841300,0.1327,0.12875594117570968,-0.030521618871818566,stop,410.46707634349326,0.01,0.0004,54722
TRUTH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,13204,13205,13212,1763838300,1763840400,0.023646,0.025344476389541515,0.07102933221439214,target,410.6655523618027,0.01,0.0004,54720
TNSR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,168968,168969,168979,1763839200,1763842200,0.10007,0.09635109187643195,-0.03796306708871842,stop,410.31125045192385,0.01,0.0004,54723
LIGHT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,14366,14367,14370,1763839500,1763840400,0.9904,0.9735491871293228,-0.01781414869817963,stop,410.5923957896528,0.01,0.0004,54721
PTB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,21270,21271,21285,1763841000,1763845200,0.01293,0.012698512838881477,-0.01870310604164913,stop,410.3782123558692,0.01,0.0004,54726
TRUST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1118,1119,1140,1763841000,1763847300,0.2026,0.2143,0.056949259624876535,time,410.61191970946766,0.01,0.0004,54727
RESOLV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,45742,45743,45762,1763841900,1763847600,0.1243,0.12260584580142261,-0.014429559119689328,stop,410.55267021976067,0.01,0.0004,54728
HOLO,short,short_main_v6_timeout210,18976,18977,18979,1763842200,1763842800,0.1017,0.10482079365163503,-0.03057265810452445,stop,481.4759325668597,0.01,0.0004,90470
SKY,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,19613,19614,19614,1763842500,1763842500,0.042,0.04164009050168455,-0.00936927376941552,stop,410.2728072675623,0.01,0.0004,54724
TRADOOR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,16674,16675,16676,1763844600,1763844900,1.896,1.9817046494908128,0.04440287420401514,target,410.4549801860666,0.01,0.0004,54725
B2,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,55833,55834,55843,1763845200,1763847900,0.4383,0.42292446876866574,-0.03587992523690229,stop,410.4053642286277,0.01,0.0004,54729
GRASS,short,short_main_v6_timeout210,107367,107368,107578,1763845200,1763908200,0.4062,0.3768,0.07722547770700641,timeout,486.34224757612986,0.01,0.0004,90553
NIL,short,short_main_v6_timeout210,68230,68231,68239,1763847000,1763849400,0.1005,0.1006449298783926,-0.0022400117181035953,stop,485.3454537216777,0.01,0.0004,90476
PIEVERSE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1141,1142,1142,1763847900,1763847900,0.4186,0.40099029716451184,-0.04286809086356467,stop,410.22943128418126,0.01,0.0004,54730
BOB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,312,313,315,1763848200,1763848800,0.01643,0.01599021712575689,-0.027567064774382952,stop,410.0185670630945,0.01,0.0004,54732
SUPER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,207646,207647,207647,1763848500,1763848500,0.1754,0.1713586012998941,-0.02384104161975995,stop,410.13162831473227,0.01,0.0004,54731
FARTCOIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,95244,95245,95248,1763849700,1763850600,0.1853,0.1826669809519541,-0.015009492973804028,stop,409.95702535507985,0.01,0.0004,54733
LAYER,short,short_main_v6_timeout210,80017,80018,80018,1763850600,1763850600,0.2816,0.2950748509576443,-0.0464658739771032,stop,487.01049004609007,0.01,0.0004,90478
LAYER,short,short_main_v6_timeout210,80019,80020,80021,1763851200,1763851500,0.2886,0.3035673217440913,-0.050104785699920586,stop,486.7664744837163,0.01,0.0004,90479
PARTI,short,short_main_v6_timeout210,67957,67958,67971,1763851500,1763855400,0.07227,0.0723945273705523,-0.002520121327885793,stop,485.5489470877045,0.01,0.0004,90494
BLUAI,short,short_main_v6_timeout210,7494,7495,7496,1763851800,1763852100,0.00844,0.008705136032089446,-0.03125742549135189,stop,486.6143238156377,0.01,0.0004,90480
AVA,short,short_main_v6_timeout210,97338,97339,97549,1763852100,1763915100,0.3367,0.3007,0.11892065181243763,timeout,486.01081073375946,0.01,0.0004,90564
HOLO,short,short_main_v6_timeout210,19009,19010,19019,1763852100,1763854800,0.1034,0.1036289266551205,-0.0030090999348315376,stop,485.56118381865787,0.01,0.0004,90493
FLUID,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,15287,15288,15309,1763852400,1763858700,3.448,3.507,0.016311368909512815,time,409.88921366759166,0.01,0.0004,54735
AIA,short,short_main_v6_timeout210,17036,17037,17037,1763852400,1763852400,0.909,0.9997376022635729,-0.09156141785417268,stop,486.16877284127065,0.01,0.0004,90481
BLUAI,short,short_main_v6_timeout210,7496,7497,7497,1763852400,1763852400,0.0086,0.008892701221546513,-0.03371477069276938,stop,486.0048621543273,0.01,0.0004,90482
BLESS,short,short_main_v6_timeout210,15585,15586,15586,1763852700,1763852700,0.01717,0.017950151351222493,-0.044262104355424305,stop,485.78974617506816,0.01,0.0004,90483
BLUAI,short,short_main_v6_timeout210,7497,7498,7708,1763852700,1763915700,0.00872,0.00743,0.172820457604307,timeout,486.8328613548245,0.01,0.0004,90566
COAI,short,short_main_v6_timeout210,15033,15034,15035,1763852700,1763853000,0.5998,0.6265795899436323,-0.04353932693218019,stop,485.578236589278,0.01,0.0004,90484
2Z,short,short_main_v6_timeout210,12959,12960,12964,1763853000,1763854200,0.14195,0.14621662921346948,-0.029980191312168756,stop,485.0978558947651,0.01,0.0004,90491
COAI,short,short_main_v6_timeout210,15034,15035,15036,1763853000,1763853300,0.6051,0.6328401192333728,-0.04463432464265602,stop,485.3615020227646,0.01,0.0004,90485
AIA,short,short_main_v6_timeout210,17039,17040,17040,1763853300,1763853300,1.0336,1.1498009627088446,-0.10186180676269727,stop,484.8671040274737,0.01,0.0004,90486
BLESS,short,short_main_v6_timeout210,15587,15588,15588,1763853300,1763853300,0.01771,0.018616674251819395,-0.04950226763143726,stop,484.6270838159812,0.01,0.0004,90487
COAI,short,short_main_v6_timeout210,15035,15036,15036,1763853300,1763853300,0.6121,0.6415994678595605,-0.04677801173054839,stop,484.40038490186436,0.01,0.0004,90488
RIVER,short,short_main_v6_timeout210,8612,8613,8628,1763853300,1763857800,3.728,3.732108769524788,-0.0019009243777508892,stop,485.5397171694034,0.01,0.0004,90495
MMT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1160,1161,1182,1763853600,1763859900,0.3932,0.3948,0.003269175991861629,time,409.90261366735814,0.01,0.0004,54736
BAS,short,short_main_v6_timeout210,23604,23605,23635,1763853600,1763862600,0.005149,0.005155792516010574,-0.002117453328364304,stop,486.3686089686211,0.01,0.0004,90498
AIA,short,short_main_v6_timeout210,17041,17042,17252,1763853900,1763916900,1.1372,0.5827,0.9508045992792175,timeout,490.96404988948814,0.01,0.0004,90569
CAKE,short,short_main_v6_timeout210,214582,214583,214604,1763853900,1763860200,2.2033,2.2050682193268654,-0.0016018887177128064,stop,486.3789078149931,0.01,0.0004,90497
MAV,short,short_main_v6_timeout210,250886,250887,250887,1763853900,1763853900,0.02691,0.02740363303505659,-0.01881341575495119,stop,485.24333277426035,0.01,0.0004,90490
BLESS,short,short_main_v6_timeout210,15590,15591,15801,1763854200,1763917200,0.0187,0.01533,0.21903039791258974,timeout,492.0394104015689,0.01,0.0004,90570
COAI,short,short_main_v6_timeout210,15038,15039,15249,1763854200,1763917200,0.687,0.4977,0.37954960819770955,timeout,493.9069440559263,0.01,0.0004,90571
TRADOOR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,16707,16708,16708,1763854500,1763854500,1.595,1.543884746560096,-0.032847180840065195,stop,409.8223660295949,0.01,0.0004,54734
UB,short,short_main_v6_timeout210,18748,18749,18766,1763854800,1763859900,0.04582,0.03898773655801385,0.17444134625819388,target,486.3866991886519,0.01,0.0004,90496
MOVE,short,short_main_v6_timeout210,98494,98495,98705,1763856900,1763919900,0.0565,0.05072,0.11315899053627768,timeout,494.4254792897323,0.01,0.0004,90573
TNSR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,169032,169033,169046,1763858400,1763862300,0.0969,0.09443951446438575,-0.026192007591478304,stop,409.79525194366875,0.01,0.0004,54737
BEAT,short,short_main_v6_timeout210,1181,1182,1193,1763859900,1763863200,0.94672,0.9484799828379181,-0.0026555824790863484,stop,486.3556930490576,0.01,0.0004,90499
1000RATS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,202212,202213,202214,1763863800,1763864100,0.02735,0.026942348378732276,-0.01570499529315259,stop,409.7308936186394,0.01,0.0004,54738
MAV,short,short_main_v6_timeout210,250923,250924,250930,1763865000,1763866800,0.03099,0.0329374481185233,-0.05992565270738446,stop,485.94297928646984,0.01,0.0004,90501
TRADOOR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,16745,16746,16749,1763865900,1763866800,0.974,0.8931020790550825,-0.08385741370114727,stop,409.3873038881162,0.01,0.0004,54739
SANTOS,short,short_main_v6_timeout210,110622,110623,110634,1763865900,1763869200,1.954,1.9558760072037933,-0.0017591646898288175,stop,485.79716539371157,0.01,0.0004,90503
SWELL,short,short_main_v6_timeout210,107431,107432,107432,1763866200,1763866200,0.002785,0.0028539155495592348,-0.0249477185860941,stop,486.23435839942823,0.01,0.0004,90500
MAV,short,short_main_v6_timeout210,250929,250930,250955,1763866800,1763874300,0.03221,0.032311451134752506,-0.003939788873282368,stop,487.31762169214056,0.01,0.0004,90505
LAYER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,80072,80073,80086,1763867100,1763871000,0.2641,0.2919672226420563,0.10471769269994816,target,409.58561057147284,0.01,0.0004,54743
RECALL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,9261,9262,9263,1763867100,1763867400,0.1199,0.1181427768435159,-0.015455739420217695,stop,409.2622435022721,0.01,0.0004,54741
SENT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1205,1206,1224,1763867100,1763872500,0.03377,0.03320210502450293,-0.01761655242810398,stop,409.5134557076486,0.01,0.0004,54744
STRK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,182888,182889,182889,1763867100,1763867100,0.1592,0.1569242714474709,-0.015094777340006948,stop,409.32550778613603,0.01,0.0004,54740
NTRN,short,short_main_v6_timeout210,211180,211181,211181,1763867700,1763867700,0.03523,0.036224273400960856,-0.02824771137174795,stop,485.80571151624974,0.01,0.0004,90502
SOON,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,51073,51074,51089,1763868000,1763872500,0.6713,0.6622804882007691,-0.014235888275332708,stop,409.45515782962156,0.01,0.0004,54745
NTRN,short,short_main_v6_timeout210,211181,211182,211225,1763868000,1763880900,0.03494,0.03500540876504461,-0.0026685331025166673,stop,489.627732933504,0.01,0.0004,90515
BOB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,381,382,386,1763868900,1763870100,0.01437,0.014012494363471113,-0.025678610753576,stop,409.1571506438018,0.01,0.0004,54742
PHB,short,short_main_v6_timeout210,290929,290930,291007,1763869200,1763892300,0.3292,0.3297974397328718,-0.0026115353877692363,stop,488.4672875555601,0.01,0.0004,90529
SPELL,short,short_main_v6_timeout210,337916,337917,337927,1763873100,1763876100,0.0002831,0.00028355864428123,-0.0024174582947120485,stop,490.48790245155726,0.01,0.0004,90511
PIPPIN,short,short_main_v6_timeout210,85348,85349,85349,1763874600,1763874600,0.02823,0.02920106683017095,-0.034054498399614254,stop,487.1516681204604,0.01,0.0004,90506
PIPPIN,short,short_main_v6_timeout210,85350,85351,85352,1763875200,1763875500,0.02943,0.03067990685866781,-0.04154024293573375,stop,488.27586452788285,0.01,0.0004,90508
MAV,short,short_main_v6_timeout210,250958,250959,250963,1763875500,1763876700,0.03304,0.03486630126363493,-0.05318012629517819,stop,490.22706036557094,0.01,0.0004,90512
PIPPIN,short,short_main_v6_timeout210,85355,85356,85405,1763876700,1763891400,0.0324,0.0324968232709818,-0.003779468798362861,stop,488.79558034273725,0.01,0.0004,90527
TNSR,short,short_main_v6_timeout210,169093,169094,169183,1763876700,1763903400,0.10198,0.10215750560247876,-0.002537567899998238,stop,487.73918525976893,0.01,0.0004,90546
MAV,short,short_main_v6_timeout210,250964,250965,250968,1763877300,1763878200,0.03608,0.038222080050271286,-0.05684300047129651,stop,489.9484005953369,0.01,0.0004,90513
STRK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,182923,182924,182945,1763877600,1763883900,0.1466,0.1489,0.014888949522510098,time,408.8400171058903,0.01,0.0004,54748
PORT3,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,47647,47648,47648,1763878200,1763878200,0.01383,0.011778672346419333,-0.14912448688218857,stop,408.8445599264955,0.01,0.0004,54746
DEXE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,94275,94276,94276,1763878500,1763878500,4.505,4.436534343465624,-0.01599770400319109,stop,408.7791541839653,0.01,0.0004,54747
MAV,short,short_main_v6_timeout210,250968,250969,250972,1763878500,1763879400,0.03759,0.04007387556007388,-0.0627824143624531,stop,489.64079916031295,0.01,0.0004,90514
STABLE,short,short_main_v6_timeout210,1246,1247,1265,1763879400,1763884800,0.02965,0.029694495496104718,-0.002298442568608538,stop,488.6645833046001,0.01,0.0004,90520
MAV,short,short_main_v6_timeout210,250974,250975,250981,1763880300,1763882100,0.04301,0.04685910859246103,-0.08294216420412867,stop,489.2216250952653,0.01,0.0004,90516
NTRN,short,short_main_v6_timeout210,211231,211232,211232,1763883000,1763883000,0.04099,0.043580865820623996,-0.060249617896253695,stop,488.92687093547954,0.01,0.0004,90517
SQD,short,short_main_v6_timeout210,45599,45600,45601,1763883000,1763883300,0.05123,0.05252202256532873,-0.025399634633675203,stop,488.80268529663607,0.01,0.0004,90518
NTRN,short,short_main_v6_timeout210,211232,211233,211244,1763883300,1763886600,0.04178,0.0419309890381004,-0.004400893791539384,stop,488.15446215239734,0.01,0.0004,90524
TNSR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,169116,169117,169135,1763883600,1763889000,0.09044,0.08856042247622656,-0.02158259093071044,stop,408.68033220260605,0.01,0.0004,54750
1000RATS,short,short_main_v6_timeout210,202278,202279,202281,1763883600,1763884200,0.03053,0.031317807929261844,-0.025955270478740997,stop,488.67581523756,0.01,0.0004,90519
SQD,short,short_main_v6_timeout210,45602,45603,45606,1763883900,1763884800,0.05445,0.05630339865197785,-0.03371805994579589,stop,488.4998150874676,0.01,0.0004,90521
1000RATS,short,short_main_v6_timeout210,202281,202282,202284,1763884500,1763885100,0.03125,0.0321433082527654,-0.02859142226869402,stop,488.17594625730794,0.01,0.0004,90523
SQD,short,short_main_v6_timeout210,45605,45606,45606,1763884800,1763884800,0.05479,0.05689027645349684,-0.03771802157462965,stop,488.3155626218209,0.01,0.0004,90522
BLESS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,15696,15697,15718,1763886000,1763892300,0.01587,0.01614,0.016213232514177858,time,408.456203463164,0.01,0.0004,54754
1000RATS,short,short_main_v6_timeout210,202287,202288,202297,1763886300,1763889000,0.03297,0.033018078635687495,-0.0022561306312818045,stop,488.81405491742487,0.01,0.0004,90526
MMT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1277,1278,1278,1763888700,1763888700,0.3832,0.3768085217565441,-0.01747922297352786,stop,408.7685550476954,0.01,0.0004,54749
TRUST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1278,1279,1279,1763889000,1763889000,0.1932,0.18737442441938598,-0.03095308271539352,stop,408.55383304133784,0.01,0.0004,54751
LAYER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,80146,80147,80150,1763889300,1763890200,0.2566,0.2504885069895134,-0.02461719801436699,stop,408.45325853526276,0.01,0.0004,54752
FLOCK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,19776,19777,19781,1763890500,1763891700,0.1369,0.13488897650401283,-0.015489726048116692,stop,408.38999024448106,0.01,0.0004,54753
PIPPIN,short,short_main_v6_timeout210,85405,85406,85407,1763891700,1763892000,0.03256,0.03477717595811805,-0.06455376657346143,stop,488.4800443847814,0.01,0.0004,90528
0G,short,short_main_v6_timeout210,17370,17371,17372,1763892300,1763892600,1.4429,1.493116702284815,-0.034432134854544084,stop,488.29909784038864,0.01,0.0004,90530
PIPPIN,short,short_main_v6_timeout210,85407,85408,85410,1763892300,1763892900,0.03313,0.03566724597919363,-0.07193658230505726,stop,488.1886920509965,0.01,0.0004,90532
PIPPIN,short,short_main_v6_timeout210,85410,85411,85414,1763893200,1763894100,0.03438,0.036983532513224636,-0.071197075030452,stop,487.8411159816268,0.01,0.0004,90533
0G,short,short_main_v6_timeout210,17375,17376,17425,1763893800,1763908500,1.5536,1.2287996833675965,0.2635232424525612,target,487.11829353713256,0.01,0.0004,90555
1000RATS,short,short_main_v6_timeout210,202312,202313,202447,1763893800,1763934000,0.03665,0.036721481937118654,-0.0027465972871426373,stop,491.74198528188623,0.01,0.0004,90593
FARTCOIN,short,short_main_v6_timeout210,95395,95396,95404,1763895000,1763897400,0.2274,0.22767864505735735,-0.0020238524051615406,stop,487.49833399511635,0.01,0.0004,90538
TRUST,short,short_main_v6_timeout210,1299,1300,1510,1763895300,1763958300,0.2183,0.1727,0.2632416907932832,timeout,491.65550731415397,0.01,0.0004,90612
ZEC,short,short_main_v6_timeout210,609910,609911,609913,1763895300,1763895900,568.56,584.8917048229773,-0.02872261317489586,stop,488.1156928676856,0.01,0.0004,90535
1000RATS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,202318,202319,202338,1763895600,1763901300,0.03434,0.03333930534535391,-0.029940787846420822,stop,408.480988111834,0.01,0.0004,54757
PIPPIN,short,short_main_v6_timeout210,85419,85420,85422,1763895900,1763896500,0.03697,0.04017850033567043,-0.08065614965379683,stop,487.7219975439625,0.01,0.0004,90536
ZEC,short,short_main_v6_timeout210,609912,609913,609921,1763895900,1763898300,577.28,578.1220814961947,-0.002256580751967529,stop,486.5626645443983,0.01,0.0004,90541
KGEN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,11639,11640,11647,1763896200,1763898300,0.15675,0.1649547620682536,0.05154297970177737,target,408.6667339612057,0.01,0.0004,54755
PORT3,short,short_main_v6_timeout210,47708,47709,47714,1763896500,1763898000,0.01431,0.016682044727472395,-0.1429914858893799,stop,486.5736444716036,0.01,0.0004,90540
TOSHI,short,short_main_v6_timeout210,17508,17509,17509,1763896800,1763896800,0.0004417,0.0004615637919266768,-0.04383585392554432,stop,487.50820044155637,0.01,0.0004,90537
PIPPIN,short,short_main_v6_timeout210,85423,85424,85434,1763897100,1763900100,0.0409,0.04108173726489234,-0.005223796971401384,stop,486.1084390090307,0.01,0.0004,90544
TOSHI,short,short_main_v6_timeout210,17509,17510,17511,1763897100,1763897400,0.0004451,0.00046654028893191414,-0.04675592157967543,stop,487.27039965637135,0.01,0.0004,90539
DMC,short,short_main_v6_timeout210,41900,41901,41908,1763897400,1763899500,0.001627,0.0017220076570333917,-0.05597261008993846,stop,486.29032272132963,0.01,0.0004,90542
COMMON,short,short_main_v6_timeout210,1309,1310,1452,1763898300,1763940900,0.006858,0.005951800323649712,0.15145639757259124,target,492.4763087660686,0.01,0.0004,90595
TRADOOR,short,short_main_v6_timeout210,16853,16854,16858,1763898300,1763899500,1.019,1.052012329031468,-0.032180173140994285,stop,486.13383365351,0.01,0.0004,90543
ZEC,short,short_main_v6_timeout210,609922,609923,609958,1763898900,1763909400,596.07,596.9668116703947,-0.00230228061738511,stop,486.92264939783865,0.01,0.0004,90558
TOSHI,short,short_main_v6_timeout210,17516,17517,17727,1763899200,1763962200,0.0004725,0.0003996,0.18163243243243246,timeout,491.8401797099607,0.01,0.0004,90617
PTB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,21467,21468,21469,1763900100,1763900400,0.0115,0.011330771449058205,-0.015515526168851634,stop,408.60332716715453,0.01,0.0004,54756
DMC,short,short_main_v6_timeout210,41909,41910,41929,1763900100,1763905800,0.001768,0.00177337071662274,-0.0038285357553259117,stop,486.6934720794156,0.01,0.0004,90549
TRADOOR,short,short_main_v6_timeout210,16859,16860,16927,1763900100,1763920200,1.057,1.0590138233458877,-0.0027016025112167378,stop,494.41212187856775,0.01,0.0004,90574
BAS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,23763,23764,23773,1763901300,1763904000,0.004734,0.004927716866683335,0.0401203351675822,target,408.6448720533603,0.01,0.0004,54758
PIPPIN,short,short_main_v6_timeout210,85438,85439,85446,1763901600,1763903700,0.04171,0.04511478653661092,-0.07626941475269797,stop,487.36718943765175,0.01,0.0004,90547
PORT3,short,short_main_v6_timeout210,47733,47734,47735,1763904000,1763904300,0.0144,0.016620742298870395,-0.1344127026661935,stop,486.7121060264203,0.01,0.0004,90548
