batch_label,strategy_name,parent,family,group,side,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,legacy_equity_cd_value,official_pass_mdd_lt_5,verdict,description
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I069_mdd_compress_mdd34,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,358,134,224,37.430168,-0.004813,1.173613,1.203445,0.975211074,98.7918,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd34; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I044_mdd_compress_mdd09,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,611,256,355,41.898527,-0.096059,2.124466,2.212239,0.960323845,97.693827,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd09; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I089_hybrid_cover_hyb19,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,872,414,458,47.477064,-0.228502,3.022446,3.155572,0.957812368,96.623137,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb19; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I059_mdd_compress_mdd24,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,889,397,492,44.656918,-0.097431,2.732214,2.879487,0.948854456,97.025888,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd24; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I059_mdd_compress_mdd24,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,925,413,512,44.648649,0.07657,2.640627,2.830973,0.93276301,97.243429,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd24; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I044_mdd_compress_mdd09,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,571,240,331,42.031524,-0.08975,1.874006,2.027882,0.924119714,97.884187,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd09; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I082_hybrid_cover_hyb12,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,375,144,231,38.4,-0.141082,1.432133,1.554063,0.92154143,98.307048,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb12; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I059_mdd_compress_mdd24,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,923,411,512,44.528711,0.032535,2.6126,2.8472,0.917603218,97.184408,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd24; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I044_mdd_compress_mdd09,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,566,239,327,42.226148,-0.117201,1.847625,2.10685,0.876960782,97.778418,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd09; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I039_mdd_compress_mdd04,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,771,406,365,52.658885,-0.164292,1.905154,2.181707,0.873240166,97.657586,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd04; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I082_hybrid_cover_hyb12,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,379,142,237,37.467018,-0.287083,1.497639,1.758388,0.85171146,97.959577,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb12; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I082_hybrid_cover_hyb12,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,380,142,238,37.368421,-0.28808,1.496624,1.758388,0.85113424,97.958597,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb12; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I085_hybrid_cover_hyb15,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,1256,406,850,32.324841,-1.015343,3.745976,4.639316,0.807441499,94.392446,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb15; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I085_hybrid_cover_hyb15,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,1261,408,853,32.355274,-1.018833,3.755087,4.651051,0.807363029,94.377502,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb15; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I085_hybrid_cover_hyb15,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,1254,405,849,32.296651,-1.147892,3.65936,4.687437,0.780673959,94.218478,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb15; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I039_mdd_compress_mdd04,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,457,232,225,50.765864,-0.165817,0.928102,1.211343,0.766175787,98.624849,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd04; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I098_hybrid_cover_hyb28,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,1264,425,839,33.623418,-1.300649,3.092995,4.261826,0.72574413,94.492957,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb28; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I053_mdd_compress_mdd18,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,768,223,545,29.036458,-0.742824,1.670656,2.373821,0.703783449,96.900988,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd18; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I077_hybrid_cover_hyb07,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,1315,562,753,42.737643,-1.549959,3.19125,4.594585,0.694567764,93.926671,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb07; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I053_mdd_compress_mdd18,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,769,223,546,28.9987,-0.780363,1.670656,2.410744,0.693004397,96.827706,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd18; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I077_hybrid_cover_hyb07,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,1311,560,751,42.715484,-1.570697,3.143532,4.570552,0.687779395,93.93054,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb07; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I053_mdd_compress_mdd18,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,767,223,544,29.074316,-0.749425,1.570963,2.2845,0.687661737,96.983195,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd18; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I068_mdd_compress_mdd33,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,751,220,531,29.294274,-0.717699,1.625352,2.36603,0.686953454,96.933252,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd33; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I077_hybrid_cover_hyb07,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,1317,567,750,43.052392,-1.537268,3.054428,4.455603,0.685525268,94.075624,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb07; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I098_hybrid_cover_hyb28,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,1348,445,903,33.011869,-1.81217,3.245554,4.898732,0.662529284,93.377872,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb28; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I039_mdd_compress_mdd04,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,467,233,234,49.892934,-0.3476,0.899459,1.410573,0.637654983,98.24673,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd04; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I068_mdd_compress_mdd33,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,478,135,343,28.242678,-0.555087,0.979227,1.543801,0.63429584,97.909681,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd33; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I098_hybrid_cover_hyb28,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,1299,427,872,32.87144,-2.00405,3.028294,4.884429,0.619989427,93.209408,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb28; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I068_mdd_compress_mdd33,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,485,136,349,28.041237,-0.633166,0.91558,1.534695,0.596587624,97.841856,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd33; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I080_hybrid_cover_hyb10,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,619,215,404,34.733441,-1.06953,1.562648,2.770417,0.564048036,96.189683,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb10; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I080_hybrid_cover_hyb10,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,613,214,399,34.910277,-1.074899,1.506637,2.722045,0.553494527,96.232316,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb10; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I080_hybrid_cover_hyb10,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,608,210,398,34.539474,-1.158871,1.408674,2.685343,0.524578891,96.186905,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb10; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I092_hybrid_cover_hyb22,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,393,129,264,32.824427,-0.737599,0.793627,1.519169,0.522408502,97.754438,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb22; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I092_hybrid_cover_hyb22,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,394,129,265,32.741117,-0.738591,0.792619,1.519169,0.521745023,97.753461,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb22; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I092_hybrid_cover_hyb22,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,392,129,263,32.908163,-0.77128,0.74215,1.502281,0.494015387,97.738026,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb22; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I048_mdd_compress_mdd13,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,726,204,522,28.099174,-1.334321,1.189543,2.501779,0.475478776,96.197282,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd13; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I038_mdd_compress_mdd03,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,952,259,693,27.205882,-1.75178,1.338107,3.134748,0.426862781,95.168386,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd03; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I038_mdd_compress_mdd03,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,608,160,448,26.315789,-1.169625,0.852664,2.038129,0.418356294,96.816084,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd03; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I038_mdd_compress_mdd03,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,629,165,464,26.232114,-1.33251,0.852664,2.186285,0.390006018,96.510338,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd03; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I048_mdd_compress_mdd13,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,746,204,542,27.345845,-1.603932,1.011213,2.626154,0.385054792,95.812035,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd13; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I048_mdd_compress_mdd13,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,747,204,543,27.309237,-1.641146,1.011213,2.662981,0.37972975,95.739576,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd13; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I063_mdd_compress_mdd28,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,1247,379,868,30.392943,-2.729249,1.491101,4.158344,0.358580364,93.225898,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd28; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I058_mdd_compress_mdd23,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,1056,403,653,38.162879,-2.329728,1.218415,3.631656,0.335498341,94.123223,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd23; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I063_mdd_compress_mdd28,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,1255,381,874,30.358566,-2.81078,1.345696,4.130765,0.325773957,93.174561,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd28; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I058_mdd_compress_mdd23,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,1098,423,675,38.52459,-2.146456,1.165951,3.582849,0.325425585,94.347599,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd23; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I063_mdd_compress_mdd28,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,1258,381,877,30.286169,-2.849481,1.344682,4.167982,0.322621924,93.101303,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd28; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I058_mdd_compress_mdd23,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,1078,414,664,38.404453,-2.213009,1.03954,3.548402,0.292960168,94.317116,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd23; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I043_mdd_compress_mdd08,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,828,312,516,37.681159,-2.020025,0.750394,2.79892,0.268101113,95.237593,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd08; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I043_mdd_compress_mdd08,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,782,297,485,37.97954,-1.749109,0.6469,2.488611,0.259944141,95.805809,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd08; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I079_hybrid_cover_hyb09,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,663,174,489,26.244344,-2.575472,0.725585,3.327975,0.218026098,94.182264,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb09; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I079_hybrid_cover_hyb09,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,651,168,483,25.806452,-2.605766,0.726593,3.359002,0.216312096,94.12276,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb09; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I079_hybrid_cover_hyb09,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,653,168,485,25.727412,-2.607714,0.725585,3.359968,0.215950095,94.119936,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb09; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I090_hybrid_cover_hyb20,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,863,217,646,25.144844,-3.195345,0.8044,3.970476,0.202595337,92.96105,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb20; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I043_mdd_compress_mdd08,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,769,288,481,37.451235,-2.059951,0.502908,2.59464,0.19382556,95.398857,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd08; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I090_hybrid_cover_hyb20,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,870,213,657,24.482759,-3.392849,0.712541,4.076344,0.174798928,92.669111,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb20; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I090_hybrid_cover_hyb20,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,872,213,659,24.426606,-3.394781,0.711533,4.077304,0.174510796,92.66633,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb20; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I052_mdd_compress_mdd17,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,1015,196,819,19.310345,-2.943229,0.525849,3.450932,0.152378815,93.707408,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd17; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I052_mdd_compress_mdd17,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,1031,194,837,18.816683,-3.139762,0.555353,3.674708,0.151128489,93.300907,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd17; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I052_mdd_compress_mdd17,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,990,187,803,18.888889,-3.069822,0.499721,3.551793,0.140695329,93.487418,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd17; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
