batch_label,strategy_name,parent,family,group,side,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,old_ratio_cd_value,official_pass_mdd_lt_5,verdict,description
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I103_raw_dryup_reaccel_r003,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,2210,844,1366,38.190045,11.89592,16.575898,4.065283,111.836757705,4.077428,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r003; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I167_raw_shelf_conversion_r067,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,2,0,2,0.0,-0.03069,0.0,0.03069,99.969309969,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r067; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I155_raw_shelf_conversion_r055,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,2,0,2,0.0,-0.031879,0.0,0.031879,99.96812088,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r055; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I173_raw_shelf_conversion_r073,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,2,0,2,0.0,-0.032771,0.0,0.032771,99.96722904,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r073; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I172_raw_shelf_conversion_r072,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,3,0,3,0.0,-0.04016,0.0,0.04016,99.959839617,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r072; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I160_raw_shelf_conversion_r060,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,3,0,3,0.0,-0.046925,0.0,0.046925,99.953074615,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r060; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I156_raw_shelf_conversion_r056,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,7,2,5,28.571429,-0.038872,0.0,0.047146,99.952853518,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r056; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I071_safe_shelf_repair_s071,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,6,0,6,0.0,-0.06914,0.0,0.06914,99.930859879,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s071; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I057_safe_shelf_repair_s057,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,13,3,10,23.076923,-0.064303,0.0,0.080492,99.919508367,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s057; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I073_safe_shelf_repair_s073,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,5,0,5,0.0,-0.082626,0.0,0.082626,99.917374441,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s073; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I051_safe_shelf_repair_s051,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,8,1,7,12.5,-0.097568,0.0,0.097568,99.90243219,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s051; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I065_safe_shelf_repair_s065,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,15,4,11,26.666667,-0.163625,0.0,0.163625,99.836375165,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s065; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I170_raw_shelf_conversion_r070,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,1323,381,942,28.798186,-1.003263,4.969643,5.696817,98.989714441,0.872354,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r070; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I165_raw_shelf_conversion_r065,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,128,18,110,14.0625,-1.145612,0.0,1.145612,98.854388259,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r065; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I180_raw_followthrough_runner_r080,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,3295,1244,2051,37.754173,-0.191787,7.126417,7.796288,98.774533768,0.914078,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r080; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I085_safe_followthrough_exit_s085,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,165,8,157,4.848485,-1.383798,0.0,1.443067,98.556933408,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s085; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I154_raw_shelf_conversion_r054,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,1384,457,927,33.020231,-1.6772,3.903077,5.370656,98.322799898,0.726741,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r054; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I164_raw_shelf_conversion_r064,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,1918,661,1257,34.462982,-2.306942,5.207365,7.283442,97.544647273,0.714959,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r064; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I084_safe_followthrough_exit_s084,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,472,52,420,11.016949,-2.596861,0.0,2.646738,97.353261597,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s084; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I178_raw_followthrough_runner_r078,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,1941,834,1107,42.967543,-4.15941,1.956813,5.998837,95.840590259,0.326199,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r078; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I189_raw_followthrough_runner_r089,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,1466,375,1091,25.579809,-4.0084,3.230085,7.184573,95.813443986,0.449586,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r089; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I162_raw_shelf_conversion_r062,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,1236,248,988,20.064725,-4.326585,2.234284,6.417484,95.673414627,0.348156,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r062; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I188_raw_followthrough_runner_r088,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,3445,819,2626,23.773585,-4.076059,3.707564,7.773203,95.646165383,0.476967,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r088; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I078_safe_followthrough_exit_s078,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,2008,911,1097,45.368526,-4.612099,0.552562,5.146562,95.377562114,0.107365,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s078; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I196_raw_followthrough_runner_r096,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,3112,908,2204,29.177378,-3.812571,0.733646,5.55491,95.137981686,0.132072,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r096; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I097_safe_followthrough_exit_s097,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,1228,174,1054,14.169381,-5.180422,0.000279,5.180687,94.819577631,5.4e-05,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s097; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I081_safe_followthrough_exit_s081,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,1644,530,1114,32.238443,-4.921575,0.00035,5.397088,94.603243596,6.5e-05,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s081; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I077_safe_followthrough_exit_s077,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,2081,716,1365,34.406535,-6.069275,0.006762,6.14379,93.862557043,0.001101,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s077; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I092_safe_followthrough_exit_s092,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,1965,404,1561,20.559796,-6.184229,0.0,6.207365,93.792635083,0.0,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s092; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I061_safe_shelf_repair_s061,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,2395,321,2074,13.402923,-7.930867,0.0,7.930867,92.069133022,0.0,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s061; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I096_safe_followthrough_exit_s096,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,3286,817,2469,24.863055,-8.483439,0.046997,8.892915,91.149903149,0.005285,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s096; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I177_raw_followthrough_runner_r077,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,2291,684,1607,29.855958,-9.458511,0.001463,9.459836,90.541488559,0.000155,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r077; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I193_raw_followthrough_runner_r093,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,1916,288,1628,15.031315,-9.775191,0.0,9.790937,90.209063114,0.0,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r093; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I062_safe_shelf_repair_s062,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,2798,455,2343,16.261615,-10.483306,0.005247,10.488003,89.516693807,0.0005,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s062; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I086_safe_followthrough_exit_s086,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,2563,171,2392,6.671869,-10.706877,0.0,10.706877,89.293122505,0.0,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s086; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I185_raw_followthrough_runner_r085,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,1569,187,1382,11.918419,-11.095058,0.713187,11.724626,88.90494215,0.060828,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r085; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I076_safe_followthrough_exit_s076,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,4454,1453,3001,32.622362,-11.221293,0.005055,11.22578,88.778707226,0.00045,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s076; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I068_safe_shelf_repair_s068,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,2639,426,2213,16.142478,-11.402737,0.062939,11.512115,88.543578276,0.005467,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s068; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I168_raw_shelf_conversion_r068,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,3641,757,2884,20.790991,-11.618107,0.416954,12.022219,88.34460803,0.034682,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r068; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I152_raw_shelf_conversion_r052,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,3844,968,2876,25.182102,-14.231917,0.154256,14.370292,85.761796507,0.010734,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r052; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I052_safe_shelf_repair_s052,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,3905,1038,2867,26.581306,-14.235246,0.041638,14.28699,85.748698736,0.002914,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s052; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I176_raw_followthrough_runner_r076,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,5219,1781,3438,34.125311,-15.805933,0.002229,15.80781,84.194066544,0.000141,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r076; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I192_raw_followthrough_runner_r092,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,4732,787,3945,16.631445,-18.370418,0.0,18.370418,81.629581514,0.0,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r092; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I184_raw_followthrough_runner_r084,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,4550,507,4043,11.142857,-20.39748,0.0,20.405355,79.59464501,0.0,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r084; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I200_raw_followthrough_runner_r100,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,5493,1199,4294,21.827781,-23.270441,0.194963,23.42732,76.721968417,0.008322,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r100; focus=raw V51 followthrough runner/fast-cut balance
