rank,candidate_id,profile,trend_state,slippage_bps,disaster_stop_atr,stop_mode,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct,eligible_symbols,positive_symbols,positive_symbol_pct,eligible_quarters,positive_quarter_pct,ex_q4_trades,ex_q4_avg_net_return_pct,ex_q4_profit_factor,ex_q4_win_rate_pct,q4_2025_trades,q4_2025_avg_net_return_pct,q4_2025_profit_factor,q4_2025_win_rate_pct,y2026_trades,y2026_avg_net_return_pct,y2026_profit_factor,y2026_win_rate_pct,robust_pass
89,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
90,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
91,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
92,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
93,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
94,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
95,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
96,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
97,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
98,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
99,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
100,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
101,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.0,no_stop,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
102,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__dsno_stop__time12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.0,no_stop,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
103,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__dsno_stop__time24,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.0,no_stop,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
104,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.0,no_stop,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
105,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,0.0,no_stop,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
106,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds2atr__time6,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,2.0,2atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
107,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds2atr__time12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,2.0,2atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
108,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds2atr__time24,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,2.0,2atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
109,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds2atr__time36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,2.0,2atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
110,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,2.0,2atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
111,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,3.0,3atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
112,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,3.0,3atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
113,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,3.0,3atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
114,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,3.0,3atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
115,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,3.0,3atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
116,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,5.0,5atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
117,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,5.0,5atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
118,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,5.0,5atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
119,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,5.0,5atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
120,bear_range25_body08_vol15_cp20__below_ema_slope_up__slip1bps__ds5atr__time72,bear_range25_body08_vol15_cp20,below_ema_slope_up,1.0,5.0,5atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
