period,candidate_id,profile,trend_state,slippage_bps,disaster_stop_atr,stop_mode,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time6,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,6,29959,29959,100.0,13106,16853,0,43.746453486431456,0.13330062755477348,0.21338598194755254,6.432656305610202,1.2123961190557948,33.27213858940552,66.72786141059449,4.8824059548049,0.011570401168243344,1.5119918208818215,-46.562469397336564,347.2721415277827,0.0013330062755477349
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time6,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,6,4165,4165,100.0,1816,2349,0,43.601440576230495,-0.10971867304715312,-0.029730565273262424,1.3143497457028597,0.725679339842838,28.883553421368546,71.11644657863145,5.073229291716687,0.010752376039167802,1.0249524621642787,-20.48379402059794,44.028979999547495,-0.0010971867304715311
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time12,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,12,276715,276715,100.0,113071,163644,0,40.86189762029525,-0.06645613338244326,0.013549286332089653,2.6576197540123223,0.8899975718675915,46.09110456606979,53.90889543393021,8.309036373163725,0.006491936015546561,1.1515928125626667,-46.562469397336564,316.8244682305964,-0.0006645613338244325
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time12,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,12,246756,246756,100.0,100795,145961,0,40.84804422182236,-0.09179100424924355,-0.011795722538258792,1.688579650589113,0.8439037930190976,46.367261586344405,53.63273841365559,8.273796787109534,0.00587535227488922,1.1078362518701865,-26.349655577219288,81.25064701324378,-0.0009179100424924355
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time12,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,12,242591,242591,100.0,98876,143715,0,40.75831337518704,-0.09236894560263847,-0.012373895160702671,1.6897828110038198,0.8434562967404079,46.4959540955765,53.50404590442349,8.260430106640396,0.005791619556122982,1.1092592683222606,-26.349655577219288,81.25064701324378,-0.0009236894560263847
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time12,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,12,29959,29959,100.0,12276,17683,0,40.97600053406322,0.14221342820533256,0.2223023491449906,6.457794924910125,1.1930476416479672,43.81654928402149,56.1834507159785,8.599285690443606,0.011570401168243344,1.5119918208818215,-46.562469397336564,316.8244682305964,0.0014221342820533256
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time12,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,12,4165,4165,100.0,1919,2246,0,46.07442977190877,-0.05812873033293561,0.021880021675734693,1.6166010399693092,0.876562308749811,38.87154861944778,61.12845138055222,9.05234093637455,0.010752376039167802,1.0249524621642787,-19.573449375062488,55.22676790786109,-0.0005812873033293561
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time24,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,24,276715,276715,100.0,100550,176165,0,36.3370254594077,-0.060896007848086596,0.019111636806636068,3.056549874662451,0.9127854163988591,56.03201850279168,43.96798149720832,14.154118858753591,0.006491936015546561,1.1515928125626667,-46.562469397336564,334.1080004257639,-0.000608960078480866
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time24,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,24,246756,246756,100.0,89423,157333,0,36.2394430125306,-0.08992366307958902,-0.009927634133242304,1.9645370986838107,0.8677153229138841,56.23368833989852,43.76631166010148,14.091855922449707,0.00587535227488922,1.1078362518701865,-28.676895830416953,65.63410473472965,-0.0008992366307958902
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time24,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,24,242591,242591,100.0,87645,154946,0,36.12871046329006,-0.09073120824617649,-0.01073550244715534,1.9657184640110033,0.8669560774003557,56.38543886623989,43.61456113376011,14.061581014959335,0.005791619556122982,1.1092592683222606,-26.349655577219288,65.63410473472965,-0.0009073120824617649
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time24,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,24,29959,29959,100.0,11127,18832,0,37.140759037351046,0.1781890114884936,0.2582923284198617,7.378322091803106,1.2095697164766246,54.37097366400747,45.62902633599252,14.666944824593612,0.011570401168243344,1.5119918208818215,-46.562469397336564,334.1080004257639,0.001781890114884936
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time24,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,24,4165,4165,100.0,1778,2387,0,42.6890756302521,-0.04288808336587435,0.037126767341062045,1.8938636610876676,0.9223308021013326,47.39495798319327,52.60504201680673,15.855222088835534,0.010752376039167802,1.0249524621642787,-28.676895830416953,51.421694346783674,-0.0004288808336587435
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time36,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,36,276715,276715,100.0,91248,185467,0,32.975444048931216,-0.06590728392618815,0.014098355415978267,3.1887765333889475,0.9128180248278358,61.78053231664348,38.21946768335652,19.089763836438213,0.006491936015546561,1.1515928125626667,-46.562469397336564,317.7092417958204,-0.0006590728392618815
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time36,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,36,246756,246756,100.0,81121,165635,0,32.87498581594774,-0.09685928734678931,-0.016866033760293414,2.1508768624375856,0.8684923304058753,61.99646614469354,38.00353385530645,19.001292775049038,0.00587535227488922,1.1078362518701865,-27.76655118488152,75.59196809529324,-0.0009685928734678931
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time36,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,36,242591,242591,100.0,79382,163209,0,32.72256596493687,-0.09897574366583388,-0.018983337000634135,2.146315096611407,0.8660688356883891,62.17172112732954,37.82827887267046,18.951457391246997,0.005791619556122982,1.1092592683222606,-26.349655577219288,75.59196809529324,-0.0009897574366583388
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time36,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,36,29959,29959,100.0,10127,19832,0,33.80286391401582,0.18902754554254791,0.2691351996223969,7.466060336845694,1.206333835244473,60.002002737074,39.997997262926,19.818451884241796,0.011570401168243344,1.5119918208818215,-46.562469397336564,317.7092417958204,0.001890275455425479
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time36,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,36,4165,4165,100.0,1739,2426,0,41.752701080432175,0.026414003143809466,0.10645658577812062,2.398453855648939,1.044590202919082,51.788715486194484,48.21128451380552,21.903961584633855,0.010752376039167802,1.0249524621642787,-27.76655118488152,65.68330771986092,0.00026414003143809464
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,72,276715,276715,100.0,73298,203417,0,26.488625481090654,-0.06872515135736416,0.011279360386790595,3.586360955174632,0.9193831225341985,70.91339464792296,29.086605352077044,31.036589993314422,0.006491936015546561,1.1515928125626667,-46.562469397336564,340.6045895410458,-0.0006872515135736417
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,72,246756,246756,100.0,64963,181793,0,26.32681677446546,-0.10222727734523146,-0.022236171813957015,2.5899577115861656,0.876934489478288,71.12451166334355,28.875488336656453,30.877356578968698,0.00587535227488922,1.1078362518701865,-28.478994820517954,125.68279833229244,-0.0010222727734523146
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,72,242591,242591,100.0,63559,179032,0,26.200065130198563,-0.10446124183357958,-0.024471030245677816,2.588985299459229,0.8746259443023039,71.28500232902293,28.714997670977077,30.768453899773693,0.005791619556122982,1.1092592683222606,-26.349655577219288,125.68279833229244,-0.0010446124183357958
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,72,29959,29959,100.0,8335,21624,0,27.821355852999098,0.20721365168219613,0.2873285831154423,7.966467698317193,1.2007519788324432,69.1745385359992,30.825461464000803,32.348109082412634,0.011570401168243344,1.5119918208818215,-46.562469397336564,340.6045895410458,0.0020721365168219616
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,72,4165,4165,100.0,1404,2761,0,33.70948379351741,0.027890292689068136,0.10793346607549836,2.6427232365027873,1.0407918573309949,61.77671068427371,38.22328931572629,37.220408163265304,0.010752376039167802,1.0249524621642787,-28.478994820517954,78.06709258227657,0.0002789029268906814
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,6,276709,276709,100.0,131581,145128,0,47.55212154284826,-0.05415749395212616,0.02585284718674853,2.524579410081238,0.8993301218151307,21.26819149359074,78.73180850640927,5.3024621533813505,0.0064954741765148585,1.724737574339764,-52.05836583294825,248.01097944791496,-0.0005415749395212615
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,6,246755,246755,100.0,117673,129082,0,47.68819274178841,-0.08344341607820287,-0.0034447939958012295,1.6075160476937023,0.8409500501106222,21.537557496302,78.462442503698,5.290855301817593,0.005871159691905322,1.6611720500859384,-39.479485365828914,53.812133727459965,-0.0008344341607820286
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,6,242591,242591,100.0,115769,126822,0,47.72188580779996,-0.08338748121192897,-0.00338883674662765,1.6113655931174327,0.8417706822633438,21.691653853605448,78.30834614639454,5.284812709457482,0.005791619556122982,1.663888902483391,-39.479485365828914,53.812133727459965,-0.0008338748121192898
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,6,29954,29954,100.0,13908,16046,0,46.431194498230624,0.1870940155030407,0.2672008958613851,6.125723668692371,1.2888058738466195,19.04920878680644,80.95079121319357,5.398077051478935,0.011638450762273895,2.2483775201651244,-52.05836583294825,248.01097944791496,0.0018709401550304069
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,6,4164,4164,100.0,1904,2260,0,45.725264169068204,-0.0867021324913282,-0.006704814417095057,1.3646225671216663,0.775796306072709,12.560038424591738,87.43996157540826,5.642891450528338,0.01050509847182212,1.502890604372577,-25.742593221988336,44.028979999547495,-0.000867021324913282
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,12,276709,276709,100.0,127799,148910,0,46.185342724667436,-0.05637576813915468,0.023633685334979292,2.7161166572468742,0.9133235414850296,30.064797314145906,69.9352026858541,9.789912868753817,0.0064954741765148585,1.724737574339764,-52.05836583294825,236.34811794682605,-0.0005637576813915468
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,12,246755,246755,100.0,114266,132489,0,46.307470973232554,-0.08577218218027666,-0.005774491977067498,1.8869348193968383,0.8646919579583772,30.28793742781301,69.71206257218698,9.762347267532572,0.005871159691905322,1.6611720500859384,-39.479485365828914,81.25064701324378,-0.0008577218218027666
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,12,242591,242591,100.0,112160,130431,0,46.234196651978024,-0.08649587776275496,-0.006498477153616405,1.8895709546245971,0.8641085174321804,30.412917214571028,69.58708278542898,9.747896665581163,0.005791619556122982,1.663888902483391,-39.479485365828914,81.25064701324378,-0.0008649587776275496
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,12,29954,29954,100.0,13533,16421,0,45.17927488816185,0.1857859513880222,0.26589230831134647,6.225213369456234,1.2362343677834005,28.226614141683914,71.77338585831609,10.016992722174,0.011638450762273895,2.2483775201651244,-52.05836583294825,236.34811794682605,0.0018578595138802221
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,12,4164,4164,100.0,2106,2058,0,50.57636887608069,-0.04361031017043252,0.03640425153017952,1.7258977796923733,0.9095598611746543,23.006724303554275,76.99327569644574,10.604226705091259,0.01050509847182212,1.502890604372577,-25.742593221988336,55.22676790786109,-0.0004361031017043252
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,24,276709,276709,100.0,120490,156219,0,43.543939662244455,-0.048491077335502654,0.03152153127700814,3.1861437518708073,0.9380391231697878,40.3893621096531,59.610637890346894,17.55325992287927,0.0064954741765148585,1.724737574339764,-52.05836583294825,285.96712035692985,-0.0004849107733550266
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,24,246755,246755,100.0,107537,139218,0,43.58047455978602,-0.08221374603798184,-0.0022146318907381797,2.220480382848893,0.8922610322923746,40.52319101943223,59.476808980567775,17.503357581406657,0.005871159691905322,1.6611720500859384,-39.479485365828914,65.63410473472965,-0.0008221374603798185
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,24,242591,242591,100.0,105516,137075,0,43.49543058068931,-0.08319837882617474,-0.0031996586896506462,2.223695593749144,0.8914129241905726,40.688236579263034,59.311763420736966,17.471831189120785,0.005791619556122982,1.663888902483391,-39.479485365828914,65.63410473472965,-0.0008319837882617474
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,24,29954,29954,100.0,12953,17001,0,43.24297255792215,0.2293094540018901,0.30943322729280726,7.285213780159734,1.2430533651918076,39.28690659010483,60.713093409895166,17.964345329505242,0.011638450762273895,2.2483775201651244,-52.05836583294825,285.96712035692985,0.002293094540018901
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,24,4164,4164,100.0,2021,2143,0,48.53506243996157,-0.024849900523932194,0.05517216834340525,2.0235423251052294,0.957304836164597,30.907780979827088,69.0922190201729,19.340057636887607,0.01050509847182212,1.502890604372577,-25.742593221988336,51.421694346783674,-0.00024849900523932195
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,36,276709,276709,100.0,113379,163330,0,40.97409191605622,-0.05537211911643937,0.024637735977951776,3.435844001780734,0.9363851753588046,47.096046749473274,52.903953250526726,24.316007068797905,0.0064954741765148585,1.724737574339764,-52.05836583294825,380.29656699128867,-0.0005537211911643937
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,36,246755,246755,100.0,101143,145612,0,40.989240339608116,-0.09253494586926189,-0.01253996185400354,2.4492631399322757,0.89111793116963,47.277258819476806,52.722741180523194,24.246767036128954,0.005871159691905322,1.6611720500859384,-39.479485365828914,75.59196809529324,-0.0009253494586926189
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,36,242591,242591,100.0,99040,143551,0,40.82591687243138,-0.09556091065447327,-0.015567137509477072,2.4470573001391287,0.8880627877093447,47.4819758358719,52.51802416412809,24.193457300559377,0.005791619556122982,1.663888902483391,-39.479485365828914,75.59196809529324,-0.0009556091065447327
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,36,29954,29954,100.0,12236,17718,0,40.849302263470655,0.25076773917937184,0.3309000992190593,7.715548249950172,1.2411623310496673,45.603258329438475,54.39674167056153,24.886392468451625,0.011638450762273895,2.2483775201651244,-52.05836583294825,380.29656699128867,0.0025076773917937184
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,36,4164,4164,100.0,2103,2061,0,50.50432276657061,0.08375511734140212,0.16382064559964185,2.568366386252824,1.133725569913387,35.350624399615754,64.64937560038425,27.35254562920269,0.01050509847182212,1.502890604372577,-25.742593221988336,65.68330771986092,0.0008375511734140212
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,72,276709,276709,100.0,96658,180051,0,34.93128159908062,-0.05544281444591209,0.02456701235903159,3.878742934270402,0.9460818323774276,58.251448272372784,41.74855172762722,41.1985949137903,0.0064954741765148585,1.724737574339764,-52.05836583294825,307.950793069445,-0.0005544281444591209
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,72,246755,246755,100.0,86008,160747,0,34.85562602581508,-0.09373690199655832,-0.013742398956140774,2.979958648081795,0.9067004484190482,58.41624283195882,41.583757168041174,41.06939677007558,0.005871159691905322,1.6611720500859384,-39.479485365828914,125.68279833229244,-0.0009373690199655832
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,72,242591,242591,100.0,84229,158362,0,34.7205790816642,-0.0967579175230383,-0.016764623372387266,2.9817486092216283,0.9040770977752024,58.62583525357494,41.37416474642505,40.94142404293647,0.005791619556122982,1.663888902483391,-39.479485365828914,125.68279833229244,-0.000967579175230383
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,72,29954,29954,100.0,10650,19304,0,35.55451692595313,0.2600161417388951,0.34015220261994356,8.10647282859248,1.212674354108754,56.893903986112036,43.106096013887964,42.262903118114444,0.011638450762273895,2.2483775201651244,-52.05836583294825,307.950793069445,0.002600161417388951
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,72,4164,4164,100.0,1779,2385,0,42.72334293948127,0.08226482172685849,0.1623297536283098,2.8682658581780793,1.1067496572656779,46.20557156580211,53.79442843419788,48.52497598463016,0.01050509847182212,1.502890604372577,-25.742593221988336,78.06709258227657,0.0008226482172685849
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,6,276683,276683,100.0,136252,140431,0,49.24480362002725,-0.05449652538642554,0.025513680085608715,2.3573109315819085,0.900572808072752,8.999830130510368,91.00016986948964,5.709656899773387,0.006472417601883417,2.8632358336117467,-65.1624329017058,194.0565933010223,-0.0005449652538642555
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,6,246754,246754,100.0,121979,124775,0,49.4334438347504,-0.07720545981205246,0.0027956584513280985,1.7875451144191403,0.8555169153469687,9.113124812566362,90.88687518743363,5.7051841104906105,0.005872520248275176,2.768160505050619,-55.7765896461186,53.812133727459965,-0.0007720545981205246
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,6,242590,242590,100.0,120056,122534,0,49.4892617173008,-0.07718143354183102,0.00281969433590335,1.792137350863982,0.8562732515518274,9.21101446885692,90.78898553114308,5.701953914011295,0.005793003138242407,2.772680722490271,-55.7765896461186,53.812133727459965,-0.0007718143354183102
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,6,29929,29929,100.0,14273,15656,0,47.68953189214474,0.1327305923008056,0.21281571858824103,4.998814056780928,1.200664296509515,8.065755621637877,91.93424437836212,5.7465334625279825,0.011418358715594134,3.6470982287393046,-65.1624329017058,194.0565933010223,0.001327305923008056
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,6,4164,4164,100.0,1923,2241,0,46.18155619596542,-0.07860520354236328,0.001395354599476444,1.495865096325827,0.7932932344449868,3.4101825168107585,96.58981748318925,5.893371757925072,0.01050509847182212,2.5048176739542938,-42.844324703313895,44.028979999547495,-0.0007860520354236328
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,12,276683,276683,100.0,135743,140940,0,49.06083857699967,-0.05007272146140784,0.02993925424028831,2.6241115317852337,0.9250229841127136,13.654615570887984,86.34538442911202,11.053031808965494,0.006472417601883417,2.8632358336117467,-65.1624329017058,234.5902654915125,-0.0005007272146140784
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,12,246754,246754,100.0,121606,125148,0,49.28228113829968,-0.07231046619631608,0.007692610848023157,2.0971128081814445,0.8888540828496486,13.784173711469721,86.21582628853027,11.041531241641472,0.005872520248275176,2.768160505050619,-55.7765896461186,81.25064701324378,-0.0007231046619631608
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,12,242590,242590,100.0,119428,123162,0,49.230388721711535,-0.07257133100665113,0.0074316416500089,2.0995800338525474,0.8888883591687369,13.867842862442807,86.1321571375572,11.033237149099303,0.005793003138242407,2.772680722490271,-55.7765896461186,81.25064701324378,-0.0007257133100665113
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,12,29929,29929,100.0,14137,15792,0,47.235123124728524,0.13326960418654368,0.21335494616501,5.230831787857189,1.1645170410566976,12.586454609241873,87.41354539075813,11.147849911457115,0.011418358715594134,3.6470982287393046,-65.1624329017058,234.5902654915125,0.0013326960418654369
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,12,4164,4164,100.0,2178,1986,0,52.305475504322764,-0.057112773031287374,0.022896385522921836,1.9479280588552883,0.8862565868516984,8.909702209414025,91.09029779058598,11.524735830931796,0.01050509847182212,2.5048176739542938,-42.844324703313895,55.22676790786109,-0.0005711277303128737
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,24,276683,276683,100.0,134562,142121,0,48.63399630624216,-0.038816819225230226,0.04119966063902537,3.114834290978501,0.953014257173376,20.983580487417008,79.01641951258298,20.989775302421904,0.006472417601883417,2.8632358336117467,-65.1624329017058,235.5001451713859,-0.0003881681922523023
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,24,246754,246754,100.0,120402,126352,0,48.79434578568129,-0.062387124582126016,0.017619923387228842,2.4895024635191145,0.9223754334232814,21.005535877837847,78.99446412216216,20.966221418903036,0.005872520248275176,2.768160505050619,-61.998227310237695,76.0695662308769,-0.0006238712458212602
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,24,242590,242590,100.0,118265,124325,0,48.75097901809637,-0.06272493102225471,0.017281981770453442,2.493161616536182,0.9222602918534384,21.10474463085865,78.89525536914135,20.948208912156314,0.005793003138242407,2.772680722490271,-61.998227310237695,76.0695662308769,-0.0006272493102225471
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,24,29929,29929,100.0,14160,15769,0,47.311971666276854,0.15551199657334186,0.23560623906896971,6.209169639981816,1.1538008604148007,20.80256607303953,79.19743392696047,21.18396872598483,0.011418358715594134,3.6470982287393046,-65.1624329017058,235.5001451713859,0.0015551199657334186
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,24,4164,4164,100.0,2137,2027,0,51.32084534101825,-0.042706897802390405,0.037308025407772796,2.266061188403884,0.9311065808236376,15.225744476464936,84.77425552353506,22.015609990393852,0.01050509847182212,2.5048176739542938,-42.844324703313895,51.421694346783674,-0.00042706897802390406
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,36,276683,276683,100.0,131596,145087,0,47.56201139932703,-0.04813692881592898,0.0318758215126761,3.448712809443821,0.9490070990479744,26.703483770235252,73.29651622976475,30.149510450587858,0.006472417601883417,2.8632358336117467,-65.1624329017058,380.29656699128867,-0.0004813692881592898
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,36,246754,246754,100.0,117750,129004,0,47.71959117177432,-0.07543135081117606,0.0045704773797758756,2.788813147030969,0.9180360324403761,26.75377096217285,73.24622903782715,30.120962578114234,0.005872520248275176,2.768160505050619,-61.998227310237695,200.7343182869213,-0.0007543135081117606
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,36,242590,242590,100.0,115443,127147,0,47.58769941052805,-0.07809552207290774,0.001905240023101523,2.7884703173273615,0.9155310691251607,26.88610412630364,73.11389587369635,30.08993363287852,0.005793003138242407,2.772680722490271,-61.998227310237695,200.7343182869213,-0.0007809552207290773
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,36,29929,29929,100.0,13846,16083,0,46.26282201209529,0.17689590906756852,0.25699870855098883,6.765571994336084,1.1552617402247622,26.288883691402987,73.71111630859701,30.384877543519664,0.011418358715594134,3.6470982287393046,-65.1624329017058,380.29656699128867,0.0017689590906756853
2026,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,36,4164,4164,100.0,2307,1857,0,55.403458213256485,0.07978029817621339,0.15984423587056137,2.8043482302605645,1.1185807568940906,19.04418828049952,80.95581171950047,31.928674351585013,0.01050509847182212,2.5048176739542938,-42.844324703313895,65.68330771986092,0.000797802981762134
