candidate_id,profile,trend_state,slippage_bps,disaster_stop_atr,stop_mode,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct,eligible_symbols,positive_symbols,positive_symbol_pct,eligible_quarters,positive_quarter_pct,ex_q4_trades,ex_q4_avg_net_return_pct,ex_q4_profit_factor,ex_q4_win_rate_pct,q4_2025_trades,q4_2025_avg_net_return_pct,q4_2025_profit_factor,q4_2025_win_rate_pct,y2026_trades,y2026_avg_net_return_pct,y2026_profit_factor,y2026_win_rate_pct
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds3atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,3.0,3atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds5atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,5.0,5atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds5atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,5.0,5atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds5atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,5.0,5atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds5atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,5.0,5atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds5atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,5.0,5atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds3atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,3.0,3atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds5atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,5.0,5atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,0.0,no_stop,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,0.0,no_stop,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,0.0,no_stop,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,0.0,no_stop,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,0.0,no_stop,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds2atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,2.0,2atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds2atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,2.0,2atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds2atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,2.0,2atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds2atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,2.0,2atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds2atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,2.0,2atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds3atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,3.0,3atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds3atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,3.0,3atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds3atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,3.0,3atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds3atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,3.0,3atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds3atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,3.0,3atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds5atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,5.0,5atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds5atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,5.0,5atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds5atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,5.0,5atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds5atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,5.0,5atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip2bps__ds5atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,2.0,5.0,5atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_range25_body08_vol15_cp20__all__slip0bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,all,0.0,0.0,no_stop,6,276718,276718,100.0,140177,136541,0,50.65698653502844,-0.017822673894888598,0.06220220698790654,3.40119050383992,0.9673136900098394,0.0,100.0,6.0,0.006493508652187033,0.0,-87.36964735516372,371.99333333333334,-0.000178226738948886,597,230,38.52596314907873,26,46.15384615384615,246756.0,-0.030159899915686163,0.939804726345119,50.82956442801796,29962.0,0.0837821770492381,1.0921164369012692,49.235698551498565,4165.0,-0.050496036351080346,0.8606244394059452,47.77911164465786
bear_range25_body08_vol15_cp20__all__slip0bps__dsno_stop__time12,bear_range25_body08_vol15_cp20,all,0.0,0.0,no_stop,12,276718,276718,100.0,140102,136616,0,50.629883130118024,0.016772246025441542,0.09681097041360696,3.322028121816762,1.0262423700340664,0.0,100.0,12.0,0.006493508652187033,0.0,-82.7093052764519,336.5374358974359,0.00016772246025441542,597,280,46.901172529313236,26,46.15384615384615,246756.0,-0.013544907849552465,0.9777992905478193,50.80889623757883,29962.0,0.26645316257233465,1.3034422453145507,49.15559708964688,4165.0,-0.017515816827983293,0.9631195816650605,53.757503001200476
bear_range25_body08_vol15_cp20__all__slip0bps__dsno_stop__time24,bear_range25_body08_vol15_cp20,all,0.0,0.0,no_stop,24,276718,276718,100.0,141230,135488,0,51.03751833997065,1.0432581628290606e-05,0.08004244956145289,4.289882065133056,1.0000123946367532,0.0,100.0,24.0,0.006493508652187033,0.0,-90.51833798265326,358.3235897435897,1.0432581628290606e-07,597,286,47.90619765494137,26,57.692307692307686,246756.0,0.02405456731803949,1.0321153958492328,51.210102287279746,29962.0,-0.19800820806378538,0.8766396281213165,49.61618049529404,4165.0,0.025063918993760967,1.0441335936419616,53.01320528211284
bear_range25_body08_vol15_cp20__all__slip0bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,0.0,0.0,no_stop,36,276718,276718,100.0,140742,135976,0,50.86116551868689,0.03760355079858576,0.1176506110430029,4.364826377515741,1.0403812196998863,0.0,100.0,36.0,0.006493508652187033,0.0,-91.58224292158397,380.39264391237907,0.00037603550798585763,597,311,52.09380234505863,26,61.53846153846154,246756.0,0.03480125540094805,1.04043931398917,51.05286193648787,29962.0,0.06068222388915045,1.040109073273951,49.282424404245376,4165.0,0.15680963486191618,1.2525991660219045,57.74309723889556
bear_range25_body08_vol15_cp20__all__slip0bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,0.0,0.0,no_stop,72,276718,276718,100.0,138323,138395,0,49.986990365643,0.07740573926941531,0.15746872676011933,5.153130735448998,1.0649401274736765,0.0,100.0,72.0,0.006493508652187033,0.0,-83.41633021806854,634.4215608740894,0.0007740573926941531,597,337,56.44891122278057,26,53.84615384615385,246756.0,0.08745749946280315,1.0791814690615673,50.11387767673329,29962.0,-0.005376856628042176,0.9971879003543953,48.941993191375744,4165.0,0.27484076033251814,1.3661248517431608,55.390156062424964
bear_range25_body08_vol15_cp20__all__slip0bps__ds2atr__time6,bear_range25_body08_vol15_cp20,all,0.0,2.0,2atr,6,276715,276715,100.0,124618,152097,0,45.03478308006433,-0.039814429492438685,0.0402016511680285,2.522241637656575,0.9204968158591017,34.38881159315541,65.61118840684459,4.820291635798565,0.0064919360155465625,1.151707971843923,-46.561768821558466,347.3616129032258,-0.00039814429492438685,597,175,29.313232830820766,26,30.76923076923077,246756.0,-0.06328469911642688,0.8699504159379043,45.07124446821962,29959.0,0.15349742508671357,1.2485764389202336,44.73447044293869,4165.0,-0.0887061374505939,0.7714432260179557,45.09003601440576
bear_range25_body08_vol15_cp20__all__slip0bps__ds2atr__time12,bear_range25_body08_vol15_cp20,all,0.0,2.0,2atr,12,276715,276715,100.0,115241,161474,0,41.64609797083642,-0.046526452170397824,0.03348694260664485,2.6649093194818474,0.9216797155692927,44.786874582151306,55.21312541784869,8.464506803028387,0.0064919360155465625,1.151707971843923,-46.561768821558466,316.9078494623655,-0.00046526452170397826,597,178,29.81574539363484,26,26.923076923076923,246756.0,-0.07217925247741129,0.8751163276284737,41.625330285788394,29959.0,0.16476172141875445,1.2267850510917473,41.817150105143696,4165.0,-0.036341328289871314,0.921018964623967,47.27490996398559
bear_range25_body08_vol15_cp20__all__slip0bps__ds2atr__time24,bear_range25_body08_vol15_cp20,all,0.0,2.0,2atr,24,276715,276715,100.0,102201,174514,0,36.93366821458902,-0.040394750305092465,0.03962109813416123,3.0857902527130596,0.9413016391526732,54.92691035903366,45.07308964096634,14.453889380770828,0.0064919360155465625,1.151707971843923,-46.561768821558466,334.1948387096774,-0.0004039475030509247,597,209,35.00837520938023,26,23.076923076923077,246756.0,-0.07020346449828789,0.8951765398549486,36.83274165572468,29959.0,0.20512342718601628,1.244167365364005,37.76494542541473,4165.0,-0.02002415131408,0.9629890383155252,43.62545018007203
bear_range25_body08_vol15_cp20__all__slip0bps__ds2atr__time36,bear_range25_body08_vol15_cp20,all,0.0,2.0,2atr,36,276715,276715,100.0,92613,184102,0,33.46873136620711,-0.044837893988882285,0.03517617648171042,3.27408859362148,0.9398989704002001,60.81564064109281,39.18435935890718,19.514146323834993,0.0064919360155465625,1.151707971843923,-46.561768821558466,380.39264391237907,-0.00044837893988882284,597,207,34.67336683417086,26,26.923076923076923,246756.0,-0.07720171999021208,0.8937488917422415,33.36494350694613,29959.0,0.22172535073838265,1.244675568557248,34.32357555325612,4165.0,0.05009653584930965,1.086097207930154,42.472989195678274
bear_range25_body08_vol15_cp20__all__slip0bps__ds2atr__time72,bear_range25_body08_vol15_cp20,all,0.0,2.0,2atr,72,276715,276715,100.0,74285,202430,0,26.84531015665938,-0.04824255817232051,0.031770149887634554,3.6384657827453983,0.9427417242885372,70.1581049093833,29.8418950906167,31.767724915526806,0.0064919360155465625,1.151707971843923,-46.561768821558466,340.6927272727272,-0.0004824255817232051,597,206,34.505862646566165,26,34.61538461538461,246756.0,-0.08289295365691675,0.8990025319494467,26.685065408743856,29959.0,0.23715391661645854,1.2320264855538783,28.165159050702627,4165.0,0.05029165195576861,1.0746397599933535,34.33373349339736
bear_range25_body08_vol15_cp20__all__slip0bps__ds3atr__time6,bear_range25_body08_vol15_cp20,all,0.0,3.0,3atr,6,276709,276709,100.0,134446,142263,0,48.58750528533586,-0.034112277889656345,0.04590608454416136,2.525776936445798,0.9353813576739051,20.06439978461127,79.93560021538872,5.363594967998872,0.006495474176514859,1.7249100480971975,-52.05876454638619,248.0805966055203,-0.0003411227788965635,597,208,34.84087102177554,26,26.923076923076923,246755.0,-0.06338055748397112,0.8768300015678964,48.72606431480618,29954.0,0.2069938959534076,1.3246155026650475,47.4460839954597,4164.0,-0.06651779359228971,0.8230375903045678,47.14217098943323
bear_range25_body08_vol15_cp20__all__slip0bps__ds3atr__time12,bear_range25_body08_vol15_cp20,all,0.0,3.0,3atr,12,276709,276709,100.0,130089,146620,0,47.01292693768544,-0.03624960184413984,0.04376790531798733,2.7176785417100118,0.9433849294511739,28.91738252098775,71.08261747901224,9.922416690458206,0.006495474176514859,1.7249100480971975,-52.05876454638619,236.41540229885058,-0.00036249601844139844,597,207,34.67336683417086,26,30.76923076923077,246755.0,-0.06559779744925129,0.8948361096870298,47.13055459869101,29954.0,0.20551490394938585,1.264727849205726,46.04393403218268,4164.0,-0.023527209822389684,0.9502224375231427,51.72910662824207
bear_range25_body08_vol15_cp20__all__slip0bps__ds3atr__time24,bear_range25_body08_vol15_cp20,all,0.0,3.0,3atr,24,276709,276709,100.0,122151,154558,0,44.14420925954703,-0.02846190649603333,0.05155871699076309,3.188301773669203,0.9631591958794367,39.352532805221365,60.64746719477863,17.817038838635533,0.006495474176514859,1.7249100480971975,-52.05876454638619,286.04432950191574,-0.00028461906496033334,597,238,39.86599664991625,26,30.76923076923077,246755.0,-0.06214974600075644,0.9174666603185518,44.17580190877592,29954.0,0.24905170894724493,1.2667873430189323,43.88395539827736,4164.0,-0.004086167178337427,0.9928562520206156,49.56772334293948
bear_range25_body08_vol15_cp20__all__slip0bps__ds3atr__time36,bear_range25_body08_vol15_cp20,all,0.0,3.0,3atr,36,276709,276709,100.0,114783,161926,0,41.48148415844805,-0.03545997058919124,0.04455785255182952,3.438359992162444,0.9587856744730041,46.150649238008164,53.84935076199184,24.699142420376642,0.006495474176514859,1.7249100480971975,-52.05876454638619,380.39264391237907,-0.0003545997058919124,597,239,40.03350083752093,26,34.61538461538461,246755.0,-0.07257826540813675,0.9135766063924209,41.49541042734696,29954.0,0.2703130426327127,1.2624599666281933,41.36676236896575,4164.0,0.10441871664552167,1.1691674103796568,51.176753121998075
bear_range25_body08_vol15_cp20__all__slip0bps__ds3atr__time72,bear_range25_body08_vol15_cp20,all,0.0,3.0,3atr,72,276709,276709,100.0,97682,179027,0,35.3013454567795,-0.03540891914674581,0.04460892442302343,3.8839669144591746,0.9652223220198112,57.463617012818524,42.53638298718148,41.89231286297157,0.006495474176514859,1.7249100480971975,-52.05876454638619,308.0323993886908,-0.0003540891914674581,597,236,39.53098827470687,26,38.46153846153847,246755.0,-0.07364796836888132,0.925947128934147,35.231302303904684,29954.0,0.2795966424079065,1.2305542389225772,35.878346798424246,4164.0,0.1024947513646937,1.134652761682998,43.39577329490874
bear_range25_body08_vol15_cp20__all__slip0bps__ds5atr__time6,bear_range25_body08_vol15_cp20,all,0.0,5.0,5atr,6,276683,276683,100.0,139159,137524,0,50.295464484626805,-0.03461975358738335,0.045398405774926695,2.358326677240879,0.9356875752960654,8.114701662191028,91.88529833780898,5.755004825016354,0.006472417601883417,2.8635221571951086,-65.16545269066505,194.11541850220263,-0.00034619753587383355,597,213,35.678391959798994,26,34.61538461538461,246754.0,-0.05736079732391984,0.890662303631068,50.48671956685607,29929.0,0.15287209399072968,1.2347773164903084,48.718634100704996,4164.0,-0.05857824398410553,0.841557525820663,47.71853986551393
bear_range25_body08_vol15_cp20__all__slip0bps__ds5atr__time12,bear_range25_body08_vol15_cp20,all,0.0,5.0,5atr,12,276683,276683,100.0,138057,138626,0,49.89717474510541,-0.03027018733654521,0.0497497125484742,2.625347965571881,0.9540039732754362,12.803099576049126,87.19690042395088,11.151006747794407,0.006472417601883417,2.8635221571951086,-65.16545269066505,234.65719823788538,-0.0003027018733654521,597,232,38.860971524288104,26,34.61538461538461,246754.0,-0.052510612181635975,0.9180661847025449,50.110231242451995,29929.0,0.15309423487019488,1.1913615693246797,48.14059941862408,4164.0,-0.03760560418451472,0.9237640554006397,53.48222862632085
bear_range25_body08_vol15_cp20__all__slip0bps__ds5atr__time24,bear_range25_body08_vol15_cp20,all,0.0,5.0,5atr,24,276683,276683,100.0,136300,140383,0,49.26215199343653,-0.018968720537897096,0.06105570174280011,3.1163882142190014,0.9767661560329748,20.16676123939671,79.83323876060328,21.188352735802344,0.006472417601883417,2.8635221571951086,-65.16545269066505,235.56725991189427,-0.00018968720537897098,597,259,43.383584589614735,26,38.46153846153847,246754.0,-0.04257007463980285,0.9463883423582039,49.41925966752312,29929.0,0.17561608116151306,1.1754492317374963,47.96685488990612,4164.0,-0.023358984212126743,0.9617753875366837,52.377521613832855
bear_range25_body08_vol15_cp20__all__slip0bps__ds5atr__time36,bear_range25_body08_vol15_cp20,all,0.0,5.0,5atr,36,276683,276683,100.0,133063,143620,0,48.09222106164817,-0.028281601112720503,0.05173909452508955,3.450653001563055,0.9697301038513872,25.932565426860343,74.06743457313965,30.443471409519198,0.006472417601883417,2.8635221571951086,-65.16545269066505,380.39264391237907,-0.00028281601112720503,597,245,41.038525963149084,26,34.61538461538461,246754.0,-0.055609487340269506,0.9389356387157551,48.24602640686676,29929.0,0.197027137508437,1.1744755224299155,46.82415048949179,4164.0,0.09996972999086098,1.1505542953240837,56.099903938520654
bear_range25_body08_vol15_cp20__all__slip0bps__ds5atr__time72,bear_range25_body08_vol15_cp20,all,0.0,5.0,5atr,72,276683,276683,100.0,122908,153775,0,44.421955812247226,-0.015648044311574225,0.06437770677113426,4.010204401295047,0.9865739468874344,37.309845563334214,62.69015443666579,54.986457426007384,0.006472417601883417,2.8635221571951086,-65.16545269066505,308.0323993886908,-0.00015648044311574225,597,263,44.0536013400335,26,46.15384615384615,246754.0,-0.04005778702806062,0.9647728343406052,44.5014062588651,29929.0,0.18560163507176244,1.132628953422478,43.76691503224298,4164.0,0.09631764321501084,1.1129474412616571,50.67243035542748
bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,6,276718,276718,100.0,137255,139463,0,49.6010378797187,-0.03782510911658518,0.04219176759045098,3.4005103337561624,0.9318627971801358,0.0,100.0,6.0,0.006493508652187033,0.0,-87.37218117231097,371.8989361063894,-0.0003782510911658518,597,210,35.175879396984925,26,38.46153846153847,246756.0,-0.05015986793889849,0.9018159425646242,49.771434129261294,29962.0,0.06375942288924652,1.0693335191892301,48.19771710833723,4165.0,-0.07049193755368761,0.8109221071003613,46.242496998799524
bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time12,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,12,276718,276718,100.0,137751,138967,0,49.78028173085958,-0.0032371074884099365,0.0767936099555723,3.3213637826263174,0.9950118754386509,0.0,100.0,12.0,0.006493508652187033,0.0,-82.71277106881737,336.450129140932,-3.237107488409937e-05,597,263,44.0536013400335,26,38.46153846153847,246756.0,-0.03354819853891136,0.9458826219750759,49.96595827457083,29962.0,0.24639387786829295,1.2774123223196034,48.251118082905016,4165.0,-0.03751831341495658,0.9225173229324328,52.581032412965186
bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time24,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,24,276718,276718,100.0,139449,137269,0,50.39390281803136,-0.019995568904737165,0.06002844247225165,4.289024174509093,0.9765142271759664,0.0,100.0,24.0,0.006493508652187033,0.0,-90.52024212464255,358.23192619199614,-0.00019995568904737166,597,257,43.04857621440536,26,53.84615384615385,246756.0,0.004043757485561337,1.0053300088060613,50.565741055941906,29962.0,-0.21797460978199823,0.865026440087067,48.9787063613911,4165.0,0.005052907311132429,1.0087524010800397,51.95678271308524
bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,276718,276718,100.0,139257,137461,0,50.32451810146069,0.01759003144036409,0.09762908307359354,4.3639534995280345,1.0186946721287442,0.0,100.0,36.0,0.006493508652187033,0.0,-91.58393430386143,380.29656699128867,0.00017590031440364092,597,292,48.91122278056951,26,46.15384615384615,246756.0,0.014788296445765578,1.016993101404504,50.51589424370634,29962.0,0.04066408925783793,1.026702989094011,48.74841465856752,4165.0,0.13677227667076508,1.2173758976872158,56.97478991596638
