avg_trade_net_return_pct,bankrupt,cd_value,cooldown_bars,entries,exits,final_equity,final_return_pct,flats,gap_min,horizon,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,profit_factor_contribution,return_over_mdd,scenario,selected_after_cap,spec,win_rate_pct,wins,z_threshold
0.024982083938861963,False,92.74206304730126,144,1257,1257,100.1982202082784,0.19822020827839903,0,0.0,144,600,0,78,-7.71930740009531,78.0,92.48190936831706,bar_close_mtm,100.49996422263203,2026_ENTRY_ONLY,1.0091610329687535,0.02567849652884035,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,1257,btc_rb_z4.75_gap0_cd144_h144_k1_short,52.2673031026253,657,4.75
0.416731096368779,False,2356.1775271950337,144,86840,86840,3214.3044027367614,3114.3044027367614,0,0.0,144,39478,0,79,-27.398672438875384,79.0,77.75069377204093,bar_close_mtm,3245.364246557774,BASE,1.333707110491451,113.66625188445052,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,86840,btc_rb_z4.75_gap0_cd144_h144_k1_short,54.539382772915715,47362,4.75
0.3200770626816639,False,836.497715821214,144,78191,78191,1095.616101970657,995.6161019706568,0,0.0,144,36029,0,79,-24.81823790243758,79.0,77.75069377204093,bar_close_mtm,1112.6338256553518,EX_2025Q4,1.1849689024224435,40.11630905806049,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,78191,btc_rb_z4.75_gap0_cd144_h144_k1_short,53.92180685756672,42162,4.75
0.32489852508163924,False,836.497715821214,144,76934,76934,1093.4486657479924,993.4486657479924,0,0.0,144,35429,0,79,-24.81823790243758,79.0,77.75069377204093,bar_close_mtm,1112.6338256553518,PRE_2025Q4,1.1930518299291584,40.02897666036228,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,76934,btc_rb_z4.75_gap0_cd144_h144_k1_short,53.9488392648244,41505,4.75
1.2905287085816608,False,215.24659390330854,144,8649,8649,293.35580296829033,193.35580296829033,0,0.0,144,3449,0,77,-27.398672438875327,77.0,97.37827899091508,bar_close_mtm,296.47749033526645,ONLY_2025Q4,1.6054805382462518,7.057123055858078,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,8649,btc_rb_z4.75_gap0_cd144_h144_k1_short,60.1225575211007,5200,4.75
0.024982083938861963,False,92.74206304730126,144,1257,1257,100.1982202082784,0.19822020827839903,0,0.0,144,600,0,78,-7.71930740009531,78.0,92.48190936831706,bar_close_mtm,100.49996422263203,2026_ENTRY_ONLY,1.0091610329687535,0.02567849652884035,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,1257,btc_rb_z4.75_gap0_cd144_h144_k1_short,52.2673031026253,657,4.75
0.36182378202543125,False,2484.6832687128754,120,100277,100277,3322.6108434716366,3222.6108434716366,0,1.0,120,45475,0,67,-25.346220609713043,67.0,78.48663101410311,bar_close_mtm,3328.275258139379,BASE,1.3183330704820524,127.14364374453069,btc_rb_z4_gap1_cd120_h120_k1_short_capnone,100277,btc_rb_z4_gap1_cd120_h120_k1_short,54.65061778872523,54802,4.0
0.29941837701918117,False,1057.3516793593544,120,91774,91774,1413.9299762831479,1313.9299762831479,0,1.0,120,42070,0,60,-25.346220609713043,60.0,78.48663101410311,bar_close_mtm,1416.340455895156,EX_2025Q4,1.2124711858868207,51.839285884682575,btc_rb_z4_gap1_cd120_h120_k1_short_capnone,91774,btc_rb_z4_gap1_cd120_h120_k1_short,54.15913003682961,49704,4.0
0.30034844033275915,False,1041.6483999098075,120,90569,90569,1375.9493243771979,1275.9493243771979,0,1.0,120,41505,0,59,-25.346220609713043,59.0,78.48663101410311,bar_close_mtm,1395.3056475066205,PRE_2025Q4,1.2152932460174766,50.340811911352,btc_rb_z4_gap1_cd120_h120_k1_short_capnone,90569,btc_rb_z4_gap1_cd120_h120_k1_short,54.17306142278263,49064,4.0
1.0353735455257957,False,186.94134820586365,120,8503,8503,234.9832167742817,134.98321677428166,0,1.0,120,3405,0,64,-21.244137274824972,64.0,93.96140857608947,bar_close_mtm,237.3681675714869,ONLY_2025Q4,1.5171149377807545,6.35390437503157,btc_rb_z4_gap1_cd120_h120_k1_short_capnone,8503,btc_rb_z4_gap1_cd120_h120_k1_short,59.95530989062684,5098,4.0
0.22951389216652546,False,98.69747983345886,120,1205,1205,102.76032345327441,2.760323453274416,0,1.0,120,565,0,60,-4.117170324878227,60.0,96.82588087607711,bar_close_mtm,102.93551010944704,2026_ENTRY_ONLY,1.1475126597354226,0.6704418898083984,btc_rb_z4_gap1_cd120_h120_k1_short_capnone,1205,btc_rb_z4_gap1_cd120_h120_k1_short,53.11203319502075,640,4.0
0.39253845187831177,False,2364.858135939092,144,92366,92366,3226.5852587176078,3126.5852587176078,0,0.0,144,42333,50,50,-26.951590710466988,50.0,76.10743399036338,bar_close_mtm,3237.384850593795,BASE,1.3450377295736855,116.00744803175418,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,92366,btc_rb_z4.5_gap0_cd144_h144_k1_short,54.16820042006799,50033,4.5
0.3059143163182529,False,863.3840727213571,144,84536,84536,1175.9736997457799,1075.9736997457799,0,0.0,144,39175,50,50,-26.951590710466988,50.0,76.10743399036338,bar_close_mtm,1181.9341189200543,EX_2025Q4,1.189697360385189,39.92245620322188,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,84536,btc_rb_z4.5_gap0_cd144_h144_k1_short,53.65879625248415,45361,4.5
0.3081146815595979,False,863.3840727213571,144,83480,83480,1160.8939040350367,1060.8939040350367,0,0.0,144,38683,50,50,-26.951590710466988,50.0,76.10743399036338,bar_close_mtm,1181.9341189200543,PRE_2025Q4,1.194065474346023,39.362942077590446,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,83480,btc_rb_z4.5_gap0_cd144_h144_k1_short,53.66195495927168,44797,4.5
1.320520843896681,False,205.43544043663573,144,7841,7841,273.11788851150294,173.11788851150297,0,0.0,144,3167,50,50,-25.261502208959485,50.0,99.29070520541963,bar_close_mtm,274.87231682259323,ONLY_2025Q4,1.653188030836061,6.85303221793767,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,7841,btc_rb_z4.5_gap0_cd144_h144_k1_short,59.60974365514603,4674,4.5
0.13196877621647043,False,94.90011212949544,144,1056,1056,101.2989813848039,1.2989813848038878,0,0.0,144,492,50,50,-6.6293327339723485,50.0,93.57945945179928,bar_close_mtm,101.6380357003449,2026_ENTRY_ONLY,1.0734260731449314,0.19594451461867232,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,1056,btc_rb_z4.5_gap0_cd144_h144_k1_short,53.40909090909091,564,4.5
0.39253845187831177,False,2364.858135939092,144,92366,92366,3226.5852587176078,3126.5852587176078,0,0.0,144,42333,50,50,-26.951590710466988,50.0,76.10743399036338,bar_close_mtm,3237.384850593795,BASE,1.3450377295736855,116.00744803175418,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,92366,btc_rb_z4.5_gap0_cd144_h144_k1_short,54.16820042006799,50033,4.5
0.3059143163182529,False,863.3840727213571,144,84536,84536,1175.9736997457799,1075.9736997457799,0,0.0,144,39175,50,50,-26.951590710466988,50.0,76.10743399036338,bar_close_mtm,1181.9341189200543,EX_2025Q4,1.189697360385189,39.92245620322188,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,84536,btc_rb_z4.5_gap0_cd144_h144_k1_short,53.65879625248415,45361,4.5
0.3081146815595979,False,863.3840727213571,144,83480,83480,1160.8939040350367,1060.8939040350367,0,0.0,144,38683,50,50,-26.951590710466988,50.0,76.10743399036338,bar_close_mtm,1181.9341189200543,PRE_2025Q4,1.194065474346023,39.362942077590446,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,83480,btc_rb_z4.5_gap0_cd144_h144_k1_short,53.66195495927168,44797,4.5
1.320520843896681,False,205.43544043663573,144,7841,7841,273.11788851150294,173.11788851150297,0,0.0,144,3167,50,50,-25.261502208959485,50.0,99.29070520541963,bar_close_mtm,274.87231682259323,ONLY_2025Q4,1.653188030836061,6.85303221793767,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,7841,btc_rb_z4.5_gap0_cd144_h144_k1_short,59.60974365514603,4674,4.5
0.13196877621647043,False,94.90011212949544,144,1056,1056,101.2989813848039,1.2989813848038878,0,0.0,144,492,50,50,-6.6293327339723485,50.0,93.57945945179928,bar_close_mtm,101.6380357003449,2026_ENTRY_ONLY,1.0734260731449314,0.19594451461867232,btc_rb_z4.5_gap0_cd144_h144_k1_short_cap50,1056,btc_rb_z4.5_gap0_cd144_h144_k1_short,53.40909090909091,564,4.5
0.3588991641069176,False,2385.2722987738284,120,99916,99916,3192.0476918784543,3092.0476918784543,0,1.0,120,45319,50,50,-25.346220609713043,50.0,78.48663101410311,bar_close_mtm,3195.112582718312,BASE,1.3125162075080987,121.99245558107138,btc_rb_z4_gap1_cd120_h120_k1_short_cap50,99916,btc_rb_z4_gap1_cd120_h120_k1_short,54.64290003603026,54597,4.0
0.2984285209279749,False,1042.3769624278273,120,91621,91621,1394.9421953608644,1294.9421953608644,0,1.0,120,41998,50,50,-25.346220609713043,50.0,78.48663101410311,bar_close_mtm,1396.2815693205864,EX_2025Q4,1.2103672173065412,51.09014930867537,btc_rb_z4_gap1_cd120_h120_k1_short_cap50,91621,btc_rb_z4_gap1_cd120_h120_k1_short,54.16116392530097,49623,4.0
0.3000993357440694,False,1036.4678698214332,120,90472,90472,1369.1061833752715,1269.1061833752715,0,1.0,120,41452,50,50,-25.346220609713043,50.0,78.48663101410311,bar_close_mtm,1388.3662398427557,PRE_2025Q4,1.214799838019132,50.07082526887387,btc_rb_z4_gap1_cd120_h120_k1_short_cap50,90472,btc_rb_z4_gap1_cd120_h120_k1_short,54.18250950570342,49020,4.0
1.0231276233874695,False,189.75228788204151,120,8299,8299,228.21725950637233,128.21725950637233,0,1.0,120,3325,50,50,-17.72192448909048,50.0,93.84918940326392,bar_close_mtm,230.6231480303421,ONLY_2025Q4,1.5124114361683407,7.234951237113226,btc_rb_z4_gap1_cd120_h120_k1_short_cap50,8299,btc_rb_z4_gap1_cd120_h120_k1_short,59.93493191950837,4974,4.0
0.16686894038689673,False,97.16246851843417,120,1149,1149,101.88707145576534,1.8870714557653434,0,1.0,120,546,50,50,-4.728573832481365,50.0,96.20846393714255,bar_close_mtm,101.984899803631,2026_ENTRY_ONLY,1.1044692551365287,0.39907835271657044,btc_rb_z4_gap1_cd120_h120_k1_short_cap50,1149,btc_rb_z4_gap1_cd120_h120_k1_short,52.48041775456919,603,4.0
0.3131831316989897,False,2249.1127247512068,120,115350,115350,3144.0195727187397,3044.0195727187397,0,0.0,120,52915,50,50,-28.721929748212325,50.0,75.16099546519575,bar_close_mtm,3155.4063077273036,BASE,1.277251712262667,105.98241829166099,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,115350,btc_rb_z4_gap0_cd120_h120_k1_short,54.12657130472475,62435,4.0
0.25425021579283114,False,930.8796064622655,120,105934,105934,1297.9690761259994,1197.9690761259994,0,0.0,120,49028,50,50,-28.721929748212325,50.0,75.16099546519575,bar_close_mtm,1305.9831771173951,EX_2025Q4,1.173615284007654,41.70921266878184,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,105934,btc_rb_z4_gap0_cd120_h120_k1_short,53.71835293673419,56906,4.0
0.25640900300044017,False,930.8796064622655,120,104682,104682,1286.751926547247,1186.751926547247,0,0.0,120,48451,50,50,-28.721929748212325,50.0,75.16099546519575,bar_close_mtm,1305.9831771173951,PRE_2025Q4,1.1785978851529824,41.318669635041196,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,104682,btc_rb_z4_gap0_cd120_h120_k1_short,53.716016125026265,56231,4.0
0.9691469148199631,False,185.08725438992275,120,9427,9427,240.85469956081215,140.85469956081215,0,0.0,120,3892,50,50,-24.07643266714583,50.0,96.34182773204886,bar_close_mtm,243.7810299119474,ONLY_2025Q4,1.484934552863268,5.850314351304185,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,9427,btc_rb_z4_gap0_cd120_h120_k1_short,58.71433117640819,5535,4.0
0.07375008602691484,False,95.85216286198624,120,1252,1252,100.87174142484885,0.8717414248488486,0,0.0,120,577,50,50,-5.31910595315177,50.0,95.01180364678835,bar_close_mtm,101.23706987236355,2026_ENTRY_ONLY,1.0439354591556391,0.16388871222471307,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,1252,btc_rb_z4_gap0_cd120_h120_k1_short,53.91373801916933,675,4.0
0.4088533321885259,False,2333.8982768263927,144,87745,87745,3168.3964451201596,3068.3964451201596,0,1.0,144,39898,50,50,-26.497162399381637,50.0,77.79370234811167,bar_close_mtm,3175.249218959076,BASE,1.335758599409907,115.80094497936756,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,87745,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.52960282637187,47847,4.25
0.33734586245518616,False,995.8076354084503,144,80396,80396,1351.2219939362806,1251.2219939362806,0,1.0,144,36962,50,50,-26.497162399381637,50.0,77.79370234811167,bar_close_mtm,1354.788016238536,EX_2025Q4,1.2191955573341144,47.22098068755771,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,80396,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.02507587442161,43434,4.25
0.33949487218962227,False,995.8076354084503,144,79393,79393,1329.5087583633106,1229.5087583633106,0,1.0,144,36497,50,50,-26.497162399381637,50.0,77.79370234811167,bar_close_mtm,1354.788016238536,PRE_2025Q4,1.2242454072809845,46.40152556078999,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,79393,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.02995226279395,42896,4.25
1.1955881989412733,False,182.25008840536935,144,7355,7355,235.38019592427395,135.38019592427392,0,1.0,144,2939,50,50,-23.284965356522246,50.0,96.80981806309619,bar_close_mtm,237.5676283695247,ONLY_2025Q4,1.573277205717267,5.814060439920439,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,7355,btc_rb_z4.25_gap1_cd144_h144_k1_short,60.04078857919782,4416,4.25
0.1672398506445333,False,96.57460911711415,144,1003,1003,101.63317732481157,1.6331773248115633,0,1.0,144,465,50,50,-5.182356959245105,50.0,95.41019466511696,bar_close_mtm,101.85299488577677,2026_ENTRY_ONLY,1.0963432532351072,0.31514180471456027,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,1003,btc_rb_z4.25_gap1_cd144_h144_k1_short,53.63908275174477,538,4.25
0.4088533321885259,False,2333.8982768263927,144,87745,87745,3168.3964451201596,3068.3964451201596,0,1.0,144,39898,50,50,-26.497162399381637,50.0,77.79370234811167,bar_close_mtm,3175.249218959076,BASE,1.335758599409907,115.80094497936756,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,87745,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.52960282637187,47847,4.25
0.33734586245518616,False,995.8076354084503,144,80396,80396,1351.2219939362806,1251.2219939362806,0,1.0,144,36962,50,50,-26.497162399381637,50.0,77.79370234811167,bar_close_mtm,1354.788016238536,EX_2025Q4,1.2191955573341144,47.22098068755771,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,80396,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.02507587442161,43434,4.25
0.33949487218962227,False,995.8076354084503,144,79393,79393,1329.5087583633106,1229.5087583633106,0,1.0,144,36497,50,50,-26.497162399381637,50.0,77.79370234811167,bar_close_mtm,1354.788016238536,PRE_2025Q4,1.2242454072809845,46.40152556078999,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,79393,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.02995226279395,42896,4.25
1.1955881989412733,False,182.25008840536935,144,7355,7355,235.38019592427395,135.38019592427392,0,1.0,144,2939,50,50,-23.284965356522246,50.0,96.80981806309619,bar_close_mtm,237.5676283695247,ONLY_2025Q4,1.573277205717267,5.814060439920439,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,7355,btc_rb_z4.25_gap1_cd144_h144_k1_short,60.04078857919782,4416,4.25
0.1672398506445333,False,96.57460911711415,144,1003,1003,101.63317732481157,1.6331773248115633,0,1.0,144,465,50,50,-5.182356959245105,50.0,95.41019466511696,bar_close_mtm,101.85299488577677,2026_ENTRY_ONLY,1.0963432532351072,0.31514180471456027,btc_rb_z4.25_gap1_cd144_h144_k1_short_cap50,1003,btc_rb_z4.25_gap1_cd144_h144_k1_short,53.63908275174477,538,4.25
0.3303662720006856,False,2316.4588183138662,144,109162,109162,3193.829350789744,3093.829350789744,0,1.0,120,49852,0,68,-27.677357237894075,68.0,76.6427230274516,bar_close_mtm,3202.9510120827536,BASE,1.2971433552273577,111.78196401475317,btc_rb_z3.75_gap1_cd144_h120_k1_short_capnone,109162,btc_rb_z3.75_gap1_cd144_h120_k1_short,54.33209358568,59310,3.75
0.2689076533103376,False,956.5385412083812,144,100149,100149,1318.832367715762,1218.832367715762,0,1.0,120,46222,0,61,-27.677357237894075,61.0,76.6427230274516,bar_close_mtm,1322.5989879196834,EX_2025Q4,1.1887963385499751,44.03716573224753,btc_rb_z3.75_gap1_cd144_h120_k1_short_capnone,100149,btc_rb_z3.75_gap1_cd144_h120_k1_short,53.84676831521033,53927,3.75
0.27016552952203643,False,948.5399506954105,144,98883,98883,1291.2762058829803,1191.2762058829803,0,1.0,120,45619,0,61,-27.677357237894075,61.0,76.6427230274516,bar_close_mtm,1311.5393941223706,PRE_2025Q4,1.1920453872265735,43.04154459703836,btc_rb_z3.75_gap1_cd144_h120_k1_short_capnone,98883,btc_rb_z3.75_gap1_cd144_h120_k1_short,53.86567964159663,53264,3.75
1.0132708768181335,False,188.45046482691652,144,9013,9013,242.16299866842544,142.16299866842544,0,1.0,120,3630,0,65,-23.069446163061325,65.0,94.19336289859592,bar_close_mtm,244.96179401795865,ONLY_2025Q4,1.5103908615487112,6.162393221908209,btc_rb_z3.75_gap1_cd144_h120_k1_short_capnone,9013,btc_rb_z3.75_gap1_cd144_h120_k1_short,59.72484189504049,5383,3.75
0.17065917507857212,False,97.66794249979728,144,1266,1266,102.13402537019115,2.1340253701911616,0,1.0,120,603,0,61,-4.645103028618259,61.0,95.85641424679956,bar_close_mtm,102.42572285418098,2026_ENTRY_ONLY,1.1090435305609894,0.45941400159340556,btc_rb_z3.75_gap1_cd144_h120_k1_short_capnone,1266,btc_rb_z3.75_gap1_cd144_h120_k1_short,52.3696682464455,663,3.75
0.43779372233582997,False,2328.977563904661,144,81344,81344,3105.8099465085916,3005.8099465085916,0,1.0,144,36844,0,72,-25.192625906856335,72.0,78.09704039494284,bar_close_mtm,3113.299446929951,BASE,1.358731952063154,119.31308620315522,btc_rb_z4.5_gap1_cd144_h144_k1_short_capnone,81344,btc_rb_z4.5_gap1_cd144_h144_k1_short,54.70594020456334,44500,4.5
0.3487825544381913,False,899.5242368303985,144,73969,73969,1199.5612861076766,1099.5612861076766,0,1.0,144,33924,0,64,-25.192625906856335,64.0,78.09704039494284,bar_close_mtm,1202.4539662498898,EX_2025Q4,1.2166405470338146,43.646156227343646,btc_rb_z4.5_gap1_cd144_h144_k1_short_capnone,73969,btc_rb_z4.5_gap1_cd144_h144_k1_short,54.137544106314806,40045,4.5
0.3509046327320233,False,893.7570905631947,144,72897,72897,1174.2694403042426,1074.2694403042426,0,1.0,144,33430,0,62,-25.192625906856335,62.0,78.09704039494284,bar_close_mtm,1194.7446376748444,PRE_2025Q4,1.220767606901987,42.642217777380374,btc_rb_z4.5_gap1_cd144_h144_k1_short_capnone,72897,btc_rb_z4.5_gap1_cd144_h144_k1_short,54.14077396875043,39467,4.5
1.3305485803996184,False,198.88817831681976,144,7375,7375,258.90468147284577,158.90468147284577,0,1.0,144,2920,0,65,-23.80329725876068,65.0,96.5385881556743,bar_close_mtm,261.0194026272178,ONLY_2025Q4,1.6282001683528597,6.67574242952252,btc_rb_z4.5_gap1_cd144_h144_k1_short_capnone,7375,btc_rb_z4.5_gap1_cd144_h144_k1_short,60.406779661016955,4455,4.5
0.20447925090696895,False,96.92448791583445,144,1072,1072,102.15383666945147,2.153836669451459,0,1.0,144,494,0,64,-5.347341876496092,64.0,95.24417869417621,bar_close_mtm,102.40017537528236,2026_ENTRY_ONLY,1.120756219929419,0.40278641597959425,btc_rb_z4.5_gap1_cd144_h144_k1_short_capnone,1072,btc_rb_z4.5_gap1_cd144_h144_k1_short,53.917910447761194,578,4.5
