id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
21337,TOKEN,short,short_max_v7_devw120,83898,83899,83907,1724225700,1724228100,0.0736,0.073707722014857,-0.002261475296106407,stop,187.5638959524434,0.01,0.0004
21338,1000XEC,short,short_max_v7_devw120,307832,307833,307834,1724231700,1724232000,0.03376,0.034216373090435404,-0.014137856973595353,stop,187.53737843709953,0.01,0.0004
21339,1000XEC,short,short_max_v7_devw120,307833,307834,307842,1724232000,1724234400,0.03389,0.03391369616134165,-0.0014987195152339253,stop,187.53456777781054,0.01,0.0004
21340,STORJ,short,short_max_v7_devw120,413213,413214,413221,1724236200,1724238300,0.3866,0.3939533720677117,-0.019465589861857622,stop,187.4980630679977,0.01,0.0004
21333,DODOX,short,short_max_v7_devw120,108854,108855,109055,1724184900,1724244900,0.133593,0.125026,0.06772174747652474,timeout,187.625040032792,0.01,0.0004
21335,RARE,short,short_max_v7_devw120,1479,1480,1624,1724203200,1724246400,0.2657,0.2663639335520557,-0.0032925805201999606,stop,187.61886232727286,0.01,0.0004
21341,SYS,short,short_max_v7_devw120,504,505,513,1724254500,1724256900,0.1604,0.16068846891710986,-0.0025952060845055628,stop,187.61399323114205,0.01,0.0004
21342,VOXEL,short,short_max_v7_devw120,246,247,263,1724256300,1724261100,0.2265,0.22686174322369418,-0.002394553663186282,stop,187.60950071339448,0.01,0.0004
21336,NKN,short,short_max_v7_devw120,354083,354084,354284,1724209200,1724269200,0.069,0.06471,0.06549578117756152,timeout,187.73237702145005,0.01,0.0004
21345,MOVR,short,short_max_v7_devw120,68899,68900,68904,1724296200,1724297400,9.079,9.227909986038048,-0.016936913587513345,stop,187.70058095097812,0.01,0.0004
21344,COMP,short,short_max_v7_devw120,435853,435854,435874,1724296200,1724302200,50.68,50.72023427591897,-0.0015932588737681322,stop,187.69759039481602,0.01,0.0004
21346,CAKE,short,short_max_v7_devw120,84466,84467,84469,1724301600,1724302200,1.8329,1.8705784193219708,-0.020942656909100885,stop,187.658281532433,0.01,0.0004
21347,CAKE,short,short_max_v7_devw120,84469,84470,84471,1724302500,1724302800,1.856,1.9005280137574236,-0.02422928566961233,stop,187.61281327131783,0.01,0.0004
21348,NKN,short,short_max_v7_devw120,354408,354409,354410,1724306700,1724307000,0.0742,0.07558586827641194,-0.01913501827807171,stop,187.57691352520635,0.01,0.0004
21343,NMR,short,short_max_v7_devw120,122714,122715,122800,1724282100,1724307600,17.513,17.54493733610697,-0.0026203163394172605,stop,187.57199841669228,0.01,0.0004
21349,MOVR,short,short_max_v7_devw120,68935,68936,68938,1724307000,1724307600,10.071,10.352206315112992,-0.0279639017377836,stop,187.51954596736743,0.01,0.0004
21350,MOVR,short,short_max_v7_devw120,68940,68941,68951,1724308500,1724311500,10.696,10.713891672765834,-0.002469950874276127,stop,187.51491432670238,0.01,0.0004
21351,MOVR,short,short_max_v7_devw120,68959,68960,68982,1724314200,1724320800,10.949,10.96888346244457,-0.0026127152606413065,stop,187.51001509591978,0.01,0.0004
21352,STORJ,short,short_max_v7_devw120,413556,413557,413572,1724339100,1724343600,0.4268,0.4272192412450649,-0.0017813257564033061,stop,187.50667493172506,0.01,0.0004
