symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side,return,score,same_bar,plan_id
CROSS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2215,2216,2237,1767890400,1767896700,0.12524,0.12586,0.0041504950495049545,time,99.26836541195313,0.01,0.0004,,,,224
ANIME,short,short_max_v7_devw120,2218,2219,2277,1767891300,1767908700,0.008272,0.008285422467517074,-0.0024200100320408194,stop,104.84623217501505,0.01,0.0004,-0.0024200100320408194,2.419261924972063,False,789
NAORIS,short,short_max_v7_devw120,2220,2221,2221,1767891900,1767891900,0.03526,0.03734494555767991,-0.056629390739361886,stop,105.0964806679647,0.01,0.0004,-0.056629390739361886,3.514377960249662,True,776
BLESS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2223,2224,2226,1767892800,1767893400,0.01316,0.012987521542163956,-0.01390626579301244,stop,99.25669860890572,0.01,0.0004,,,,222
NAORIS,short,short_max_v7_devw120,2223,2224,2226,1767892800,1767893400,0.03693,0.03959919736341937,-0.06820534003563158,stop,105.02479925595964,0.01,0.0004,-0.06820534003563158,3.258664950869605,False,777
CLO,short,short_max_v7_devw120,2234,2235,2236,1767896100,1767896400,0.5896,0.6032596645634949,-0.023443092793844798,stop,105.00017819481351,0.01,0.0004,-0.023443092793844798,2.8613312545152403,False,778
FOLKS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2235,2236,2240,1767896400,1767897600,3.513,3.452287552325554,-0.018082222509093613,stop,99.2804560172371,0.01,0.0004,,,,228
ZEC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2236,2237,2238,1767896700,1767897000,410.8,405.0593164187251,-0.014774400149160071,stop,99.25369910642563,0.01,0.0004,,,,225
TAKE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2237,2238,2259,1767897000,1767903300,0.07621,0.07624,-0.00040635087258897795,time,99.26558193970432,0.01,0.0004,,,,230
CLO,short,short_max_v7_devw120,2237,2238,2238,1767897000,1767897000,0.6105,0.6269812092004367,-0.02708660788965975,stop,104.97173720826244,0.01,0.0004,-0.02708660788965975,3.8074633121818824,True,779
EPIC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2238,2239,2260,1767897300,1767903600,0.7171,0.7123,-0.0074936271091896375,time,99.25814334714599,0.01,0.0004,,,,231
EVAA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2238,2239,2239,1767897300,1767897300,0.9708,1.02817234090713,0.05829800258254005,target,99.31156203049396,0.01,0.0004,,,,226
WOO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2238,2239,2239,1767897300,1767897300,0.02881,0.02845155130271375,-0.013241815247700494,stop,99.29841137693028,0.01,0.0004,,,,227
CLO,short,short_max_v7_devw120,2239,2240,2245,1767897600,1767899100,0.6175,0.6373007186473153,-0.03186966314009929,stop,104.93828306922185,0.01,0.0004,-0.03186966314009929,3.9634214982188816,False,780
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2244,2245,2266,1767899100,1767905400,0.02761,0.02812,0.01767156827236507,time,99.27568381771347,0.01,0.0004,,,,232
COMMON,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2244,2245,2266,1767899100,1767905400,0.002835,0.002901,0.022480423280423347,time,99.29800141165022,0.01,0.0004,,,,233
DIA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2244,2245,2266,1767899100,1767905400,0.3,0.3012,0.0032000000000002257,time,99.30117894769539,0.01,0.0004,,,,234
Q,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2245,2246,2250,1767899400,1767900600,0.01751,0.017268789469963186,-0.014575587095192221,stop,99.2659853079018,0.01,0.0004,,,,229
CLO,short,short_max_v7_devw120,2246,2247,2247,1767899700,1767899700,0.6413,0.6643782469988074,-0.03553660840501436,stop,104.9009915625006,0.01,0.0004,-0.03553660840501436,2.837780582582331,True,781
CLO,short,short_max_v7_devw120,2248,2249,2249,1767900300,1767900300,0.6658,0.691747866034686,-0.038310583420267365,stop,104.86080338061936,0.01,0.0004,-0.038310583420267365,4.041784523641983,True,782
CLO,short,short_max_v7_devw120,2250,2251,2252,1767900900,1767901200,0.6982,0.7293745235197038,-0.04354144834298088,stop,104.81514546808336,0.01,0.0004,-0.04354144834298088,4.3344341302678275,False,783
EPT,short,short_max_v7_devw120,2252,2253,2266,1767901500,1767905400,0.001864,0.001866495312212117,-0.0021368971225325987,stop,104.85069685153901,0.01,0.0004,-0.0021368971225325987,2.4294414215557545,False,787
CLO,short,short_max_v7_devw120,2253,2254,2256,1767901800,1767902400,0.7059,0.7411318777962059,-0.04833793333106893,stop,104.76447999294614,0.01,0.0004,-0.04833793333106893,3.7441643892297995,False,784
CLO,short,short_max_v7_devw120,2257,2258,2266,1767903000,1767905400,0.7313,0.7330825380739632,-0.003231565316842077,stop,104.8529366433665,0.01,0.0004,-0.003231565316842077,4.163831158785362,False,788
BLESS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2260,2261,2266,1767903900,1767905400,0.012,0.011858024473981526,-0.012631293834872914,stop,99.28863592400101,0.01,0.0004,,,,235
MYX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2260,2261,2282,1767903900,1767910200,4.841,4.984,0.028739351373683022,time,99.30677319918705,0.01,0.0004,,,,237
TA,short,short_max_v7_devw120,2267,2268,2277,1767906000,1767908700,0.04585,0.04597547022666053,-0.0035290689152705826,stop,104.84253198941926,0.01,0.0004,-0.0035290689152705826,4.817154344508049,False,790
NOM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2271,2272,2275,1767907200,1767908100,0.008042,0.007964240929096821,-0.010469120977764179,stop,99.27824127658896,0.01,0.0004,,,,236
LAB,short,short_max_v7_devw120,2276,2277,2280,1767908700,1767909600,0.15077,0.15447698341137567,-0.024796995083105042,stop,104.81653419191684,0.01,0.0004,-0.024796995083105042,2.6458807043029835,False,791
TA,short,short_max_v7_devw120,2278,2279,2287,1767909300,1767911700,0.04638,0.046521718619401145,-0.003846289423668136,stop,104.81250164469743,0.01,0.0004,-0.003846289423668136,2.9428106617388874,False,792
UB,short,short_max_v7_devw120,2284,2285,2293,1767911100,1767913500,0.04853,0.048602124180061115,-0.0022839717662115114,stop,104.81010766465018,0.01,0.0004,-0.0022839717662115114,3.1288981034113794,False,793
ASR,short,short_max_v7_devw120,2285,2286,2486,1767911400,1767971400,1.595,1.534,0.03896531942633632,fail_fast_or_timeout,104.57394395605098,0.01,0.0004,0.03896531942633632,3.777708384467585,False,813
TRADOOR,short,short_max_v7_devw120,2286,2287,2310,1767911700,1767918600,2.079,2.0823911839178515,-0.002428504742068215,stop,104.73896934035093,0.01,0.0004,-0.002428504742068215,4.901930205672893,False,795
CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2289,2290,2308,1767912600,1767918000,0.6778,0.7500329504041735,0.10576971142545513,target,99.37070658716588,0.01,0.0004,,,,240
BULLA,short,short_max_v7_devw120,2291,2292,2492,1767913200,1767973200,0.03127,0.03031,0.030872715275486542,fail_fast_or_timeout,104.60630242125687,0.01,0.0004,0.030872715275486542,3.2862807375621568,False,814
VVV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2292,2293,2297,1767913500,1767914700,2.021,2.005574585530894,-0.008432565298914318,stop,99.2983990906908,0.01,0.0004,,,,238
UB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2296,2297,2298,1767914700,1767915000,0.04349,0.04209325320776596,-0.03291650476509631,stop,99.26571352842244,0.01,0.0004,,,,239
币安人生,short,short_max_v7_devw120,2297,2298,2301,1767915000,1767915900,0.13475,0.14406294535931805,-0.06544497401528157,stop,104.74151471692366,0.01,0.0004,-0.06544497401528157,3.466224587499977,False,794
币安人生,short,short_max_v7_devw120,2304,2305,2310,1767917100,1767918600,0.14196,0.1516676236481897,-0.06480590590584864,stop,104.67109065287913,0.01,0.0004,-0.06480590590584864,2.5584017772181884,False,796
GIGGLE,short,short_max_v7_devw120,2306,2307,2426,1767917700,1767953400,64.68,64.74360786202439,-0.0017824577919713694,stop,104.56162134013259,0.01,0.0004,-0.0017824577919713694,2.6695283628621915,False,809
GUN,short,short_max_v7_devw120,2306,2307,2315,1767917700,1767920100,0.02219,0.022231671866745226,-0.002674436929215295,stop,104.66828940712932,0.01,0.0004,-0.002674436929215295,3.744716273498727,False,797
币安人生,short,short_max_v7_devw120,2312,2313,2443,1767919500,1767958500,0.15234,0.15280063579665154,-0.003814619633288418,stop,104.55762853615816,0.01,0.0004,-0.003814619633288418,3.3589386549208706,False,810
RENDER,short,short_max_v7_devw120,2314,2315,2495,1767920100,1767974100,2.316,2.318632410669564,-0.001935329023027043,stop,104.60427674547407,0.01,0.0004,-0.001935329023027043,3.172725856526278,False,815
VIRTUAL,short,short_max_v7_devw120,2314,2315,2325,1767920100,1767923100,1.1018,1.1031733304511635,-0.0020448909099370686,stop,104.5707693779394,0.01,0.0004,-0.0020448909099370686,2.400267830008378,False,801
GUN,short,short_max_v7_devw120,2316,2317,2317,1767920700,1767920700,0.02232,0.023228353524420736,-0.0399053771187766,stop,104.62652113151763,0.01,0.0004,-0.0399053771187766,2.604090668059973,True,798
STX,short,short_max_v7_devw120,2316,2317,2340,1767920700,1767927600,0.3526,0.35286302887204624,-0.0015454135189141064,stop,104.49991154651894,0.01,0.0004,-0.0015454135189141064,3.572469870743974,False,804
BROCCOLI714,short,short_max_v7_devw120,2317,2318,2321,1767921000,1767921900,0.02961,0.03046624644511457,-0.02890475673979429,stop,104.59627909009926,0.01,0.0004,-0.02890475673979429,2.4538320344793263,False,799
Q,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2318,2319,2329,1767921300,1767924300,0.015046,0.015871011596175565,0.05403261971125652,target,99.42439918316052,0.01,0.0004,,,,241
GUN,short,short_max_v7_devw120,2320,2321,2500,1767921900,1767975600,0.02411,0.024165029885381065,-0.00307725294121639,stop,104.58247357108084,0.01,0.0004,-0.00307725294121639,3.3681593303716606,False,817
JASMY,short,short_max_v7_devw120,2322,2323,2324,1767922500,1767922800,0.009108,0.009308528405099303,-0.02234243897343122,stop,104.57290973027507,0.01,0.0004,-0.02234243897343122,2.7703582055174585,False,800
BROCCOLI714,short,short_max_v7_devw120,2325,2326,2331,1767923400,1767924900,0.033,0.03435749727393457,-0.04031094758477758,stop,104.52861590990646,0.01,0.0004,-0.04031094758477758,4.351572131660595,False,802
JASMY,short,short_max_v7_devw120,2328,2329,2335,1767924300,1767926100,0.009361,0.009602038494909442,-0.02590284613389435,stop,104.50152910441346,0.01,0.0004,-0.02590284613389435,2.502783839118143,False,803
APR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2335,2336,2357,1767926400,1767932700,0.13119,0.13095,-0.0026294077292475563,time,99.39711199027235,0.01,0.0004,,,,244
GRIFFAIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2335,2336,2336,1767926400,1767926400,0.02197,0.021646067058331553,-0.015544330526556549,stop,99.40894432592745,0.01,0.0004,,,,242
SIREN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2346,2347,2347,1767929700,1767929700,0.08137,0.08068050941132311,-0.009273523272420902,stop,99.39972561434051,0.01,0.0004,,,,243
LAB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2356,2357,2359,1767932700,1767933300,0.14246,0.14047944067650672,-0.014702564393466821,stop,99.38249806587673,0.01,0.0004,,,,245
MAGIC,short,short_max_v7_devw120,2366,2367,2390,1767935700,1767942600,0.108,0.10812190846894514,-0.0019275094074033597,stop,104.51868331328622,0.01,0.0004,-0.0019275094074033597,2.9197974926194616,False,807
LIGHT,short,short_max_v7_devw120,2374,2375,2378,1767938100,1767939000,0.6336,0.6459326825342823,-0.019892829435252588,stop,104.52069836042969,0.01,0.0004,-0.019892829435252588,3.263401651561733,False,806
LIGHT,short,short_max_v7_devw120,2384,2385,2585,1767941100,1768001100,0.6607,0.5953,0.10906057450025189,fail_fast_or_timeout,104.63198167511914,0.01,0.0004,0.10906057450025189,2.6348171441533452,False,823
WLFI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2394,2395,2395,1767944100,1767944100,0.1736,0.1720825892458461,-0.009540845358029437,stop,99.37301613542333,0.01,0.0004,,,,246
AKE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2395,2396,2402,1767944400,1767946200,0.000556,0.0005501412546203669,-0.01133731183387252,stop,99.36174990670533,0.01,0.0004,,,,247
TA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2412,2413,2413,1767949500,1767949500,0.04435,0.04369240396465546,-0.01562741906075635,stop,99.34622222966131,0.01,0.0004,,,,248
WAL,short,short_max_v7_devw120,2415,2416,2616,1767950400,1768010400,0.1631,0.1494,0.0909001338688086,fail_fast_or_timeout,104.64678351795212,0.01,0.0004,0.0909001338688086,3.8057465564155977,False,828
FHE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2432,2433,2434,1767955500,1767955800,0.03935,0.03894207893740961,-0.011166481895562663,stop,99.3351287517421,0.01,0.0004,,,,249
PIPPIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2433,2434,2455,1767955800,1767962100,0.34719,0.36153,0.040503032921455205,time,99.37536249164299,0.01,0.0004,,,,250
UB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2454,2455,2455,1767962100,1767962100,0.04437,0.04391732586943832,-0.011002256717639857,stop,99.36442895914757,0.01,0.0004,,,,251
FORM,short,short_max_v7_devw120,2460,2461,2461,1767963900,1767963900,0.3856,0.3937206488204215,-0.021425407493233604,stop,104.53522663817903,0.01,0.0004,-0.021425407493233604,4.513907939661038,True,811
BROCCOLI714,short,short_max_v7_devw120,2464,2465,2473,1767965100,1767967500,0.03399,0.034031947663798655,-0.0020325966240033236,stop,104.53310185869148,0.01,0.0004,-0.0020325966240033236,2.627918321130785,False,812
VVV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2469,2470,2475,1767966600,1767968100,2.101,2.176303823231538,0.03504189587412556,target,99.38989607711322,0.01,0.0004,,,,253
STBL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2470,2471,2471,1767966900,1767966900,0.06023,0.059711504985096815,-0.009408584009682563,stop,99.35508017337321,0.01,0.0004,,,,252
TAC,short,short_max_v7_devw120,2494,2495,2496,1767974100,1767974400,0.004585,0.004664133864421024,-0.01776646509755517,stop,104.58569226315554,0.01,0.0004,-0.01776646509755517,3.6113441210920927,False,816
PIPPIN,short,short_max_v7_devw120,2503,2504,2511,1767976800,1767978900,0.4113,0.4216207567513896,-0.025278768149157502,stop,104.52478593759288,0.01,0.0004,-0.025278768149157502,3.2685594611825026,False,819
GUN,short,short_max_v7_devw120,2507,2508,2510,1767978000,1767978600,0.02601,0.026789057276106677,-0.029881175499278354,stop,104.55122309861157,0.01,0.0004,-0.029881175499278354,3.4394091949250387,False,818
币安人生,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2508,2509,2530,1767978300,1767984600,0.1403,0.13992,-0.003508481824661546,time,99.33832370299557,0.01,0.0004,,,,257
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2511,2512,2515,1767979200,1767980100,15.083,14.819363372295008,-0.01827905772757352,stop,99.37172854063391,0.01,0.0004,,,,254
GUN,short,short_max_v7_devw120,2511,2512,2523,1767979200,1767982500,0.02658,0.02662389774161532,-0.0024488097288137604,stop,104.52222632446582,0.01,0.0004,-0.0024488097288137604,3.160665846855036,False,820
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2512,2513,2515,1767979500,1767980100,0.03065,0.03009595064653831,-0.01887665101016942,stop,99.35297048623453,0.01,0.0004,,,,255
LIGHT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2513,2514,2515,1767979800,1767980100,0.6128,0.606405994705338,-0.01123408174716387,stop,99.34180909231186,0.01,0.0004,,,,256
PIPPIN,short,short_max_v7_devw120,2513,2514,2538,1767979800,1767987000,0.42309,0.42373871483892334,-0.0023309312465582314,stop,104.51978992357,0.01,0.0004,-0.0023309312465582314,2.574179865583103,False,821
IRYS,short,short_max_v7_devw120,2524,2525,2572,1767983100,1767997200,0.052405,0.05245332431792222,-0.0017212822743001058,stop,104.51799080101557,0.01,0.0004,-0.0017212822743001058,2.4109932510835685,False,822
LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2527,2528,2531,1767984000,1767984900,0.13783,0.13502724473979666,-0.021134870929430092,stop,99.31732867649748,0.01,0.0004,,,,258
GUN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2544,2545,2548,1767989100,1767990000,0.02495,0.024404387943772504,-0.022668218686472816,stop,99.29481520723954,0.01,0.0004,,,,259
BULLA,short,short_max_v7_devw120,2545,2546,2710,1767989400,1768038600,0.03362,0.03366391687266278,-0.002104568117515892,stop,104.5477839560479,0.01,0.0004,-0.002104568117515892,2.8764563608608675,False,835
TANSSI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2553,2554,2575,1767991800,1767998100,0.0125,0.01252,0.0007999999999998237,time,99.27086639640657,0.01,0.0004,,,,261
TRADOOR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2568,2569,2569,1767996300,1767996300,2.097,2.046423098150879,-0.024918694253276617,stop,99.27007223582869,0.01,0.0004,,,,260
GUN,short,short_max_v7_devw120,2579,2580,2588,1767999600,1768002000,0.02542,0.0254599317576083,-0.002368415736085571,stop,104.62950625457796,0.01,0.0004,-0.002368415736085571,2.3582436505365814,False,824
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2583,2584,2584,1768000800,1768000800,13.149,12.894253738797211,-0.020173812548694856,stop,99.2508396779043,0.01,0.0004,,,,262
RIVER,short,short_max_v7_devw120,2590,2591,2592,1768002900,1768003200,14.565,15.324134439153616,-0.05033848729061039,stop,104.57683734386977,0.01,0.0004,-0.05033848729061039,3.2664064084669358,False,825
GUN,short,short_max_v7_devw120,2591,2592,2601,1768003200,1768005900,0.02653,0.026581056377205176,-0.0027207805920369302,stop,104.57399203757555,0.01,0.0004,-0.0027207805920369302,2.6852625947295636,False,826
RIVER,short,short_max_v7_devw120,2594,2595,2795,1768004100,1768064100,15.728,13.035,0.2057976217874952,fail_fast_or_timeout,104.70031796874702,0.01,0.0004,0.2057976217874952,2.9910829112239807,False,840
PENGU,short,short_max_v7_devw120,2599,2600,2606,1768005600,1768007400,0.012619,0.012859721890308118,-0.019519058807138088,stop,104.55357962319576,0.01,0.0004,-0.019519058807138088,2.7743094781827153,False,827
PIEVERSE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2605,2606,2608,1768007400,1768008000,0.6748,0.6652971639035355,-0.014882448275732684,stop,99.236068723026,0.01,0.0004,,,,263
PENGU,short,short_max_v7_devw120,2607,2608,2808,1768008000,1768068000,0.012949,0.011886,0.0886329463234056,fail_fast_or_timeout,104.7554910126414,0.01,0.0004,0.0886329463234056,2.4092662842183534,False,842
STX,short,short_max_v7_devw120,2607,2608,2616,1768008000,1768010400,0.377,0.37736382599326507,-0.0017641252504991592,stop,104.55173516709732,0.01,0.0004,-0.0017641252504991592,2.9286157643732387,False,829
UAI,short,short_max_v7_devw120,2610,2611,2617,1768008900,1768010700,0.1639,0.1674844483929521,-0.02220167894598943,stop,104.62357086787763,0.01,0.0004,-0.02220167894598943,2.918846153986524,False,830
EGLD,short,short_max_v7_devw120,2615,2616,2625,1768010400,1768013100,6.443,6.448836932408859,-0.0017051139717187739,stop,104.62178652095092,0.01,0.0004,-0.0017051139717187739,2.9958484241860863,False,831
CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2627,2628,2649,1768014000,1768020300,0.7588,0.7493,-0.013319768054823466,time,99.22285070884537,0.01,0.0004,,,,264
币安人生,short,short_max_v7_devw120,2628,2629,2816,1768014300,1768070400,0.14675,0.14697642712028874,-0.0023405675911787097,stop,104.72624140694603,0.01,0.0004,-0.0023405675911787097,3.0280997065949706,False,846
GUN,short,short_max_v7_devw120,2630,2631,2831,1768014900,1768074900,0.02832,0.02605,0.0863401151631479,fail_fast_or_timeout,104.81481512250639,0.01,0.0004,0.0863401151631479,2.8822896364735873,False,848
GRASS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2633,2634,2655,1768015800,1768022100,0.355,0.3623,0.019763380281690248,time,99.2424604981573,0.01,0.0004,,,,265
LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2640,2641,2662,1768017900,1768024200,0.14344,0.14589,0.016280312325711057,time,99.25861748068611,0.01,0.0004,,,,266
GPS,short,short_max_v7_devw120,2644,2645,2649,1768019100,1768020300,0.006938,0.007154177762345997,-0.031016996212169665,stop,104.58933598538862,0.01,0.0004,-0.031016996212169665,3.7041263792216292,False,832
PIEVERSE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2652,2653,2663,1768021500,1768024500,0.6149,0.6032307204609783,-0.019777524051100535,stop,99.23898658374108,0.01,0.0004,,,,267
GPS,short,short_max_v7_devw120,2654,2655,2663,1768022100,1768024500,0.007333,0.00734609534873644,-0.002582627112060675,stop,104.58663483284113,0.01,0.0004,-0.002582627112060675,3.06240320711816,False,833
AEVO,short,short_max_v7_devw120,2655,2656,2746,1768022400,1768049400,0.04457,0.04461195283468506,-0.001740394491147356,stop,104.54387989270064,0.01,0.0004,-0.001740394491147356,2.9430182143399444,False,837
GPS,short,short_max_v7_devw120,2683,2684,2884,1768030800,1768090800,0.007906,0.006398,0.23489865582994676,fail_fast_or_timeout,104.96462902570043,0.01,0.0004,0.23489865582994676,2.712407879701196,False,857
AIN,short,short_max_v7_devw120,2685,2686,2686,1768031400,1768031400,0.05761,0.0596527396504627,-0.03504385304735711,stop,104.54998364622313,0.01,0.0004,-0.03504385304735711,3.917489107928143,True,834
CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2691,2692,2713,1768033200,1768039500,0.701,0.7053,0.0053340941512126875,time,99.22614462454172,0.01,0.0004,,,,270
ZEC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2704,2705,2705,1768037100,1768037100,400.23,397.00397199393893,-0.008860435264875432,stop,99.23019357757731,0.01,0.0004,,,,268
FARTCOIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2708,2709,2709,1768038300,1768038300,0.3834,0.3800974092921472,-0.00941395594119152,stop,99.22085209087355,0.01,0.0004,,,,269
BULLA,short,short_max_v7_devw120,2712,2713,2721,1768039500,1768041900,0.03427,0.03431093816641665,-0.0019931520560028996,stop,104.54570015974247,0.01,0.0004,-0.0019931520560028996,3.0617506914267816,False,836
GPS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2717,2718,2739,1768041000,1768047300,0.007138,0.007186,0.0059245727094422666,time,99.23202334962679,0.01,0.0004,,,,271
VVV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2722,2723,2744,1768042500,1768048800,2.505,2.561,0.02155528942115761,time,99.30931050402957,0.01,0.0004,,,,273
