profile,symbol,rows,raw_events,selected_trades,first_entry,last_exit
bear_body20_range22_vol20_cp20,GRASS,121896,171,153,2024-11-11 14:55:00,2026-01-09 13:35:00
bear_body20_range22_vol20_cp20,GRIFFAIN,106074,146,129,2025-01-08 18:30:00,2026-01-12 04:55:00
bear_body20_range22_vol20_cp20,GRT,532761,883,764,2020-12-23 11:50:00,2026-01-01 07:30:00
bear_body20_range22_vol20_cp20,GTC,482678,730,637,2021-06-13 04:50:00,2025-12-01 15:05:00
bear_body20_range22_vol20_cp20,GUN,80731,109,103,2025-04-02 10:25:00,2026-01-11 16:55:00
bear_body20_range22_vol20_cp20,H,56000,68,64,2025-07-03 11:55:00,2026-01-11 22:55:00
bear_body20_range22_vol20_cp20,HAEDAL,71917,114,101,2025-05-05 01:55:00,2026-01-12 06:00:00
bear_body20_range22_vol20_cp20,HANA,29190,40,38,2025-09-28 11:50:00,2026-01-11 13:40:00
bear_body20_range22_vol20_cp20,HBAR,507410,861,752,2021-03-20 23:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,HEI,94029,165,139,2025-02-21 11:45:00,2026-01-07 19:35:00
bear_body20_range22_vol20_cp20,HEMI,37338,43,38,2025-08-30 16:40:00,2026-01-08 14:00:00
bear_body20_range22_vol20_cp20,HFT,289607,435,389,2023-04-08 09:05:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,HIFI,242619,357,320,2023-09-21 09:10:00,2025-10-01 13:00:00
bear_body20_range22_vol20_cp20,HIGH,308146,415,373,2023-02-08 19:05:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,HIPPO,120491,154,141,2024-11-21 01:50:00,2026-01-11 13:55:00
bear_body20_range22_vol20_cp20,HIVE,108978,215,186,2024-12-25 09:05:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,HMSTR,134319,166,151,2024-09-28 09:25:00,2026-01-08 14:00:00
bear_body20_range22_vol20_cp20,HOLO,33504,57,49,2025-09-17 11:05:00,2026-01-12 04:55:00
bear_body20_range22_vol20_cp20,HOME,60296,101,92,2025-06-17 01:15:00,2026-01-10 22:25:00
bear_body20_range22_vol20_cp20,HOOK,312460,437,386,2023-01-24 20:50:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,HOT,503663,797,703,2021-04-01 01:25:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,HUMA,64600,89,80,2025-05-30 09:55:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,HYPE,63477,86,76,2025-06-01 19:20:00,2026-01-10 15:10:00
bear_body20_range22_vol20_cp20,HYPER,74393,118,108,2025-04-26 00:40:00,2026-01-11 12:05:00
bear_body20_range22_vol20_cp20,ICNT,53654,106,87,2025-07-09 22:55:00,2026-01-11 19:35:00
bear_body20_range22_vol20_cp20,ICP,346452,483,433,2022-09-28 13:05:00,2026-01-04 21:40:00
bear_body20_range22_vol20_cp20,ICX,560131,1038,920,2020-09-21 04:50:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,ID,293612,415,364,2023-03-25 05:45:00,2026-01-11 15:45:00
bear_body20_range22_vol20_cp20,IDEX,281829,202,169,2023-05-04 22:40:00,2024-05-14 16:40:00
bear_body20_range22_vol20_cp20,IDOL,53411,110,93,2025-07-08 09:50:00,2026-01-08 21:55:00
bear_body20_range22_vol20_cp20,ILV,226744,363,322,2023-11-13 23:45:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,IMX,412109,638,554,2022-02-12 21:35:00,2026-01-09 11:00:00
bear_body20_range22_vol20_cp20,IN,43603,56,51,2025-08-10 23:50:00,2026-01-11 13:50:00
bear_body20_range22_vol20_cp20,INIT,76200,105,96,2025-04-22 15:20:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,INJ,358259,455,409,2022-08-20 09:05:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,IO,165125,205,190,2024-06-13 18:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,IOST,619746,1339,1151,2020-02-24 01:00:00,2026-01-10 20:55:00
bear_body20_range22_vol20_cp20,IOTA,622342,1235,1070,2020-02-13 23:00:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,IOTX,464821,850,750,2021-08-14 07:25:00,2026-01-08 06:00:00
bear_body20_range22_vol20_cp20,IP,93934,125,111,2025-02-24 01:15:00,2026-01-11 19:00:00
bear_body20_range22_vol20_cp20,IRYS,13316,25,23,2025-11-28 09:55:00,2026-01-11 17:35:00
bear_body20_range22_vol20_cp20,JASMY,392523,616,535,2022-04-22 07:35:00,2026-01-12 08:15:00
bear_body20_range22_vol20_cp20,JCT,15649,27,25,2025-11-20 23:10:00,2026-01-11 15:00:00
bear_body20_range22_vol20_cp20,JELLYJELLY,82134,113,100,2025-03-29 13:45:00,2025-12-31 17:05:00
bear_body20_range22_vol20_cp20,JOE,291912,450,396,2023-04-06 03:15:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,JST,72707,159,142,2025-05-02 09:05:00,2026-01-11 17:00:00
bear_body20_range22_vol20_cp20,JTO,218756,257,235,2023-12-10 19:00:00,2026-01-09 01:00:00
bear_body20_range22_vol20_cp20,JUP,203096,233,215,2024-02-09 23:20:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,KAIA,114424,175,157,2024-12-06 07:30:00,2026-01-09 23:00:00
bear_body20_range22_vol20_cp20,KAITO,91964,106,97,2025-02-25 19:20:00,2026-01-10 15:00:00
bear_body20_range22_vol20_cp20,KAS,224902,450,373,2023-11-23 09:45:00,2026-01-11 13:55:00
bear_body20_range22_vol20_cp20,KAVA,574249,1187,1034,2020-08-02 04:30:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,KDA,136612,161,147,2024-09-20 01:20:00,2025-11-04 19:10:00
bear_body20_range22_vol20_cp20,KERNEL,76710,86,75,2025-04-16 03:20:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,KEY,275778,253,223,2023-05-31 18:20:00,2024-12-03 03:45:00
bear_body20_range22_vol20_cp20,KGEN,25986,41,38,2025-10-11 06:20:00,2026-01-11 04:20:00
bear_body20_range22_vol20_cp20,KITE,15649,25,22,2025-11-22 17:05:00,2026-01-11 13:50:00
bear_body20_range22_vol20_cp20,KLAY,447249,554,489,2021-10-15 17:25:00,2024-10-22 04:50:00
bear_body20_range22_vol20_cp20,KMNO,109753,209,174,2024-12-22 14:10:00,2026-01-12 00:05:00
bear_body20_range22_vol20_cp20,KNC,584599,1129,983,2020-06-24 10:10:00,2026-01-11 23:25:00
bear_body20_range22_vol20_cp20,KOMA,112715,214,196,2024-12-12 04:35:00,2026-01-12 05:30:00
bear_body20_range22_vol20_cp20,KSM,551774,969,854,2020-10-16 13:10:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,LA,61766,80,76,2025-06-08 05:20:00,2026-01-12 06:40:00
bear_body20_range22_vol20_cp20,LAB,23105,41,39,2025-10-24 05:10:00,2026-01-12 05:20:00
bear_body20_range22_vol20_cp20,LAYER,94524,141,127,2025-02-17 14:05:00,2026-01-10 18:05:00
bear_body20_range22_vol20_cp20,LDO,347778,504,450,2022-09-24 02:30:00,2026-01-07 08:45:00
bear_body20_range22_vol20_cp20,LEVER,291621,379,331,2023-04-03 00:05:00,2025-09-02 20:45:00
bear_body20_range22_vol20_cp20,LIGHT,28903,39,36,2025-09-30 13:05:00,2026-01-10 15:20:00
bear_body20_range22_vol20_cp20,LINA,506833,618,545,2021-03-23 03:20:00,2025-03-27 03:15:00
bear_body20_range22_vol20_cp20,LINEA,36426,42,37,2025-09-02 21:50:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,LINK,629837,980,884,2020-01-23 13:55:00,2026-01-11 12:15:00
bear_body20_range22_vol20_cp20,LISTA,162550,271,232,2024-06-22 09:20:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,LIT,511086,633,565,2021-02-21 00:20:00,2026-01-12 12:00:00
bear_body20_range22_vol20_cp20,LOKA,134907,140,126,2024-09-26 08:15:00,2025-07-10 01:00:00
bear_body20_range22_vol20_cp20,LOOM,235418,228,189,2023-10-13 12:35:00,2024-12-07 03:55:00
bear_body20_range22_vol20_cp20,LPT,438607,780,675,2021-11-12 18:30:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,LQTY,297388,451,404,2023-03-12 09:05:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,LRC,550331,1010,871,2020-10-21 08:45:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,LSK,204876,401,345,2024-01-27 04:35:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,LTC,632141,1179,1027,2020-01-12 19:05:00,2026-01-12 12:00:00
bear_body20_range22_vol20_cp20,LUMIA,110419,165,148,2024-12-19 23:10:00,2026-01-11 12:35:00
bear_body20_range22_vol20_cp20,LUNA2,351343,527,461,2022-09-11 22:00:00,2026-01-11 15:15:00
bear_body20_range22_vol20_cp20,LYN,26358,38,33,2025-10-09 23:45:00,2026-01-11 12:20:00
bear_body20_range22_vol20_cp20,M,52544,65,61,2025-07-10 18:20:00,2026-01-11 21:50:00
bear_body20_range22_vol20_cp20,MAGIC,311884,408,358,2023-02-04 15:05:00,2026-01-08 06:00:00
bear_body20_range22_vol20_cp20,MANA,507987,858,745,2021-03-17 18:20:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,MANTA,206895,270,244,2024-01-20 18:55:00,2026-01-05 21:25:00
bear_body20_range22_vol20_cp20,MASK,460500,726,656,2021-08-30 01:05:00,2026-01-12 06:40:00
bear_body20_range22_vol20_cp20,MAV,265408,388,347,2023-07-01 10:45:00,2026-01-09 15:50:00
bear_body20_range22_vol20_cp20,MAVIA,82122,113,105,2025-03-28 06:25:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,MBOX,142711,200,174,2024-09-02 07:35:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,MDT,265120,161,134,2023-07-05 06:40:00,2024-05-14 16:40:00
bear_body20_range22_vol20_cp20,ME,112657,199,178,2024-12-12 09:05:00,2026-01-11 15:00:00
bear_body20_range22_vol20_cp20,MELANIA,100936,135,119,2025-01-25 05:35:00,2025-12-29 07:55:00
bear_body20_range22_vol20_cp20,MEME,228817,258,237,2023-11-05 00:15:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,MEMEFI,73598,45,43,2025-04-29 13:25:00,2025-08-05 19:15:00
bear_body20_range22_vol20_cp20,MERL,63789,84,72,2025-05-31 08:00:00,2026-01-06 05:30:00
bear_body20_range22_vol20_cp20,MET,24857,31,29,2025-10-15 20:05:00,2026-01-11 12:35:00
bear_body20_range22_vol20_cp20,METIS,191404,273,239,2024-03-14 20:10:00,2026-01-09 23:35:00
bear_body20_range22_vol20_cp20,MEW,163396,205,189,2024-06-22 13:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,MILK,70352,134,121,2025-05-09 17:45:00,2025-12-05 06:30:00
bear_body20_range22_vol20_cp20,MINA,308043,426,368,2023-02-18 20:20:00,2026-01-08 14:00:00
bear_body20_range22_vol20_cp20,MIRA,29184,51,46,2025-09-30 09:20:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,MITO,37483,50,46,2025-09-03 10:05:00,2026-01-12 06:05:00
bear_body20_range22_vol20_cp20,MKR,569639,875,765,2020-08-15 16:15:00,2025-09-07 23:35:00
bear_body20_range22_vol20_cp20,MLN,80782,98,91,2025-04-02 05:50:00,2026-01-04 21:40:00
bear_body20_range22_vol20_cp20,MMT,15649,19,17,2025-11-20 17:05:00,2026-01-10 19:00:00
bear_body20_range22_vol20_cp20,MOCA,110996,199,174,2024-12-24 17:25:00,2026-01-11 14:00:00
bear_body20_range22_vol20_cp20,MON,25208,29,26,2025-10-12 00:05:00,2026-01-10 18:30:00
bear_body20_range22_vol20_cp20,MOODENG,125996,170,149,2024-10-27 22:30:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,MORPHO,116433,187,162,2024-11-29 00:45:00,2026-01-10 03:05:00
bear_body20_range22_vol20_cp20,MOVE,112982,155,138,2024-12-15 12:35:00,2026-01-09 23:25:00
bear_body20_range22_vol20_cp20,MOVR,213540,322,276,2023-12-29 09:40:00,2026-01-11 18:35:00
bear_body20_range22_vol20_cp20,MTL,503375,1021,872,2021-04-06 08:00:00,2026-01-12 11:00:00
bear_body20_range22_vol20_cp20,MUBARAK,84755,113,104,2025-03-19 20:30:00,2026-01-09 05:15:00
bear_body20_range22_vol20_cp20,MYRO,193421,275,241,2024-03-12 17:15:00,2025-11-11 20:00:00
bear_body20_range22_vol20_cp20,MYX,57980,82,72,2025-06-30 13:10:00,2026-01-11 22:25:00
bear_body20_range22_vol20_cp20,NAORIS,45594,60,52,2025-08-02 15:35:00,2026-01-11 20:15:00
bear_body20_range22_vol20_cp20,NEAR,551474,825,710,2020-10-17 05:10:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,NEIRO,137213,156,148,2024-09-20 09:30:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,NEIROETH,140064,167,152,2024-09-08 07:15:00,2025-09-26 20:30:00
bear_body20_range22_vol20_cp20,NEO,620891,1187,1020,2020-02-19 23:00:00,2026-01-12 13:05:00
bear_body20_range22_vol20_cp20,NEWT,57668,80,68,2025-06-27 09:20:00,2026-01-10 18:05:00
bear_body20_range22_vol20_cp20,NFP,213240,263,235,2023-12-29 09:05:00,2026-01-08 18:40:00
bear_body20_range22_vol20_cp20,NIL,82748,157,139,2025-03-26 22:55:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,NKN,500782,913,800,2021-04-13 17:25:00,2026-01-11 15:55:00
bear_body20_range22_vol20_cp20,NMR,267424,386,342,2023-06-26 09:15:00,2026-01-05 10:05:00
bear_body20_range22_vol20_cp20,NOM,27792,55,51,2025-10-10 14:05:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,NOT,172614,237,210,2024-05-19 14:55:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,NTRN,225647,303,267,2023-11-16 12:50:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,NULS,143299,105,92,2024-08-28 02:20:00,2025-04-14 22:00:00
bear_body20_range22_vol20_cp20,NXPC,67845,124,111,2025-05-17 03:45:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,OBOL,70103,122,108,2025-05-09 06:45:00,2025-12-04 21:35:00
bear_body20_range22_vol20_cp20,OCEAN,546012,753,642,2020-11-04 20:50:00,2024-06-23 22:30:00
bear_body20_range22_vol20_cp20,OG,68679,145,119,2025-05-14 17:50:00,2026-01-08 14:20:00
bear_body20_range22_vol20_cp20,OGN,503086,761,664,2021-04-03 14:20:00,2025-12-08 05:20:00
bear_body20_range22_vol20_cp20,OL,55976,83,75,2025-06-30 01:15:00,2026-01-11 23:05:00
bear_body20_range22_vol20_cp20,OM,199405,262,240,2024-02-16 04:25:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,OMG,581715,916,781,2020-07-05 15:00:00,2025-01-30 05:35:00
bear_body20_range22_vol20_cp20,OMNI,180966,205,184,2024-04-19 22:10:00,2025-09-21 15:05:00
bear_body20_range22_vol20_cp20,ON,15648,33,29,2025-11-23 14:45:00,2026-01-11 21:45:00
bear_body20_range22_vol20_cp20,ONDO,206331,232,212,2024-01-23 16:20:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,ONE,507122,804,709,2021-03-23 15:15:00,2026-01-07 16:30:00
bear_body20_range22_vol20_cp20,ONG,221888,413,360,2023-11-29 00:30:00,2026-01-11 15:05:00
bear_body20_range22_vol20_cp20,ONT,622630,1205,1053,2020-02-13 17:00:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,OP,380300,512,457,2022-06-03 19:45:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,OPEN,34356,49,45,2025-09-15 23:05:00,2026-01-11 15:30:00
bear_body20_range22_vol20_cp20,ORBS,233790,236,200,2023-10-19 02:00:00,2024-12-09 23:30:00
bear_body20_range22_vol20_cp20,ORCA,113835,153,135,2024-12-09 16:20:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,ORDER,29175,69,59,2025-10-07 16:35:00,2026-01-12 04:25:00
bear_body20_range22_vol20_cp20,ORDI,227658,293,268,2023-11-22 00:10:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,OXT,253018,424,370,2023-08-13 07:00:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,PARTI,82459,99,88,2025-04-05 15:15:00,2026-01-09 10:15:00
bear_body20_range22_vol20_cp20,PAXG,81912,286,213,2025-03-31 14:35:00,2026-01-12 04:55:00
bear_body20_range22_vol20_cp20,PENDLE,257167,317,290,2023-07-30 06:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,PENGU,110650,133,128,2024-12-26 23:35:00,2026-01-10 18:40:00
bear_body20_range22_vol20_cp20,PEOPLE,426217,631,558,2021-12-30 06:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,PERP,300252,428,371,2023-03-08 00:10:00,2025-11-19 20:25:00
bear_body20_range22_vol20_cp20,PHA,106962,124,114,2025-01-01 18:50:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,PHB,305408,447,394,2023-02-19 09:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,PIEVERSE,15649,14,13,2025-11-27 01:10:00,2026-01-11 23:00:00
bear_body20_range22_vol20_cp20,PIPPIN,99775,137,121,2025-01-27 01:45:00,2026-01-05 19:20:00
bear_body20_range22_vol20_cp20,PIXEL,197664,233,216,2024-02-23 19:20:00,2026-01-11 12:05:00
bear_body20_range22_vol20_cp20,PLAY,45630,93,82,2025-08-07 09:40:00,2026-01-08 04:35:00
bear_body20_range22_vol20_cp20,PLUME,83612,123,110,2025-03-29 01:50:00,2026-01-09 16:20:00
bear_body20_range22_vol20_cp20,PNUT,121067,142,129,2024-11-15 23:55:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,POL,138068,217,190,2024-09-16 06:05:00,2025-12-31 23:35:00
bear_body20_range22_vol20_cp20,POLYX,231526,385,346,2023-10-27 10:00:00,2026-01-03 21:45:00
bear_body20_range22_vol20_cp20,PONKE,123084,169,154,2024-11-10 09:05:00,2025-11-25 05:40:00
bear_body20_range22_vol20_cp20,POPCAT,144398,157,144,2024-08-30 10:25:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,PORT3,62058,108,94,2025-06-10 20:05:00,2025-11-23 12:05:00
bear_body20_range22_vol20_cp20,PORTAL,194783,222,200,2024-03-02 10:25:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,POWR,230949,391,351,2023-10-31 20:00:00,2026-01-11 20:15:00
bear_body20_range22_vol20_cp20,PROM,102340,205,174,2025-01-19 15:50:00,2026-01-11 12:35:00
bear_body20_range22_vol20_cp20,PROMPT,77640,119,106,2025-04-14 21:20:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,PROVE,44101,78,69,2025-08-11 01:45:00,2026-01-11 15:05:00
bear_body20_range22_vol20_cp20,PTB,35802,67,59,2025-09-14 07:10:00,2026-01-11 21:15:00
bear_body20_range22_vol20_cp20,PUFFER,62061,114,103,2025-06-09 04:45:00,2026-01-11 21:45:00
bear_body20_range22_vol20_cp20,PUMP,74807,102,94,2025-04-14 18:45:00,2026-01-11 11:50:00
bear_body20_range22_vol20_cp20,PUMPBTC,59450,73,64,2025-06-18 00:05:00,2026-01-11 18:00:00
bear_body20_range22_vol20_cp20,PUNDIX,72125,164,138,2025-05-05 04:00:00,2026-01-12 05:40:00
