profile,role,rank,symbol,net_pnl,contribution_pct_of_total_pnl,cumulative_contribution_pct,positive
bear_body20_range22_vol20_cp20,secondary,144,JELLYJELLY,0.27153261105839915,-0.3249100584470549,-169.27616471848938,True
bear_body20_range22_vol20_cp20,secondary,145,MOVR,0.26444308570670466,-0.31642688551470494,-169.5925916040041,True
bear_body20_range22_vol20_cp20,secondary,146,1000000BOB,0.2627833584962086,-0.31444089177764895,-169.90703249578175,True
bear_body20_range22_vol20_cp20,secondary,147,IDOL,0.26167918353063085,-0.31311965985930496,-170.22015215564105,True
bear_body20_range22_vol20_cp20,secondary,148,MKR,0.2521119591380584,-0.3016717257623642,-170.52182388140344,True
bear_body20_range22_vol20_cp20,secondary,149,ASTER,0.24780389973776656,-0.2965167949196701,-170.8183406763231,True
bear_body20_range22_vol20_cp20,secondary,150,USELESS,0.24764893007064495,-0.2963313615626757,-171.11467203788578,True
bear_body20_range22_vol20_cp20,secondary,151,CVC,0.24262064600408487,-0.29031462543810366,-171.40498666332388,True
bear_body20_range22_vol20_cp20,secondary,152,FIDA,0.23310834262249092,-0.2789324086368403,-171.68391907196076,True
bear_body20_range22_vol20_cp20,secondary,153,BLZ,0.22886735473860326,-0.27385773412221703,-171.95777680608296,True
bear_body20_range22_vol20_cp20,secondary,154,1000SATS,0.22828039889163065,-0.2731553954314706,-172.23093220151443,True
bear_body20_range22_vol20_cp20,secondary,155,ORBS,0.22138021998178845,-0.2648987903623661,-172.49583099187683,True
bear_body20_range22_vol20_cp20,secondary,156,ACT,0.221326831068824,-0.2648349063420855,-172.7606658982189,True
bear_body20_range22_vol20_cp20,secondary,157,SNX,0.2119561976376615,-0.2536222087440422,-173.01428810696294,True
bear_body20_range22_vol20_cp20,secondary,158,SAHARA,0.21025121502364627,-0.2515820633684587,-173.2658701703314,True
bear_body20_range22_vol20_cp20,secondary,159,DMC,0.21017009910442835,-0.25148500181128014,-173.5173551721427,True
bear_body20_range22_vol20_cp20,secondary,160,PUMP,0.2039667846565397,-0.2440622497080513,-173.76141742185072,True
bear_body20_range22_vol20_cp20,secondary,161,TWT,0.20326640468065396,-0.24322419015412447,-174.00464161200483,True
bear_body20_range22_vol20_cp20,secondary,162,A2Z,0.1966281498872484,-0.23528099782630507,-174.23992260983115,True
bear_body20_range22_vol20_cp20,secondary,163,ZORA,0.19487822669388177,-0.2331870775239944,-174.47310968735513,True
bear_body20_range22_vol20_cp20,secondary,164,SOON,0.19422964044517377,-0.23241099322548506,-174.70552068058063,True
bear_body20_range22_vol20_cp20,secondary,165,THETA,0.18865287250402246,-0.2257379531414878,-174.9312586337221,True
bear_body20_range22_vol20_cp20,secondary,166,MILK,0.18754189071280333,-0.2244085763225797,-175.1556672100447,True
bear_body20_range22_vol20_cp20,secondary,167,OGN,0.17807364172527704,-0.21307907405787085,-175.36874628410257,True
bear_body20_range22_vol20_cp20,secondary,168,SANTOS,0.17516471317267387,-0.20959831297226658,-175.57834459707485,True
bear_body20_range22_vol20_cp20,secondary,169,BID,0.17277987616001816,-0.20674466850522313,-175.78508926558004,True
bear_body20_range22_vol20_cp20,secondary,170,BEAT,0.17196434711215475,-0.20576882405849628,-175.99085808963855,True
bear_body20_range22_vol20_cp20,secondary,171,FF,0.1606907254774332,-0.192279051872497,-176.18313714151103,True
bear_body20_range22_vol20_cp20,secondary,172,RUNE,0.15938134459040212,-0.19071227498011398,-176.37384941649114,True
bear_body20_range22_vol20_cp20,secondary,173,1MBABYDOGE,0.15497729223348466,-0.1854424810385598,-176.55929189752973,True
bear_body20_range22_vol20_cp20,secondary,174,DODOX,0.1420032167685742,-0.16991798252190116,-176.72920988005163,True
bear_body20_range22_vol20_cp20,secondary,175,AIO,0.13479161879181273,-0.1612887401226437,-176.89049862017427,True
bear_body20_range22_vol20_cp20,secondary,176,NEIROETH,0.13288733351978974,-0.15901011349057484,-177.04950873366485,True
bear_body20_range22_vol20_cp20,secondary,177,ENA,0.13049326908337366,-0.15614542768753267,-177.20565416135236,True
bear_body20_range22_vol20_cp20,secondary,178,AKT,0.13013535667517515,-0.15571715742926268,-177.36137131878164,True
bear_body20_range22_vol20_cp20,secondary,179,BRETT,0.1300405616630769,-0.1556037277649536,-177.51697504654655,True
bear_body20_range22_vol20_cp20,secondary,180,PORT3,0.12986200055957037,-0.15539006540465533,-177.67236511195122,True
bear_body20_range22_vol20_cp20,secondary,181,ARC,0.12657970395900053,-0.15146254017601035,-177.82382765212722,True
bear_body20_range22_vol20_cp20,secondary,182,PTB,0.12468683167256367,-0.1491975700760221,-177.97302522220326,True
bear_body20_range22_vol20_cp20,secondary,183,RIVER,0.12181455587520326,-0.14576066688579822,-178.11878588908905,True
bear_body20_range22_vol20_cp20,secondary,184,TAKE,0.11514502420453028,-0.13778004932208768,-178.25656593841114,True
bear_body20_range22_vol20_cp20,secondary,185,DOLO,0.11373937204622867,-0.13609807630555087,-178.39266401471673,True
bear_body20_range22_vol20_cp20,secondary,186,ZRO,0.1129343753503265,-0.13513483464372705,-178.52779884936047,True
bear_body20_range22_vol20_cp20,secondary,187,DIA,0.10517266449987896,-0.12584733905990686,-178.65364618842037,True
bear_body20_range22_vol20_cp20,secondary,188,GTC,0.09155014306220666,-0.10954692409590669,-178.76319311251626,True
bear_body20_range22_vol20_cp20,secondary,189,HYPE,0.09032309110079431,-0.10807866021796567,-178.87127177273422,True
bear_body20_range22_vol20_cp20,secondary,190,SAPIEN,0.08838736356708991,-0.10576241045458751,-178.97703418318883,True
bear_body20_range22_vol20_cp20,secondary,191,BANK,0.08731823414485097,-0.10448311327656858,-179.08151729646536,True
bear_body20_range22_vol20_cp20,secondary,192,QNT,0.08623682274462632,-0.10318911974893025,-179.1847064162143,True
bear_body20_range22_vol20_cp20,secondary,193,AGT,0.0835938165913802,-0.1000265556636078,-179.28473297187796,True
bear_body20_range22_vol20_cp20,secondary,194,AMB,0.08295265840077701,-0.0992593596190123,-179.38399233149696,True
bear_body20_range22_vol20_cp20,secondary,195,BLUAI,0.0789370766047405,-0.09445440116130224,-179.47844673265826,True
bear_body20_range22_vol20_cp20,secondary,196,AWE,0.07704375647265431,-0.09218889517888157,-179.57063562783716,True
bear_body20_range22_vol20_cp20,secondary,197,HUMA,0.07590382428356275,-0.09082487693908436,-179.66146050477622,True
bear_body20_range22_vol20_cp20,secondary,198,KGEN,0.07310505091341253,-0.0874759251659215,-179.74893642994218,True
bear_body20_range22_vol20_cp20,secondary,199,HOME,0.07251332426837806,-0.08676787784124312,-179.83570430778343,True
bear_body20_range22_vol20_cp20,secondary,200,CUDIS,0.06820560815697159,-0.08161335777061568,-179.91731766555404,True
bear_body20_range22_vol20_cp20,secondary,201,SSV,0.06607497656523031,-0.07906389002048636,-179.99638155557452,True
bear_body20_range22_vol20_cp20,secondary,202,UAI,0.062237357684469294,-0.07447187814395556,-180.07085343371847,True
bear_body20_range22_vol20_cp20,secondary,203,SKATE,0.05974271158441531,-0.07148683849433891,-180.1423402722128,True
bear_body20_range22_vol20_cp20,secondary,204,BTC,0.05687871900692467,-0.068059846826129,-180.21040011903895,True
bear_body20_range22_vol20_cp20,secondary,205,DRIFT,0.05615218877257997,-0.06719049643766417,-180.2775906154766,True
bear_body20_range22_vol20_cp20,secondary,206,MOODENG,0.055494443507936635,-0.06640345265848224,-180.34399406813512,True
bear_body20_range22_vol20_cp20,secondary,207,CGPT,0.05438058109549561,-0.06507062895042916,-180.40906469708554,True
bear_body20_range22_vol20_cp20,secondary,208,KAIA,0.050155761106858786,-0.06001530059010544,-180.46907999767564,True
bear_body20_range22_vol20_cp20,secondary,209,GIGGLE,0.049860694865400366,-0.05966223069774768,-180.52874222837337,True
bear_body20_range22_vol20_cp20,secondary,210,ALPHA,0.049491011423619884,-0.05921987547489759,-180.58796210384827,True
bear_body20_range22_vol20_cp20,secondary,211,SLP,0.045814098782329594,-0.05482016121394864,-180.64278226506224,True
bear_body20_range22_vol20_cp20,secondary,212,IOST,0.043921479829911424,-0.05255549424797623,-180.6953377593102,True
bear_body20_range22_vol20_cp20,secondary,213,LRC,0.043787153868822176,-0.05239476270380427,-180.74773252201402,True
bear_body20_range22_vol20_cp20,secondary,214,MOCA,0.04247273916774988,-0.050821962458248424,-180.79855448447228,True
bear_body20_range22_vol20_cp20,secondary,215,MEME,0.042187261337784575,-0.05048036585201457,-180.84903485032427,True
bear_body20_range22_vol20_cp20,secondary,216,SKY,0.04067717962172216,-0.048673434681893925,-180.8977082850062,True
bear_body20_range22_vol20_cp20,secondary,217,CC,0.03902129924223271,-0.0466920439797453,-180.94440032898592,True
bear_body20_range22_vol20_cp20,secondary,218,WOO,0.036965424824026163,-0.04423202904903177,-180.98863235803492,True
bear_body20_range22_vol20_cp20,secondary,219,LAB,0.035434905912033306,-0.04240064317161695,-181.03103300120657,True
bear_body20_range22_vol20_cp20,secondary,220,DOOD,0.03264339862624482,-0.039060385838084924,-181.07009338704466,True
bear_body20_range22_vol20_cp20,secondary,221,EDEN,0.03166490002406687,-0.03788953554211211,-181.10798292258673,True
bear_body20_range22_vol20_cp20,secondary,222,42,0.03053917009087695,-0.03654251141501869,-181.14452543400176,True
bear_body20_range22_vol20_cp20,secondary,223,ON,0.026981658902598814,-0.03228567035418234,-181.17681110435595,True
bear_body20_range22_vol20_cp20,secondary,224,RECALL,0.02541214314005254,-0.030407621687560827,-181.2072187260435,True
bear_body20_range22_vol20_cp20,secondary,225,AERGO,0.0244616314446138,-0.029270259919794418,-181.2364889859633,True
bear_body20_range22_vol20_cp20,secondary,226,BOB,0.023608378081750578,-0.028249275372423006,-181.2647382613357,True
bear_body20_range22_vol20_cp20,secondary,227,MMT,0.02161775259514406,-0.025867335904163645,-181.29060559723987,True
bear_body20_range22_vol20_cp20,secondary,228,SNT,0.01997000820860345,-0.023895680555474887,-181.3145012777954,True
bear_body20_range22_vol20_cp20,secondary,229,EUL,0.01861616019560727,-0.022275695260462153,-181.33677697305586,True
bear_body20_range22_vol20_cp20,secondary,230,COMMON,0.015332184844880432,-0.018346161275633117,-181.35512313433148,True
bear_body20_range22_vol20_cp20,secondary,231,币安人生,0.014140798825164913,-0.016920574493294403,-181.37204370882478,True
bear_body20_range22_vol20_cp20,secondary,232,ALL,0.013603644783259606,-0.0162778275669851,-181.38832153639177,True
bear_body20_range22_vol20_cp20,secondary,233,AIA,0.011035570176939416,-0.013204924952512631,-181.4015264613443,True
bear_body20_range22_vol20_cp20,secondary,234,ZBT,0.0026303575482419933,-0.0031474290377303924,-181.40467389038204,True
bear_body20_range22_vol20_cp20,secondary,235,IN,0.00212470971324537,-0.0025423817582084294,-181.40721627214026,True
bear_body20_range22_vol20_cp20,secondary,236,MON,0.0013571419596627846,-0.001623926760458802,-181.40884019890072,True
bear_body20_range22_vol20_cp20,secondary,237,ALLO,0.0008572951378332245,-0.0010258208480154228,-181.4098660197487,True
bear_body20_range22_vol20_cp20,secondary,238,RLS,-0.0010094911330228965,0.0012079352890755012,-181.40865808445963,False
bear_body20_range22_vol20_cp20,secondary,239,XVG,-0.0025008192643285023,0.002992426324673538,-181.40566565813495,False
bear_body20_range22_vol20_cp20,secondary,240,ZETA,-0.004376541253993978,0.0052368747499183495,-181.40042878338502,False
bear_body20_range22_vol20_cp20,secondary,241,YB,-0.00536151341830144,0.006415471170534033,-181.39401331221447,False
bear_body20_range22_vol20_cp20,secondary,242,TRUST,-0.00852434879329048,0.01020005167650164,-181.38381326053798,False
bear_body20_range22_vol20_cp20,secondary,243,STPT,-0.008542429546976614,0.010221686715895363,-181.3735915738221,False
bear_body20_range22_vol20_cp20,secondary,244,JCT,-0.009968513370066526,0.011928107821281076,-181.36166346600083,False
bear_body20_range22_vol20_cp20,secondary,245,GHST,-0.011346827577157595,0.013577368835782387,-181.348086097165,False
bear_body20_range22_vol20_cp20,secondary,246,TURTLE,-0.012271575776667425,0.014683902560701812,-181.3334021946043,False
bear_body20_range22_vol20_cp20,secondary,247,LAYER,-0.012913495830818467,0.015452010234765664,-181.31795018436952,False
bear_body20_range22_vol20_cp20,secondary,248,CLO,-0.013875717272517983,0.016603383632027183,-181.30134680073752,False
bear_body20_range22_vol20_cp20,secondary,249,4,-0.013899107239482556,0.01663137156137354,-181.2847154291761,False
bear_body20_range22_vol20_cp20,secondary,250,KITE,-0.018029077667308185,0.021573204985576255,-181.26314222419055,False
bear_body20_range22_vol20_cp20,secondary,251,TANSSI,-0.01912935047578071,0.022889767666998073,-181.24025245652354,False
bear_body20_range22_vol20_cp20,secondary,252,T,-0.02041806032437707,0.0244318100411963,-181.2158206464823,False
bear_body20_range22_vol20_cp20,secondary,253,IDEX,-0.02179152264390886,0.026075265391824247,-181.18974538109052,False
bear_body20_range22_vol20_cp20,secondary,254,APR,-0.024190928502897495,0.028946342625764794,-181.16079903846475,False
bear_body20_range22_vol20_cp20,secondary,255,RPL,-0.026850508127495613,0.032128738168990804,-181.12867030029577,False
bear_body20_range22_vol20_cp20,secondary,256,SENT,-0.03704637495856236,0.04432889223184039,-181.08434140806395,False
bear_body20_range22_vol20_cp20,secondary,257,HAEDAL,-0.03782932338554663,0.045265751411225574,-181.03907565665273,False
bear_body20_range22_vol20_cp20,secondary,258,VFY,-0.03801259073364742,0.045485045162170494,-180.99359061149056,False
bear_body20_range22_vol20_cp20,secondary,259,FOLKS,-0.039456599349861496,0.047212914687909564,-180.94637769680267,False
bear_body20_range22_vol20_cp20,secondary,260,CLANKER,-0.039962180394739324,0.047817882047817756,-180.89855981475483,False
bear_body20_range22_vol20_cp20,secondary,261,COOKIE,-0.040064439613885366,0.04794024322108525,-180.85061957153377,False
bear_body20_range22_vol20_cp20,secondary,262,SQD,-0.042042344197226134,0.05030696113121403,-180.80031261040256,False
bear_body20_range22_vol20_cp20,secondary,263,OCEAN,-0.04340366860607435,0.05193589252004507,-180.7483767178825,False
bear_body20_range22_vol20_cp20,secondary,264,SWARMS,-0.04457781155097351,0.05334084661143536,-180.6950358712711,False
bear_body20_range22_vol20_cp20,secondary,265,PUNDIX,-0.04617452311303927,0.055251437184448686,-180.6397844340866,False
bear_body20_range22_vol20_cp20,secondary,266,ENSO,-0.04765021048629602,0.057017212826739085,-180.58276722125987,False
bear_body20_range22_vol20_cp20,secondary,267,AKE,-0.04867427664779399,0.058242588280129445,-180.52452463297973,False
bear_body20_range22_vol20_cp20,secondary,268,PROM,-0.049624928100057586,0.05938011727789433,-180.46514451570187,False
bear_body20_range22_vol20_cp20,secondary,269,AT,-0.05036504195086392,0.06026572152846902,-180.40487879417338,False
bear_body20_range22_vol20_cp20,secondary,270,G,-0.05197665166520052,0.06219413890875314,-180.3426846552646,False
bear_body20_range22_vol20_cp20,secondary,271,ETC,-0.05322623141655938,0.06368935905364007,-180.27899529621095,False
bear_body20_range22_vol20_cp20,secondary,272,MET,-0.054243131941888914,0.06490616026153843,-180.21408913594942,False
bear_body20_range22_vol20_cp20,secondary,273,TRADOOR,-0.055083113321395184,0.06591126384024311,-180.1481778721092,False
bear_body20_range22_vol20_cp20,secondary,274,PIEVERSE,-0.055396817125124995,0.06628663503712301,-180.08189123707209,False
bear_body20_range22_vol20_cp20,secondary,275,SONIC,-0.06042412132774386,0.07230219867766383,-180.0095890383944,False
bear_body20_range22_vol20_cp20,secondary,276,IRYS,-0.06664774257328164,0.07974924945641951,-179.92983978893798,False
bear_body20_range22_vol20_cp20,secondary,277,MITO,-0.07120455616036786,0.0852018341870031,-179.844637954751,False
bear_body20_range22_vol20_cp20,secondary,278,AAVE,-0.07142338888175713,0.08546368469556474,-179.75917427005544,False
bear_body20_range22_vol20_cp20,secondary,279,LQTY,-0.07619865009025797,0.09117765913239684,-179.66799661092304,False
bear_body20_range22_vol20_cp20,secondary,280,MASK,-0.07974599691817484,0.0954223377391317,-179.5725742731839,False
bear_body20_range22_vol20_cp20,secondary,281,JST,-0.08037011322379042,0.09616914183218299,-179.47640513135173,False
bear_body20_range22_vol20_cp20,secondary,282,LUMIA,-0.08138876852906639,0.0973880427718695,-179.37901708857987,False
bear_body20_range22_vol20_cp20,secondary,283,DEXE,-0.08169811904215972,0.0977582049151863,-179.28125888366472,False
bear_body20_range22_vol20_cp20,secondary,284,HANA,-0.08210083851545526,0.09824009033991003,-179.18301879332478,False
bear_body20_range22_vol20_cp20,secondary,285,1000BONK,-0.08913279400051971,0.10665437641311393,-179.07636441691167,False
bear_body20_range22_vol20_cp20,secondary,286,PUFFER,-0.09592700945591356,0.11478418790098391,-178.9615802290107,False
bear_body20_range22_vol20_cp20,secondary,287,MELANIA,-0.09734762496569313,0.11648406574075469,-178.84509616326994,False
bear_body20_range22_vol20_cp20,secondary,288,RVV,-0.09735448761616161,0.11649227744010131,-178.72860388582984,False
bear_body20_range22_vol20_cp20,secondary,289,TOWNS,-0.10064060651791387,0.12042437635179581,-178.60817950947802,False
bear_body20_range22_vol20_cp20,secondary,290,DF,-0.10231116874205397,0.1224233350321882,-178.48575617444584,False
bear_body20_range22_vol20_cp20,secondary,291,SOPH,-0.10418658741143379,0.12466742051092965,-178.3610887539349,False
bear_body20_range22_vol20_cp20,secondary,292,BTR,-0.10432078442697058,0.1248279977616382,-178.23626075617327,False
bear_body20_range22_vol20_cp20,secondary,293,DYDX,-0.10729765650468906,0.12839005860210534,-178.10787069757114,False
bear_body20_range22_vol20_cp20,secondary,294,NMR,-0.10781703962101008,0.12901154122263664,-177.9788591563485,False
bear_body20_range22_vol20_cp20,secondary,295,SXP,-0.1178493756303825,0.14101601783581455,-177.8378431385127,False
bear_body20_range22_vol20_cp20,secondary,296,BLESS,-0.12189131120233147,0.1458525106526524,-177.69199062786006,False
bear_body20_range22_vol20_cp20,secondary,297,STABLE,-0.12229345050977643,0.14633370186344843,-177.5456569259966,False
bear_body20_range22_vol20_cp20,secondary,298,TLM,-0.12231124926988228,0.14635499947541383,-177.3993019265212,False
bear_body20_range22_vol20_cp20,secondary,299,CHESS,-0.12366425032691816,0.14797397132121512,-177.25132795519997,False
bear_body20_range22_vol20_cp20,secondary,300,STEEM,-0.12428823335088625,0.14872061593232533,-177.10260733926765,False
bear_body20_range22_vol20_cp20,secondary,301,APT,-0.1266367991965055,0.15153085910419536,-176.95107648016347,False
bear_body20_range22_vol20_cp20,secondary,302,PLUME,-0.13031100780936186,0.15592733778311574,-176.79514914238035,False
bear_body20_range22_vol20_cp20,secondary,303,ILV,-0.13228477950928735,0.15828911037420243,-176.63686003200613,False
bear_body20_range22_vol20_cp20,secondary,304,PAXG,-0.13347025332358253,0.1597076227392136,-176.47715240926692,False
bear_body20_range22_vol20_cp20,secondary,305,GPS,-0.1377625312311224,0.16484366978849357,-176.31230873947842,False
bear_body20_range22_vol20_cp20,secondary,306,SUPER,-0.1405728490544727,0.16820643540504474,-176.14410230407339,False
bear_body20_range22_vol20_cp20,secondary,307,LOKA,-0.14487762444499494,0.17335743667256917,-175.97074486740078,False
bear_body20_range22_vol20_cp20,secondary,308,IP,-0.14559606421754498,0.17421710618916994,-175.79652776121162,False
bear_body20_range22_vol20_cp20,secondary,309,LYN,-0.14942370680686737,0.17879718065081057,-175.61773058056082,False
bear_body20_range22_vol20_cp20,secondary,310,ONT,-0.15089972389113684,0.18056335081817843,-175.43716722974264,False
bear_body20_range22_vol20_cp20,secondary,311,MAVIA,-0.1530969862305994,0.1831925474820913,-175.25397468226055,False
bear_body20_range22_vol20_cp20,secondary,312,MAGIC,-0.15346437327656104,0.18363215488729692,-175.07034252737324,False
bear_body20_range22_vol20_cp20,secondary,313,KEY,-0.15432200396826234,0.18465837725182432,-174.8856841501214,False
bear_body20_range22_vol20_cp20,secondary,314,JOE,-0.15768057649096281,0.1886771726016565,-174.69700697751972,False
bear_body20_range22_vol20_cp20,secondary,315,ZRC,-0.15933081540909796,0.19065181285298005,-174.50635516466676,False
bear_body20_range22_vol20_cp20,secondary,316,BNX,-0.16230932940984413,0.1942158383830836,-174.31213932628364,False
bear_body20_range22_vol20_cp20,secondary,317,MEMEFI,-0.1646768027298596,0.1970487058304954,-174.11509062045315,False
bear_body20_range22_vol20_cp20,secondary,318,OBOL,-0.17372449964844788,0.20787498457164266,-173.9072156358815,False
bear_body20_range22_vol20_cp20,secondary,319,PIXEL,-0.17571303356364282,0.21025442131071995,-173.69696121457076,False
bear_body20_range22_vol20_cp20,secondary,320,MLN,-0.17685177535330324,0.2116170151442654,-173.48534419942652,False
bear_body20_range22_vol20_cp20,secondary,321,KNC,-0.18791191866211124,0.22485134377569724,-173.26049285565082,False
bear_body20_range22_vol20_cp20,secondary,322,LISTA,-0.18798242462775439,0.22493570969155788,-173.03555714595925,False
bear_body20_range22_vol20_cp20,secondary,323,KMNO,-0.18920072585123884,0.226393502625473,-172.8091636433338,False
bear_body20_range22_vol20_cp20,secondary,324,SCRT,-0.19226223657591324,0.2300568402430541,-172.57910680309072,False
bear_body20_range22_vol20_cp20,secondary,325,CARV,-0.19328520955748293,0.2312809076209503,-172.34782589546978,False
bear_body20_range22_vol20_cp20,secondary,326,RSR,-0.19371124157041547,0.2317906883271523,-172.11603520714263,False
bear_body20_range22_vol20_cp20,secondary,327,VANA,-0.19518178337120642,0.23355030688855255,-171.8824849002541,False
bear_body20_range22_vol20_cp20,secondary,328,ALPINE,-0.19618925211695154,0.23475582223268635,-171.64772907802143,False
bear_body20_range22_vol20_cp20,secondary,329,2Z,-0.20069597651606164,0.24014847132265035,-171.40758060669876,False
bear_body20_range22_vol20_cp20,secondary,330,FLOCK,-0.20431792426241224,0.24448241577732163,-171.1630981909214,False
bear_body20_range22_vol20_cp20,secondary,331,EVAA,-0.2060045828193059,0.24650063498187486,-170.91659755593955,False
bear_body20_range22_vol20_cp20,secondary,332,RIF,-0.20765389755492966,0.24847416937636368,-170.6681233865632,False
bear_body20_range22_vol20_cp20,secondary,333,KAS,-0.20798749498879007,0.2488733448614404,-170.41925004170173,False
bear_body20_range22_vol20_cp20,secondary,334,BABY,-0.21391800483511422,0.2559696648698521,-170.1632803768319,False
bear_body20_range22_vol20_cp20,secondary,335,ME,-0.21581572686338568,0.25824043806618596,-169.90503993876573,False
bear_body20_range22_vol20_cp20,secondary,336,ONE,-0.2163104382393291,0.2588323990149857,-169.6462075397507,False
bear_body20_range22_vol20_cp20,secondary,337,VTHO,-0.21739006328144803,0.2601242550250924,-169.38608328472563,False
bear_body20_range22_vol20_cp20,secondary,338,XPIN,-0.2189568558221399,0.2619990451432529,-169.12408423958237,False
bear_body20_range22_vol20_cp20,secondary,339,WAL,-0.22533398963983964,0.2696297857506412,-168.85445445383175,False
bear_body20_range22_vol20_cp20,secondary,340,EPT,-0.22965647333849995,0.2748019763972598,-168.57965247743448,False
bear_body20_range22_vol20_cp20,secondary,341,VANRY,-0.2351234207004579,0.28134360754785004,-168.29830886988663,False
bear_body20_range22_vol20_cp20,secondary,342,TAC,-0.240102508092342,0.28730147599394296,-168.01100739389264,False
bear_body20_range22_vol20_cp20,secondary,343,SIREN,-0.240322027265506,0.28756414789587387,-167.72344324599678,False
bear_body20_range22_vol20_cp20,secondary,344,TAIKO,-0.244394982854181,0.29243775859482607,-167.43100548740196,False
bear_body20_range22_vol20_cp20,secondary,345,LINEA,-0.247720305813679,0.2964167682353788,-167.13458871916657,False
bear_body20_range22_vol20_cp20,secondary,346,F,-0.24931653546345756,0.29832678216255654,-166.836261937004,False
bear_body20_range22_vol20_cp20,secondary,347,CVX,-0.2495148827317562,0.2985641202203483,-166.53769781678366,False
bear_body20_range22_vol20_cp20,secondary,348,TOSHI,-0.25033364510412714,0.29954383359335485,-166.23815398319033,False
bear_body20_range22_vol20_cp20,secondary,349,ARIA,-0.2527066069058856,0.3023832684394925,-165.93577071475082,False
bear_body20_range22_vol20_cp20,secondary,350,ID,-0.2532476255384062,0.30303063965147337,-165.63274007509938,False
bear_body20_range22_vol20_cp20,secondary,351,AXL,-0.25368479722312953,0.3035537498483709,-165.32918632525102,False
bear_body20_range22_vol20_cp20,secondary,352,FUN,-0.25686726138136157,0.3073618177324692,-165.02182450751857,False
bear_body20_range22_vol20_cp20,secondary,353,GOAT,-0.2637819342611246,0.31563576597297305,-164.7061887415456,False
bear_body20_range22_vol20_cp20,secondary,354,PIPPIN,-0.2704242429724302,0.32358380913140433,-164.38260493241415,False
bear_body20_range22_vol20_cp20,secondary,355,BOND,-0.27243579444762533,0.32599078818569677,-164.05661414422846,False
bear_body20_range22_vol20_cp20,secondary,356,AVNT,-0.276604159105931,0.3309785633169404,-163.7256355809115,False
bear_body20_range22_vol20_cp20,secondary,357,NAORIS,-0.28219651631091563,0.3376702571773791,-163.38796532373416,False
bear_body20_range22_vol20_cp20,secondary,358,1000XEC,-0.2865122287437746,0.3428343454735701,-163.04513097826057,False
bear_body20_range22_vol20_cp20,secondary,359,TRB,-0.2907158304422136,0.34786428448606765,-162.69726669377448,False
bear_body20_range22_vol20_cp20,secondary,360,1000CHEEMS,-0.3007845253451302,0.3599122673660637,-162.3373544264084,False
bear_body20_range22_vol20_cp20,secondary,361,ASR,-0.3038826584058301,0.36361942648004675,-161.97373499992838,False
bear_body20_range22_vol20_cp20,secondary,362,JASMY,-0.3045946588494562,0.3644713908347191,-161.60926360909366,False
bear_body20_range22_vol20_cp20,secondary,363,ANIME,-0.3065339962156884,0.36679196004574305,-161.24247164904793,False
bear_body20_range22_vol20_cp20,secondary,364,BAS,-0.31254873780007403,0.37398906993287323,-160.86848257911504,False
bear_body20_range22_vol20_cp20,secondary,365,KDA,-0.31418860112746017,0.3759512949763749,-160.49253128413866,False
bear_body20_range22_vol20_cp20,secondary,366,MIRA,-0.32059624624516553,0.3836185447464362,-160.10891273939222,False
bear_body20_range22_vol20_cp20,secondary,367,TON,-0.32370113533624456,0.38733378798046947,-159.72157895141174,False
bear_body20_range22_vol20_cp20,secondary,368,SPK,-0.32486209943838656,0.3887229725532233,-159.33285597885853,False
bear_body20_range22_vol20_cp20,secondary,369,SKYAI,-0.33299359497722214,0.3984529445093977,-158.93440303434915,False
bear_body20_range22_vol20_cp20,secondary,370,XCN,-0.33559493933037954,0.401565656984451,-158.5328373773647,False
bear_body20_range22_vol20_cp20,secondary,371,BIO,-0.3374249538705157,0.40375541286267486,-158.12908196450203,False
bear_body20_range22_vol20_cp20,secondary,372,ROSE,-0.3406395148654246,0.407601887128386,-157.72148007737366,False
bear_body20_range22_vol20_cp20,secondary,373,FORTH,-0.341250045896009,0.40833243537471886,-157.31314764199894,False
bear_body20_range22_vol20_cp20,secondary,374,PHA,-0.3412962420103982,0.40838771264755813,-156.90475992935137,False
bear_body20_range22_vol20_cp20,secondary,375,COS,-0.3416271742757699,0.4087836990495775,-156.4959762303018,False
bear_body20_range22_vol20_cp20,secondary,376,ORDER,-0.34426492004423426,0.41193996867207194,-156.08403626162973,False
bear_body20_range22_vol20_cp20,secondary,377,STBL,-0.34826113719882285,0.41672175581801907,-155.66731450581173,False
bear_body20_range22_vol20_cp20,secondary,378,ZEREBRO,-0.3541965642497323,0.4238239596472469,-155.2434905461645,False
bear_body20_range22_vol20_cp20,secondary,379,BULLA,-0.35772188283871037,0.4280422797389836,-154.8154482664255,False
bear_body20_range22_vol20_cp20,secondary,380,OL,-0.358356965513205,0.42880220595220886,-154.3866460604733,False
bear_body20_range22_vol20_cp20,secondary,381,ACX,-0.3639656428202877,0.43551342809437343,-153.95113263237894,False
bear_body20_range22_vol20_cp20,secondary,382,BARD,-0.3649805982162136,0.43672790180243387,-153.5144047305765,False
bear_body20_range22_vol20_cp20,secondary,383,HFT,-0.36570609869316906,0.4375960200054451,-153.07680871057104,False
bear_body20_range22_vol20_cp20,secondary,384,JUP,-0.3670466289338151,0.4392000695416708,-152.63760864102937,False
bear_body20_range22_vol20_cp20,secondary,385,SXT,-0.36997715791988156,0.44270667723948004,-152.1949019637899,False
