profile,role,scenario,date,equity
bear_range25_body08_vol15_cp20,primary,BASE,2020-02-21,100.86831297521685
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-02-21,100.86831297521685
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-02-21,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-02-22,100.90383890846233
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-02-22,100.90383890846233
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-02-22,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-02-23,100.92490885687428
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-02-23,100.92490885687428
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-02-23,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-02-24,100.84869232856191
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-02-24,100.84869232856191
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-02-24,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-02-25,100.93835020746214
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-02-25,100.93835020746214
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-02-25,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-02-26,100.46497365704336
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-02-26,100.46497365704336
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-02-26,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-02-27,100.65007204938274
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-02-27,100.65007204938274
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-02-27,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-02-28,100.64441173311025
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-02-28,100.64441173311025
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-02-28,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-02-29,100.63823498002331
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-02-29,100.63823498002331
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-02-29,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-01,100.88835796340203
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-01,100.88835796340203
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-01,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-02,100.81755584008815
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-02,100.81755584008815
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-02,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-03,100.79307395415194
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-03,100.79307395415194
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-03,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-04,100.83130267647533
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-04,100.83130267647533
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-04,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-05,100.89003868916207
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-05,100.89003868916207
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-05,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-06,100.96508533609526
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-06,100.96508533609526
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-06,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-07,100.99672239834004
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-07,100.99672239834004
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-07,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-08,100.32801059627978
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-08,100.32801059627978
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-08,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-09,99.61484704338703
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-09,99.61484704338703
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-09,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-10,99.72972802693933
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-10,99.72972802693933
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-10,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-11,99.98570889859941
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-11,99.98570889859941
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-11,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-12,97.09070660413747
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-12,97.09070660413747
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-12,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-13,96.17744720967686
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-13,96.17744720967686
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-13,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-14,96.13155985966586
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-14,96.13155985966586
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-14,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-15,96.15307530715731
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-15,96.15307530715731
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-15,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-16,95.6446453123576
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-16,95.6446453123576
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-16,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-17,96.1313258544023
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-17,96.1313258544023
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-17,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-18,96.36428212192666
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-18,96.36428212192666
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-18,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-19,96.42450601802575
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-19,96.42450601802575
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-19,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-20,96.54645739013131
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-20,96.54645739013131
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-20,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-21,97.14059711376967
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-21,97.14059711376967
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-21,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-22,96.99800388204967
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-22,96.99800388204967
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-22,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-23,97.14615969145383
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-23,97.14615969145383
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-23,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-24,97.2327967491058
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-24,97.2327967491058
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-24,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-25,97.43669024467043
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-25,97.43669024467043
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-25,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-26,97.48961367999746
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-26,97.48961367999746
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-26,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-27,97.5368428540742
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-27,97.5368428540742
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-27,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-28,96.82937844554327
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-28,96.82937844554327
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-28,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-29,96.92316051002625
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-29,96.92316051002625
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-29,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-30,96.59686560127876
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-30,96.59686560127876
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-30,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-03-31,96.61474706917748
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-03-31,96.61474706917748
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-03-31,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-01,96.55478040735942
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-01,96.55478040735942
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-01,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-02,96.29831427680864
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-02,96.29831427680864
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-02,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-03,96.35752145549925
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-03,96.35752145549925
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-03,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-04,96.41555478607417
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-04,96.41555478607417
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-04,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-05,96.68452960418517
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-05,96.68452960418517
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-05,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-06,96.77143518654125
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-06,96.77143518654125
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-06,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-07,96.77039648678821
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-07,96.77039648678821
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-07,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-08,96.79296830088867
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-08,96.79296830088867
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-08,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-09,97.1688255345601
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-09,97.1688255345601
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-09,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-10,96.55262750354065
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-10,96.55262750354065
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-10,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-11,96.56350288398839
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-11,96.56350288398839
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-11,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-12,96.71856859692504
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-12,96.71856859692504
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-12,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-13,96.37205652314158
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-13,96.37205652314158
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-13,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-14,96.67201296311123
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-14,96.67201296311123
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-14,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-15,96.63670991221743
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-15,96.63670991221743
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-15,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-16,96.64866692256174
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-16,96.64866692256174
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-16,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-17,96.68783928309544
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-17,96.68783928309544
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-17,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-18,96.94120757026057
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-18,96.94120757026057
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-18,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-19,96.89111538112284
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-19,96.89111538112284
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-19,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-20,96.94114193655462
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-20,96.94114193655462
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-20,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-21,96.95875397128889
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-21,96.95875397128889
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-21,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-22,97.05839410618891
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-22,97.05839410618891
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-22,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-23,97.14981549166657
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-23,97.14981549166657
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-23,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-24,97.18796368797521
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-24,97.18796368797521
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-24,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-25,97.48078096018767
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-25,97.48078096018767
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-25,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-26,97.48830011348733
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-26,97.48830011348733
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-26,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-27,97.72638570044928
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-27,97.72638570044928
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-27,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-28,97.88529665922253
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-28,97.88529665922253
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-28,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-29,98.0998864740165
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-29,98.0998864740165
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-29,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-04-30,97.86438669205045
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-04-30,97.86438669205045
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-04-30,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-01,97.9904378268456
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-01,97.9904378268456
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-01,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-02,98.01464219746617
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-02,98.01464219746617
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-02,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-03,98.07589468570805
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-03,98.07589468570805
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-03,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-04,97.75157917256877
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-04,97.75157917256877
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-04,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-05,97.75760358363071
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-05,97.75760358363071
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-05,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-06,97.83984700880129
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-06,97.83984700880129
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-06,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-07,97.88916610825265
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-07,97.88916610825265
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-07,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-08,98.0273215135422
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-08,98.0273215135422
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-08,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-09,98.41228999941173
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-09,98.41228999941173
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-09,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-10,96.30206037577439
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-10,96.30206037577439
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-10,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-11,96.62241110735842
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-11,96.62241110735842
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-11,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-12,96.7414707019039
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-12,96.7414707019039
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-12,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-13,96.83921448229658
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-13,96.83921448229658
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-13,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-14,96.9584976487323
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-14,96.9584976487323
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-14,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-15,97.15246991261986
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-15,97.15246991261986
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-15,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-16,97.16223469747543
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-16,97.16223469747543
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-16,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-17,97.1854457030577
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-17,97.1854457030577
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-17,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-18,97.52227476367253
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-18,97.52227476367253
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-18,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-19,97.50063825868494
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-19,97.50063825868494
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-19,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-20,97.53883808723732
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-20,97.53883808723732
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-20,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-21,97.47051761912988
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-21,97.47051761912988
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-21,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-22,97.45702569812852
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-22,97.45702569812852
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2020-05-22,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2020-05-23,97.47812417173303
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2020-05-23,97.47812417173303
