id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
1760,YFI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3780,3781,3781,1600023900,1600023900,38445.5,37954.42864370975,-0.013573181680307278,stop,100.26814018967033,0.00125,0.0004
1764,WAVES,short,short_main_v6_timeout210,9264,9265,9265,1600027500,1600027500,2.7772,2.84689215099694,-0.025280081190478063,stop,100.26497170626432,0.00125,0.0004
1761,BAND,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,13285,13286,13302,1600024200,1600029000,8.769,8.668199837123673,-0.0122950579172457,stop,100.26343075172156,0.00125,0.0004
1762,CRV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3493,3494,3510,1600024200,1600029000,1.908,1.8760178265468563,-0.01756214541569365,stop,100.26122970053314,0.00125,0.0004
1763,KAVA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,13572,13573,13589,1600024200,1600029000,2.7638,2.7300928121969648,-0.01299595766807835,stop,100.25960096216197,0.00125,0.0004
1765,BNB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,62254,62255,62276,1600030500,1600036800,28.729,29.95,0.04170060914058973,time,100.26482707020236,0.00125,0.0004
1766,TRB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2951,2952,2973,1600034400,1600040700,37.145,39.262,0.05619286579620399,time,100.27186978016691,0.00125,0.0004
1767,YFI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3853,3854,3856,1600045800,1600046400,34266.1,33705.671212341455,-0.017155196175186103,stop,100.26971955067074,0.00125,0.0004
1769,DOT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,6446,6447,6456,1600046100,1600048800,4.879,4.813947543351505,-0.014133153647980045,stop,100.26794814147992,0.00125,0.0004
1768,ALGO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,25718,25719,25740,1600046100,1600052400,0.3598,0.3692,0.02532562534741514,time,100.27112232709115,0.00125,0.0004
