batch=8V4_LONG400_REVIEWED
timeframe=5m

8V4_V09_V018_strict_softscore | verdict=baseline_fail | final_return_pct=0.4325 | max_return_pct=0.6675 | max_drawdown_pct=0.4271 | cd_value=100.0036 | trades=179
8V4_V28_V008_core_softscore | verdict=baseline_fail | final_return_pct=0.0204 | max_return_pct=0.0204 | max_drawdown_pct=0.0176 | cd_value=100.0028 | trades=2
8V4_V28_V018_strict_softscore | verdict=baseline_fail | final_return_pct=0.0198 | max_return_pct=0.0198 | max_drawdown_pct=0.0181 | cd_value=100.0017 | trades=2
8V4_V28_V028_lowanchor_softscore | verdict=baseline_fail | final_return_pct=0.0193 | max_return_pct=0.0193 | max_drawdown_pct=0.0186 | cd_value=100.0007 | trades=2
8V4_V51_V005_core_vol16_quiet | verdict=baseline_fail | final_return_pct=0.0000 | max_return_pct=0.0000 | max_drawdown_pct=0.0000 | cd_value=100.0000 | trades=0
8V4_V51_V006_core_noshock14 | verdict=baseline_fail | final_return_pct=0.0000 | max_return_pct=0.0000 | max_drawdown_pct=0.0000 | cd_value=100.0000 | trades=0
8V4_V51_V015_strict_vol16_quiet | verdict=baseline_fail | final_return_pct=0.0000 | max_return_pct=0.0000 | max_drawdown_pct=0.0000 | cd_value=100.0000 | trades=0
8V4_V51_V016_strict_noshock14 | verdict=baseline_fail | final_return_pct=0.0000 | max_return_pct=0.0000 | max_drawdown_pct=0.0000 | cd_value=100.0000 | trades=0
8V4_V51_V025_lowanchor_vol16_quiet | verdict=baseline_fail | final_return_pct=0.0000 | max_return_pct=0.0000 | max_drawdown_pct=0.0000 | cd_value=100.0000 | trades=0
8V4_V51_V026_lowanchor_noshock14 | verdict=baseline_fail | final_return_pct=0.0000 | max_return_pct=0.0000 | max_drawdown_pct=0.0000 | cd_value=100.0000 | trades=0
8V4_V51_V035_shocklow_vol16_quiet | verdict=baseline_fail | final_return_pct=0.0000 | max_return_pct=0.0000 | max_drawdown_pct=0.0000 | cd_value=100.0000 | trades=0
8V4_V51_V036_shocklow_noshock14 | verdict=baseline_fail | final_return_pct=0.0000 | max_return_pct=0.0000 | max_drawdown_pct=0.0000 | cd_value=100.0000 | trades=0
