spec,scenario,rank,symbol,net_pnl,contribution_pct_of_total_pnl,cumulative_contribution_pct,positive
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,184,COMP,1.1143564857101589,0.32390800693429406,123.28409690000855,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,185,SOPH,1.1057820586304459,0.3214156935484,123.60551259355694,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,186,NEAR,1.095330139010673,0.31837765276334495,123.92389024632028,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,187,AGT,1.0872861395015234,0.3160395178108404,124.23992976413112,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,188,HUMA,1.0842309906707668,0.31515148316362657,124.55508124729475,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,189,BEL,1.081876819442277,0.3144672004225285,124.86954844771729,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,190,BANANA,1.0800835606855386,0.313945957106533,125.18349440482382,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,191,UNI,1.076215135606138,0.31282152890648107,125.49631593373032,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,192,HOME,1.0713155415352038,0.3113973726596657,125.80771330638999,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,193,1000SHIB,1.0441612511030862,0.30350448361888716,126.11121779000887,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,194,PENDLE,1.0436963847806666,0.3033693617562546,126.41458715176515,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,195,HEMI,1.039507263443645,0.30215171734849056,126.71673886911361,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,196,XMR,1.0382596389686556,0.30178907257343124,127.01852794168707,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,197,HIVE,1.0333308572496915,0.3003564324051583,127.3188843740922,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,198,MITO,1.0271581424235123,0.29856222042509584,127.6174465945173,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,199,RPL,1.0248703846690137,0.29789724196971773,127.91534383648701,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,200,TURBO,1.0188029116915076,0.2961336204496085,128.21147745693662,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,201,1000RATS,1.0143979074266625,0.29485322573727035,128.5063306826739,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,202,QTUM,1.0135693301252113,0.2946123846547751,128.8009430673287,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,203,ETC,1.004891908444817,0.29209013401248285,129.09303320134114,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,204,BTR,0.9924549554558022,0.2884751071277602,129.3815083084689,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,205,BLUR,0.9924514227166531,0.2884740802727892,129.6699823887417,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,206,CELR,0.9901967432030768,0.28781871661054725,129.95780110535225,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,207,MELANIA,0.9899359521473017,0.2877429129407292,130.24554401829295,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,208,RED,0.983224362616711,0.2857920672139873,130.53133608550695,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,209,FET,0.9722109317006071,0.28259081294455995,130.8139268984515,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,210,C,0.9701433176713486,0.2819898232721216,131.09591672172363,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,211,4,0.9697687088166836,0.28188093638623685,131.37779765810987,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,212,LUNA2,0.9629181588568946,0.2798896992800383,131.6576873573899,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,213,COTI,0.9603422048030765,0.27914095132170896,131.9368283087116,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,214,SOON,0.9559542850440005,0.277865522532111,132.21469383124372,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,215,AI16Z,0.9356452400989479,0.2719623287559301,132.48665615999965,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,216,PROM,0.9328950653982815,0.27116294039373445,132.75781910039336,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,217,STPT,0.9238090063649482,0.26852191186281626,133.02634101225618,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,218,XAN,0.9234503755131356,0.26841766927444766,133.29475868153065,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,219,MON,0.9165046950649367,0.26639878075930173,133.56115746228994,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,220,HOLO,0.9091526998565994,0.2642617894594257,133.82541925174937,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,221,OL,0.8991373489195853,0.26135064531268676,134.08676989706206,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,222,ACX,0.8961244749270316,0.2604748986170947,134.34724479567913,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,223,MOODENG,0.8913131440600784,0.25907639767794227,134.60632119335708,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,224,AUCTION,0.8526124643509407,0.24782734031404074,134.85414853367112,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,225,SPX,0.8519000991186332,0.24762027838586523,135.10176881205697,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,226,BMT,0.8277001196125681,0.24058611361886528,135.34235492567586,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,227,TRU,0.8246584199627597,0.23970198822102698,135.58205691389688,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,228,GTC,0.8099912854181528,0.23543871845170075,135.81749563234857,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,229,NXPC,0.8018081039778844,0.23306012773617232,136.05055576008476,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,230,OBOL,0.7895087737569704,0.22948510341534728,136.2800408635001,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,231,BAL,0.7876182107249915,0.22893557683967367,136.50897644033978,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,232,MYX,0.7663284258493629,0.22274731314169727,136.73172375348145,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,233,TREE,0.7561780664609836,0.21979692632983117,136.95152067981127,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,234,NULS,0.7544511612572729,0.21929496988243635,137.1708156496937,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,235,AEVO,0.7508971137331882,0.21826192124419705,137.3890775709379,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,236,KAITO,0.7466319187846475,0.2170221646558127,137.60609973559372,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,237,PHA,0.7461312695268084,0.21687664183133118,137.82297637742508,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,238,ASTR,0.7412455220617417,0.21545651035268185,138.03843288777773,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,239,EDU,0.7391048511264167,0.2148342853600024,138.25326717313771,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,240,VVV,0.7371730989545506,0.21427278641069503,138.46753995954842,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,241,ARC,0.7295617053776263,0.2120603962508954,138.67960035579932,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,242,ERA,0.7268880613636376,0.21128325292653904,138.89088360872586,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,243,KGEN,0.7233140534618218,0.21024440244099907,139.10112801116685,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,244,MUBARAK,0.721396379579023,0.20968699560279916,139.31081500676964,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,245,ORBS,0.7112728475408006,0.20674440664882865,139.51755941341847,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,246,ENA,0.709882688668141,0.2063403316552881,139.72389974507377,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,247,KAVA,0.7001848196703139,0.20352146941607008,139.92742121448984,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,248,XPIN,0.6896546453890413,0.20046068248849713,140.12788189697832,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,249,ZETA,0.6818422612098612,0.19818987074976474,140.32607176772808,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,250,SNT,0.6782681903687791,0.1971510019697808,140.5232227696979,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,251,SANTOS,0.6763513760382042,0.19659384497608864,140.71981661467396,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,252,DF,0.6741618126457655,0.19595740850033277,140.9157740231743,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,253,VIC,0.671673961635925,0.19523426929624463,141.11100829247053,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,254,ALPACA,0.6689682332747646,0.19444780007207124,141.3054560925426,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,255,COOKIE,0.6571190208879045,0.19100361069713967,141.49645970323974,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,256,OMG,0.6565667016881959,0.19084306906305462,141.6873027723028,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,257,BSV,0.6553521109882169,0.19049002615630437,141.8777927984591,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,258,ALL,0.647747965358908,0.18827974274447687,142.06607254120357,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,259,ZK,0.6436210264016783,0.18708017277784822,142.25315271398142,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,260,REN,0.6399792849845197,0.18602163431252922,142.43917434829393,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,261,NEIRO,0.6358945769947705,0.18483433954569783,142.62400868783965,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,262,MANTA,0.6345790437005377,0.18445195583558815,142.80846064367523,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,263,AIXBT,0.622676703408457,0.180992323867453,142.98945296754266,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,264,AVA,0.6169527168059163,0.1793285429177096,143.1687815104604,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,265,SQD,0.6152643047379145,0.17883777520123534,143.3476192856616,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,266,AERGO,0.6114579405761809,0.17773138613714015,143.52535067179878,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,267,IRYS,0.6009831264702933,0.17468669065274758,143.70003736245152,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,268,TRADOOR,0.6009205767596159,0.17466850944020057,143.87470587189173,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,269,D,0.5974401116295419,0.17365684886484337,144.04836272075656,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,270,RARE,0.5944909138947221,0.17279961083321665,144.2211623315898,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,271,BADGER,0.5919714118942656,0.1720672716922866,144.3932296032821,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,272,XLM,0.5912454316862006,0.1718562523234549,144.56508585560556,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,273,UB,0.5891476543623577,0.17124649514011972,144.73633235074567,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,274,ATA,0.5879584449964949,0.17090082978036839,144.90723318052602,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,275,ICX,0.5851308162631914,0.1700789279930146,145.07731210851904,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,276,MILK,0.5845321404624555,0.16990491196860696,145.24721702048765,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,277,IDEX,0.5843098183624608,0.1698402900013728,145.417057310489,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,278,VELVET,0.5819910975213332,0.1691663115609745,145.58622362205,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,279,NFP,0.5753250597449272,0.16722870628116285,145.75345232833118,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,280,CKB,0.5726885391590136,0.16646235355725847,145.91991468188843,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,281,PIXEL,0.5720840468341772,0.16628664685419203,146.08620132874262,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,282,G,0.5674209342689819,0.16493122826375764,146.25113255700637,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,283,PROVE,0.5649357124545473,0.16420885328319643,146.41534141028956,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,284,WIF,0.5464888558495914,0.15884693846174128,146.57418834875128,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,285,DYM,0.5394361329970976,0.15679693612235937,146.73098528487364,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,286,UMA,0.527419028640135,0.1533039458887138,146.88428923076236,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,287,RVN,0.5224843821492161,0.15186960101766456,147.03615883178003,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,288,KLAY,0.5173034175262716,0.15036365929566203,147.1865224910757,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,289,FLUID,0.5087008721117137,0.14786317280366168,147.33438566387935,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,290,LAYER,0.5060827751461097,0.14710217524052632,147.48148783911986,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,291,LOOM,0.5052145445288078,0.14684980819962345,147.6283376473195,True
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,292,VTHO,0.5033245329109658,0.14630044190251099,147.774638089222,True
