spec,factor,profile,horizon,scenario,date,equity
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-20,292.8811015473233
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-20,200.7379467833452
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-20,292.3222257100663
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-21,201.80402886655358
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-21,222.61106742887057
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-21,282.92279512281635
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-21,286.0252242644473
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-21,196.6323241833561
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-21,282.60072576688844
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-22,201.15316616568586
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-22,222.3525693354508
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-22,283.6436035181433
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-22,285.7901552911082
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-22,195.97879680343803
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-22,283.0357657454084
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-23,200.81631767625927
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-23,222.18608783748104
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-23,282.4867663786602
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-23,284.74037143819896
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-23,195.66881187376586
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-23,281.9855887533251
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-24,199.0942365828689
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-24,220.88076730449967
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-24,276.4889825664463
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-24,280.92839291644606
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-24,193.89582436595887
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-24,276.1977556358317
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-25,200.3481408739939
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-25,222.30130458261786
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-25,276.7842728200268
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-25,281.7014548747815
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-25,195.22915344983426
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-25,277.1443569546556
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-26,200.32139943080762
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-26,222.22798430354595
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-26,277.05593069578714
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-26,281.6746066479824
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-26,195.1662839124089
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-26,277.203964041856
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-27,200.44644160765813
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-27,223.24692871577918
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-27,278.5541819565503
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-27,283.35246572074624
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-27,195.32865855893542
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-27,278.6751889828807
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-28,201.6740432439589
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-28,224.65237747516318
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-28,280.52264750534164
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-28,285.1923459916315
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-28,196.55730157054398
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-28,280.71159521029733
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-29,201.4804237149443
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-29,224.64909877842487
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-29,279.88376845244125
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-29,285.04160310886687
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-29,196.41174727645668
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-29,280.21300419366327
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-06-30,201.49276339150416
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-06-30,224.5358278215425
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-06-30,280.4814657901983
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-06-30,285.66857211815517
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-06-30,196.35185951326457
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-06-30,280.6243960942024
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-01,199.22964449033262
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-01,222.39992621036427
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-01,274.3484964053565
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-01,280.99155847804343
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-01,194.09963425458588
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-01,274.64804680508945
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-02,199.38155215064353
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-02,222.49063755401778
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-02,275.0080864038386
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-02,281.26693087384706
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-02,194.30684900496388
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-02,275.3035883883276
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-03,198.21389515469335
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-03,221.05502273922446
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-03,271.86787653349523
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-03,279.05627792357245
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-03,193.30241642465162
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-03,272.2058452798208
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-04,199.46712474554366
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-04,221.35185946905142
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-04,273.499915067361
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-04,279.60794167515434
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-04,194.28480551436772
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-04,273.8534668008162
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-05,200.56963512532323
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-05,222.52685406762848
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-05,276.55203439601905
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-05,281.38019990418303
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-05,195.2925595611918
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-05,277.5768506280296
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-06,200.97279167328333
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-06,223.58041225859262
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-06,279.4465272695805
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-06,283.6679859345596
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-06,195.7775502758901
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-06,280.6881630341314
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-07,201.4382100799919
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-07,224.5809444135378
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-07,280.76130480700033
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-07,285.1945683828498
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-07,196.3196431550308
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-07,282.0524764551974
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-08,201.9514807857463
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-08,225.52224975001698
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-08,282.1036444838439
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-08,286.28829784182545
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-08,196.8324646418962
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-08,283.3885085960041
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-09,201.76068561815816
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-09,225.53150737418923
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-09,282.14988897850685
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-09,286.33951015586257
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-09,196.67284799619836
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-09,283.35836019944605
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-10,201.7312024152854
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,2023-07-10,225.49006221972212
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,2023-07-10,282.47196066020643
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,2023-07-10,286.4754988437101
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,2023-07-10,196.6544870320052
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,2023-07-10,283.65035205425363
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,2023-07-11,202.03965408980255
