spec,factor,profile,horizon,scenario,top_k,max_concurrent_cap,period,quarter,start_equity,end_equity,quarter_return_pct,quarter_mdd_pct,entries,exits
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_2026_ENTRY_ONLY,5,50,2026_ENTRY_ONLY,2023Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_BASE,10,0,BASE,2023Q4,264.74912958442445,205.2207742741248,-22.484816249912154,-26.21658093960444,15970,15938
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_EX_2025Q4,10,0,EX_2025Q4,2023Q4,264.74912958442445,205.2207742741248,-22.484816249912154,-26.21658093960444,15970,15938
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_PRE_2025Q4,10,0,PRE_2025Q4,2023Q4,264.74912958442445,205.2207742741248,-22.484816249912154,-26.21658093960444,15970,15938
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_ONLY_2025Q4,10,0,ONLY_2025Q4,2023Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_2026_ENTRY_ONLY,10,0,2026_ENTRY_ONLY,2023Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_BASE,10,20,BASE,2023Q4,214.63685864626726,186.56501772043097,-13.078760611242524,-16.049262550199405,6709,6707
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_EX_2025Q4,10,20,EX_2025Q4,2023Q4,214.63685864626726,186.56501772043097,-13.078760611242524,-16.049262550199405,6709,6707
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_PRE_2025Q4,10,20,PRE_2025Q4,2023Q4,214.63685864626726,186.56501772043097,-13.078760611242524,-16.049262550199405,6709,6707
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_ONLY_2025Q4,10,20,ONLY_2025Q4,2023Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_2026_ENTRY_ONLY,10,20,2026_ENTRY_ONLY,2023Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_BASE,10,50,BASE,2023Q4,290.7814458345434,214.5895996783387,-26.20244422319792,-29.35874492355198,13351,13336
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_EX_2025Q4,10,50,EX_2025Q4,2023Q4,290.7814458345434,214.5895996783387,-26.20244422319792,-29.35874492355198,13351,13336
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_PRE_2025Q4,10,50,PRE_2025Q4,2023Q4,290.7814458345434,214.5895996783387,-26.20244422319792,-29.35874492355198,13351,13336
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_ONLY_2025Q4,10,50,ONLY_2025Q4,2023Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_2026_ENTRY_ONLY,10,50,2026_ENTRY_ONLY,2023Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_BASE,1,0,BASE,2024Q1,256.96086376950615,238.85478009940834,-7.046241752338966,-19.44538490509232,12299,12304
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_EX_2025Q4,1,0,EX_2025Q4,2024Q1,256.96086376950615,238.85478009940834,-7.046241752338966,-19.44538490509232,12299,12304
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_PRE_2025Q4,1,0,PRE_2025Q4,2024Q1,256.96086376950615,238.85478009940834,-7.046241752338966,-19.44538490509232,12299,12304
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_ONLY_2025Q4,1,0,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_2026_ENTRY_ONLY,1,0,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,1,20,BASE,2024Q1,207.70962880655387,197.9000272773491,-4.722747609520184,-10.57338780591498,6931,6933
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_EX_2025Q4,1,20,EX_2025Q4,2024Q1,207.70962880655387,197.9000272773491,-4.722747609520184,-10.57338780591498,6931,6933
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_PRE_2025Q4,1,20,PRE_2025Q4,2024Q1,207.70962880655387,197.9000272773491,-4.722747609520184,-10.57338780591498,6931,6933
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_ONLY_2025Q4,1,20,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_2026_ENTRY_ONLY,1,20,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,1,50,BASE,2024Q1,257.4355143975407,239.34922080604915,-7.0255627448363995,-19.360786020462374,12246,12251
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_EX_2025Q4,1,50,EX_2025Q4,2024Q1,257.4355143975407,239.34922080604915,-7.0255627448363995,-19.360786020462374,12246,12251
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_PRE_2025Q4,1,50,PRE_2025Q4,2024Q1,257.4355143975407,239.34922080604915,-7.0255627448363995,-19.360786020462374,12246,12251
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_ONLY_2025Q4,1,50,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_2026_ENTRY_ONLY,1,50,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_BASE,3,0,BASE,2024Q1,237.18711426948838,211.22738133403325,-10.944832739083822,-29.871166950240735,18449,18460
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_EX_2025Q4,3,0,EX_2025Q4,2024Q1,237.18711426948838,211.22738133403325,-10.944832739083822,-29.871166950240735,18449,18460
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_PRE_2025Q4,3,0,PRE_2025Q4,2024Q1,237.18711426948838,211.22738133403325,-10.944832739083822,-29.871166950240735,18449,18460
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_ONLY_2025Q4,3,0,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_2026_ENTRY_ONLY,3,0,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,3,20,BASE,2024Q1,182.23689330535305,173.12061400640002,-5.002433444515509,-13.557057970900988,6976,6976
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_EX_2025Q4,3,20,EX_2025Q4,2024Q1,182.23689330535305,173.12061400640002,-5.002433444515509,-13.557057970900988,6976,6976
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_PRE_2025Q4,3,20,PRE_2025Q4,2024Q1,182.23689330535305,173.12061400640002,-5.002433444515509,-13.557057970900988,6976,6976
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_ONLY_2025Q4,3,20,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_2026_ENTRY_ONLY,3,20,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,3,50,BASE,2024Q1,233.53889421614355,210.91516852795502,-9.687348124227203,-25.108449364316577,14982,14977
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_EX_2025Q4,3,50,EX_2025Q4,2024Q1,233.53889421614355,210.91516852795502,-9.687348124227203,-25.108449364316577,14982,14977
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_PRE_2025Q4,3,50,PRE_2025Q4,2024Q1,233.53889421614355,210.91516852795502,-9.687348124227203,-25.108449364316577,14982,14977
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_ONLY_2025Q4,3,50,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_2026_ENTRY_ONLY,3,50,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_BASE,5,0,BASE,2024Q1,229.73939547905408,209.95673584728655,-8.610913069792236,-32.12443622534356,19610,19618
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_EX_2025Q4,5,0,EX_2025Q4,2024Q1,229.73939547905408,209.95673584728655,-8.610913069792236,-32.12443622534356,19610,19618
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_PRE_2025Q4,5,0,PRE_2025Q4,2024Q1,229.73939547905408,209.95673584728655,-8.610913069792236,-32.12443622534356,19610,19618
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_ONLY_2025Q4,5,0,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_2026_ENTRY_ONLY,5,0,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,5,20,BASE,2024Q1,185.3430908297442,174.90105346673437,-5.633896206361355,-13.574921157267028,6970,6970
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_EX_2025Q4,5,20,EX_2025Q4,2024Q1,185.3430908297442,174.90105346673437,-5.633896206361355,-13.574921157267028,6970,6970
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_PRE_2025Q4,5,20,PRE_2025Q4,2024Q1,185.3430908297442,174.90105346673437,-5.633896206361355,-13.574921157267028,6970,6970
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_ONLY_2025Q4,5,20,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_2026_ENTRY_ONLY,5,20,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,5,50,BASE,2024Q1,228.23196122198473,209.2435560741206,-8.319783542233816,-25.779124264910035,15059,15052
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_EX_2025Q4,5,50,EX_2025Q4,2024Q1,228.23196122198473,209.2435560741206,-8.319783542233816,-25.779124264910035,15059,15052
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_PRE_2025Q4,5,50,PRE_2025Q4,2024Q1,228.23196122198473,209.2435560741206,-8.319783542233816,-25.779124264910035,15059,15052
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_ONLY_2025Q4,5,50,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_2026_ENTRY_ONLY,5,50,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_BASE,10,0,BASE,2024Q1,205.2207742741248,181.90548447629638,-11.361076811202796,-34.59318823192993,20034,20042
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_EX_2025Q4,10,0,EX_2025Q4,2024Q1,205.2207742741248,181.90548447629638,-11.361076811202796,-34.59318823192993,20034,20042
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_PRE_2025Q4,10,0,PRE_2025Q4,2024Q1,205.2207742741248,181.90548447629638,-11.361076811202796,-34.59318823192993,20034,20042
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_ONLY_2025Q4,10,0,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_nocap_2026_ENTRY_ONLY,10,0,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_BASE,10,20,BASE,2024Q1,186.56501772043097,177.47589536789908,-4.871825631401061,-13.020550440002287,6963,6963
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_EX_2025Q4,10,20,EX_2025Q4,2024Q1,186.56501772043097,177.47589536789908,-4.871825631401061,-13.020550440002287,6963,6963
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_PRE_2025Q4,10,20,PRE_2025Q4,2024Q1,186.56501772043097,177.47589536789908,-4.871825631401061,-13.020550440002287,6963,6963
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_ONLY_2025Q4,10,20,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap20_2026_ENTRY_ONLY,10,20,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_BASE,10,50,BASE,2024Q1,214.5895996783387,195.3993758450834,-8.9427557822097,-25.482939097117697,15047,15040
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_EX_2025Q4,10,50,EX_2025Q4,2024Q1,214.5895996783387,195.3993758450834,-8.9427557822097,-25.482939097117697,15047,15040
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_PRE_2025Q4,10,50,PRE_2025Q4,2024Q1,214.5895996783387,195.3993758450834,-8.9427557822097,-25.482939097117697,15047,15040
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_ONLY_2025Q4,10,50,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K10_cap50_2026_ENTRY_ONLY,10,50,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_BASE,1,0,BASE,2024Q2,238.85478009940834,281.37689909389064,17.80249864657728,-10.80823840909152,9800,9810
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_EX_2025Q4,1,0,EX_2025Q4,2024Q2,238.85478009940834,281.37689909389064,17.80249864657728,-10.80823840909152,9800,9810
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_PRE_2025Q4,1,0,PRE_2025Q4,2024Q2,238.85478009940834,281.37689909389064,17.80249864657728,-10.80823840909152,9800,9810
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_ONLY_2025Q4,1,0,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_nocap_2026_ENTRY_ONLY,1,0,2026_ENTRY_ONLY,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_BASE,1,20,BASE,2024Q2,197.9000272773491,220.7831256769849,11.562958689018288,-7.585927664140724,6533,6538
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_EX_2025Q4,1,20,EX_2025Q4,2024Q2,197.9000272773491,220.7831256769849,11.562958689018288,-7.585927664140724,6533,6538
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_PRE_2025Q4,1,20,PRE_2025Q4,2024Q2,197.9000272773491,220.7831256769849,11.562958689018288,-7.585927664140724,6533,6538
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_ONLY_2025Q4,1,20,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap20_2026_ENTRY_ONLY,1,20,2026_ENTRY_ONLY,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_BASE,1,50,BASE,2024Q2,239.34922080604915,281.96971483966047,17.806823807522566,-10.734966700469394,9779,9789
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_EX_2025Q4,1,50,EX_2025Q4,2024Q2,239.34922080604915,281.96971483966047,17.806823807522566,-10.734966700469394,9779,9789
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_PRE_2025Q4,1,50,PRE_2025Q4,2024Q2,239.34922080604915,281.96971483966047,17.806823807522566,-10.734966700469394,9779,9789
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_ONLY_2025Q4,1,50,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K1_cap50_2026_ENTRY_ONLY,1,50,2026_ENTRY_ONLY,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_BASE,3,0,BASE,2024Q2,211.22738133403325,261.0848145490937,23.60367907805301,-17.573651763320797,14019,14033
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_EX_2025Q4,3,0,EX_2025Q4,2024Q2,211.22738133403325,261.0848145490937,23.60367907805301,-17.573651763320797,14019,14033
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_PRE_2025Q4,3,0,PRE_2025Q4,2024Q2,211.22738133403325,261.0848145490937,23.60367907805301,-17.573651763320797,14019,14033
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_ONLY_2025Q4,3,0,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_nocap_2026_ENTRY_ONLY,3,0,2026_ENTRY_ONLY,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_BASE,3,20,BASE,2024Q2,173.12061400640002,196.82458290190706,13.692170069724185,-6.078304667827606,6645,6646
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_EX_2025Q4,3,20,EX_2025Q4,2024Q2,173.12061400640002,196.82458290190706,13.692170069724185,-6.078304667827606,6645,6646
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_PRE_2025Q4,3,20,PRE_2025Q4,2024Q2,173.12061400640002,196.82458290190706,13.692170069724185,-6.078304667827606,6645,6646
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_ONLY_2025Q4,3,20,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap20_2026_ENTRY_ONLY,3,20,2026_ENTRY_ONLY,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_BASE,3,50,BASE,2024Q2,210.91516852795502,265.1891439305621,25.732608887925256,-11.871276204184532,12638,12655
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_EX_2025Q4,3,50,EX_2025Q4,2024Q2,210.91516852795502,265.1891439305621,25.732608887925256,-11.871276204184532,12638,12655
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_PRE_2025Q4,3,50,PRE_2025Q4,2024Q2,210.91516852795502,265.1891439305621,25.732608887925256,-11.871276204184532,12638,12655
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_ONLY_2025Q4,3,50,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K3_cap50_2026_ENTRY_ONLY,3,50,2026_ENTRY_ONLY,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_BASE,5,0,BASE,2024Q2,209.95673584728655,254.94127739255845,21.425624361959848,-20.38192867357511,14802,14816
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_EX_2025Q4,5,0,EX_2025Q4,2024Q2,209.95673584728655,254.94127739255845,21.425624361959848,-20.38192867357511,14802,14816
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_PRE_2025Q4,5,0,PRE_2025Q4,2024Q2,209.95673584728655,254.94127739255845,21.425624361959848,-20.38192867357511,14802,14816
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_ONLY_2025Q4,5,0,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_nocap_2026_ENTRY_ONLY,5,0,2026_ENTRY_ONLY,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_BASE,5,20,BASE,2024Q2,174.90105346673437,195.92592203119253,12.02100739116303,-6.3988595644479895,6635,6636
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_EX_2025Q4,5,20,EX_2025Q4,2024Q2,174.90105346673437,195.92592203119253,12.02100739116303,-6.3988595644479895,6635,6636
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_PRE_2025Q4,5,20,PRE_2025Q4,2024Q2,174.90105346673437,195.92592203119253,12.02100739116303,-6.3988595644479895,6635,6636
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_ONLY_2025Q4,5,20,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap20_2026_ENTRY_ONLY,5,20,2026_ENTRY_ONLY,2024Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_BASE,5,50,BASE,2024Q2,209.2435560741206,259.59519682721486,24.063651802619024,-13.741696118197222,12811,12829
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_EX_2025Q4,5,50,EX_2025Q4,2024Q2,209.2435560741206,259.59519682721486,24.063651802619024,-13.741696118197222,12811,12829
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_PRE_2025Q4,5,50,PRE_2025Q4,2024Q2,209.2435560741206,259.59519682721486,24.063651802619024,-13.741696118197222,12811,12829
market_mom__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,market_mom,z3_abs050,72,K5_cap50_ONLY_2025Q4,5,50,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
