profile,confirmation,horizon,trend_alignment,events,long_win_rate_pct,avg_long_ret_pct,avg_abs_ret_pct,avg_mfe_long_pct,avg_mae_long_pct,target_before_stop_rate_pct,stop_before_target_rate_pct,both_same_bar_rate_pct,none_hit_rate_pct,avg_first_hit_bars,avg_confirm_bars,avg_body_atr,avg_range_atr,avg_vol_ratio,avg_close_pos,avg_reclaim_strength_atr,avg_sweep_depth_atr
bear_body12_range15_vol15_cp25,low_sweep_reclaim,12,above_ema_slope_down,15295,45.433148087610334,0.025166960827117307,1.0915821143206397,1.1834208968281754,-1.1154282491320782,46.00196142530238,50.742072572736184,1.0395554102647924,2.216410591696633,2.818801818668093,1.843020594965675,1.643148351576806,2.08718387403099,3.494200343086345,0.08364843776486464,0.8086885792770716,0.6276140907768496
bear_body12_range15_vol15_cp25,low_sweep_reclaim,12,below_ema_slope_up,104016,52.52461159821566,0.04853625299033209,0.9109923259293405,0.9422535041587473,-1.0164159929287133,49.39816951238271,48.261805876019075,0.5008844793108752,1.8391401322873404,2.8878191630020664,1.804212813413321,1.880960671145544,2.2873714169514447,3.3980244462929368,0.10941722395293238,0.24603500577530557,0.6698773553781429
bear_body12_range15_vol15_cp25,low_sweep_reclaim,12,long_counter_trend,424238,52.86749418958227,0.04414186067040869,1.016945260948267,1.0154680365798692,-1.147292207575726,48.58145663519062,49.27422814552209,0.6293637062215077,1.5149515130657791,2.7935286529076544,1.9482318887039822,1.785775175286705,2.183527558688581,3.4380102045787644,0.10698675451790773,0.3474791360301572,0.7536338936602192
bear_body12_range15_vol15_cp25,low_sweep_reclaim,12,long_trend_aligned,297589,48.0992240976649,-0.00021607534138045706,0.9985490177160163,1.0841566111640737,-1.0587097005373716,47.840141940730334,49.3475901326998,0.5413506547621048,2.270917271807762,3.0527935467677105,1.9526460991501702,1.676880659451869,2.0874670570977587,3.233586116165446,0.09850095911306396,0.3461748699969671,0.5843981537504119
bear_body12_range15_vol15_cp25,low_sweep_reclaim,36,above_ema_slope_down,15295,47.67571101667212,0.08434244089152983,1.7737693974967499,1.9831090421881652,-1.7781461265620702,47.133050016345216,51.70317097090552,1.0460934946060805,0.11768551814318405,3.1406689795116844,1.843020594965675,1.643148351576806,2.08718387403099,3.494200343086345,0.08364843776486464,0.8086885792770716,0.6276140907768496
bear_body12_range15_vol15_cp25,low_sweep_reclaim,36,below_ema_slope_up,104016,51.78722504230119,0.07777525970337654,1.5188689472308416,1.6335003421682008,-1.6723963882666433,50.36340562990309,49.06937394247039,0.504730041532072,0.062490386094447015,3.144144837471501,1.804212813413321,1.880960671145544,2.2873714169514447,3.3980244462929368,0.10941722395293238,0.24603500577530557,0.6698773553781429
bear_body12_range15_vol15_cp25,low_sweep_reclaim,36,long_counter_trend,424238,52.75552873622825,0.07041867709904322,1.6384925252209632,1.6878502019829291,-1.8749922119539282,49.324200095229564,49.98939274652436,0.6312494401727332,0.05515771807334562,3.0035943057140972,1.9482318887039822,1.785775175286705,2.183527558688581,3.4380102045787644,0.10698675451790773,0.3474791360301572,0.7536338936602192
bear_body12_range15_vol15_cp25,low_sweep_reclaim,36,long_trend_aligned,297589,48.12677887959568,0.007880582526139261,1.6705257511276679,1.8718645442562922,-1.7612137163977493,48.91914687706871,50.45549398667289,0.5450470279479416,0.08031210831045502,3.3651958970909703,1.9526460991501702,1.676880659451869,2.0874670570977587,3.233586116165446,0.09850095911306396,0.3461748699969671,0.5843981537504119
bear_body12_range15_vol15_cp25,low_sweep_reclaim,72,above_ema_slope_down,15295,49.107551487414185,0.16087079488546965,2.47560089878951,2.70815300011677,-2.4269703582402333,47.16574043805165,51.77508989865969,1.0460934946060805,0.013076168682576005,3.1870136663833124,1.843020594965675,1.643148351576806,2.08718387403099,3.494200343086345,0.08364843776486464,0.8086885792770716,0.6276140907768496
bear_body12_range15_vol15_cp25,low_sweep_reclaim,72,below_ema_slope_up,104016,50.99407783417935,0.11635201417982646,2.1423081651475977,2.3322879402370815,-2.3142119196784097,50.387440393785575,49.09437009690817,0.504730041532072,0.013459467774188588,3.1660833445510663,1.804212813413321,1.880960671145544,2.2873714169514447,3.3980244462929368,0.10941722395293238,0.24603500577530557,0.6698773553781429
bear_body12_range15_vol15_cp25,low_sweep_reclaim,72,long_counter_trend,424238,51.58613796972455,0.06447219733461819,2.283425812256783,2.356085731855025,-2.5898456640563983,49.348007486363784,50.011785837195156,0.6312494401727332,0.008957236268321084,3.0243517208863744,1.9482318887039822,1.785775175286705,2.183527558688581,3.4380102045787644,0.10698675451790773,0.3474791360301572,0.7536338936602192
bear_body12_range15_vol15_cp25,low_sweep_reclaim,72,long_trend_aligned,297589,47.747732611084416,0.022475050256198503,2.3066437747833133,2.6401194679077284,-2.4195399034380243,48.950398032185326,50.49312978638323,0.5453830618739268,0.011089119557510525,3.394288806140693,1.9526460991501702,1.676880659451869,2.0874670570977587,3.233586116165446,0.09850095911306396,0.3461748699969671,0.5843981537504119
bear_body12_range15_vol15_cp25,low_sweep_reclaim,288,above_ema_slope_down,15295,48.48643347499183,0.09583177274312349,4.562612237548304,5.23508050842154,-4.719303234526344,47.16574043805165,51.78816606734227,1.0460934946060805,0.0,3.206995750245178,1.843020594965675,1.643148351576806,2.08718387403099,3.494200343086345,0.08364843776486464,0.8086885792770716,0.6276140907768496
bear_body12_range15_vol15_cp25,low_sweep_reclaim,288,below_ema_slope_up,104016,49.33856329795417,0.10282236585769249,4.290151933293216,4.7365589302828175,-4.587086473941215,50.39705429933856,49.096292878018765,0.504730041532072,0.0019227811105983696,3.181273674697637,1.804212813413321,1.880960671145544,2.2873714169514447,3.3980244462929368,0.10941722395293238,0.24603500577530557,0.6698773553781429
bear_body12_range15_vol15_cp25,low_sweep_reclaim,288,long_counter_trend,424238,51.18141232044277,0.19363428241830524,4.515319637242935,4.782257824786958,-5.009211636519954,49.35201467101014,50.01626445532932,0.6314851569166364,0.00023571674390318644,3.0344194400771265,1.9482318887039822,1.785775175286705,2.183527558688581,3.4380102045787644,0.10698675451790773,0.3474791360301572,0.7536338936602192
bear_body12_range15_vol15_cp25,low_sweep_reclaim,288,long_trend_aligned,297589,46.88849386234034,0.04031030579486091,4.537676740196297,5.335797209079414,-4.711552837202545,48.955774575001094,50.49749822742105,0.5453830618739268,0.0013441357039406699,3.4055782381504445,1.9526460991501702,1.676880659451869,2.0874670570977587,3.233586116165446,0.09850095911306396,0.3461748699969671,0.5843981537504119
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,12,above_ema_slope_down,10363,46.12563929364084,0.024156685945631466,0.9707185682599176,1.0665809552568906,-0.9934748183765506,47.380102286982535,48.837209302325576,1.1386664093409244,2.64402200135096,2.9099018733273865,1.1079803145807199,1.6097676388878317,2.1118940781202578,3.4584215517680685,0.12279599622168984,1.0810501466816322,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,12,below_ema_slope_up,46800,52.1559829059829,0.019390562558686673,0.8570526259165311,0.886098903318272,-0.9776862635659305,48.876068376068375,48.14102564102564,0.4444444444444444,2.5384615384615383,3.0100412172235376,1.082051282051282,1.9249002158688213,2.4062563391510174,3.728569507477093,0.1373640455493297,0.6809193950332926,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,12,long_counter_trend,202420,52.374765339393335,0.0032054606842151128,0.9744842528496556,0.9625794419602296,-1.1306997720248866,48.6893587590159,48.84744590455489,0.5646675229720384,1.8985278134571681,2.9072954068195207,1.0844037150479202,1.8358977928074074,2.316997633059123,3.8395324767249446,0.13821498094343698,0.790604393937772,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,12,long_trend_aligned,167083,48.34064506861859,0.024198557035793267,0.9334596614395875,1.0394795696180827,-0.98090801653002,48.114410203312126,48.685982415925025,0.5572080941807365,2.6423992865821178,3.114724469471562,1.0994356098466032,1.6910684362031274,2.1636858522932365,3.3525470296921305,0.130049425918754,0.7685949655845878,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,36,above_ema_slope_down,10363,47.28360513364856,0.10614814092887155,1.678761327324669,1.8456314082112166,-1.6298666779171571,48.55736755765705,50.09167229566728,1.1386664093409244,0.21229373733474863,3.269026206363021,1.1079803145807199,1.6097676388878317,2.1118940781202578,3.4584215517680685,0.12279599622168984,1.0810501466816322,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,36,below_ema_slope_up,46800,51.23290598290598,0.04420909880577586,1.4665050897666425,1.5625397836841584,-1.6093459106045098,50.141025641025635,49.26068376068376,0.4465811965811966,0.1517094017094017,3.3537417877549274,1.082051282051282,1.9249002158688213,2.4062563391510174,3.728569507477093,0.1373640455493297,0.6809193950332926,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,36,long_counter_trend,202420,51.846655468827194,-0.007638265736831883,1.6159822982943428,1.613657142261741,-1.9195192623128379,49.62009682837664,49.71791324967889,0.5686197016105128,0.0933702203339591,3.1696426363910577,1.0844037150479202,1.8358977928074074,2.316997633059123,3.8395324767249446,0.13821498094343698,0.790604393937772,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,36,long_trend_aligned,167083,48.474710173985386,0.06308744872105908,1.583301541666387,1.8235771294183925,-1.6410672657170264,49.36229299210572,49.9607979267789,0.5625946385927951,0.11431444252257861,3.477374589554922,1.0994356098466032,1.6910684362031274,2.1636858522932365,3.3525470296921305,0.130049425918754,0.7685949655845878,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,72,above_ema_slope_down,10363,47.418701148316124,0.12505669411206505,2.3511349303268343,2.551232997383232,-2.284160259824587,48.67316414165782,50.159220303001064,1.1386664093409244,0.028949146000192993,3.352799227799228,1.1079803145807199,1.6097676388878317,2.1118940781202578,3.4584215517680685,0.12279599622168984,1.0810501466816322,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,72,below_ema_slope_up,46800,51.48290598290598,0.068425043811888,2.0711894628571996,2.234198076929048,-2.235842364569063,50.217948717948715,49.299145299145295,0.4465811965811966,0.03632478632478633,3.405788427420217,1.082051282051282,1.9249002158688213,2.4062563391510174,3.728569507477093,0.1373640455493297,0.6809193950332926,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,72,long_counter_trend,202420,50.93716035964826,-0.03660361962204156,2.256289984151037,2.258845660277742,-2.643874312374172,49.66159470408063,49.750518723446305,0.5686197016105128,0.019266870862562988,3.203877834381686,1.0844037150479202,1.8358977928074074,2.316997633059123,3.8395324767249446,0.13821498094343698,0.790604393937772,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,72,long_trend_aligned,167083,47.97974659301066,0.06207951069805105,2.2011714689122313,2.566007286338042,-2.276194322982026,49.40658235727153,50.01586038076884,0.5625946385927951,0.01496262336682966,3.5214596128290774,1.0994356098466032,1.6910684362031274,2.1636858522932365,3.3525470296921305,0.130049425918754,0.7685949655845878,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,288,above_ema_slope_down,10363,47.225706841648176,0.1425122834530257,4.428281864774986,5.044596237971215,-4.5093785652172675,48.67316414165782,50.18816944900125,1.1386664093409244,0.0,3.3824182186625493,1.1079803145807199,1.6097676388878317,2.1118940781202578,3.4584215517680685,0.12279599622168984,1.0810501466816322,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,288,below_ema_slope_up,46800,48.572649572649574,-0.02222231334896993,4.220335823143466,4.648057052455164,-4.550085822943661,50.23717948717948,49.31623931623932,0.4465811965811966,0.0,3.4570726495726496,1.082051282051282,1.9249002158688213,2.4062563391510174,3.728569507477093,0.1373640455493297,0.6809193950332926,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,288,long_counter_trend,202420,50.32704278233376,0.12776989904445088,4.450043023516263,4.707758615247844,-5.019073070240251,49.67295721766624,49.757929058393444,0.5686197016105128,0.0004940223298093074,3.223911786936997,1.0844037150479202,1.8358977928074074,2.316997633059123,3.8395324767249446,0.13821498094343698,0.790604393937772,0.0
bear_body12_range15_vol15_cp25,no_lower_low_bull_reversal,288,long_trend_aligned,167083,47.047874409724514,0.0875434242748907,4.3665926925616665,5.20412771279446,-4.496091636506256,49.41196890168359,50.024837954788936,0.5625946385927951,0.0005985049346731864,3.5376641409607257,1.0994356098466032,1.6910684362031274,2.1636858522932365,3.3525470296921305,0.130049425918754,0.7685949655845878,0.0
bear_body12_range15_vol15_cp25,range_mid_reclaim,12,above_ema_slope_down,23581,45.52817946651966,0.0013143216866308195,1.030525887447441,1.0964767083761815,-1.0480368052506346,46.69437258810059,50.00636105339045,1.25100716678682,2.048259191722149,2.7477270759373105,2.3854374284381494,1.6668577215367786,2.1154408003519456,3.208470297517767,0.0994785574369743,1.6818856553962016,0.40793225219519735
bear_body12_range15_vol15_cp25,range_mid_reclaim,12,below_ema_slope_up,49130,51.21717891308772,0.007265847517383275,0.8534210703246798,0.8710233766569225,-0.9677895304310764,48.241400366374926,48.60981070628944,0.3867290860981071,2.7620598412375332,3.2244573294538754,2.050681864441278,1.8077624662250336,2.2212714481109703,3.3355227412883885,0.12294442092270703,1.1523220324886387,0.3098786136649568
bear_body12_range15_vol15_cp25,range_mid_reclaim,12,long_counter_trend,341020,52.15295290598792,0.023245047737387562,0.9532566287882743,0.9601737256347477,-1.0672643918995148,48.65579731394053,48.54671280276817,0.4618497448829981,2.3356401384083045,3.092366125714972,2.345982640314351,1.756646720737747,2.168815395910943,3.442950953472179,0.11891366529466825,1.2591560851736103,0.4219348594336762
bear_body12_range15_vol15_cp25,range_mid_reclaim,12,long_trend_aligned,270015,47.40847730681629,0.0013474463363556193,0.9787719420790372,1.0688679110383568,-1.0203529878569593,47.32366720367387,49.774642149510214,0.7303297964927874,2.17136085032313,3.0487446621642085,2.3900561079940004,1.667901743798622,2.0831458938943728,3.112779364039525,0.11129309246128491,1.2783061464863923,0.314064383763617
bear_body12_range15_vol15_cp25,range_mid_reclaim,36,above_ema_slope_down,23581,48.221025401806536,0.0886126625017128,1.7049356937398963,1.86427667760249,-1.694937985461255,47.6570120011874,50.94355625291548,1.2552478690471143,0.14418387685000636,3.032870429354058,2.3854374284381494,1.6668577215367786,2.1154408003519456,3.208470297517767,0.0994785574369743,1.6818856553962016,0.40793225219519735
bear_body12_range15_vol15_cp25,range_mid_reclaim,36,below_ema_slope_up,49130,50.83655607571749,0.03765152600861361,1.450363051742546,1.528253609625122,-1.6185465845254356,49.645837573783844,49.839202116832894,0.3907999185833503,0.12416039079991859,3.5950600175263405,2.050681864441278,1.8077624662250336,2.2212714481109703,3.3355227412883885,0.12294442092270703,1.1523220324886387,0.3098786136649568
bear_body12_range15_vol15_cp25,range_mid_reclaim,36,long_counter_trend,341020,51.72482552342971,0.0026453856689891858,1.5889159354960158,1.6039649299948644,-1.8570410447284094,49.80499677438273,49.62876077649405,0.4650753621488476,0.101167086974371,3.4117766199456963,2.345982640314351,1.756646720737747,2.168815395910943,3.442950953472179,0.11891366529466825,1.2591560851736103,0.4219348594336762
bear_body12_range15_vol15_cp25,range_mid_reclaim,36,long_trend_aligned,270015,47.546617780493676,0.014434174900308855,1.629251002670621,1.8388400927229973,-1.7036252019057663,48.358794881765824,50.83199081532508,0.7344036442419866,0.07481065866711109,3.347373921938528,2.3900561079940004,1.667901743798622,2.0831458938943728,3.112779364039525,0.11129309246128491,1.2783061464863923,0.314064383763617
bear_body12_range15_vol15_cp25,range_mid_reclaim,72,above_ema_slope_down,23581,49.55260591153895,0.17008741700161298,2.3665169474699312,2.57946751566339,-2.313632726175519,47.712141130571226,51.01564819134049,1.2552478690471143,0.016962809041177217,3.089663655257242,2.3854374284381494,1.6668577215367786,2.1154408003519456,3.208470297517767,0.0994785574369743,1.6818856553962016,0.40793225219519735
bear_body12_range15_vol15_cp25,range_mid_reclaim,72,below_ema_slope_up,49130,50.23610828414411,0.04820129153363808,2.075826231027698,2.1930295178477404,-2.2724706260408447,49.688581314878896,49.90026460411154,0.3907999185833503,0.02035416242621616,3.6420806188925083,2.050681864441278,1.8077624662250336,2.2212714481109703,3.3355227412883885,0.12294442092270703,1.1523220324886387,0.3098786136649568
bear_body12_range15_vol15_cp25,range_mid_reclaim,72,long_counter_trend,341020,50.78499794733447,-0.010202204180635562,2.218063890154046,2.2454423585683423,-2.5796281265884136,49.844290657439444,49.67069380095009,0.4650753621488476,0.019940179461615155,3.4471743823177454,2.345982640314351,1.756646720737747,2.168815395910943,3.442950953472179,0.11891366529466825,1.2591560851736103,0.4219348594336762
bear_body12_range15_vol15_cp25,range_mid_reclaim,72,long_trend_aligned,270015,47.46069662796511,0.02928782789849361,2.2414416962482497,2.5729150409984607,-2.343930983735203,48.38471936744255,50.87272929281706,0.7344036442419866,0.008147695498398238,3.376857918538629,2.3900561079940004,1.667901743798622,2.0831458938943728,3.112779364039525,0.11129309246128491,1.2783061464863923,0.314064383763617
bear_body12_range15_vol15_cp25,range_mid_reclaim,288,above_ema_slope_down,23581,48.45850472838302,0.08680908091927332,4.4092740570939934,4.971143802317527,-4.5334587073309836,47.716381832831516,51.028370298121374,1.2552478690471143,0.0,3.110894364106696,2.3854374284381494,1.6668577215367786,2.1154408003519456,3.208470297517767,0.0994785574369743,1.6818856553962016,0.40793225219519735
bear_body12_range15_vol15_cp25,range_mid_reclaim,288,below_ema_slope_up,49130,48.08060248320782,0.012494475611445096,4.18314375163687,4.534615023751056,-4.545793490415891,49.700793812334624,49.90840626908203,0.3907999185833503,0.0,3.6688988398127416,2.050681864441278,1.8077624662250336,2.2212714481109703,3.3355227412883885,0.12294442092270703,1.1523220324886387,0.3098786136649568
bear_body12_range15_vol15_cp25,range_mid_reclaim,288,long_counter_trend,341020,50.77268195413759,0.1376808408296965,4.429550288875767,4.6495367528384115,-4.986360603053619,49.854553985103514,49.678317987214825,0.4653686000821066,0.0017594275995542784,3.4655410041816466,2.345982640314351,1.756646720737747,2.168815395910943,3.442950953472179,0.11891366529466825,1.2591560851736103,0.4219348594336762
bear_body12_range15_vol15_cp25,range_mid_reclaim,288,long_trend_aligned,270015,46.91850452752625,0.05834201558665964,4.400999699605391,5.187211791251749,-4.568401819419384,48.3876821658056,50.877543840157024,0.7344036442419866,0.000370349795381738,3.3852503944239927,2.3900561079940004,1.667901743798622,2.0831458938943728,3.112779364039525,0.11129309246128491,1.2783061464863923,0.314064383763617
bear_body12_range15_vol15_cp25,two_close_above_disp_close,12,above_ema_slope_down,24250,47.080412371134024,0.02397118934555295,1.010753478432784,1.098036544525666,-1.0105800492034707,47.49690721649485,49.39793814432989,0.8247422680412372,2.2804123711340205,2.848419631176942,2.5908453608247424,1.6550628547452702,2.111293607465892,3.2722241545367505,0.09981613479331157,1.625915222314905,0.3928993934597488
bear_body12_range15_vol15_cp25,two_close_above_disp_close,12,below_ema_slope_up,76604,52.15393452039058,0.024164414402696555,0.8585763129458756,0.8927209553982377,-0.9637613969271095,49.09012584199259,47.92569578612083,0.37857030964440497,2.605608062242181,3.167797019086425,2.477298835569944,1.933733791065604,2.347703361406937,3.5623288648924762,0.10966260695657644,0.7514090577445028,0.3900221311713719
bear_body12_range15_vol15_cp25,two_close_above_disp_close,12,long_counter_trend,428980,51.705673924192276,0.006893739254950865,0.9532708121403389,0.9463075921132057,-1.080731110026509,48.15772297076787,49.06405893048627,0.4300899808848897,2.3481281178609725,3.088716588646167,2.6079141218704835,1.819717562711551,2.2349289745749488,3.598837366487254,0.11228348849894822,0.9850977386964195,0.4514032250152549
bear_body12_range15_vol15_cp25,two_close_above_disp_close,12,long_trend_aligned,338433,47.873877547402294,0.005061809095200606,0.9699296450248291,1.057207839265481,-1.012916963044167,47.32842246471237,49.633162250726144,0.5956865908466373,2.4427286937148565,3.1261365494932853,2.5834773795699593,1.6983602331100214,2.1216139736383957,3.2385130989210853,0.10541072501268768,0.9946124185657644,0.3359846473473731
bear_body12_range15_vol15_cp25,two_close_above_disp_close,36,above_ema_slope_down,24250,48.63505154639175,0.07682949124773276,1.7004766012133052,1.8495731511484357,-1.6600147530376288,48.5360824742268,50.47835051546392,0.8247422680412372,0.16082474226804122,3.1648424269959934,2.5908453608247424,1.6550628547452702,2.111293607465892,3.2722241545367505,0.09981613479331157,1.625915222314905,0.3928993934597488
bear_body12_range15_vol15_cp25,two_close_above_disp_close,36,below_ema_slope_up,76604,51.29366612709519,0.05681816555116943,1.455812277755789,1.5659008985412555,-1.6056067114629586,50.42164900005221,49.08359876768837,0.38248655422693334,0.11226567803247874,3.5258239891267413,2.477298835569944,1.933733791065604,2.347703361406937,3.5623288648924762,0.10966260695657644,0.7514090577445028,0.3900221311713719
bear_body12_range15_vol15_cp25,two_close_above_disp_close,36,long_counter_trend,428980,51.538533264954076,0.005475517319720577,1.5843400501960716,1.5997088029662754,-1.844883777317675,49.295305142430884,50.15595132640216,0.4333535362953984,0.11538999487155578,3.410434437611585,2.6079141218704835,1.819717562711551,2.2349289745749488,3.598837366487254,0.11228348849894822,0.9850977386964195,0.4514032250152549
bear_body12_range15_vol15_cp25,two_close_above_disp_close,36,long_trend_aligned,338433,47.82216864194685,0.016256869790867635,1.633228063098097,1.8354959532525699,-1.7027660668365547,48.48226975501798,50.821876117281704,0.5998233032830723,0.09603082441724063,3.4589539437102936,2.5834773795699593,1.6983602331100214,2.1216139736383957,3.2385130989210853,0.10541072501268768,0.9946124185657644,0.3359846473473731
bear_body12_range15_vol15_cp25,two_close_above_disp_close,72,above_ema_slope_down,24250,48.651546391752575,0.11986240480968241,2.362127489900707,2.554284432131719,-2.2998815253615428,48.59381443298969,50.56494845360825,0.8247422680412372,0.016494845360824743,3.231419615606698,2.5908453608247424,1.6550628547452702,2.111293607465892,3.2722241545367505,0.09981613479331157,1.625915222314905,0.3928993934597488
bear_body12_range15_vol15_cp25,two_close_above_disp_close,72,below_ema_slope_up,76604,50.50911179572868,0.08692568852869312,2.083291258727732,2.2485016360631622,-2.247941739248421,50.47386559448592,49.12537204323534,0.38248655422693334,0.01827580805179886,3.569395482438961,2.477298835569944,1.933733791065604,2.347703361406937,3.5623288648924762,0.10966260695657644,0.7514090577445028,0.3900221311713719
bear_body12_range15_vol15_cp25,two_close_above_disp_close,72,long_counter_trend,428980,50.59676441792158,-0.007114355962268062,2.208127811680131,2.245753052817235,-2.5680704755886783,49.343326029185505,50.20373910205605,0.4333535362953984,0.01958133246305189,3.452387058867418,2.6079141218704835,1.819717562711551,2.2349289745749488,3.598837366487254,0.11228348849894822,0.9850977386964195,0.4514032250152549
bear_body12_range15_vol15_cp25,two_close_above_disp_close,72,long_trend_aligned,338433,47.635130143928045,0.03767956728826991,2.250668028166373,2.58748820559423,-2.347380588884805,48.520091125865385,50.86797091300198,0.5998233032830723,0.012114657849559589,3.495744580250124,2.5834773795699593,1.6983602331100214,2.1216139736383957,3.2385130989210853,0.10541072501268768,0.9946124185657644,0.3359846473473731
bear_body12_range15_vol15_cp25,two_close_above_disp_close,288,above_ema_slope_down,24250,47.863917525773196,0.05353747507817787,4.435352709949165,4.985888917039021,-4.5717912239439,48.5979381443299,50.577319587628864,0.8247422680412372,0.0,3.245154639175258,2.5908453608247424,1.6550628547452702,2.111293607465892,3.2722241545367505,0.09981613479331157,1.625915222314905,0.3928993934597488
bear_body12_range15_vol15_cp25,two_close_above_disp_close,288,below_ema_slope_up,76604,48.60973317320244,0.054276842118392656,4.214440719293268,4.6348927089805665,-4.504577386666188,50.48691974309436,49.12928828781787,0.38248655422693334,0.0013054148608427757,3.591021239377048,2.477298835569944,1.933733791065604,2.347703361406937,3.5623288648924762,0.10966260695657644,0.7514090577445028,0.3900221311713719
bear_body12_range15_vol15_cp25,two_close_above_disp_close,288,long_counter_trend,428980,50.632663527437174,0.1139088283508042,4.439683819561266,4.6588714796868995,-4.9813598392068075,49.35404913982004,50.21049932397781,0.4333535362953984,0.0020979999067555597,3.4712393145457385,2.6079141218704835,1.819717562711551,2.2349289745749488,3.598837366487254,0.11228348849894822,0.9850977386964195,0.4514032250152549
bear_body12_range15_vol15_cp25,two_close_above_disp_close,288,long_trend_aligned,338433,46.901454645380326,0.059717883218200776,4.440533244636167,5.24767068937165,-4.6052109948917375,48.52511427668106,50.874175981656634,0.5998233032830723,0.0008864383792360673,3.506530153946163,2.5834773795699593,1.6983602331100214,2.1216139736383957,3.2385130989210853,0.10541072501268768,0.9946124185657644,0.3359846473473731
bear_body15_range18_novol_cp20,base_no_confirm,12,above_ema_slope_down,10337,46.628615652510405,0.0949985076738888,1.1025863960885736,1.2539162793617638,-1.0625726524815364,48.031343716745674,48.911676501886426,1.189900357937506,1.8670794234303956,2.5460370662460567,0.0,1.8687255990721205,2.2935453266893853,3.9872089937457478,0.07782177920392237,0.0,0.0
bear_body15_range18_novol_cp20,base_no_confirm,12,below_ema_slope_up,179667,54.56149432004764,0.05525571412707291,0.967829200224719,0.9874782257233513,-1.0731033413852304,50.303617247463364,46.17598112062872,2.6231862278548648,0.8972154040530537,2.1436241610738254,0.0,2.113464218044983,2.4665448722222707,3.1920987830931846,0.083640356566712,0.0,0.0
bear_body15_range18_novol_cp20,base_no_confirm,12,long_counter_trend,499087,53.928874124150695,0.06231764712799989,1.1137430333744316,1.095593933418038,-1.3047890473626482,48.839380709174954,47.82132173348535,2.6608587280373963,0.678438829302306,2.1380832396948968,0.0,2.0361416712011606,2.386094035351932,3.214467135977008,0.08458221013028454,0.0,0.0
bear_body15_range18_novol_cp20,base_no_confirm,12,long_trend_aligned,311200,50.690552699228796,0.034464755732551616,0.9487777357024043,1.0447016890368876,-1.0050713298566245,50.12532133676093,47.13946015424165,1.2744215938303343,1.4607969151670952,2.5225596274628734,0.0,1.9249329672756863,2.2884970813915344,2.9242722062897224,0.08088611994616611,0.0,0.0
bear_body15_range18_novol_cp20,base_no_confirm,36,above_ema_slope_down,10337,48.16677952984425,0.11188318214572085,1.752592461314816,1.9882379184315064,-1.6804098707849096,48.969720421785816,49.7242913804779,1.1995743445874043,0.10641385314888266,2.817741623087352,0.0,1.8687255990721205,2.2935453266893853,3.9872089937457478,0.07782177920392237,0.0,0.0
bear_body15_range18_novol_cp20,base_no_confirm,36,below_ema_slope_up,179667,53.26910339683971,0.09851474819960096,1.5262271941432475,1.6417612539575988,-1.6767850942051836,50.74944202329866,46.543327377871286,2.6281954949990816,0.0790351038309762,2.2684807129926194,0.0,2.113464218044983,2.4665448722222707,3.1920987830931846,0.083640356566712,0.0,0.0
bear_body15_range18_novol_cp20,base_no_confirm,36,long_counter_trend,499087,53.63714142023335,0.08369258697886672,1.7205129345097288,1.747340378827117,-2.0308322049663867,49.163171951984324,48.125076389487205,2.6636638501904475,0.04808780833802523,2.2318085505174934,0.0,2.0361416712011606,2.386094035351932,3.214467135977008,0.08458221013028454,0.0,0.0
bear_body15_range18_novol_cp20,base_no_confirm,36,long_trend_aligned,311200,49.996786632390744,0.07391435980886538,1.570648914698761,1.7954008422650816,-1.6329397927702816,50.812017994858614,47.835796915167094,1.2782776349614395,0.07390745501285347,2.7278033250795897,0.0,1.9249329672756863,2.2884970813915344,2.9242722062897224,0.08088611994616611,0.0,0.0
bear_body15_range18_novol_cp20,base_no_confirm,72,above_ema_slope_down,10337,48.30221534294283,0.13396386373493385,2.3967563214196788,2.6765266066770406,-2.3348249795075793,49.00841636838541,49.792009287027184,1.1995743445874043,0.0,2.8635967882364324,0.0,1.8687255990721205,2.2935453266893853,3.9872089937457478,0.07782177920392237,0.0,0.0
bear_body15_range18_novol_cp20,base_no_confirm,72,below_ema_slope_up,179667,52.220496807983665,0.15612278133721438,2.104513328509107,2.313023122735179,-2.259107708734857,50.78728981949941,46.56113810549517,2.6281954949990816,0.02337658000634507,2.2946416144746,0.0,2.113464218044983,2.4665448722222707,3.1920987830931846,0.083640356566712,0.0,0.0
