batch=RESTORE_EXACT_8V4_LONG400_FULL_FEE008_V1
timeframe=5m

8V4_V51_V039_shocklow_microguard | verdict=baseline_fail | final_return_pct=10.6807 | max_return_pct=10.7936 | max_drawdown_pct=1.7485 | cd_value=108.7454 | trades=563
8V4_V51_V069_spring_microguard | verdict=baseline_fail | final_return_pct=10.6696 | max_return_pct=10.7886 | max_drawdown_pct=1.7852 | cd_value=108.6939 | trades=555
8V4_V51_V092_quality_hold_rare22_c1 | verdict=baseline_fail | final_return_pct=11.7199 | max_return_pct=12.1594 | max_drawdown_pct=2.8705 | cd_value=108.5130 | trades=969
8V4_V51_V091_quality_hold_base | verdict=baseline_fail | final_return_pct=11.5262 | max_return_pct=12.0052 | max_drawdown_pct=2.9044 | cd_value=108.2870 | trades=969
8V4_V28_V082_hammer_outside_rare22_c1 | verdict=baseline_fail | final_return_pct=11.5670 | max_return_pct=11.7941 | max_drawdown_pct=3.3745 | cd_value=107.8022 | trades=1433
8V4_V28_V081_hammer_outside_base | verdict=baseline_fail | final_return_pct=11.2527 | max_return_pct=11.4732 | max_drawdown_pct=3.4091 | cd_value=107.4600 | trades=1439
8V4_V28_V089_hammer_outside_microguard | verdict=baseline_fail | final_return_pct=11.2063 | max_return_pct=11.4267 | max_drawdown_pct=3.4091 | cd_value=107.4151 | trades=1437
8V4_V28_V087_hammer_outside_refire40 | verdict=baseline_fail | final_return_pct=11.1705 | max_return_pct=11.3018 | max_drawdown_pct=3.6641 | cd_value=107.0971 | trades=1343
8V4_V27_V097_quality_hold_refire40 | verdict=baseline_fail | final_return_pct=7.9238 | max_return_pct=8.2286 | max_drawdown_pct=1.8466 | cd_value=105.9309 | trades=620
8V4_V09_V097_quality_hold_refire40 | verdict=baseline_fail | final_return_pct=7.7864 | max_return_pct=8.0844 | max_drawdown_pct=1.8224 | cd_value=105.8221 | trades=620
8V4_V51_V097_quality_hold_refire40 | verdict=baseline_fail | final_return_pct=7.4365 | max_return_pct=7.9169 | max_drawdown_pct=1.8224 | cd_value=105.4785 | trades=620
8V4_V27_V098_quality_hold_softscore | verdict=baseline_fail | final_return_pct=7.8701 | max_return_pct=11.4269 | max_drawdown_pct=3.2861 | cd_value=104.3254 | trades=2360
