symbol,file,bars,first_ts,last_ts,raw_profile_events,eligible_scenario_events
TRU,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TRU_5m.csv,298252,2023-03-07 21:00:00,2026-01-12 09:55:00,1081,194670
TRUMP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TRUMP_5m.csv,101470,2025-01-18 22:00:00,2026-01-12 07:15:00,398,63909
TRUST,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TRUST_5m.csv,15649,2025-11-18 22:35:00,2026-01-12 06:35:00,52,9828
TRUTH,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TRUTH_5m.csv,27744,2025-10-01 21:00:00,2026-01-12 06:35:00,125,23220
TRX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TRX_5m.csv,630413,2020-01-15 17:05:00,2026-01-12 15:25:00,4235,433413
TST,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TST_5m.csv,95133,2025-02-09 22:00:00,2026-01-12 07:15:00,399,69876
TURBO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TURBO_5m.csv,168564,2024-05-31 00:30:00,2026-01-12 08:05:00,519,98982
TURTLE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TURTLE_5m.csv,21659,2025-10-23 00:00:00,2026-01-12 06:35:00,84,14661
TUT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TUT_5m.csv,83947,2025-03-20 18:00:00,2026-01-12 07:10:00,424,70389
TWT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TWT_5m.csv,228787,2023-11-03 23:30:00,2026-01-12 08:45:00,1259,188757
UAI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\UAI_5m.csv,15649,2025-11-18 22:35:00,2026-01-12 06:35:00,77,14796
UB,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\UB_5m.csv,33234,2025-09-12 19:30:00,2026-01-12 06:40:00,261,42606
UMA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\UMA_5m.csv,279805,2023-05-10 21:30:00,2026-01-12 09:30:00,1130,192969
UNFI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\UNFI_5m.csv,514902,2021-02-19 16:00:00,2026-01-12 12:25:00,1945,360612
UNI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\UNI_5m.csv,559265,2020-09-18 16:00:00,2026-01-12 13:20:00,2440,442287
USDC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\USDC_5m.csv,296751,2023-03-13 02:00:00,2026-01-12 09:50:00,7640,0
USELESS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\USELESS_5m.csv,41278,2025-08-15 21:15:00,2026-01-12 06:45:00,118,23760
USTC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\USTC_5m.csv,221894,2023-11-27 21:30:00,2026-01-12 08:35:00,890,157572
USUAL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\USUAL_5m.csv,110401,2024-12-18 22:00:00,2026-01-12 07:25:00,401,74385
UXLINK,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\UXLINK_5m.csv,137458,2024-09-16 00:00:00,2026-01-12 07:45:00,597,100953
VANA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VANA_5m.csv,110972,2024-12-16 22:30:00,2026-01-12 07:25:00,482,85833
VANRY,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VANRY_5m.csv,191007,2024-03-14 02:30:00,2026-01-12 08:10:00,687,128682
VELODROME,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VELODROME_5m.csv,111803,2024-12-14 01:15:00,2026-01-12 07:25:00,431,77382
VELVET,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VELVET_5m.csv,50243,2025-07-15 18:15:00,2026-01-12 06:50:00,304,54999
VET,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VET_5m.csv,621765,2020-02-14 17:00:00,2026-01-12 14:40:00,2905,503226
VFY,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VFY_5m.csv,28033,2025-09-30 21:00:00,2026-01-12 06:40:00,143,26244
VIC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VIC_5m.csv,86156,2025-03-13 02:00:00,2026-01-12 07:10:00,379,67338
VIDT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VIDT_5m.csv,144151,2024-08-23 18:30:00,2026-01-12 07:55:00,278,51651
VINE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VINE_5m.csv,99778,2025-01-24 19:00:00,2026-01-12 07:15:00,362,63801
VIRTUAL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VIRTUAL_5m.csv,112712,2024-12-10 21:30:00,2026-01-12 07:25:00,320,60777
VOXEL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VOXEL_5m.csv,145004,2024-08-20 19:30:00,2026-01-12 07:55:00,483,88020
VTHO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VTHO_5m.csv,100360,2025-01-22 18:30:00,2026-01-12 07:15:00,426,73575
VVV,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\VVV_5m.csv,98359,2025-01-29 17:15:00,2026-01-12 07:15:00,480,85347
W,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\W_5m.csv,184982,2024-04-04 00:30:00,2026-01-12 08:10:00,590,108486
WAL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\WAL_5m.csv,81852,2025-03-28 00:30:00,2026-01-12 07:05:00,346,59670
WAVES,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\WAVES_5m.csv,569928,2020-08-12 16:00:00,2026-01-12 13:55:00,2084,364527
WAXP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\WAXP_5m.csv,233395,2023-10-18 23:45:00,2026-01-12 08:55:00,1156,186651
WCT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\WCT_5m.csv,76434,2025-04-15 20:00:00,2026-01-12 07:05:00,291,51111
WIF,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\WIF_5m.csv,206893,2024-01-18 23:15:00,2026-01-12 08:25:00,579,112023
WLD,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\WLD_5m.csv,258206,2023-07-24 21:00:00,2026-01-12 09:20:00,714,134298
WLFI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\WLFI_5m.csv,39019,2025-08-23 17:30:00,2026-01-12 06:45:00,135,24678
WOO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\WOO_5m.csv,395980,2022-04-08 12:30:00,2026-01-12 10:45:00,1548,286173
XAI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XAI_5m.csv,209488,2024-01-09 23:00:00,2026-01-12 08:25:00,629,120879
XAN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XAN_5m.csv,28339,2025-09-29 19:30:00,2026-01-12 06:40:00,141,25596
XCN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XCN_5m.csv,77532,2025-04-12 00:30:00,2026-01-12 07:05:00,273,48438
XEM,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XEM_5m.csv,511445,2021-03-03 16:00:00,2026-01-12 12:20:00,1275,236304
XLM,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XLM_5m.csv,628972,2020-01-20 17:00:00,2026-01-12 15:15:00,3207,498015
XMR,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XMR_5m.csv,624939,2020-02-03 17:00:00,2026-01-12 15:10:00,3935,608418
XNY,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XNY_5m.csv,41860,2025-08-13 20:45:00,2026-01-12 06:45:00,195,35640
XPIN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XPIN_5m.csv,33264,2025-09-12 17:00:00,2026-01-12 06:40:00,161,28944
XPL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XPL_5m.csv,39295,2025-08-22 18:30:00,2026-01-12 06:45:00,150,29592
XRP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XRP_5m.csv,633003,2020-01-06 17:20:00,2026-01-12 15:30:00,2789,450216
XTZ,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XTZ_5m.csv,624073,2020-02-06 17:00:00,2026-01-12 15:00:00,2548,457632
XVG,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XVG_5m.csv,263678,2023-07-05 21:00:00,2026-01-12 09:20:00,1031,175203
XVS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\XVS_5m.csv,287704,2023-04-13 11:30:00,2026-01-12 09:40:00,1555,258885
YALA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\YALA_5m.csv,43531,2025-08-08 01:30:00,2026-01-12 06:45:00,225,41256
YB,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\YB_5m.csv,25118,2025-10-10 23:45:00,2026-01-12 06:35:00,109,19386
YFI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\YFI_5m.csv,564453,2020-08-31 16:00:00,2026-01-12 13:40:00,2515,426438
YGG,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\YGG_5m.csv,254850,2023-08-05 12:30:00,2026-01-12 09:15:00,876,158751
ZBT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZBT_5m.csv,23141,2025-10-17 20:30:00,2026-01-12 06:35:00,98,17388
ZEC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZEC_5m.csv,624361,2020-02-05 17:00:00,2026-01-12 15:00:00,3292,571635
ZEN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZEN_5m.csv,539962,2020-11-24 16:00:00,2026-01-12 12:45:00,2667,476847
ZEREBRO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZEREBRO_5m.csv,106067,2025-01-02 23:00:00,2026-01-12 07:20:00,426,78840
ZETA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZETA_5m.csv,202640,2024-02-02 17:30:00,2026-01-12 08:20:00,816,144882
ZIL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZIL_5m.csv,585749,2020-06-18 18:00:00,2026-01-12 14:20:00,2772,483354
ZK,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZK_5m.csv,163432,2024-06-17 20:05:00,2026-01-12 08:00:00,482,90234
ZKC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZKC_5m.csv,32328,2025-09-15 23:00:00,2026-01-12 06:40:00,110,20250
ZKJ,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZKJ_5m.csv,68385,2025-05-13 18:30:00,2026-01-12 06:55:00,329,52002
ZORA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZORA_5m.csv,47341,2025-07-25 20:00:00,2026-01-12 06:45:00,169,30942
ZRC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZRC_5m.csv,46204,2025-07-29 18:45:00,2026-01-12 06:45:00,269,50949
ZRO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZRO_5m.csv,162526,2024-06-20 23:30:00,2026-01-12 08:00:00,533,94527
ZRX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ZRX_5m.csv,584020,2020-06-24 18:00:00,2026-01-12 14:15:00,3390,569646
币安人生,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\币安人生_5m.csv,22283,2025-10-20 20:00:00,2026-01-12 06:35:00,111,21168
