rank,candidate_id,profile,trend_state,slippage_bps,stop_atr,target_atr,rr,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,tp_exit_rate_pct,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_tp_distance_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct,eligible_symbols,positive_symbols,positive_symbol_pct,eligible_quarters,positive_quarter_pct,ex_q4_trades,ex_q4_avg_net_return_pct,ex_q4_profit_factor,ex_q4_win_rate_pct,q4_2025_trades,q4_2025_avg_net_return_pct,q4_2025_profit_factor,q4_2025_win_rate_pct,y2026_trades,y2026_avg_net_return_pct,y2026_profit_factor,y2026_win_rate_pct,robust_pass
91,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl0.5atr__tp1atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.5,1.0,2.0,72,154669,154669,100.0,51703,102966,0,33.42815948897322,-0.0833345721688637,-0.0033359065314762897,0.6862475210933524,0.6989633410547889,33.42815948897322,66.57184051102676,0.0,1.313275446275595,0.008579142231998158,0.6543650884433001,0.3271825442216499,-18.034790218598953,52.181783604850594,-0.000833345721688637,595,59,9.915966386554622,25,0.0,138055.0,-0.08475214198982703,0.686698550808743,32.93832168338706,16614.0,-0.07155519323344214,0.7826901573266077,37.498495244974116,1863.0,-0.09883153550489063,0.6041268917317041,30.434782608695656,False
92,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl0.5atr__tp1atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.5,1.0,2.0,12,154669,154669,100.0,51718,102951,0,33.4378576185273,-0.08334059230798653,-0.003341929079618387,0.6855962463640023,0.6987957717936759,33.398418558340715,66.5388668705429,0.06271457111638402,1.30967420750118,0.008579142231998158,0.6543650884433001,0.3271825442216499,-18.034790218598953,52.181783604850594,-0.0008334059230798653,595,59,9.915966386554622,25,0.0,138055.0,-0.0847578065833953,0.686511146496025,32.94846256926587,16614.0,-0.07156416779904502,0.7826272227414856,37.504514265077646,1863.0,-0.09885823895188041,0.6040199301580798,30.434782608695656,False
93,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl0.5atr__tp1atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.5,1.0,2.0,36,154669,154669,100.0,51703,102966,0,33.42815948897322,-0.08335302974447502,-0.003354371493072267,0.6861950264133894,0.6988966651632633,33.42686640503268,66.57184051102676,0.0012930839405440005,1.3132172574982706,0.008579142231998158,0.6543650884433001,0.3271825442216499,-18.034790218598953,52.181783604850594,-0.0008335302974447502,595,59,9.915966386554622,25,0.0,138055.0,-0.08477282081176199,0.6866221078454421,32.93832168338706,16614.0,-0.07155519323344214,0.7826901573266077,37.498495244974116,1863.0,-0.09883153550489063,0.6041268917317041,30.434782608695656,False
94,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp2atr__h12,bear_body20_range22_vol20_cp20,all,1.0,1.0,2.0,2.0,12,251284,251284,100.0,86966,164318,0,34.6086499737349,-0.08145343483270993,-0.001454016439285643,1.2365279431869873,0.812917649933844,30.117317457538086,63.374906480317094,6.507776062144824,3.5609151398417724,0.007720312471300995,1.1912997037977233,0.5956498518988617,-47.82806176605786,104.4435672097012,-0.0008145343483270994,596,97,16.2751677852349,26,3.8461538461538463,224539.0,-0.08514863650539872,0.7989073064558847,34.37353867256913,26745.0,-0.050430182322563424,0.9058760862877678,36.582538792297626,3811.0,-0.14604830511600256,0.6408749369525727,32.48491209656258,False
95,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp2atr__h72,bear_body20_range22_vol20_cp20,all,1.0,1.0,2.0,2.0,72,251284,251284,100.0,84163,167121,0,33.49317903248913,-0.08163372437137649,-0.0016343781226255902,1.2764730777864892,0.8202736151778137,33.416771461772335,66.47060696263988,0.11262157558778116,4.21885197624998,0.007720312471300995,1.1912997037977233,0.5956498518988617,-51.63362230546446,104.4435672097012,-0.0008163372437137649,596,98,16.44295302013423,26,3.8461538461538463,224539.0,-0.08569657873832028,0.8059641289581899,33.25524741804319,26745.0,-0.04752382507434241,0.9150816186260959,35.490745933819404,3811.0,-0.1479605337677881,0.6555110861888778,31.277879821569144,False
96,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp2atr__h36,bear_body20_range22_vol20_cp20,all,1.0,1.0,2.0,2.0,36,251284,251284,100.0,84420,166864,0,33.59545374954235,-0.08183154264570616,-0.0018322755559285742,1.2701993145758042,0.8190319848097312,33.16725298865029,66.21591506025055,0.6168319510991547,4.12136467104949,0.007720312471300995,1.1912997037977233,0.5956498518988617,-49.51061283787883,104.4435672097012,-0.0008183154264570616,596,100,16.778523489932887,26,3.8461538461538463,224539.0,-0.08580368757241374,0.8049079099695191,33.357679512245085,26745.0,-0.04848319904136946,0.9128151868463162,35.591699383062256,3811.0,-0.14785559442054536,0.6537478240903513,31.409078981894517,False
97,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl1atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,1.0,1.5,1.5,12,184360,184360,100.0,73910,110450,0,40.09004122369277,-0.08350839421827531,-0.0035097981375303063,1.0900274705812858,0.7918802793232458,38.80342807550445,58.99761336515513,2.198958559340421,2.5677316120633544,0.008090534957653439,0.8850827640121628,0.5900551760081083,-31.811559701375636,78.3126754072759,-0.0008350839421827532,595,97,16.30252100840336,26,7.6923076923076925,164383.0,-0.08650352373152867,0.7795443450371535,39.69631896242312,19977.0,-0.0588626328538497,0.8758725572315741,43.32982930369925,2441.0,-0.133010376437508,0.6256639991686813,37.81237197869726,False
98,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl1atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,1.0,1.5,1.5,72,184360,184360,100.0,73663,110697,0,39.95606422217401,-0.08380664866773456,-0.0038081719365092885,1.0986754500699056,0.794042415466242,39.94521588197006,60.03688435669342,0.017899761336515514,2.739623562594923,0.008090534957653439,0.8850827640121628,0.5900551760081083,-31.811559701375636,78.3126754072759,-0.0008380664866773456,595,86,14.453781512605044,26,7.6923076923076925,164383.0,-0.08698641817897848,0.7813623772156185,39.56126850100071,19977.0,-0.05764155623309556,0.8802694012155987,43.204685388196424,2441.0,-0.12901359108450303,0.642011508912236,37.64850471118394,False
99,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl1atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,1.0,1.5,1.5,36,184360,184360,100.0,73672,110688,0,39.96094597526578,-0.08374003661923848,-0.00374153323253159,1.0976304678059705,0.7939794450105562,39.8947711000217,59.98481232371448,0.12041657626383163,2.72167498372749,0.008090534957653439,0.8850827640121628,0.5900551760081083,-31.811559701375636,78.3126754072759,-0.0008374003661923849,595,88,14.789915966386555,26,7.6923076923076925,164383.0,-0.08699594674125781,0.7811565866970817,39.563093507236154,19977.0,-0.05694841257219029,0.8813613592634364,43.234719927917105,2441.0,-0.13082882455768416,0.6371857514894957,37.64850471118394,False
100,bear_body20_range22_vol20_cp20__all__slip1bps__sl0.5atr__tp1atr__h12,bear_body20_range22_vol20_cp20,all,1.0,0.5,1.0,2.0,12,203506,203506,100.0,67990,135516,0,33.40933436851985,-0.0867537510863811,-0.006756453667848291,0.6944693640678049,0.6967372994829935,33.34889389010643,66.5572513832516,0.09385472664196633,1.3675960413943569,0.008137062310643872,0.6793105471636727,0.33965527358183634,-33.2870813971212,52.181783604850594,-0.000867537510863811,595,45,7.563025210084033,25,0.0,181792.0,-0.08777088164745075,0.6842115534644797,33.02675585284281,21714.0,-0.07823822198267101,0.7790501301960053,36.6123238463664,2853.0,-0.13047601977338383,0.5493259378408669,28.706624605678233,False
101,bear_body20_range22_vol20_cp20__all__slip1bps__sl0.5atr__tp1atr__h72,bear_body20_range22_vol20_cp20,all,1.0,0.5,1.0,2.0,72,203506,203506,100.0,67959,135547,0,33.39410140241566,-0.08678001521286847,-0.00678272830419017,0.695277920144915,0.6968958703356446,33.39311863040893,66.60589859758434,0.0009827720067221606,1.3735565536151269,0.008137062310643872,0.6793105471636727,0.33965527358183634,-33.2870813971212,52.181783604850594,-0.0008678001521286848,595,47,7.899159663865546,25,0.0,181792.0,-0.08778348171418016,0.6844314293844241,33.01245379334624,21714.0,-0.07837888312267563,0.7788147342217819,36.589297227595104,2853.0,-0.1306753006043266,0.5491862412168276,28.671573781983877,False
102,bear_body20_range22_vol20_cp20__all__slip1bps__sl0.5atr__tp1atr__h36,bear_body20_range22_vol20_cp20,all,1.0,0.5,1.0,2.0,36,203506,203506,100.0,67960,135546,0,33.39459278841901,-0.0867856278883832,-0.0067883432256735,0.6952200012568164,0.6968634192832915,33.391644472398845,66.60491582557762,0.0034397020235275616,1.3729718042711272,0.008137062310643872,0.6793105471636727,0.33965527358183634,-33.2870813971212,52.181783604850594,-0.000867856278883832,595,47,7.899159663865546,25,0.0,181792.0,-0.08778947025642354,0.684394490671931,33.01300387255765,21714.0,-0.07838134900053284,0.7788077755126565,36.589297227595104,2853.0,-0.13078131183119662,0.548820515487195,28.671573781983877,False
103,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.75atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.75,1.5,2.0,12,255059,255059,100.0,86205,168854,0,33.79806240908966,-0.08551911404841273,-0.005521322577443735,0.9731864686038479,0.7642349787029853,32.80064612501421,65.67304035536876,1.5263135196170297,2.2698120826945924,0.006748389600114498,0.9224855639594066,0.4612427819797034,-49.885624095681784,103.34421022992026,-0.0008551911404841273,595,76,12.773109243697478,26,3.8461538461538463,226979.0,-0.08826602803925013,0.7495786762306391,33.46432929918627,28080.0,-0.06331499044704969,0.8579318969519802,36.495726495726494,3768.0,-0.14769616854035109,0.5764009879694673,29.750530785562635,False
104,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl1atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,1.0,1.5,1.5,12,184439,184439,100.0,74089,110350,0,40.16992067838147,-0.08508335484410665,-0.0050853889997065065,1.111254160940781,0.7879452984060156,38.84807443111273,58.93384804732188,2.218077521565396,2.549422844409263,0.007243983303355881,0.8836803159434073,0.5891202106289385,-31.811559701375636,103.34421022992026,-0.0008508335484410665,594,91,15.31986531986532,26,11.538461538461538,164105.0,-0.08867806899209627,0.7738024797179175,39.75686298406508,20334.0,-0.05607231101328895,0.8820622362668918,43.50349168879709,2409.0,-0.12127701997429648,0.6476864183156898,38.14860938148609,False
105,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.75atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.75,1.5,2.0,36,255059,255059,100.0,85604,169455,0,33.56243065329983,-0.08604188386155179,-0.006044301582184582,0.9815717645377855,0.7652476668291466,33.50989378928013,66.41404537773613,0.07606083298374101,2.373466531273156,0.006748389600114498,0.9224855639594066,0.4612427819797034,-49.885624095681784,103.34421022992026,-0.0008604188386155179,595,80,13.445378151260504,26,3.8461538461538463,226979.0,-0.08895489748919455,0.7501899409836711,33.225100119394305,28080.0,-0.06249512744457404,0.861382373093507,36.28917378917379,3768.0,-0.14942038359175985,0.5801447571506543,29.458598726114648,False
106,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.75atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.75,1.5,2.0,72,255059,255059,100.0,85570,169489,0,33.5491004042202,-0.08612106442929963,-0.006123513834833486,0.9837235647854942,0.7652466962328996,33.53929875048518,66.4469789342858,0.013722315229025442,2.38618907782121,0.006748389600114498,0.9224855639594066,0.4612427819797034,-49.885624095681784,103.34421022992026,-0.0008612106442929964,595,79,13.277310924369749,26,3.8461538461538463,226979.0,-0.08897926358099044,0.7503368653382793,33.21672930094854,28080.0,-0.0630173897408507,0.8603995852826969,36.23575498575499,3768.0,-0.15086553716594242,0.5792027709607095,29.485138004246288,False
107,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl1atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,1.0,1.5,1.5,36,184439,184439,100.0,73803,110636,0,40.0148558602031,-0.08542948107646238,-0.00543165373795761,1.1186249072196397,0.7898458166752361,39.948167144692825,59.92875693318658,0.12307592212059272,2.7052738303721013,0.007243983303355881,0.8836803159434073,0.5891202106289385,-31.811559701375636,103.34421022992026,-0.0008542948107646239,594,90,15.151515151515152,26,7.6923076923076925,164105.0,-0.08938342073605526,0.7750099795599866,39.583803052923436,20334.0,-0.053519317417689456,0.8887354801688073,43.4936559457067,2409.0,-0.11934560906159722,0.6588974942581621,38.06558738065588,False
108,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl1atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,1.0,1.5,1.5,72,184439,184439,100.0,73793,110646,0,40.009434013413646,-0.0855360777799016,-0.00553829309714049,1.1196023594559277,0.7898218109674224,39.99696376579791,59.98297540108112,0.020060833120977666,2.7237731716177165,0.007243983303355881,0.8836803159434073,0.5891202106289385,-31.811559701375636,103.34421022992026,-0.000855360777799016,594,90,15.151515151515152,26,7.6923076923076925,164105.0,-0.08939444712028374,0.7751821252189706,39.581974955059266,20334.0,-0.05439721181140484,0.8872218077024477,43.459230844890335,2409.0,-0.11737092175714073,0.6640889328557987,38.06558738065588,False
109,bear_range25_body08_vol15_cp20__all__slip1bps__sl1atr__tp2atr__h12,bear_range25_body08_vol15_cp20,all,1.0,1.0,2.0,2.0,12,265761,265761,100.0,91764,173997,0,34.52876832943886,-0.0860940497147045,-0.0060964883100285165,1.2566013981498911,0.8035841501054424,30.064983199190248,63.48297906765854,6.452037733151215,3.539277772133609,0.006675008911002394,1.1947568536313906,0.5973784268156954,-47.82806176605786,137.81894697322699,-0.000860940497147045,596,97,16.2751677852349,26,3.8461538461538463,236686.0,-0.08970104828763999,0.7891802215300496,34.34043416171637,29075.0,-0.05673115842549372,0.895491465176501,36.06190885640584,3989.0,-0.13567315543570227,0.6606283178257628,32.79017297568313,False
110,bear_range25_body08_vol15_cp20__all__slip1bps__sl1atr__tp2atr__h72,bear_range25_body08_vol15_cp20,all,1.0,1.0,2.0,2.0,72,265761,265761,100.0,88717,177044,0,33.38224946474464,-0.08645094443559556,-0.006453525845933847,1.2953361998290598,0.8108699703233077,33.308498989693746,66.58012274186204,0.11137826844420362,4.192989189534958,0.006675008911002394,1.1947568536313906,0.5973784268156954,-51.63362230546446,137.81894697322699,-0.0008645094443559556,596,101,16.946308724832214,26,3.8461538461538463,236686.0,-0.09056824563283303,0.79586943354571,33.18911976204761,29075.0,-0.052933917740174585,0.9065338377241684,34.954428202923474,3989.0,-0.13665867481616895,0.6776692890140896,31.611932815241918,False
111,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,72,214103,214103,100.0,71468,142635,0,33.3801955133744,-0.08891694763603743,-0.0089205158423743,0.7081820060414886,0.6918604554081,33.3792613835397,66.6198044866256,0.0009341298347057257,1.3721946913401493,0.007074035803270196,0.6839072878743128,0.34195364393715627,-33.2870813971212,68.86947348661351,-0.0008891694763603743,595,52,8.739495798319327,26,0.0,190512.0,-0.09057510724912586,0.6766850141016099,33.006844713193914,23591.0,-0.07552627728680576,0.7881578647388086,36.39523547115425,2900.0,-0.12915827118890771,0.557464327786451,28.206896551724135,False
112,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,36,214103,214103,100.0,71469,142634,0,33.38066257829176,-0.08893168645873255,-0.00893526056295766,0.7081183906377749,0.691797618663878,33.37692605895293,66.61840329187353,0.004670649173528629,1.371475411367426,0.007074035803270196,0.6839072878743128,0.34195364393715627,-33.2870813971212,68.86947348661351,-0.0008893168645873255,595,52,8.739495798319327,26,0.0,190512.0,-0.0905913901188858,0.6766126074987284,33.00736961451247,23591.0,-0.07552854696896386,0.7881514985529987,36.39523547115425,2900.0,-0.1292625643027905,0.5571069877350976,28.206896551724135,False
113,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,12,214103,214103,100.0,71500,142603,0,33.39514159072969,-0.08890864230835967,-0.0089122071912361,0.7073607095031794,0.6916251118839195,33.33208782688706,66.56889441063414,0.09901776247880692,1.3657445248315063,0.007074035803270196,0.6839072878743128,0.34195364393715627,-33.2870813971212,68.86947348661351,-0.0008890864230835967,595,52,8.739495798319327,26,0.0,190512.0,-0.09059259836218961,0.6763454830003041,33.01944234483917,23591.0,-0.0753096496532256,0.7885839132723181,36.42914670849053,2900.0,-0.12891765511927478,0.5575142491197124,28.27586206896552,False
114,bear_range25_body08_vol15_cp20__all__slip1bps__sl1atr__tp2atr__h36,bear_range25_body08_vol15_cp20,all,1.0,1.0,2.0,2.0,36,265761,265761,100.0,88979,176782,0,33.480834283435115,-0.08664774092745449,-0.006650401087889541,1.289257466911725,0.8095970900415395,33.066176000240816,66.31973841158033,0.6140855881788524,4.09553696742562,0.006675008911002394,1.1947568536313906,0.5973784268156954,-49.51061283787883,137.81894697322699,-0.0008664774092745449,596,102,17.114093959731544,26,3.8461538461538463,236686.0,-0.0906669872567394,0.7947832480654229,33.28671742308375,29075.0,-0.05392893313061343,0.9042214942711764,35.061049011177985,3989.0,-0.13536397207525455,0.6780406423405669,31.86262221108047,False
115,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,all,1.0,1.0,1.5,1.5,12,241589,241589,100.0,96554,145035,0,39.966223627731395,-0.08962819386311788,-0.009632046681790586,1.093255565808063,0.7836614280736758,38.36888268919529,58.80607146848573,2.8250458423189797,2.7608541779634006,0.007799109186503088,0.9186298418675196,0.6124198945783464,-47.82806176605786,78.3126754072759,-0.0008962819386311788,595,83,13.949579831932773,26,7.6923076923076925,215709.0,-0.09184120873543015,0.7719668060191166,39.672429059520006,25880.0,-0.07118278331089146,0.8605627207047049,42.41499227202473,3618.0,-0.16566099750638033,0.5879896580211998,35.9314538419016,False
116,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,all,1.0,1.0,1.5,1.5,36,241589,241589,100.0,96199,145390,0,39.81927985131774,-0.08988557194970974,-0.009889527760813996,1.108386253558293,0.7869370903372491,39.714142614109086,60.10124633157966,0.1846110543112476,2.9695143404707998,0.007799109186503088,0.9186298418675196,0.6124198945783464,-49.51061283787883,78.3126754072759,-0.0008988557194970974,595,83,13.949579831932773,26,7.6923076923076925,215709.0,-0.09230486699709668,0.7749040858655936,39.52918051634378,25880.0,-0.06972082251474813,0.8659890733699275,42.23724884080371,3618.0,-0.16790342441796693,0.5941717687553348,35.82089552238806,False
117,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,all,1.0,1.0,1.5,1.5,72,241589,241589,100.0,96178,145411,0,39.81058740257214,-0.08985486461428889,-0.009858808137543822,1.1113949668289191,0.7873779792915543,39.79071894829649,60.17285555219816,0.03642549950535827,3.000600192889577,0.007799109186503088,0.9186298418675196,0.6124198945783464,-51.63362230546446,78.3126754072759,-0.000898548646142889,595,85,14.285714285714285,26,7.6923076923076925,215709.0,-0.0923066938037901,0.7752298217478051,39.52129952853149,25880.0,-0.06941894411049691,0.8670285986207951,42.22179289026275,3618.0,-0.16715343758897172,0.5969294973002907,35.82089552238806,False
118,bear_range25_body08_vol15_cp20__all__slip1bps__sl1atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,all,1.0,1.0,1.5,1.5,12,255059,255059,100.0,101676,153383,0,39.86371780646831,-0.09368064661289847,-0.01368612106132299,1.1080793907357698,0.775684637739926,38.25585452777593,58.922837461136446,2.8213080110876305,2.7479720378422248,0.006748389600114498,0.9224855639594066,0.6149903759729369,-47.82806176605786,103.34421022992026,-0.0009368064661289848,595,80,13.445378151260504,26,3.8461538461538463,226979.0,-0.09613107585346631,0.7628552356207114,39.59793637296842,28080.0,-0.07387309751764033,0.8570384839347807,42.01210826210826,3768.0,-0.15435415818777903,0.6103791878405495,36.438428874734605,False
119,bear_range25_body08_vol15_cp20__all__slip1bps__sl1atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,all,1.0,1.0,1.5,1.5,72,255059,255059,100.0,101195,153864,0,39.67513398860656,-0.09420923043772218,-0.014214916404283831,1.1254359109015437,0.7788468986824049,39.65553068113652,60.30604683622221,0.03842248264127124,2.9899670272368355,0.006748389600114498,0.9224855639594066,0.6149903759729369,-51.63362230546446,103.34421022992026,-0.0009420923043772218,595,79,13.277310924369749,26,3.8461538461538463,226979.0,-0.09708032685440197,0.7651660414765938,39.40584811810785,28080.0,-0.07100130331658347,0.8654689454653236,41.85185185185185,3768.0,-0.15735922333577185,0.6161705563750708,36.17303609341826,False
120,bear_range25_body08_vol15_cp20__all__slip1bps__sl1atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,all,1.0,1.0,1.5,1.5,36,255059,255059,100.0,101215,153844,0,39.68297531159457,-0.09427164854840381,-0.014277359492200664,1.1226307848488024,0.778337269925107,39.58025398045158,60.231554267836074,0.18819175171234892,2.958060683998604,0.006748389600114498,0.9224855639594066,0.6149903759729369,-49.51061283787883,103.34421022992026,-0.0009427164854840381,595,81,13.61344537815126,26,3.8461538461538463,226979.0,-0.09709101844731613,0.7647839636378831,39.41245665898607,28080.0,-0.07148184227043985,0.8642297130660649,41.86965811965812,3768.0,-0.15820785181148223,0.6132187381387841,36.19957537154989,False
121,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl0.75atr__tp1atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.75,1.0,1.3333333333333333,12,154669,154669,100.0,64710,89959,0,41.83773089630113,-0.09985303822564083,-0.019860982618688208,0.8268160294078072,0.704675544760506,41.725232593473805,58.04071921328773,0.23404819323846407,1.5325372246539384,0.008579142231998158,0.6543650884433001,0.4907738163324751,-27.007187327898443,52.181783604850594,-0.0009985303822564082,595,55,9.243697478991598,25,0.0,138055.0,-0.09893143526613439,0.6991656966839074,41.413929231103545,16614.0,-0.10751115165856764,0.7409539342204168,45.35933550018057,1863.0,-0.12344668515995239,0.5962872473094752,38.00322061191627,False
122,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.75,1.0,1.3333333333333333,36,154669,154669,100.0,64720,89949,0,41.84419631600385,-0.09985444768093776,-0.019862392637992898,0.8279342732673373,0.7051113422499855,41.83902398024168,58.14933826429343,0.011637755464896003,1.5457525425262981,0.008579142231998158,0.6543650884433001,0.4907738163324751,-27.007187327898443,52.181783604850594,-0.0009985444768093777,595,54,9.07563025210084,25,0.0,138055.0,-0.09898465817930706,0.6994501596578414,41.41755097606026,16614.0,-0.10708201416989986,0.7423841816283622,45.389430600698205,1863.0,-0.12391650003602717,0.5967183178479393,38.110574342458406,False
123,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.75,1.0,1.3333333333333333,72,154669,154669,100.0,64722,89947,0,41.8454893999444,-0.09987372732609712,-0.019881679998096313,0.8280880298712789,0.7050988986013428,41.84484285797412,58.154510600055595,0.0006465419702720003,1.547252519897329,0.008579142231998158,0.6543650884433001,0.4907738163324751,-27.007187327898443,52.181783604850594,-0.0009987372732609711,595,54,9.07563025210084,25,0.0,138055.0,-0.09898843575622836,0.6994746549291873,41.41899967404296,16614.0,-0.10723010915336469,0.7421197762119768,45.389430600698205,1863.0,-0.12391650003602717,0.5967183178479393,38.110574342458406,False
124,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp1atr__h12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,1.0,1.3333333333333333,12,153981,153981,100.0,64749,89232,0,42.04999318097688,-0.0998809600839668,-0.01988891565022682,0.8437221090059761,0.7047723561090234,41.94413596482683,57.82791383352491,0.22795020164825527,1.5272208908891356,0.007717526595883657,0.6552543128882236,0.49144073466616783,-27.007187327898443,68.86947348661351,-0.000998809600839668,594,61,10.26936026936027,25,0.0,137152.0,-0.09992077182113232,0.696272584250158,41.56993700419972,16829.0,-0.0995565047167002,0.7597634470618622,45.9623269356468,1778.0,-0.12502068800810956,0.5916416368433761,36.895388076490434,False
125,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp1atr__h36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,1.0,1.3333333333333333,36,153981,153981,100.0,64764,89217,0,42.059734642585774,-0.0998799579959177,-0.019887913161182047,0.8447818838862758,0.7051995951788406,42.05259090407258,57.93442048044889,0.012988615478533066,1.5409303745267273,0.007717526595883657,0.6552543128882236,0.49144073466616783,-27.007187327898443,68.86947348661351,-0.0009987995799591771,594,61,10.26936026936027,25,0.0,137152.0,-0.09997521056331544,0.6965346612513645,41.575769948670086,16829.0,-0.09910367419273536,0.7612465711509561,46.003921801651906,1778.0,-0.1251340195957365,0.5929774578099715,37.06411698537683,False
126,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp1atr__h72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,1.0,1.3333333333333333,72,153981,153981,100.0,64764,89217,0,42.059734642585774,-0.09991835842242724,-0.01992632895400871,0.8449596018526837,0.7051486573196651,42.05843578103792,57.94026535741422,0.0012988615478533065,1.5425409628460653,0.007717526595883657,0.6552543128882236,0.49144073466616783,-27.007187327898443,68.86947348661351,-0.0009991835842242725,594,61,10.26936026936027,25,0.0,137152.0,-0.10000551662382938,0.6965003069983373,41.575769948670086,16829.0,-0.09920804160985812,0.7610792897499651,46.003921801651906,1778.0,-0.1251340195957365,0.5929774578099715,37.06411698537683,False
127,bear_body20_range22_vol20_cp20__all__slip1bps__sl0.75atr__tp1atr__h12,bear_body20_range22_vol20_cp20,all,1.0,0.75,1.0,1.3333333333333333,12,203506,203506,100.0,85068,118438,0,41.801224533920376,-0.10298246239709347,-0.022991659060717744,0.8430113591247143,0.7055118856118077,41.64152408282803,58.01647125883266,0.3420046583393119,1.6312786846579461,0.008137062310643872,0.6793105471636727,0.5094829103727547,-49.885624095681784,52.181783604850594,-0.0010298246239709347,595,46,7.73109243697479,25,0.0,181792.0,-0.10218140994232754,0.6980530074119493,41.458370005280756,21714.0,-0.1096889617918069,0.7530824831790268,44.67164041632127,2853.0,-0.1571110865992785,0.5546825531775327,36.20750087627059,False
128,bear_body20_range22_vol20_cp20__all__slip1bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,all,1.0,0.75,1.0,1.3333333333333333,36,203506,203506,100.0,85069,118437,0,41.80171591992374,-0.10312815564284963,-0.02313741060709248,0.8464550002607099,0.7059135714625198,41.79287097186324,58.189439132015764,0.017689896120998888,1.6517252562578006,0.008137062310643872,0.6793105471636727,0.5094829103727547,-49.885624095681784,52.181783604850594,-0.0010312815564284964,595,46,7.73109243697479,25,0.0,181792.0,-0.10233700476570715,0.6984055291510642,41.45892008449217,21714.0,-0.10975175793894856,0.7537663250611347,44.67164041632127,2853.0,-0.1565132510658148,0.5615945607558592,36.31265334735366,False
