factor,residual_mode,profile,side,horizon,quarter,reversion_net_n,reversion_net_avg_pct,reversion_net_std_pct,reversion_net_win_rate_pct,reversion_net_profit_factor,reversion_net_min_pct,reversion_net_max_pct,continuation_net_n,continuation_net_avg_pct,continuation_net_std_pct,continuation_net_win_rate_pct,continuation_net_profit_factor,continuation_net_min_pct,continuation_net_max_pct,relative_reversion_n,relative_reversion_avg_pct,relative_reversion_std_pct,relative_reversion_win_rate_pct,relative_reversion_profit_factor,relative_reversion_min_pct,relative_reversion_max_pct,dominant_hypothesis,dominant_net_edge_pct,reversion_minus_continuation_pct,relative_hypothesis,relative_edge_abs_pct
btc,rolling_beta,z3_abs025,negative_residual,36,2021Q3,13638,0.2326954783647309,2.8222353370601323,53.27027423375861,1.2667933542441154,-26.40511024002693,25.558649939885303,13638,-0.352930836480814,2.7990465175180765,42.572224666373366,0.6980795162050987,-20.515074106112095,35.607513216717244,13638,0.21222986469522132,2.366680552503516,52.03108960258103,1.3329251937220838,-30.02752300882903,27.900890223594395,mean_reversion,0.2326954783647309,0.585626314845545,mean_reversion,0.21222986469522132
btc,rolling_beta,z3_abs025,negative_residual,36,2021Q4,17354,0.05271336264041511,3.170646149556905,51.964964849602396,1.05436120497557,-28.258156892209673,50.933187446308196,17354,-0.15314663868267642,3.1585760960811355,43.32718681571972,0.8583862528239091,-33.877895546606595,39.11016992989249,17354,0.12525794839373622,2.6880482910552104,50.633859628904,1.1688274712301518,-19.862630111003003,51.38719817426074,mean_reversion,0.05271336264041511,0.2058600013230915,mean_reversion,0.12525794839373622
btc,rolling_beta,z3_abs025,negative_residual,36,2022Q1,18719,-0.03715231567261639,2.664044413076548,49.970618088573104,0.9603364272870019,-14.097491740627888,33.55353050266332,18719,-0.09293455842260577,2.626685736948214,45.59004220310914,0.9039754827733251,-25.27325973153983,16.17844680012077,18719,0.055909940224298176,1.9871465160808657,50.90549708851969,1.0915461236515902,-11.872149389171621,31.85316535660581,mean_reversion,-0.03715231567261639,0.05578224274998938,mean_reversion,0.055909940224298176
btc,rolling_beta,z3_abs025,negative_residual,36,2022Q2,19231,-0.13866871777729609,3.1415227701375033,48.74421506941917,0.8777511133839806,-46.545176621645304,43.045288955449855,19231,0.03872634525461451,3.210750454557134,47.35583173001924,1.0368206646349316,-30.231746472149933,86.70008345494935,19231,0.13581962313732224,2.33731626334185,53.84535385575373,1.2062422084775954,-46.14751150465944,49.01181983765164,continuation,0.03872634525461451,-0.1773950630319106,mean_reversion,0.13581962313732224
btc,rolling_beta,z3_abs025,negative_residual,36,2022Q3,21631,-0.0340820269945759,2.2026905890436423,50.98238638990338,0.9547029205477984,-38.01738540191694,35.7423582622296,21631,-0.11699781152229469,2.230174706360586,43.73815357588646,0.8540964497781455,-26.478218637333427,61.01321395559604,21631,0.06451296332940994,1.7740162376272528,54.010447968193795,1.1251318706618503,-38.27247206437537,35.90489100177479,mean_reversion,-0.0340820269945759,0.08291578452771878,mean_reversion,0.06451296332940994
btc,rolling_beta,z3_abs025,negative_residual,36,2022Q4,20933,-0.26060006322265195,2.5104881465423743,46.70615774136531,0.6918631278811577,-58.373601547717456,38.62919821144326,20933,0.13009781827173558,2.8273326766477864,46.4434147040558,1.1958231949655853,-28.00924974992325,139.7521850767071,20933,0.002893460568954751,1.8832551868299245,51.99923565661874,1.0053723552654295,-49.855591501189906,37.94209796856142,continuation,0.13009781827173558,-0.39069788149438756,mean_reversion,0.002893460568954751
btc,rolling_beta,z3_abs025,negative_residual,36,2023Q1,20918,0.28494592463749185,2.481208066310559,54.79969404340759,1.4174458619860053,-15.797334374377424,44.934079538965776,20918,-0.42428305783619924,2.3981140467330673,40.07075246199445,0.593018737335084,-31.140971001749442,18.523801018141572,20918,0.18274124466132538,2.138870876749964,54.06826656468114,1.3191504286057592,-15.528149138858657,40.80314232234258,mean_reversion,0.28494592463749185,0.709228982473691,mean_reversion,0.18274124466132538
btc,rolling_beta,z3_abs025,negative_residual,36,2023Q2,22532,-0.30793067123955287,2.533856783316532,46.38736019882833,0.6485812881575678,-21.75139652389644,23.554797496064484,22532,0.17720378726998146,2.7170552046570906,46.85336410438487,1.2726811750446405,-19.225961370489998,27.54246775606939,22532,-0.12270124624490938,2.022635385274569,49.92455174862418,0.8044026596307,-20.504619607375655,27.974887562748002,continuation,0.17720378726998146,-0.4851344585095343,continuation,0.12270124624490938
btc,rolling_beta,z3_abs025,negative_residual,36,2023Q3,24061,-0.04480287434519852,2.0499539090711907,49.11267195877146,0.9267604665000531,-36.89262650412049,40.393267960609045,24061,-0.11378091974265597,2.0304003202344623,43.15281991604672,0.8252755749260791,-28.913828057563627,58.14348518973027,24061,0.07357522788050064,1.8096308288250151,53.65944890071069,1.157988213066666,-35.88668054055622,38.211328948062764,mean_reversion,-0.04480287434519852,0.06897804539745744,mean_reversion,0.07357522788050064
btc,rolling_beta,z3_abs025,negative_residual,36,2023Q4,30226,0.11591601190157053,2.5963755414052976,51.98173757692053,1.153577022813457,-36.987278120027526,44.08618988651829,30226,-0.24870052673071813,2.5952379023263923,42.38073182028717,0.7362507679911163,-30.735763131299244,58.38103303676492,30226,0.1784809000362219,2.416531706974347,53.870839674452455,1.2780503511594017,-36.62753618227867,43.556466235711135,mean_reversion,0.11591601190157053,0.36461653863228866,mean_reversion,0.1784809000362219
btc,rolling_beta,z3_abs025,negative_residual,36,2024Q1,31367,0.17621392383458584,3.287058711826929,53.11633245130233,1.2033908652015404,-57.579511127464244,216.16584083147467,31367,-0.27642633581607146,3.2138663517040147,42.24184652660439,0.7482102539176366,-68.43422439450684,135.2641436027803,31367,0.14705347220048018,3.0142754178193303,51.079159626358916,1.1990353595461767,-57.37081152492626,217.1165848342774,mean_reversion,0.17621392383458584,0.4526402596506573,mean_reversion,0.14705347220048018
btc,rolling_beta,z3_abs025,negative_residual,36,2024Q2,31706,-0.011376756889317904,3.1994692577751382,47.83321768750394,0.9884215137826106,-32.450940551213556,53.58964903189809,31706,-0.08647583531097044,3.2095699736552623,47.06049328202864,0.9152856547472203,-35.02153270930577,47.74476605962119,31706,0.07389867253214034,2.454399052112614,52.3717908282344,1.103800368558585,-32.14251453979641,54.20184635255785,mean_reversion,-0.011376756889317904,0.07509907842165255,mean_reversion,0.07389867253214034
btc,rolling_beta,z3_abs025,negative_residual,36,2024Q3,31654,0.08982322608752003,2.548110120314564,51.333164844885324,1.1120794027409424,-37.93770479990316,41.76835317762362,31654,-0.22479643954256628,2.548508163482128,43.42263221077905,0.7668779677065652,-29.603329924385246,60.80649214843776,31654,0.1651762314493012,2.012059577361388,53.895242307449294,1.2983546671556452,-38.58394358612571,41.88844273564389,mean_reversion,0.08982322608752003,0.3146196656300863,mean_reversion,0.1651762314493012
btc,rolling_beta,z3_abs025,negative_residual,36,2024Q4,38253,0.09673512344157763,2.977771146572203,51.2351972394322,1.1043147839132923,-53.29724371581756,57.416616081310565,38253,-0.20884648560941002,2.97982278262786,44.50108488223146,0.8072777929597289,-36.60122905542952,113.69231239973918,38253,-0.011656857023084428,2.727487601345383,50.100645700990775,0.9862329841095749,-53.32399141066245,57.17024702088249,mean_reversion,0.09673512344157763,0.30558160905098763,continuation,0.011656857023084428
btc,rolling_beta,z3_abs025,negative_residual,36,2025Q1,42671,-0.28559701543929167,3.329758153753594,45.14775843078437,0.7679070898897707,-47.340821112759926,65.38827492453119,42671,0.1980250638674014,3.400276421917034,50.678446720254975,1.1998521943504048,-39.657028345193105,89.52099513702578,42671,-0.17527964020160958,2.814248216274284,45.34461343769773,0.8107761529402986,-47.632019759334305,65.56455874972671,continuation,0.1980250638674014,-0.4836220793066931,continuation,0.17527964020160958
btc,rolling_beta,z3_abs025,negative_residual,36,2025Q2,55106,0.001274410182105447,3.271037157158483,49.631619061445214,1.0013353716452995,-92.94174781637093,75.56174339793404,55106,-0.054154140284565506,7.390442254375699,45.630239901281165,0.9464598803461299,-43.153788560943184,1313.9506107412951,55106,0.02246593108935801,3.007939202468469,49.983667840162596,1.0286314731299018,-92.93523530648478,74.60648761095862,mean_reversion,0.001274410182105447,0.05542855046667095,mean_reversion,0.02246593108935801
btc,rolling_beta,z3_abs025,negative_residual,36,2025Q3,63461,0.12149812666647973,3.5203806775915356,49.676179070610296,1.139939080315564,-80.68913082171181,171.52046482166426,63461,-0.20016601636475995,3.8283717643865565,44.83383495375112,0.8057604289421453,-63.2439492457288,416.80843019894934,63461,0.11514945943734788,3.387915767221875,50.59012621925277,1.1493445156695936,-80.9149177044313,173.82704452958774,mean_reversion,0.12149812666647973,0.3216641430312397,mean_reversion,0.11514945943734788
btc,rolling_beta,z3_abs025,negative_residual,36,2025Q4,68710,-0.2907506150199572,5.672834229705326,46.364430213942654,0.7903364476144226,-77.02571057703456,380.1445091876137,68710,0.39976726076334,6.254558236794476,48.578081793043225,1.366319470709317,-79.21454938078077,334.39950642530965,68710,-0.13794679844555505,5.38326566039779,47.69611410275069,0.8792884775615339,-77.09674381677658,382.3155017539607,continuation,0.39976726076334,-0.6905178757832973,continuation,0.13794679844555505
btc,rolling_beta,z3_abs025,negative_residual,36,2026Q1,8874,0.0032693779279496745,2.8431743879884737,51.431147171512286,1.0040460198924432,-65.47238272617403,53.82379442864431,8874,-0.11525301056108062,3.386835213024237,43.013297272932164,0.8692179217259283,-35.12044074274917,189.04456124674036,8874,0.09377237889330306,2.7220070143101864,53.87649312598602,1.138525944847382,-65.41547999796717,54.06612323268287,mean_reversion,0.0032693779279496745,0.1185223884890303,mean_reversion,0.09377237889330306
btc,rolling_beta,z3_abs025,negative_residual,72,2019Q4,70,0.09513788615638104,1.7432078022200972,54.285714285714285,1.1831791195861463,-4.201747002404687,8.489666547293083,70,-0.26497310133527885,1.7062489215134178,42.857142857142854,0.6262539688179127,-8.009487876360266,4.177473738053572,70,0.23256739389393657,0.8506320829709348,64.28571428571429,2.175645848299506,-2.761450005357638,2.462830038858484,mean_reversion,0.09513788615638104,0.3601109874916599,mean_reversion,0.23256739389393657
btc,rolling_beta,z3_abs025,negative_residual,72,2020Q1,2264,0.1692881259418805,5.333987586556837,52.29681978798587,1.1180341357578318,-27.3299787553529,46.17727901340214,2264,-0.09580146726582504,5.227316889894781,44.6113074204947,0.9389525589990771,-31.72659900932081,37.33338472834875,2264,0.35762337920678755,2.631320581313906,56.051236749116605,1.555981975186851,-17.00660300201175,20.744892258540087,mean_reversion,0.1692881259418805,0.26508959320770553,mean_reversion,0.35762337920678755
