batch_label,strategy_name,parent,family,group,side,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,old_ratio_cd_value,official_pass_mdd_lt_5,verdict,description
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I011_a_mdd_sieve_a011,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_mdd_sieve,long,5m,597,1,0,1,0.0,-0.004162,0.0,0.004162,99.995838194,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_mdd_sieve; tag=a011; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I035_a_absorb_quality_a035,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_absorb_quality,long,5m,597,1,0,1,0.0,-0.004162,0.0,0.004162,99.995838194,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_absorb_quality; tag=a035; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I059_a_ema_shelf_a059,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_ema_shelf,long,5m,597,1,0,1,0.0,-0.004162,0.0,0.004162,99.995838194,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_ema_shelf; tag=a059; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I083_a_failfast_a083,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_failfast,long,5m,597,1,0,1,0.0,-0.004162,0.0,0.004162,99.995838194,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_failfast; tag=a083; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I131_a_lowanchor_mix_a131,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_lowanchor_mix,long,5m,597,1,0,1,0.0,-0.004162,0.0,0.004162,99.995838194,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_lowanchor_mix; tag=a131; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I155_a_supply_filter_a155,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_supply_filter,long,5m,597,1,0,1,0.0,-0.004162,0.0,0.004162,99.995838194,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_supply_filter; tag=a155; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I179_a_melt_reentry_a179,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_melt_reentry,long,5m,597,1,0,1,0.0,-0.004162,0.0,0.004162,99.995838194,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_melt_reentry; tag=a179; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I327_b_wide_rr_b127,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_wide_rr,long,5m,597,1,0,1,0.0,-0.004162,0.0,0.004162,99.995838194,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_wide_rr; tag=b127; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I124_a_runner_guard_a124,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_runner_guard,long,5m,597,1,0,1,0.0,-0.005137,0.0,0.005137,99.994862647,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_runner_guard; tag=a124; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I075_a_ema_shelf_a075,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_ema_shelf,long,5m,597,1,0,1,0.0,-0.005413,0.0,0.005413,99.994586626,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_ema_shelf; tag=a075; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I107_a_runner_guard_a107,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_runner_guard,long,5m,597,1,0,1,0.0,-0.005413,0.0,0.005413,99.994586626,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_runner_guard; tag=a107; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I123_a_runner_guard_a123,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_runner_guard,long,5m,597,1,0,1,0.0,-0.005413,0.0,0.005413,99.994586626,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_runner_guard; tag=a123; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I147_a_lowanchor_mix_a147,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_lowanchor_mix,long,5m,597,1,0,1,0.0,-0.005413,0.0,0.005413,99.994586626,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_lowanchor_mix; tag=a147; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I171_a_supply_filter_a171,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_supply_filter,long,5m,597,1,0,1,0.0,-0.005413,0.0,0.005413,99.994586626,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_supply_filter; tag=a171; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I195_a_melt_reentry_a195,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_melt_reentry,long,5m,597,1,0,1,0.0,-0.005413,0.0,0.005413,99.994586626,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_melt_reentry; tag=a195; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I108_a_runner_guard_a108,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_runner_guard,long,5m,597,2,0,2,0.0,-0.006413,0.0,0.006413,99.99358668,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_runner_guard; tag=a108; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I235_b_deep_sweep_b035,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_deep_sweep,long,5m,597,2,0,2,0.0,-0.007536,0.0,0.007536,99.992464444,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_deep_sweep; tag=b035; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I213_b_expansion_b013,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_expansion,long,5m,597,2,0,2,0.0,-0.009966,0.0,0.009966,99.990033807,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_expansion; tag=b013; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I285_b_mild_reignite_b085,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_mild_reignite,long,5m,597,2,0,2,0.0,-0.009966,0.0,0.009966,99.990033807,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_mild_reignite; tag=b085; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I309_b_trend_runner_b109,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_trend_runner,long,5m,597,2,0,2,0.0,-0.009966,0.0,0.009966,99.990033807,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_trend_runner; tag=b109; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I333_b_wide_rr_b133,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_wide_rr,long,5m,597,2,0,2,0.0,-0.009966,0.0,0.009966,99.990033807,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_wide_rr; tag=b133; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I237_b_deep_sweep_b037,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_deep_sweep,long,5m,597,2,0,2,0.0,-0.011218,0.0,0.011218,99.988782312,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_deep_sweep; tag=b037; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I357_b_fast_reentry_b157,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_fast_reentry,long,5m,597,2,0,2,0.0,-0.011218,0.0,0.011218,99.988782312,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_fast_reentry; tag=b157; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I259_b_volshock_b059,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_volshock,long,5m,597,1,0,1,0.0,-0.012556,0.0,0.012556,99.987444346,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_volshock; tag=b059; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I105_a_runner_guard_a105,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_runner_guard,long,5m,597,2,0,2,0.0,-0.013896,0.0,0.013896,99.986103777,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_runner_guard; tag=a105; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I099_a_failfast_a099,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_failfast,long,5m,597,1,0,1,0.0,-0.014682,0.0,0.014682,99.985317678,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_failfast; tag=a099; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I262_b_volshock_b062,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_volshock,long,5m,597,1,0,1,0.0,-0.014821,0.0,0.014821,99.985179333,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_volshock; tag=b062; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I016_a_mdd_sieve_a016,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_mdd_sieve,long,5m,597,1,0,1,0.0,-0.01622,0.0,0.01622,99.983780002,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_mdd_sieve; tag=a016; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I040_a_absorb_quality_a040,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_absorb_quality,long,5m,597,1,0,1,0.0,-0.01622,0.0,0.01622,99.983780002,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_absorb_quality; tag=a040; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I064_a_ema_shelf_a064,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_ema_shelf,long,5m,597,1,0,1,0.0,-0.01622,0.0,0.01622,99.983780002,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_ema_shelf; tag=a064; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I112_a_runner_guard_a112,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_runner_guard,long,5m,597,1,0,1,0.0,-0.01622,0.0,0.01622,99.983780002,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_runner_guard; tag=a112; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I136_a_lowanchor_mix_a136,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_lowanchor_mix,long,5m,597,1,0,1,0.0,-0.01622,0.0,0.01622,99.983780002,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_lowanchor_mix; tag=a136; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I160_a_supply_filter_a160,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_supply_filter,long,5m,597,1,0,1,0.0,-0.01622,0.0,0.01622,99.983780002,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_supply_filter; tag=a160; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I184_a_melt_reentry_a184,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_melt_reentry,long,5m,597,1,0,1,0.0,-0.01622,0.0,0.01622,99.983780002,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_melt_reentry; tag=a184; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I261_b_volshock_b061,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_volshock,long,5m,597,2,0,2,0.0,-0.017096,0.0,0.017096,99.982904014,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_volshock; tag=b061; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I381_b_rescue_mix_b181,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_rescue_mix,long,5m,597,2,0,2,0.0,-0.017096,0.0,0.017096,99.982904014,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_rescue_mix; tag=b181; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I379_b_rescue_mix_b179,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_rescue_mix,long,5m,597,4,0,4,0.0,-0.017123,0.0,0.017123,99.982877253,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_rescue_mix; tag=b179; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I315_b_trend_runner_b115,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_trend_runner,long,5m,597,1,0,1,0.0,-0.018952,0.0,0.018952,99.981048208,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_trend_runner; tag=b115; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I088_a_failfast_a088,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_failfast,long,5m,597,2,0,2,0.0,-0.020907,0.0,0.020907,99.979092739,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_failfast; tag=a088; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I200_a_melt_reentry_a200,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_melt_reentry,long,5m,597,3,0,3,0.0,-0.022537,0.0,0.022537,99.977462587,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_melt_reentry; tag=a200; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I319_b_trend_runner_b119,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_trend_runner,long,5m,597,2,0,2,0.0,-0.023465,0.0,0.023465,99.976535427,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_trend_runner; tag=b119; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I255_b_volshock_b055,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_volshock,long,5m,597,4,0,4,0.0,-0.026364,0.0,0.026364,99.973636357,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_volshock; tag=b055; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I073_a_ema_shelf_a073,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_ema_shelf,long,5m,597,4,1,3,25.0,-0.014029,0.0,0.028624,99.971375998,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_ema_shelf; tag=a073; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I193_a_melt_reentry_a193,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_melt_reentry,long,5m,597,4,1,3,25.0,-0.014029,0.0,0.028624,99.971375998,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_melt_reentry; tag=a193; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I303_b_trend_runner_b103,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_trend_runner,long,5m,597,4,0,4,0.0,-0.033603,0.0,0.033603,99.966397236,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_trend_runner; tag=b103; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I243_b_deep_sweep_b043,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_deep_sweep,long,5m,597,2,0,2,0.0,-0.037113,0.0,0.037113,99.96288747,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_deep_sweep; tag=b043; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I387_b_rescue_mix_b187,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_rescue_mix,long,5m,597,2,0,2,0.0,-0.037113,0.0,0.037113,99.96288747,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_rescue_mix; tag=b187; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_B_ANYCD_I013_I291_b_mild_reignite_b091,8V9_RAWV51_I013_entry_timing_window_r013,current_any_cd_leader_8v9_i013_new_200,b_mild_reignite,long,5m,597,2,0,2,0.0,-0.042766,0.0,0.042766,99.957233863,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=b_mild_reignite; tag=b091; focus=8V10 B current any-MDD cd leader: new max-return expansion without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I097_a_failfast_a097,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_failfast,long,5m,597,6,1,5,16.666667,-0.044645,0.0,0.044645,99.955354726,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_failfast; tag=a097; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I049_a_absorb_quality_a049,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_absorb_quality,long,5m,597,19,12,7,63.157895,-0.027425,0.0,0.055529,99.944470762,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_absorb_quality; tag=a049; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
8V10_LONG_DUAL_LEADERS_400_NEW_NO_TRADE_CAP,8V10_A_MDD5_I013_I169_a_supply_filter_a169,8V9_RAWV51_I013_entry_timing_window_r013,current_mdd5_cd_leader_8v9_i013_new_200,a_supply_filter,long,5m,597,19,12,7,63.157895,-0.027425,0.0,0.055529,99.944470762,0.0,False,return_fail,8V10 long dual-leaders 400 new no-trade-cap improvement from 8V9_RAWV51_I013_entry_timing_window_r013; group=a_supply_filter; tag=a169; focus=8V10 A current MDD<5 leader: new MDD-control/max-return blend without trade cap
