timestamp,equity,event,active_positions,peak,drawdown_pct
2023-03-10 17:10:00+00:00,98753.78315913495,exit,1,101735.50486153783,-2.9308565445868795
2023-03-10 18:40:00+00:00,98782.29816780843,exit,2,101735.50486153783,-2.9028279731335815
2023-03-10 18:40:00+00:00,98796.41466626072,exit,1,101735.50486153783,-2.8889522878735585
2023-03-10 19:00:00+00:00,98810.57653221097,exit,0,101735.50486153783,-2.8750320090392245
2023-03-11 15:25:00+00:00,98803.9192497615,exit,2,101735.50486153783,-2.881575724980401
2023-03-11 15:30:00+00:00,98798.91796286315,exit,1,101735.50486153783,-2.8864916949804087
2023-03-11 16:15:00+00:00,98810.57287557,exit,2,101735.50486153783,-2.87503560330159
2023-03-11 16:25:00+00:00,98827.05796123204,exit,1,101735.50486153783,-2.858831736535039
2023-03-11 16:40:00+00:00,98848.08091187562,exit,0,101735.50486153783,-2.8381674161759074
2023-03-12 14:45:00+00:00,98843.37051312484,exit,2,101735.50486153783,-2.8427974602860506
2023-03-12 15:40:00+00:00,98836.61169092447,exit,2,101735.50486153783,-2.8494409838126344
2023-03-12 15:55:00+00:00,98830.73511785852,exit,2,101735.50486153783,-2.8552173084831156
2023-03-12 16:40:00+00:00,98826.53451511444,exit,2,101735.50486153783,-2.859346253191064
2023-03-12 16:40:00+00:00,98821.98219270508,exit,1,101735.50486153783,-2.8638209175823715
2023-03-12 17:20:00+00:00,98817.54705669555,exit,1,101735.50486153783,-2.868180394655362
2023-03-12 17:20:00+00:00,98812.12813770949,exit,0,101735.50486153783,-2.873506872361886
2023-03-12 17:50:00+00:00,98806.8450336446,exit,0,101735.50486153783,-2.8786998520124785
2023-03-12 21:10:00+00:00,98800.134059008,exit,0,101735.50486153783,-2.885296344206356
2023-03-13 14:50:00+00:00,98794.60439233294,exit,1,101735.50486153783,-2.8907316803582606
2023-03-13 17:15:00+00:00,98786.17742973885,exit,3,101735.50486153783,-2.8990148874898924
2023-03-13 17:30:00+00:00,98777.33118305977,exit,2,101735.50486153783,-2.9077102261439003
2023-03-13 17:30:00+00:00,98771.13204367363,exit,1,101735.50486153783,-2.913803614479249
2023-03-13 17:35:00+00:00,98761.16378094636,exit,0,101735.50486153783,-2.923601828722
2023-03-14 14:10:00+00:00,98768.22663292926,exit,0,101735.50486153783,-2.916659461853599
2023-03-14 14:15:00+00:00,98756.98224235259,exit,2,101735.50486153783,-2.927712034494756
2023-03-14 14:15:00+00:00,98746.95555666697,exit,1,101735.50486153783,-2.9375676750592383
2023-03-14 14:15:00+00:00,98735.08946590025,exit,0,101735.50486153783,-2.9492313423137295
2023-03-14 15:00:00+00:00,98727.48677605754,exit,0,101735.50486153783,-2.956704337953797
2023-03-14 15:40:00+00:00,98719.58499201608,exit,0,101735.50486153783,-2.964471325547968
2023-03-14 17:10:00+00:00,98730.55138744983,exit,1,101735.50486153783,-2.9536920057336435
2023-03-14 21:30:00+00:00,98720.41192248471,exit,0,101735.50486153783,-2.9636585016771355
2023-03-15 14:30:00+00:00,98714.71943185867,exit,1,101735.50486153783,-2.9692538841680216
2023-03-15 14:35:00+00:00,98707.27013937694,exit,0,101735.50486153783,-2.976576099251016
2023-03-15 17:00:00+00:00,98699.15269132324,exit,2,101735.50486153783,-2.9845550718474056
2023-03-15 17:00:00+00:00,98690.6127832479,exit,1,101735.50486153783,-2.9929492977245675
2023-03-15 18:45:00+00:00,98703.26250690194,exit,2,101735.50486153783,-2.980515365567582
2023-03-15 18:45:00+00:00,98684.30562645802,exit,1,101735.50486153783,-2.9991488607959416
2023-03-15 19:15:00+00:00,98697.33569866144,exit,1,101735.50486153783,-2.986341068451326
2023-03-15 20:15:00+00:00,98716.39820117224,exit,0,101735.50486153783,-2.967603752961767
2023-03-16 22:15:00+00:00,98705.53497431565,exit,2,101735.50486153783,-2.9782816641505505
2023-03-16 22:20:00+00:00,98691.42375104023,exit,1,101735.50486153783,-2.9921521642229054
2023-03-17 11:10:00+00:00,98715.79692060236,exit,0,101735.50486153783,-2.9681947762929983
2023-03-17 15:55:00+00:00,98724.83203048023,exit,3,101735.50486153783,-2.959313796255425
2023-03-17 17:30:00+00:00,98718.45061441918,exit,3,101735.50486153783,-2.96558635180989
2023-03-17 18:55:00+00:00,98727.24669841728,exit,3,101735.50486153783,-2.9569403201122335
2023-03-17 19:05:00+00:00,98739.8627877816,exit,2,101735.50486153783,-2.9445394484779897
2023-03-17 19:20:00+00:00,98754.03220961936,exit,1,101735.50486153783,-2.9306117426519562
2023-03-17 19:20:00+00:00,98762.70077570599,exit,0,101735.50486153783,-2.922091053539111
2023-03-18 15:05:00+00:00,98754.11810212284,exit,0,101735.50486153783,-2.930527315387743
2023-03-18 17:05:00+00:00,98747.14372559963,exit,1,101735.50486153783,-2.937382716098347
2023-03-18 17:10:00+00:00,98740.69521590372,exit,0,101735.50486153783,-2.9437212207380825
2023-03-18 20:25:00+00:00,98720.96033561596,exit,0,101735.50486153783,-2.963119443919471
2023-03-19 15:40:00+00:00,98727.93450583065,exit,2,101735.50486153783,-2.956264245997986
2023-03-19 15:45:00+00:00,98736.50585354483,exit,1,101735.50486153783,-2.9478391168104356
2023-03-19 16:10:00+00:00,98748.03262036895,exit,0,101735.50486153783,-2.9365089849751502
2023-03-19 20:50:00+00:00,98740.95412526888,exit,0,101735.50486153783,-2.9434667281049487
2023-03-20 15:00:00+00:00,98734.52914961934,exit,1,101735.50486153783,-2.9497821001653546
2023-03-20 15:00:00+00:00,98728.16253845341,exit,0,101735.50486153783,-2.95604010338123
2023-03-20 15:50:00+00:00,98721.23363743209,exit,0,101735.50486153783,-2.962850804356032
2023-03-21 14:35:00+00:00,98729.62752233517,exit,2,101735.50486153783,-2.954600110643446
2023-03-21 16:05:00+00:00,98744.3530621883,exit,2,101735.50486153783,-2.940125773613156
2023-03-21 16:05:00+00:00,98755.2072336676,exit,1,101735.50486153783,-2.929456763326055
2023-03-21 17:20:00+00:00,98771.946769112,exit,0,101735.50486153783,-2.9130027874332054
2023-03-21 21:40:00+00:00,98760.85106631006,exit,1,101735.50486153783,-2.9239092087627427
2023-03-21 21:40:00+00:00,98752.16106522754,exit,0,101735.50486153783,-2.932450967212108
2023-03-22 14:40:00+00:00,98746.15236794471,exit,3,101735.50486153783,-2.9383571621939053
2023-03-22 14:45:00+00:00,98740.62448742731,exit,2,101735.50486153783,-2.943790742658192
2023-03-22 15:30:00+00:00,98735.73418422286,exit,1,101735.50486153783,-2.948597622233906
2023-03-22 15:55:00+00:00,98729.83032593939,exit,0,101735.50486153783,-2.9544007666636896
2023-03-22 16:30:00+00:00,98734.46132478779,exit,0,101735.50486153783,-2.9498487679738505
2023-03-22 19:30:00+00:00,98728.31987890344,exit,0,101735.50486153783,-2.955885447000217
2023-03-22 20:00:00+00:00,98723.72326308377,exit,0,101735.50486153783,-2.9604036492010377
2023-03-23 14:50:00+00:00,98727.80627676888,exit,1,101735.50486153783,-2.9563902876015957
2023-03-23 22:15:00+00:00,98714.7178487388,exit,0,101735.50486153783,-2.969255440281471
2023-03-24 16:20:00+00:00,98704.12448438184,exit,1,101735.50486153783,-2.979668092552057
2023-03-24 16:40:00+00:00,98698.38383516227,exit,0,101735.50486153783,-2.985310812099562
2023-03-24 17:05:00+00:00,98692.77119636847,exit,0,101735.50486153783,-2.990827704949739
2023-03-24 18:50:00+00:00,98707.71481269645,exit,3,101735.50486153783,-2.9761390116087916
2023-03-24 18:50:00+00:00,98715.60407005188,exit,2,101735.50486153783,-2.9683843370080565
2023-03-24 20:45:00+00:00,98732.86786189985,exit,1,101735.50486153783,-2.9514150479958534
2023-03-25 02:40:00+00:00,98759.2254731834,exit,0,101735.50486153783,-2.9255070709140907
2023-03-25 16:15:00+00:00,98752.78830804268,exit,2,101735.50486153783,-2.9318344245252703
2023-03-25 16:40:00+00:00,98747.8722425775,exit,1,101735.50486153783,-2.9366666268835995
2023-03-25 19:35:00+00:00,98742.44602637697,exit,1,101735.50486153783,-2.942000277321488
2023-03-25 20:50:00+00:00,98735.92181205249,exit,1,101735.50486153783,-2.948413195145372
2023-03-25 22:30:00+00:00,98729.77551929838,exit,0,101735.50486153783,-2.9544546383588055
2023-03-26 14:15:00+00:00,98723.98627700977,exit,0,101735.50486153783,-2.960145122026714
2023-03-26 14:40:00+00:00,98720.44114435125,exit,0,101735.50486153783,-2.9636297783060983
2023-03-26 15:30:00+00:00,98716.16528571756,exit,3,101735.50486153783,-2.9678326951142475
2023-03-26 15:45:00+00:00,98710.833916935,exit,2,101735.50486153783,-2.9730731161352386
2023-03-26 16:10:00+00:00,98707.02459334464,exit,2,101735.50486153783,-2.9768174565162453
2023-03-26 17:40:00+00:00,98712.09694008721,exit,1,101735.50486153783,-2.9718316388811172
2023-03-26 17:40:00+00:00,98718.53547724357,exit,0,101735.50486153783,-2.965502936659492
2023-03-27 14:50:00+00:00,98724.59026992471,exit,2,101735.50486153783,-2.9595514326202887
2023-03-27 14:55:00+00:00,98731.69907639072,exit,2,101735.50486153783,-2.9525638952058064
2023-03-27 20:30:00+00:00,98725.20958269658,exit,1,101735.50486153783,-2.958942684698196
2023-03-27 23:55:00+00:00,98744.88980743503,exit,0,101735.50486153783,-2.9395981846977004
2023-03-28 16:35:00+00:00,98738.73832661037,exit,3,101735.50486153783,-2.945644727478436
2023-03-28 16:55:00+00:00,98724.93097676107,exit,1,101735.50486153783,-2.959216537898113
2023-03-28 16:55:00+00:00,98733.33635789584,exit,2,101735.50486153783,-2.9509545440679297
2023-03-28 19:20:00+00:00,98717.3365044352,exit,2,101735.50486153783,-2.966681456203879
2023-03-28 20:00:00+00:00,98711.0853579527,exit,2,101735.50486153783,-2.97282596444709
2023-03-28 20:20:00+00:00,98706.36893632787,exit,1,101735.50486153783,-2.977461928687164
2023-03-28 20:35:00+00:00,98699.74820033481,exit,0,101735.50486153783,-2.98396972161753
2023-03-29 14:35:00+00:00,98694.62157725886,exit,1,101735.50486153783,-2.989008889686662
2023-03-29 15:30:00+00:00,98722.59995366063,exit,1,101735.50486153783,-2.9615077961010483
2023-03-29 15:30:00+00:00,98706.66823023252,exit,3,101735.50486153783,-2.9771677404339503
2023-03-29 15:30:00+00:00,98715.51615648542,exit,2,101735.50486153783,-2.9684707508579433
2023-03-29 18:10:00+00:00,98731.1011486359,exit,1,101735.50486153783,-2.9531516229176047
2023-03-29 20:25:00+00:00,98741.45864577517,exit,0,101735.50486153783,-2.9429708142084343
2023-03-30 14:50:00+00:00,98731.77420368342,exit,2,101735.50486153783,-2.9524900495087603
2023-03-30 18:00:00+00:00,98739.48796744645,exit,3,101735.50486153783,-2.9449078747571633
2023-03-30 18:20:00+00:00,98749.74699681262,exit,2,101735.50486153783,-2.93482385406042
2023-03-30 18:30:00+00:00,98791.04386428608,exit,1,101735.50486153783,-2.8942314693962246
2023-03-31 01:05:00+00:00,98802.85260478799,exit,0,101735.50486153783,-2.882624174069015
2023-03-31 15:15:00+00:00,98792.86805884264,exit,1,101735.50486153783,-2.892438393754604
2023-03-31 16:20:00+00:00,98801.8929887447,exit,1,101735.50486153783,-2.88356742003274
2023-03-31 17:45:00+00:00,98794.51262706965,exit,1,101735.50486153783,-2.890821880198935
2023-03-31 19:30:00+00:00,98785.77873924066,exit,1,101735.50486153783,-2.8994067767312393
2023-03-31 21:30:00+00:00,98779.10542309558,exit,0,101735.50486153783,-2.9059662528494012
2023-04-01 15:20:00+00:00,98784.89488925709,exit,0,101735.50486153783,-2.90027554912764
2023-04-02 14:40:00+00:00,98790.82274282222,exit,1,101735.50486153783,-2.8944488187514605
2023-04-02 15:00:00+00:00,98784.51027338169,exit,0,101735.50486153783,-2.900653603845038
2023-04-02 17:45:00+00:00,98794.60995262946,exit,1,101735.50486153783,-2.890726214914785
2023-04-02 19:55:00+00:00,98802.7554891615,exit,1,101735.50486153783,-2.8827196330010962
2023-04-02 21:20:00+00:00,98811.45334709411,exit,0,101735.50486153783,-2.8741701517315477
2023-04-03 15:00:00+00:00,98804.8540009149,exit,0,101735.50486153783,-2.8806569197366794
2023-04-03 16:20:00+00:00,98799.53210791152,exit,0,101735.50486153783,-2.8858880266256826
2023-04-04 14:25:00+00:00,98793.59883714152,exit,2,101735.50486153783,-2.891720081794702
2023-04-04 14:55:00+00:00,98787.9143759519,exit,1,101735.50486153783,-2.8973075718232266
2023-04-04 15:20:00+00:00,98783.68888265574,exit,2,101735.50486153783,-2.901460982475601
2023-04-04 15:25:00+00:00,98797.36029350819,exit,1,101735.50486153783,-2.8880227920709323
2023-04-04 15:25:00+00:00,98792.16246684121,exit,0,101735.50486153783,-2.893131949069816
2023-04-04 17:10:00+00:00,98786.23232537352,exit,2,101735.50486153783,-2.8989609283192497
2023-04-04 18:10:00+00:00,98782.01764914999,exit,2,101735.50486153783,-2.9031037064273124
2023-04-04 19:00:00+00:00,98788.86094190818,exit,1,101735.50486153783,-2.8963771533252247
2023-04-04 20:05:00+00:00,98797.58343999147,exit,1,101735.50486153783,-2.8878034522410556
2023-04-04 22:45:00+00:00,98793.13024173996,exit,0,101735.50486153783,-2.8921806834324437
2023-04-05 15:35:00+00:00,98783.77263758748,exit,2,101735.50486153783,-2.901378656318332
2023-04-05 15:35:00+00:00,98788.14568220823,exit,3,101735.50486153783,-2.897080211417802
2023-04-05 15:40:00+00:00,98775.14659328303,exit,1,101735.50486153783,-2.9098575490276057
2023-04-05 16:15:00+00:00,98768.67912461722,exit,0,101735.50486153783,-2.9162146892163787
2023-04-05 18:40:00+00:00,98764.64152915082,exit,0,101735.50486153783,-2.9201834073860122
2023-04-05 21:30:00+00:00,98759.71040274254,exit,0,101735.50486153783,-2.9250304137629746
2023-04-06 14:40:00+00:00,98755.77655974824,exit,0,101735.50486153783,-2.928897149372789
2023-04-06 15:40:00+00:00,98749.69120634798,exit,2,101735.50486153783,-2.934878692796139
2023-04-06 15:40:00+00:00,98743.62972660562,exit,1,101735.50486153783,-2.9408367698220528
2023-04-06 15:45:00+00:00,98738.74110771708,exit,0,101735.50486153783,-2.945641993814596
2023-04-06 16:00:00+00:00,98736.51716105403,exit,0,101735.50486153783,-2.947828002195918
2023-04-06 16:50:00+00:00,98732.6964849072,exit,1,101735.50486153783,-2.9515835014702674
2023-04-06 17:00:00+00:00,98727.92898327322,exit,1,101735.50486153783,-2.956269674346168
2023-04-06 17:15:00+00:00,98722.0882917567,exit,1,101735.50486153783,-2.9620107295701636
2023-04-06 18:10:00+00:00,98730.48543119953,exit,1,101735.50486153783,-2.953756836836996
2023-04-06 19:35:00+00:00,98739.82030931504,exit,0,101735.50486153783,-2.9445812023048634
2023-04-07 15:20:00+00:00,98745.69671387768,exit,3,101735.50486153783,-2.938805043263204
2023-04-07 15:20:00+00:00,98764.4118322907,exit,2,101735.50486153783,-2.9204091858499037
2023-04-07 16:15:00+00:00,98774.85853458403,exit,1,101735.50486153783,-2.9101406937364183
2023-04-07 16:55:00+00:00,98790.51194554525,exit,0,101735.50486153783,-2.8947543141410903
2023-04-08 14:55:00+00:00,98796.72070875506,exit,3,101735.50486153783,-2.888651466154768
2023-04-08 15:00:00+00:00,98799.80340808815,exit,2,101735.50486153783,-2.8856213545557896
2023-04-08 16:50:00+00:00,98796.89895736541,exit,2,101735.50486153783,-2.8884762582855106
2023-04-08 17:35:00+00:00,98790.39755206308,exit,2,101735.50486153783,-2.8948667561860986
2023-04-08 17:50:00+00:00,98797.02124356623,exit,1,101735.50486153783,-2.8883560581636547
2023-04-08 21:00:00+00:00,98791.76856222536,exit,1,101735.50486153783,-2.893519134071143
2023-04-08 23:50:00+00:00,98784.34489210357,exit,0,101735.50486153783,-2.9008161638857444
2023-04-09 14:45:00+00:00,98774.29018038916,exit,2,101735.50486153783,-2.910699352383317
2023-04-09 14:50:00+00:00,98770.44310962547,exit,1,101735.50486153783,-2.9144807960090446
2023-04-09 14:55:00+00:00,98766.8978272517,exit,0,101735.50486153783,-2.917965599449679
2023-04-09 21:20:00+00:00,98759.28010420935,exit,2,101735.50486153783,-2.9254533718382048
2023-04-10 04:15:00+00:00,98748.25195279148,exit,1,101735.50486153783,-2.9362933941419977
2023-04-10 14:40:00+00:00,98745.0493726609,exit,3,101735.50486153783,-2.939441341493265
2023-04-10 14:40:00+00:00,98739.65736202251,exit,2,101735.50486153783,-2.9447413698813207
2023-04-10 14:45:00+00:00,98735.67571054693,exit,1,101735.50486153783,-2.9486550984080484
2023-04-10 16:45:00+00:00,98739.00670270945,exit,3,101735.50486153783,-2.945380929604291
2023-04-10 19:00:00+00:00,98734.77455880803,exit,3,101735.50486153783,-2.949540877409318
2023-04-10 20:05:00+00:00,98731.2536146892,exit,3,101735.50486153783,-2.9530017577810486
2023-04-10 20:15:00+00:00,98728.6479421989,exit,2,101735.50486153783,-2.9555629801329086
2023-04-10 20:35:00+00:00,98725.4539651135,exit,1,101735.50486153783,-2.958702471198249
2023-04-11 14:40:00+00:00,98721.77712035007,exit,2,101735.50486153783,-2.9623165927071815
2023-04-11 14:55:00+00:00,98716.15723522988,exit,1,101735.50486153783,-2.967840608268757
2023-04-11 17:20:00+00:00,98712.05639757401,exit,2,101735.50486153783,-2.9718714897800314
2023-04-11 18:20:00+00:00,98708.24816012237,exit,1,101735.50486153783,-2.97561476255076
2023-04-11 20:10:00+00:00,98703.57685129407,exit,1,101735.50486153783,-2.980206383572992
2023-04-12 01:10:00+00:00,98688.52049454094,exit,0,101735.50486153783,-2.9950058941014213
2023-04-12 15:30:00+00:00,98681.65935944924,exit,2,101735.50486153783,-3.0017499851648366
2023-04-12 15:30:00+00:00,98676.06000043981,exit,1,101735.50486153783,-3.0072538247703506
2023-04-12 15:45:00+00:00,98671.41733531939,exit,0,101735.50486153783,-3.0118172907174
2023-04-12 18:30:00+00:00,98666.93350141881,exit,0,101735.50486153783,-3.016224634944653
2023-04-12 19:50:00+00:00,98663.62322023114,exit,0,101735.50486153783,-3.019478446081858
2023-04-13 16:55:00+00:00,98660.90785715274,exit,0,101735.50486153783,-3.0221474878112886
2023-04-13 17:50:00+00:00,98665.41229868191,exit,2,101735.50486153783,-3.017719887500747
2023-04-13 18:10:00+00:00,98673.48858794478,exit,1,101735.50486153783,-3.0097813715678323
2023-04-13 18:15:00+00:00,98680.73038497774,exit,0,101735.50486153783,-3.002663112271031
2023-04-14 15:40:00+00:00,98675.02527168066,exit,2,101735.50486153783,-3.0082709021029497
2023-04-14 15:40:00+00:00,98670.08443645075,exit,1,101735.50486153783,-3.0131274516788653
2023-04-14 16:10:00+00:00,98677.10672908527,exit,1,101735.50486153783,-3.0062249522573747
2023-04-14 16:10:00+00:00,98670.902027963,exit,0,101735.50486153783,-3.012323807451245
2023-04-14 17:25:00+00:00,98664.55693261386,exit,0,101735.50486153783,-3.0185606618884253
2023-04-14 19:30:00+00:00,98661.09415424205,exit,0,101735.50486153783,-3.0219643687619757
2023-04-15 15:05:00+00:00,98655.9529648272,exit,1,101735.50486153783,-3.0270178546829896
2023-04-15 15:15:00+00:00,98652.86829743549,exit,0,101735.50486153783,-3.0300499007675064
2023-04-15 16:15:00+00:00,98647.07809968702,exit,3,101735.50486153783,-3.0357413235960973
2023-04-15 16:15:00+00:00,98638.05347416778,exit,2,101735.50486153783,-3.0446119981275777
2023-04-15 16:20:00+00:00,98632.97552296461,exit,1,101735.50486153783,-3.0496033246168786
2023-04-15 17:40:00+00:00,98629.29491386875,exit,1,101735.50486153783,-3.053221146242535
2023-04-15 18:20:00+00:00,98632.8677779495,exit,1,101735.50486153783,-3.049709231610953
2023-04-15 22:50:00+00:00,98628.41928330372,exit,0,101735.50486153783,-3.054081839435363
2023-04-16 15:25:00+00:00,98624.60647529658,exit,2,101735.50486153783,-3.057829604792539
2023-04-16 15:55:00+00:00,98619.0242886039,exit,1,101735.50486153783,-3.063316565023644
2023-04-16 16:50:00+00:00,98623.62739214177,exit,1,101735.50486153783,-3.0587919857785417
2023-04-16 17:30:00+00:00,98629.93878533739,exit,1,101735.50486153783,-3.0525882585702213
2023-04-16 18:25:00+00:00,98625.70954234792,exit,1,101735.50486153783,-3.05674535494993
2023-04-16 19:50:00+00:00,98620.0661497253,exit,2,101735.50486153783,-3.062292476999695
2023-04-16 22:45:00+00:00,98610.03026142466,exit,1,101735.50486153783,-3.072157163191891
2023-04-16 22:50:00+00:00,98614.97145229475,exit,0,101735.50486153783,-3.0673002640426605
2023-04-17 16:10:00+00:00,98608.40575101502,exit,2,101735.50486153783,-3.0737539610962816
2023-04-17 16:15:00+00:00,98603.74095575573,exit,1,101735.50486153783,-3.078339179664402
2023-04-17 17:45:00+00:00,98597.50929706701,exit,1,101735.50486153783,-3.0844645325559084
2023-04-17 19:15:00+00:00,98604.04979665873,exit,2,101735.50486153783,-3.078035607274987
2023-04-17 19:45:00+00:00,98599.19475904191,exit,1,101735.50486153783,-3.0828078228583466
2023-04-18 00:30:00+00:00,98610.4595773144,exit,0,101735.50486153783,-3.071735170997214
2023-04-18 14:55:00+00:00,98613.75318102447,exit,2,101735.50486153783,-3.0684977528367074
2023-04-18 15:25:00+00:00,98618.7295246677,exit,2,101735.50486153783,-3.063606300585109
2023-04-18 15:35:00+00:00,98614.57142556361,exit,1,101735.50486153783,-3.0676934667221767
2023-04-18 17:25:00+00:00,98610.30779423304,exit,1,101735.50486153783,-3.0718843648126493
2023-04-18 19:40:00+00:00,98619.06776675374,exit,1,101735.50486153783,-3.0632738285670924
2023-04-18 20:10:00+00:00,98625.5461244476,exit,0,101735.50486153783,-3.056905985106073
2023-04-19 15:05:00+00:00,98621.76421511019,exit,2,101735.50486153783,-3.060623378893579
2023-04-19 15:15:00+00:00,98618.20408608255,exit,1,101735.50486153783,-3.0641227757191913
2023-04-19 15:25:00+00:00,98612.04685642001,exit,1,101735.50486153783,-3.0701749692684466
2023-04-19 17:00:00+00:00,98621.83258287869,exit,2,101735.50486153783,-3.06055617741009
2023-04-19 17:00:00+00:00,98626.18132512365,exit,1,101735.50486153783,-3.0562816203113963
2023-04-19 17:00:00+00:00,98633.23551819923,exit,0,101735.50486153783,-3.0493477646381106
2023-04-20 14:15:00+00:00,98629.17918569517,exit,1,101735.50486153783,-3.0533349002104693
2023-04-20 14:20:00+00:00,98624.55707958555,exit,0,101735.50486153783,-3.0578781578626812
2023-04-20 14:55:00+00:00,98619.37933943307,exit,3,101735.50486153783,-3.062967571002684
2023-04-20 15:05:00+00:00,98615.92510964438,exit,2,101735.50486153783,-3.0663628751232963
2023-04-20 15:05:00+00:00,98612.60294981595,exit,1,101735.50486153783,-3.0696283622636544
2023-04-20 15:15:00+00:00,98607.30450632542,exit,0,101735.50486153783,-3.074836419664795
2023-04-20 15:45:00+00:00,98595.07072513322,exit,2,101735.50486153783,-3.086861504917826
2023-04-20 15:45:00+00:00,98601.47689830507,exit,3,101735.50486153783,-3.080564614583836
2023-04-20 16:05:00+00:00,98589.36666132887,exit,1,101735.50486153783,-3.0924682631603084
2023-04-20 16:10:00+00:00,98582.12483387017,exit,0,101735.50486153783,-3.09958655236382
2023-04-20 17:20:00+00:00,98576.19649854262,exit,0,101735.50486153783,-3.1054137562840367
2023-04-20 18:35:00+00:00,98566.08323655,exit,0,101735.50486153783,-3.1153544962512547
2023-04-21 15:15:00+00:00,98561.41639439516,exit,0,101735.50486153783,-3.119941726796971
2023-04-21 15:45:00+00:00,98555.65769919736,exit,1,101735.50486153783,-3.1256021844765502
2023-04-21 15:50:00+00:00,98562.53483172381,exit,0,101735.50486153783,-3.1188423688784384
2023-04-21 16:05:00+00:00,98554.47722166986,exit,0,101735.50486153783,-3.126762524250859
2023-04-21 18:35:00+00:00,98550.405275053,exit,1,101735.50486153783,-3.1307650075750426
2023-04-22 04:05:00+00:00,98537.22340266056,exit,0,101735.50486153783,-3.143722010550931
2023-04-22 14:35:00+00:00,98532.75596795927,exit,3,101735.50486153783,-3.14811323533265
2023-04-22 14:45:00+00:00,98529.45718071719,exit,2,101735.50486153783,-3.1513557485993493
2023-04-22 14:55:00+00:00,98522.35616182264,exit,1,101735.50486153783,-3.1583356312904654
2023-04-22 15:40:00+00:00,98518.95951293533,exit,3,101735.50486153783,-3.1616743367816724
2023-04-22 16:10:00+00:00,98513.78721512883,exit,2,101735.50486153783,-3.166758400416614
2023-04-22 16:30:00+00:00,98516.25952337879,exit,1,101735.50486153783,-3.164328267245975
2023-04-22 19:55:00+00:00,98511.49256660508,exit,0,101735.50486153783,-3.1690139045563614
2023-04-23 14:25:00+00:00,98508.43151051593,exit,0,101735.50486153783,-3.1720227421232594
2023-04-23 14:35:00+00:00,98505.25858027024,exit,0,101735.50486153783,-3.175141545386706
2023-04-23 15:05:00+00:00,98500.02946085569,exit,2,101735.50486153783,-3.180281461310519
2023-04-23 15:10:00+00:00,98515.146136545,exit,2,101735.50486153783,-3.1654226608259783
2023-04-23 15:20:00+00:00,98511.08898005968,exit,1,101735.50486153783,-3.1694106063233196
2023-04-23 16:05:00+00:00,98507.80854260035,exit,0,101735.50486153783,-3.172635082836006
2023-04-23 18:30:00+00:00,98502.12644825611,exit,1,101735.50486153783,-3.178220246395158
2023-04-23 18:40:00+00:00,98497.62199374725,exit,0,101735.50486153783,-3.1826478594639607
2023-04-23 20:20:00+00:00,98494.81963164755,exit,0,101735.50486153783,-3.1854024160993366
2023-04-24 15:45:00+00:00,98501.93354454282,exit,2,101735.50486153783,-3.178409859366116
2023-04-24 15:50:00+00:00,98507.83542788902,exit,1,101735.50486153783,-3.1726086561831846
2023-04-24 18:05:00+00:00,98501.97172147398,exit,0,101735.50486153783,-3.178372333694801
2023-04-24 20:05:00+00:00,98496.23953525229,exit,0,101735.50486153783,-3.1840067346146195
2023-04-25 14:50:00+00:00,98490.81915488603,exit,3,101735.50486153783,-3.189334648771658
2023-04-25 14:55:00+00:00,98485.09421071282,exit,2,101735.50486153783,-3.194961931185014
2023-04-25 15:30:00+00:00,98480.00612399424,exit,1,101735.50486153783,-3.1999632202880712
2023-04-25 16:30:00+00:00,98488.77043466966,exit,2,101735.50486153783,-3.191348419892337
2023-04-25 17:55:00+00:00,98484.69837908373,exit,2,101735.50486153783,-3.195351010326686
2023-04-25 20:05:00+00:00,98480.69533872194,exit,2,101735.50486153783,-3.1992857628668547
2023-04-25 22:25:00+00:00,98474.17765964894,exit,1,101735.50486153783,-3.205692256924042
2023-04-25 23:10:00+00:00,98479.94125890954,exit,0,101735.50486153783,-3.200026978839998
2023-04-26 15:15:00+00:00,98471.11337492733,exit,2,101735.50486153783,-3.208704268046192
2023-04-26 15:15:00+00:00,98477.01334923397,exit,3,101735.50486153783,-3.2029049413365374
2023-04-26 15:20:00+00:00,98468.11015728945,exit,1,101735.50486153783,-3.211656253827322
2023-04-26 15:35:00+00:00,98463.29020792844,exit,0,101735.50486153783,-3.216393979725052
2023-04-26 17:50:00+00:00,98475.9626109753,exit,3,101735.50486153783,-3.203937755062769
2023-04-26 18:00:00+00:00,98484.42085032928,exit,2,101735.50486153783,-3.1956238047211594
2023-04-26 18:35:00+00:00,98489.63786809075,exit,1,101735.50486153783,-3.1904957840084514
2023-04-26 18:55:00+00:00,98499.578563922,exit,0,101735.50486153783,-3.18072466639836
2023-04-27 14:55:00+00:00,98493.989473331,exit,3,101735.50486153783,-3.1862184127542603
2023-04-27 14:55:00+00:00,98487.49639282886,exit,2,101735.50486153783,-3.192600727867334
2023-04-27 15:05:00+00:00,98481.29638761024,exit,1,101735.50486153783,-3.1986949672649367
2023-04-27 15:10:00+00:00,98476.2759254685,exit,0,101735.50486153783,-3.2036297853980766
2023-04-27 15:50:00+00:00,98484.28423733031,exit,1,101735.50486153783,-3.1957580872404745
2023-04-28 00:20:00+00:00,98476.78588349426,exit,1,101735.50486153783,-3.203128526740684
2023-04-28 00:20:00+00:00,98466.02255937851,exit,0,101735.50486153783,-3.2137082394283922
